S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S15,S16,S17,S18,S21,S22,S23,S24,S25,S26,S27,S28,S29,S31,M3x,M3y,M3z,M1x,M1y,M1z,M4x,M4y,M4z,M2x,M2y,M2z,sesion_time_stamp
3,2,2,13,13,0,2,0,2,8,59,10,0,15,0,12,1,11,0,99,42,2,14,3,0,30,0,1.542651415,0.615941882,0.918581009,1.624606609,0.393505991,0.67347616,1.164523602,0.511741281,0.605981529,1.24008131,0.428246498,0.804957688,11_Sep_2023_14_45
5,1,2,6,16,2,1,0,1,3,63,6,2,14,0,13,1,14,1,95,42,4,14,3,1,31,2,1.542050004,0.61574626,0.91838026,1.624516368,0.393378317,0.673584878,1.165438175,0.500715792,0.605362415,1.241184354,0.421805441,0.80518347,11_Sep_2023_14_45
0,5,1,6,15,0,2,1,4,1,60,1,12,15,1,2,1,11,13,95,39,1,17,0,0,30,13,1.5412817,0.615494311,0.918079317,1.62424767,0.393281728,0.673364043,1.167160988,0.486262441,0.604231238,1.243237019,0.41359207,0.805397689,11_Sep_2023_14_45
0,1,2,3,16,1,0,0,1,0,58,5,0,14,4,7,2,11,4,106,40,1,14,1,1,29,2,1.540488362,0.615300536,0.917925537,1.623996258,0.39304319,0.673385978,1.168779731,0.472068578,0.603460133,1.245871305,0.405338824,0.805677176,11_Sep_2023_14_45
1,1,2,7,17,0,0,10,1,4,58,7,1,14,0,3,0,10,0,103,39,2,17,3,0,29,1,1.539737582,0.614939809,0.917780221,1.62354064,0.3930448,0.673220575,1.170820713,0.457909763,0.603375077,1.249236465,0.396944761,0.806106746,11_Sep_2023_14_45
1,1,0,6,17,0,1,1,2,2,59,4,2,16,0,1,4,9,0,101,40,2,16,0,1,30,1,1.539131522,0.614733458,0.917649806,1.623224735,0.393010736,0.673164546,1.172221065,0.447701931,0.603411913,1.252066731,0.390703231,0.806661785,11_Sep_2023_14_45
1,1,4,8,18,0,0,0,8,4,57,7,1,15,0,2,5,9,0,102,39,8,17,2,1,30,5,1.538280964,0.61440742,0.917545021,1.622792721,0.392872185,0.67321527,1.174499035,0.433796614,0.604181349,1.256100297,0.382692486,0.807800233,11_Sep_2023_14_45
0,2,2,7,16,0,1,0,1,1,55,6,1,15,0,2,1,8,0,107,40,2,17,3,1,30,2,1.537532687,0.613945901,0.917272031,1.622482896,0.392762601,0.67324698,1.177122474,0.420216858,0.604206681,1.260047436,0.375614852,0.80914402,11_Sep_2023_14_45
1,1,2,3,17,0,0,0,1,4,54,3,1,17,1,1,1,4,4,99,37,0,13,5,9,29,1,1.537105322,0.613762617,0.917244792,1.622305393,0.392747611,0.673154294,1.178480029,0.413513422,0.604307473,1.261876583,0.372215092,0.809618533,11_Sep_2023_14_45
4,1,2,6,27,0,3,1,0,0,59,6,1,14,0,2,2,10,8,98,35,2,17,0,1,29,1,1.536121368,0.613353312,0.916813791,1.621797562,0.392456591,0.673365712,1.182659864,0.397060394,0.60421735,1.265998244,0.363781601,0.810565591,11_Sep_2023_14_45
5,1,1,5,22,0,0,1,3,1,57,1,0,14,2,2,1,9,0,102,34,2,17,3,0,30,1,1.535385013,0.612977445,0.916569829,1.621450186,0.392375886,0.673085093,1.186382771,0.38410455,0.604648113,1.269495964,0.356613189,0.81139034,11_Sep_2023_14_45
1,1,3,4,22,1,3,0,1,2,55,5,1,14,1,1,0,8,0,100,37,3,16,4,0,29,5,1.534899592,0.612793803,0.916588485,1.621179342,0.392291218,0.673010588,1.189120889,0.374682009,0.605657041,1.272746563,0.351062059,0.811715603,11_Sep_2023_14_45
1,1,7,5,20,0,0,0,2,1,50,5,0,14,0,1,0,16,4,104,37,9,18,2,0,28,1,1.534246206,0.612536073,0.916464746,1.620788574,0.392111391,0.672888756,1.192117333,0.362488657,0.607294917,1.277474761,0.344003141,0.812660277,11_Sep_2023_14_45
1,0,1,4,20,0,1,0,1,7,47,1,4,15,0,0,1,6,5,104,42,7,17,2,0,25,3,1.53369987,0.612130642,0.916395426,1.620365024,0.391952664,0.672834635,1.1948663,0.350732088,0.609260917,1.282622576,0.337387025,0.813515842,11_Sep_2023_14_45
1,2,2,7,19,0,4,1,0,3,50,0,1,15,16,3,2,11,1,98,40,2,19,4,0,29,9,1.533238053,0.6118384,0.916233718,1.620142102,0.391912937,0.672692835,1.196911812,0.342203498,0.61044687,1.286224961,0.332799554,0.814454198,11_Sep_2023_14_45
1,3,0,12,19,1,9,1,1,3,51,4,0,15,1,2,0,9,0,102,38,2,18,3,1,29,2,1.532591939,0.611545265,0.916054964,1.619746804,0.391744614,0.672822773,1.200663328,0.33086431,0.612572074,1.290768385,0.327111691,0.815784812,11_Sep_2023_14_45
13,0,3,8,19,0,1,7,2,2,49,9,1,15,0,0,0,10,0,99,38,2,17,3,0,25,0,1.531959295,0.611326635,0.916000843,1.61938417,0.391537488,0.672808111,1.204960942,0.320091605,0.614654958,1.295250654,0.321528196,0.817094326,11_Sep_2023_14_45
4,0,1,5,18,0,7,1,0,13,48,4,0,15,9,2,0,11,0,99,39,2,18,2,0,28,2,1.531351566,0.611040592,0.915859997,1.618972063,0.391486138,0.67257303,1.209824204,0.309450209,0.616993368,1.299781322,0.316275775,0.818766177,11_Sep_2023_14_45
5,1,2,8,20,1,0,3,1,0,45,6,2,17,0,3,1,11,0,95,37,2,19,3,0,28,1,1.530979633,0.610872626,0.915768087,1.618688822,0.391340911,0.672647059,1.213745236,0.301711142,0.619090021,1.303137302,0.312783539,0.82014519,11_Sep_2023_14_45
5,2,1,3,22,0,1,2,3,1,48,5,1,13,0,3,1,10,0,99,40,9,19,3,1,27,1,1.530437708,0.610629559,0.915549755,1.618404984,0.391193956,0.672563553,1.2184062,0.292045534,0.620859027,1.307198048,0.308585227,0.822284102,11_Sep_2023_14_45
1,1,1,6,16,0,1,0,1,1,41,5,1,16,0,3,3,11,0,103,40,1,19,4,0,27,0,1.529913664,0.610339582,0.915332079,1.61815536,0.3911044,0.67247051,1.224185944,0.282425106,0.623301744,1.311090469,0.304747254,0.824502409,11_Sep_2023_14_45
2,0,0,5,20,4,2,0,4,6,46,4,0,15,16,3,0,11,1,101,43,2,18,4,1,28,3,1.529480219,0.610205889,0.915183783,1.617953062,0.391057611,0.672336221,1.228026152,0.276050091,0.624308825,1.313769817,0.302072287,0.826142609,11_Sep_2023_14_45
3,1,4,7,15,0,3,3,4,3,46,4,8,16,4,3,4,13,1,99,42,0,19,1,1,31,2,1.52896297,0.610025525,0.914951742,1.617688656,0.390788287,0.672447205,1.234637856,0.267244786,0.626865268,1.317252278,0.298636049,0.828330636,11_Sep_2023_14_45
4,1,1,9,17,0,3,10,3,4,47,2,0,15,0,2,3,12,1,102,40,3,21,1,0,29,2,1.528522849,0.609859586,0.914742231,1.617431879,0.390585154,0.67235297,1.240977168,0.259045839,0.629355252,1.320504189,0.295507342,0.831125081,11_Sep_2023_14_45
3,0,9,5,14,0,0,0,2,5,43,5,4,14,0,3,1,10,13,101,38,0,19,0,1,34,2,1.52825439,0.60978359,0.914664328,1.617094159,0.390638292,0.67187798,1.245882273,0.253065318,0.631413639,1.322845101,0.29367435,0.833420634,11_Sep_2023_14_45
2,11,0,6,14,2,1,4,2,7,47,0,0,21,1,1,1,11,0,100,39,3,16,5,0,31,4,1.527838826,0.60967207,0.914486229,1.616767168,0.390494049,0.671818078,1.252289653,0.245582461,0.634121895,1.326746345,0.290266067,0.83558619,11_Sep_2023_14_45
10,2,0,4,16,1,5,0,1,2,40,3,0,16,0,2,0,10,1,101,35,5,15,0,2,32,0,1.527487278,0.609550238,0.914236009,1.616475224,0.390318543,0.671589851,1.259060502,0.238043159,0.637186289,1.330418706,0.287387967,0.838263392,11_Sep_2023_14_45
4,0,0,13,16,0,3,0,11,4,39,2,1,17,8,1,0,10,2,105,42,2,20,0,0,31,0,1.527180791,0.609442294,0.914243996,1.616231918,0.390160531,0.6715253,1.265931487,0.230857,0.640329361,1.334207416,0.284469128,0.840972126,11_Sep_2023_14_45
0,2,1,3,12,0,8,0,2,6,40,4,1,15,0,2,1,10,0,104,38,0,17,8,1,31,0,1.526911974,0.609356403,0.914118171,1.616002679,0.38998118,0.671500921,1.270658851,0.225771904,0.642689109,1.337056279,0.282603085,0.843051612,11_Sep_2023_14_45
3,0,2,1,11,0,2,0,2,5,37,3,5,14,0,2,2,9,0,102,36,2,21,4,0,30,2,1.526650071,0.609270155,0.914000869,1.61567688,0.389770776,0.67136693,1.277461529,0.218848333,0.646309912,1.341182113,0.280007035,0.845600963,11_Sep_2023_14_45
1,4,3,2,15,0,1,1,2,9,36,1,0,14,0,3,13,11,0,106,40,7,24,1,11,31,7,1.526448727,0.609192908,0.913865566,1.615446687,0.389652759,0.671263397,1.283851624,0.212319314,0.650081456,1.345348001,0.277798623,0.848144531,11_Sep_2023_14_45
7,5,1,4,15,0,3,0,1,3,35,4,1,15,0,3,0,11,0,100,35,3,14,5,0,31,1,1.526284099,0.609169126,0.913639784,1.615147114,0.389500707,0.671144366,1.288522124,0.207390845,0.65292716,1.348263502,0.276205242,0.850266457,11_Sep_2023_14_45
1,1,1,8,15,0,3,0,4,0,40,7,0,14,0,4,1,10,0,101,39,3,18,6,0,33,1,1.526019573,0.609102666,0.913264096,1.614785671,0.389423639,0.670704901,1.29472959,0.200915024,0.6567505,1.352219462,0.274277776,0.852953732,11_Sep_2023_14_45
1,1,0,2,13,1,3,0,3,2,43,1,2,14,4,3,0,11,0,97,36,2,15,3,1,29,0,1.525890231,0.609024763,0.913113952,1.614643335,0.389312267,0.670571387,1.299574733,0.19627434,0.659811258,1.355218053,0.273051351,0.855019987,11_Sep_2023_14_45
3,1,9,2,11,0,3,0,2,2,39,0,0,15,0,0,1,10,1,92,40,2,14,3,7,27,9,1.525613666,0.608990669,0.912768424,1.614396811,0.389103681,0.670343399,1.307259798,0.188828558,0.665089011,1.360307097,0.271122992,0.858601034,11_Sep_2023_14_45
2,2,0,3,12,1,2,0,3,1,40,3,1,13,0,3,4,11,1,99,37,2,13,3,0,24,0,1.52542758,0.60900563,0.912490368,1.614253283,0.388931185,0.670177877,1.311776042,0.184561491,0.668500841,1.363423347,0.270130754,0.860884905,11_Sep_2023_14_45
5,0,1,0,12,0,2,0,3,4,39,2,1,15,13,4,0,11,0,94,35,0,12,4,4,27,7,1.525226474,0.608972311,0.91223228,1.614114523,0.388749599,0.67002058,1.317524076,0.178973675,0.672435999,1.367589355,0.268888742,0.863950908,11_Sep_2023_14_45
3,3,1,4,9,1,2,0,3,2,43,2,1,14,0,3,5,7,0,87,38,1,12,12,1,27,0,1.525017142,0.608971357,0.911836088,1.613943458,0.388574034,0.669989049,1.324228287,0.173484772,0.678183794,1.371654153,0.267953485,0.867121696,11_Sep_2023_14_45
1,2,3,3,11,2,1,1,2,2,41,6,1,20,1,3,0,11,1,89,36,3,12,4,0,26,2,1.524830699,0.608999491,0.91145581,1.613806605,0.388444543,0.66978544,1.329037547,0.169531971,0.682190657,1.37463522,0.267322987,0.869529724,11_Sep_2023_14_45
2,2,1,4,11,0,0,1,1,1,43,6,0,15,1,1,1,10,0,85,39,2,13,5,0,26,1,1.524554968,0.608982444,0.910957456,1.613650799,0.388258308,0.669475794,1.335305214,0.16460897,0.687038898,1.378447175,0.266479403,0.872717738,11_Sep_2023_14_45
2,1,3,4,19,0,0,1,3,2,44,6,0,15,0,6,11,11,0,83,39,3,10,4,0,23,0,1.524296284,0.608966589,0.910487056,1.613471389,0.388142258,0.669248104,1.341609001,0.159969002,0.691945255,1.382090807,0.265729845,0.875890613,11_Sep_2023_14_45
5,1,0,1,10,1,2,1,3,2,45,4,2,15,13,3,2,10,2,78,36,4,10,5,0,25,1,1.524072409,0.608985484,0.910096943,1.613341928,0.388038069,0.669021726,1.346020699,0.156706274,0.695343614,1.384744287,0.265252233,0.878267705,11_Sep_2023_14_45
4,2,3,3,10,0,5,4,2,1,47,3,0,16,0,3,1,10,1,78,41,5,5,7,9,27,1,1.523785233,0.608901083,0.90958178,1.613159418,0.387896806,0.668734491,1.352127552,0.152723923,0.700193703,1.388166785,0.26466009,0.881373286,11_Sep_2023_14_45
3,2,1,5,13,1,1,0,9,8,46,2,1,15,0,5,2,11,0,82,41,0,13,5,1,27,0,1.523600698,0.608830392,0.909095764,1.612867832,0.387887657,0.668248951,1.357658625,0.149223343,0.704811454,1.391516089,0.264191926,0.88440299,11_Sep_2023_14_45
13,0,8,12,14,0,3,1,3,2,46,5,8,13,0,3,0,7,1,81,43,2,8,5,0,25,2,1.52345109,0.608804286,0.908799469,1.612744689,0.387845159,0.667920828,1.361575007,0.146837428,0.708131373,1.393966198,0.263755411,0.886617184,11_Sep_2023_14_45
1,0,2,4,14,0,10,0,3,4,43,3,0,21,0,4,1,10,1,81,44,3,12,5,1,27,3,1.523283362,0.608756006,0.908464134,1.612544537,0.387722731,0.667653322,1.366136909,0.143906131,0.712468684,1.397356749,0.26330328,0.889345348,11_Sep_2023_14_45
5,2,2,4,12,0,2,0,0,0,46,10,0,15,0,3,0,7,2,79,40,2,9,5,0,27,2,1.523115516,0.608773708,0.907925248,1.612419248,0.387692869,0.667397022,1.369897485,0.141531438,0.716549814,1.400675654,0.262728542,0.891877294,11_Sep_2023_14_45
1,1,0,4,11,1,0,1,6,3,44,7,3,13,0,3,0,7,0,76,41,2,11,5,1,26,1,1.523031592,0.608837545,0.907539845,1.612283111,0.387643099,0.667105734,1.372717381,0.139222428,0.720711648,1.403726339,0.262451917,0.894454122,11_Sep_2023_14_45
9,2,0,4,7,1,4,0,3,0,43,5,2,16,0,3,0,11,1,78,41,3,14,6,0,21,2,1.523027897,0.608840346,0.907298267,1.612183213,0.387561232,0.66693449,1.373684525,0.137913182,0.723281443,1.405938268,0.262308151,0.896244168,11_Sep_2023_14_45
3,2,3,3,12,0,2,5,0,2,47,5,12,15,0,3,7,9,4,95,43,2,8,3,0,21,7,1.523090005,0.608876586,0.906932771,1.612127066,0.387509674,0.666706204,1.374327898,0.136545613,0.726793587,1.408398509,0.262311876,0.898459673,11_Sep_2023_14_45
7,1,5,4,12,0,0,0,0,0,44,6,1,15,0,2,0,11,3,79,45,2,9,5,0,23,0,1.523232222,0.608966112,0.906675696,1.612093449,0.387428612,0.666519523,1.37411654,0.135328591,0.730050385,1.410143375,0.262718678,0.900608838,11_Sep_2023_14_45
1,2,4,4,14,2,0,0,2,3,44,1,2,15,9,3,1,11,1,69,45,3,7,5,1,23,0,1.523463011,0.609043896,0.906661272,1.612072825,0.387349695,0.666380525,1.373451591,0.13440606,0.732226253,1.411126971,0.262790352,0.90170145,11_Sep_2023_14_45
10,3,0,4,10,0,0,0,0,3,47,13,10,15,0,1,1,11,0,73,48,3,9,3,7,23,1,1.523750544,0.609094322,0.906328022,1.612080097,0.387284726,0.666245759,1.371139646,0.133983284,0.73412925,1.411801219,0.262976915,0.902645946,11_Sep_2023_14_45
6,1,2,4,14,1,0,0,1,5,45,1,1,14,0,4,0,10,0,75,45,2,6,3,0,17,1,1.524137616,0.609248161,0.906132996,1.612149,0.387232125,0.666088879,1.368937135,0.133863002,0.736374795,1.411682129,0.263520896,0.903299212,11_Sep_2023_14_45
3,2,10,5,11,1,0,8,0,12,48,12,0,13,1,3,1,9,2,77,45,3,8,3,0,18,1,1.524477243,0.609369457,0.906022787,1.612199306,0.387162298,0.666004539,1.366330266,0.134174839,0.73696363,1.411213517,0.264026135,0.903520405,11_Sep_2023_14_45
1,1,5,8,11,1,8,0,3,2,43,8,3,14,2,3,1,11,0,77,43,6,12,4,0,23,3,1.525017262,0.609526038,0.906042993,1.612311006,0.387066782,0.665980279,1.362528682,0.134950399,0.737867117,1.410298944,0.264628291,0.903683484,11_Sep_2023_14_45
8,2,12,4,11,0,0,0,11,4,48,13,2,14,2,3,0,11,0,71,48,2,11,7,0,22,2,1.525588155,0.609734058,0.905847609,1.612452984,0.387081414,0.665936887,1.358032823,0.136077225,0.738643706,1.408986568,0.265444487,0.903632045,11_Sep_2023_14_45
0,1,5,8,11,8,0,14,2,4,47,8,0,15,1,3,1,10,1,75,45,3,10,4,0,23,0,1.526064515,0.609895468,0.905897141,1.612572789,0.38706094,0.665857077,1.353952527,0.137161136,0.739094496,1.407786489,0.265915334,0.903500974,11_Sep_2023_14_45
5,1,2,4,11,0,0,0,4,4,42,7,0,14,1,3,0,11,1,78,41,1,10,4,1,23,0,1.526728749,0.610170603,0.905859292,1.612767577,0.387059808,0.66577822,1.347702146,0.139134943,0.73981756,1.405760646,0.266977489,0.903537095,11_Sep_2023_14_45
3,1,10,2,12,3,0,4,2,3,45,8,0,15,1,2,2,9,1,76,43,4,8,3,0,25,11,1.527408242,0.610408127,0.905918539,1.61296773,0.387181491,0.665593386,1.340754032,0.14169915,0.740549803,1.403528929,0.268106729,0.903788328,11_Sep_2023_14_45
3,1,6,3,13,0,2,10,2,12,45,10,1,15,0,9,0,10,10,88,43,2,7,6,0,26,3,1.52811563,0.610677302,0.905922353,1.613285303,0.387230426,0.665479243,1.333436728,0.144556955,0.74110359,1.401107192,0.269248098,0.903512359,11_Sep_2023_14_45
6,1,5,3,14,0,5,0,3,2,47,9,8,14,0,2,2,10,1,89,40,3,9,5,0,26,2,1.528688788,0.610876381,0.906048536,1.613532424,0.387215734,0.66548562,1.327669621,0.147095591,0.741347015,1.398997068,0.270201832,0.903529048,11_Sep_2023_14_45
3,1,4,4,15,6,0,0,1,3,39,8,0,14,0,3,2,7,0,90,43,2,10,6,1,28,0,1.529449701,0.611137688,0.906207263,1.613821387,0.387358129,0.665332794,1.319885612,0.150594473,0.741646051,1.395888209,0.271657795,0.903467596,11_Sep_2023_14_45
8,2,2,7,10,14,1,0,2,3,42,8,1,15,0,4,1,10,0,92,38,8,6,4,0,26,1,1.530216932,0.611448526,0.90630573,1.614090204,0.387520462,0.665053129,1.311625004,0.154569328,0.741700947,1.392255545,0.273174137,0.903257906,11_Sep_2023_14_45
3,1,6,0,15,1,1,3,5,4,43,13,1,16,0,5,1,11,0,99,36,0,11,0,0,28,4,1.530752659,0.611613393,0.906365454,1.614354253,0.387577593,0.664983988,1.30491972,0.157936439,0.7416628,1.389366269,0.274267256,0.903074384,11_Sep_2023_14_45
3,2,2,7,18,0,0,1,2,10,44,8,0,15,0,4,0,10,0,98,39,2,6,4,1,26,1,1.531489253,0.611827195,0.90648973,1.61472857,0.387658119,0.664981306,1.296045423,0.162628859,0.741667747,1.385319233,0.276013941,0.902912617,11_Sep_2023_14_45
3,6,7,5,13,1,0,0,2,0,44,5,2,15,1,5,2,11,2,100,36,2,9,5,0,26,1,1.532254219,0.612078309,0.906747997,1.615122676,0.387793452,0.664974153,1.286900997,0.167752892,0.741953254,1.381013989,0.27802515,0.902781308,11_Sep_2023_14_45
3,1,2,3,12,1,1,0,3,4,43,6,1,15,0,7,0,7,0,103,38,0,12,4,0,25,0,1.532940388,0.612312555,0.906875551,1.615591288,0.387907892,0.664914489,1.27754724,0.173112646,0.742307961,1.376798034,0.28021735,0.902544498,11_Sep_2023_14_45
5,1,4,4,20,2,3,0,0,3,44,3,1,15,9,1,2,11,0,99,40,0,13,2,0,32,1,1.533467174,0.612403393,0.907028854,1.615876913,0.388050526,0.66464293,1.270384669,0.177457795,0.742421329,1.373428822,0.281851262,0.902107298,11_Sep_2023_14_45
4,6,0,3,13,0,0,5,3,5,43,4,1,15,0,12,0,10,0,104,38,2,10,7,0,20,2,1.534148335,0.612634897,0.907251656,1.616347671,0.388246834,0.664537907,1.260958195,0.18358843,0.742614686,1.368707299,0.284386337,0.901328087,11_Sep_2023_14_45
1,1,2,4,15,0,0,0,5,0,42,2,0,14,0,2,2,10,2,102,37,4,10,0,2,20,2,1.534673214,0.612804592,0.907356799,1.616816044,0.388426721,0.664184809,1.251353383,0.190061226,0.742598534,1.363468647,0.287104011,0.900700867,11_Sep_2023_14_45
2,0,1,4,15,2,0,1,4,2,39,0,0,15,0,3,1,9,0,103,43,1,10,6,0,23,2,1.535123825,0.612897754,0.907397687,1.617179513,0.388508499,0.664130449,1.244215488,0.195130572,0.742618918,1.359475613,0.289453387,0.900237024,11_Sep_2023_14_45
3,0,11,4,11,13,1,1,3,6,39,0,0,17,0,3,1,10,0,105,41,3,14,5,0,23,1,1.535796285,0.613129318,0.907659709,1.61771214,0.388755769,0.664019108,1.234678864,0.202367216,0.742779136,1.354004502,0.292822719,0.899828017,11_Sep_2023_14_45
3,2,3,4,13,0,0,14,2,4,39,8,1,15,1,0,3,9,1,105,41,1,12,5,1,25,0,1.536241055,0.613330781,0.907737255,1.618242264,0.388837874,0.663934231,1.225071073,0.209750876,0.743134379,1.348460078,0.296419889,0.899446428,11_Sep_2023_14_45
3,0,5,12,13,0,1,2,8,3,41,5,0,15,0,2,0,15,0,106,37,2,11,4,0,25,1,1.536568522,0.613526762,0.907768071,1.618537188,0.388936639,0.663747251,1.217753172,0.215732932,0.74346143,1.344174743,0.299350202,0.899195015,11_Sep_2023_14_45
5,3,0,5,10,0,0,0,0,3,41,10,1,13,6,2,0,12,0,103,39,3,15,3,0,23,1,1.537094355,0.613644719,0.907674789,1.618991971,0.389218479,0.663391232,1.208298922,0.224049091,0.743990004,1.338448405,0.303459913,0.8988837,11_Sep_2023_14_45
0,0,2,4,14,1,0,0,6,5,38,12,1,15,0,0,7,9,0,98,38,2,12,3,0,24,1,1.537467718,0.613953769,0.907552958,1.619457006,0.389282882,0.663313091,1.19907546,0.232706785,0.744525671,1.332775593,0.307863057,0.898456633,11_Sep_2023_14_45
1,2,3,6,16,0,0,1,5,9,36,5,3,15,1,2,0,12,1,96,41,3,14,4,0,23,2,1.537751794,0.614283681,0.907424688,1.619874597,0.389353067,0.663164616,1.189865828,0.241863742,0.745088875,1.327088833,0.312635511,0.898464024,11_Sep_2023_14_45
2,14,1,6,16,1,0,0,3,5,42,6,1,15,0,7,6,11,0,97,36,0,13,4,1,19,2,1.537935019,0.614544809,0.907299459,1.620188594,0.389489442,0.662877083,1.183207631,0.248939291,0.745662093,1.322951794,0.316322982,0.898391187,11_Sep_2023_14_45
7,7,5,3,10,0,0,0,3,4,41,5,1,15,0,0,2,19,4,93,39,0,13,2,1,22,2,1.538226604,0.614945531,0.907135308,1.62073493,0.3894912,0.662930489,1.174338102,0.258824646,0.746643722,1.317656755,0.320928305,0.897914171,11_Sep_2023_14_45
1,1,1,5,14,0,1,1,8,4,40,8,1,15,0,2,2,11,2,93,37,2,10,10,8,18,4,1.538395643,0.615349889,0.906811357,1.621184826,0.389553368,0.662441313,1.165531158,0.269024521,0.747879386,1.31254375,0.32585302,0.897758424,11_Sep_2023_14_45
6,1,3,6,17,1,1,1,2,6,42,2,2,14,0,1,1,12,0,91,37,3,10,3,1,19,2,1.538470387,0.615664303,0.906846464,1.62148869,0.389605284,0.662254274,1.15906477,0.276715666,0.748843968,1.308565497,0.329622656,0.897555768,11_Sep_2023_14_45
3,2,2,7,17,0,0,2,5,2,43,3,1,16,0,2,3,12,0,91,40,2,12,3,9,19,4,1.538683414,0.616017222,0.906755924,1.621846199,0.389760584,0.661919713,1.15030098,0.287834466,0.750071228,1.303087115,0.335932076,0.898125231,11_Sep_2023_14_45
2,2,0,6,18,0,0,0,3,1,43,5,1,14,0,3,0,11,1,89,37,0,7,4,2,18,7,1.538965702,0.616375029,0.906648278,1.622128487,0.389811546,0.661726952,1.142057061,0.29914701,0.751610219,1.297997236,0.341614544,0.897854149,11_Sep_2023_14_45
3,1,4,6,20,0,0,0,1,0,43,3,1,15,2,2,2,13,14,90,37,5,12,4,1,17,1,1.539243817,0.616649628,0.906439602,1.622327685,0.389953673,0.661390781,1.135816336,0.307646751,0.752497971,1.294188261,0.345927864,0.897544861,11_Sep_2023_14_45
3,2,3,5,18,0,2,1,2,12,45,7,0,15,9,2,0,10,0,90,42,0,8,3,0,23,0,1.539415359,0.617002606,0.906612933,1.622552752,0.390146524,0.661196351,1.128398776,0.319337457,0.754069149,1.289187193,0.351623923,0.897141159,11_Sep_2023_14_45
3,0,4,8,16,0,7,0,2,4,44,3,2,17,2,2,7,12,1,86,41,0,9,3,9,15,0,1.53965807,0.617322266,0.906406522,1.622705579,0.390236139,0.660920441,1.121050715,0.331237942,0.755534291,1.284389019,0.35771203,0.896542192,11_Sep_2023_14_45
9,0,3,9,16,0,1,0,2,1,45,8,1,14,0,2,5,12,0,90,40,3,11,3,9,21,1,1.53979516,0.617608845,0.906349182,1.622814894,0.390272021,0.66085428,1.115529418,0.34058392,0.756584466,1.280727267,0.362284333,0.896199405,11_Sep_2023_14_45
3,1,0,9,11,0,0,0,0,3,43,4,2,15,0,3,11,13,0,91,41,2,11,2,9,16,0,1.540058017,0.617999375,0.906250536,1.62293613,0.390394449,0.660638869,1.10853529,0.353423864,0.758067012,1.276089191,0.368613362,0.895940363,11_Sep_2023_14_45
3,7,5,6,15,0,0,16,9,7,46,5,6,15,1,3,1,17,0,87,36,3,14,3,4,21,2,1.540196419,0.618415356,0.906092823,1.623098612,0.390466571,0.660265267,1.102193356,0.366256028,0.760384977,1.271738768,0.374848127,0.895779073,11_Sep_2023_14_45
1,7,11,7,18,13,1,1,1,0,44,5,4,16,1,2,0,11,0,87,37,2,10,3,1,17,7,1.540323377,0.618813157,0.905990124,1.623205423,0.390461057,0.660322547,1.096265435,0.379516423,0.762060523,1.267831564,0.380823821,0.895366728,11_Sep_2023_14_45
8,0,11,7,18,0,3,0,1,2,47,5,0,11,1,5,0,6,0,78,39,3,12,4,7,19,0,1.540410876,0.619109869,0.90582782,1.623310804,0.390520424,0.660188735,1.092165351,0.389615834,0.763746321,1.265107989,0.385283738,0.895238161,11_Sep_2023_14_45
1,2,8,7,17,0,2,1,1,3,43,7,1,14,0,3,2,11,0,81,40,3,12,8,6,14,1,1.54043138,0.619588971,0.905474901,1.623402953,0.390637875,0.659939528,1.087206602,0.402880341,0.765790105,1.261778235,0.391243637,0.89518702,11_Sep_2023_14_45
2,1,7,9,19,0,2,0,3,0,51,6,0,14,0,1,4,7,0,73,40,0,8,3,8,16,2,1.54038465,0.620048761,0.90505594,1.623504281,0.39075914,0.659642875,1.082778215,0.416169077,0.767990947,1.25873816,0.396719992,0.894863605,11_Sep_2023_14_45
3,1,7,9,17,1,3,0,3,5,48,14,0,15,0,2,1,9,1,75,43,1,8,2,11,15,1,1.540329218,0.620469153,0.904761672,1.623641729,0.390859574,0.659405708,1.079859734,0.426131517,0.769624293,1.25647068,0.401210338,0.894861102,11_Sep_2023_14_45
2,1,10,6,15,7,1,1,0,3,49,9,2,14,2,1,0,8,0,70,42,4,6,3,13,22,2,1.540266871,0.620991886,0.904370427,1.623857021,0.390996993,0.659129977,1.075461864,0.44023788,0.771115839,1.253565907,0.407416284,0.894923508,11_Sep_2023_14_45
0,2,12,6,12,0,0,2,0,6,51,7,0,14,2,5,0,10,1,74,42,3,13,3,11,17,0,1.540274739,0.621399701,0.904005826,1.62396574,0.391083628,0.658868253,1.07239306,0.453137219,0.773177683,1.250690222,0.413776368,0.894935966,11_Sep_2023_14_45
2,2,8,12,13,2,3,0,4,7,52,11,1,16,7,3,0,8,0,71,41,9,12,5,12,17,6,1.540261626,0.621754646,0.903642297,1.624042869,0.39114961,0.65864718,1.070126295,0.462750822,0.77411598,1.2485286,0.418785602,0.894973814,11_Sep_2023_14_45
3,0,10,8,12,0,1,1,2,0,49,9,0,14,1,2,4,12,3,75,41,2,13,3,10,13,2,1.540286899,0.622162282,0.903385162,1.624136329,0.391334176,0.658365786,1.067210793,0.475711793,0.775714874,1.245555758,0.425560862,0.894967079,11_Sep_2023_14_45
