S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,
12,4,1,24,11,0,5,1,19,3,33,1,1,5,3,7,0,6,5,2,9,6,21,10,11,28,6,6,17,8,0,0,1.62652409076691,0.659144461154938,0.762665033340454,1.69597518444061,0.399035274982452,0.538011789321899,1.17424297332764,0.622315287590027,0.909426629543304,1.350381731987,0.528700709342957,0.879341542720795,16_Aug_2023_13_12,,,,,,,,,,,,,,,
17,4,1,22,5,0,3,0,21,4,39,1,1,3,3,4,0,4,7,1,11,5,25,9,0,26,2,10,18,9,0,0,1.62654685974121,0.659047365188599,0.762948989868164,1.69612658023834,0.399048864841461,0.538257360458374,1.17254626750946,0.621812045574188,0.906578302383423,1.34926855564117,0.52869176864624,0.878214240074158,16_Aug_2023_13_12,,,,,,,,,,,,,,,
17,2,1,25,14,0,6,0,15,2,41,0,0,2,1,6,0,8,4,2,14,2,26,11,3,24,7,11,19,7,0,1,1.62659096717834,0.658946692943573,0.763269245624542,1.69623327255249,0.399064511060715,0.538498818874359,1.17064332962036,0.621422111988068,0.9032062292099,1.34809374809265,0.528855502605438,0.876935839653015,16_Aug_2023_13_12,,,,,,,,,,,,,,,
17,4,1,23,8,0,0,0,14,4,40,1,0,0,1,9,1,6,5,1,14,5,27,8,1,28,6,9,18,11,0,12,1.62662899494171,0.658895671367645,0.763530373573303,1.69633960723877,0.399111330509186,0.538706064224243,1.16906368732452,0.621177613735199,0.900352716445923,1.34713137149811,0.529063940048218,0.875881314277649,16_Aug_2023_13_12,,,,,,,,,,,,,,,
13,1,2,22,9,0,6,0,14,1,46,1,2,1,3,8,0,3,6,0,16,8,25,16,6,26,2,13,20,7,0,0,1.62670636177063,0.65875780582428,0.764042913913727,1.69644570350647,0.399094462394714,0.539039790630341,1.16674733161926,0.620672702789307,0.896046340465546,1.34580564498901,0.529524147510529,0.874484002590179,16_Aug_2023_13_12,,,,,,,,,,,,,,,
11,4,1,26,9,0,4,1,13,3,38,11,9,3,2,6,1,12,5,2,20,9,22,14,1,27,8,11,14,6,0,1,1.62668478488922,0.658653974533081,0.764465153217316,1.69651198387146,0.399148851633072,0.539272546768189,1.16402864456177,0.620554327964783,0.891579747200012,1.34424519538879,0.530295550823212,0.873132288455963,16_Aug_2023_13_12,,,,,,,,,,,,,,,
13,4,2,19,9,0,3,1,15,5,41,2,0,1,0,4,0,2,5,4,14,4,23,13,0,29,8,11,19,3,0,0,1.62672293186188,0.65850555896759,0.764981269836426,1.69646632671356,0.399254888296127,0.539528787136078,1.16123425960541,0.620506227016449,0.886246621608734,1.34253239631653,0.531487822532654,0.871778905391693,16_Aug_2023_13_12,,,,,,,,,,,,,,,
14,4,1,24,7,0,5,0,15,3,38,1,0,0,3,0,1,13,7,5,13,2,24,12,5,33,2,16,19,2,1,1,1.62675416469574,0.658370912075043,0.765410363674164,1.69648289680481,0.399197846651077,0.53996729850769,1.15926218032837,0.620599925518036,0.881832897663116,1.34111499786377,0.532286107540131,0.870450139045715,16_Aug_2023_13_12,,,,,,,,,,,,,,,
12,8,1,21,17,2,1,0,17,4,36,0,0,0,3,0,1,0,7,0,12,7,27,8,1,33,5,16,14,9,0,0,1.62678420543671,0.658205151557922,0.765940606594086,1.69642698764801,0.399283736944199,0.54034548997879,1.15676009654999,0.620758891105652,0.87551212310791,1.33925068378448,0.533238112926483,0.868638575077057,16_Aug_2023_13_12,,,,,,,,,,,,,,,
11,4,2,21,10,3,5,0,17,0,35,0,1,1,2,4,0,5,4,6,9,9,30,14,7,34,4,13,19,1,0,0,1.62673819065094,0.65802675485611,0.766528844833374,1.69634222984314,0.399348497390747,0.540714085102081,1.15443623065948,0.620762586593628,0.869051396846771,1.33742702007294,0.533872365951538,0.866660416126251,16_Aug_2023_13_12,,,,,,,,,,,,,,,
15,9,7,22,7,1,3,2,18,6,29,2,1,1,2,6,0,2,2,4,8,8,26,12,0,36,1,10,19,1,2,0,1.6266702413559,0.657826840877533,0.76715224981308,1.69631969928741,0.399578928947449,0.540989398956299,1.15209698677063,0.620746076107025,0.862516522407532,1.3356511592865,0.534285485744476,0.86466908454895,16_Aug_2023_13_12,,,,,,,,,,,,,,,
13,3,2,30,9,10,4,1,18,2,35,0,1,0,2,4,1,12,4,12,10,4,28,11,1,38,4,7,18,5,0,0,1.62653815746307,0.657693564891815,0.767391681671143,1.69628858566284,0.399578958749771,0.541419327259064,1.15043342113495,0.620696485042572,0.857361018657684,1.33428466320038,0.534568428993225,0.863045871257782,16_Aug_2023_13_12,,,,,,,,,,,,,,,
12,4,2,26,10,1,2,0,15,3,31,8,1,1,0,5,0,4,4,5,9,7,30,17,1,36,5,4,16,10,1,9,1.62638008594513,0.65754622220993,0.767901599407196,1.69623196125031,0.399635702371597,0.541918694972992,1.14840972423553,0.620737195014954,0.849851787090302,1.33248400688171,0.535129964351654,0.860994100570679,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,3,4,23,13,1,5,0,15,3,31,0,0,1,3,4,0,6,6,3,9,5,32,8,1,41,2,4,19,6,0,1,1.62625908851624,0.657356798648834,0.768343329429626,1.69620025157928,0.399759352207184,0.542249500751495,1.14663076400757,0.620980739593506,0.842146813869476,1.33068883419037,0.535627543926239,0.858725547790527,16_Aug_2023_13_12,,,,,,,,,,,,,,,
10,7,11,23,7,2,4,0,18,4,31,0,1,15,3,7,1,3,5,12,9,6,33,10,2,39,5,6,19,6,0,0,1.62617135047913,0.657243072986603,0.768724322319031,1.69618451595306,0.399764239788055,0.542669057846069,1.14555394649506,0.62113755941391,0.836267232894897,1.32924520969391,0.535782694816589,0.856812536716461,16_Aug_2023_13_12,,,,,,,,,,,,,,,
12,4,1,25,10,3,8,0,15,6,30,0,1,1,0,5,0,13,6,5,12,7,29,16,4,39,4,5,17,8,1,1,1.62597870826721,0.657054126262665,0.769281387329102,1.69608354568481,0.399709582328796,0.543260633945465,1.14383661746979,0.621224761009216,0.828168153762817,1.32726192474365,0.536064505577087,0.854356467723846,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,4,2,21,7,0,4,0,15,4,31,1,0,0,3,5,1,6,7,2,8,6,36,11,2,36,12,5,19,8,0,0,1.62581503391266,0.656833648681641,0.769883692264557,1.69608700275421,0.399735033512115,0.543814361095428,1.14240288734436,0.621294915676117,0.820220708847046,1.32527184486389,0.53613817691803,0.851590692996979,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,5,5,22,7,0,5,0,18,3,29,1,7,0,2,3,0,14,5,2,7,4,37,12,1,36,5,4,16,8,1,1,1.62551248073578,0.656641364097595,0.770285904407501,1.69615232944489,0.399858266115189,0.544254779815674,1.1411544084549,0.62142950296402,0.812230348587036,1.32340264320374,0.536436438560486,0.848810911178589,16_Aug_2023_13_12,,,,,,,,,,,,,,,
14,4,0,26,4,1,3,1,18,9,31,1,1,0,2,1,0,1,2,5,12,5,36,12,11,33,5,6,17,11,1,0,1.62528502941132,0.656471073627472,0.770685136318207,1.69623982906342,0.399685114622116,0.544894874095917,1.14033043384552,0.621775448322296,0.80611389875412,1.32200217247009,0.536627590656281,0.846622467041016,16_Aug_2023_13_12,,,,,,,,,,,,,,,
11,2,0,24,3,0,4,0,18,0,31,0,0,2,2,9,4,1,5,0,14,5,34,12,2,36,7,4,19,12,1,0,1.62502217292786,0.656269252300262,0.771212995052338,1.69630932807922,0.399911910295486,0.545213878154755,1.13943016529083,0.62235939502716,0.797726452350616,1.32015228271484,0.536930501461029,0.843482613563538,16_Aug_2023_13_12,,,,,,,,,,,,,,,
11,1,0,27,3,1,1,0,12,6,29,0,0,1,2,6,2,5,3,8,13,1,30,10,2,33,3,4,18,8,5,0,1.62478315830231,0.656078040599823,0.77169144153595,1.69639146327972,0.399894207715988,0.54579085111618,1.13869750499725,0.622808218002319,0.788796663284302,1.3181289434433,0.537165880203247,0.839961767196655,16_Aug_2023_13_12,,,,,,,,,,,,,,,
12,0,0,25,2,2,6,0,11,5,31,2,7,0,3,4,4,0,2,4,12,5,39,11,2,28,7,4,18,6,0,0,1.62464129924774,0.655912399291992,0.772234737873077,1.69649004936218,0.400162398815155,0.545929312705994,1.13806748390198,0.623175501823425,0.782044887542725,1.316521525383,0.537575006484985,0.83733344078064,16_Aug_2023_13_12,,,,,,,,,,,,,,,
11,1,0,26,2,1,4,0,7,4,31,3,1,0,1,5,0,3,11,6,15,6,36,9,5,30,5,8,20,5,0,4,1.62429559230804,0.655715227127075,0.772866070270538,1.69659173488617,0.400231629610062,0.546607255935669,1.13747489452362,0.62345165014267,0.772931754589081,1.31434905529022,0.538462519645691,0.833894848823547,16_Aug_2023_13_12,,,,,,,,,,,,,,,
11,1,1,24,12,0,5,0,11,0,29,2,1,9,3,3,0,3,6,8,18,4,34,15,2,28,8,8,19,4,1,0,1.62402200698853,0.655442357063293,0.773532748222351,1.69663178920746,0.400375694036484,0.546980559825897,1.13704645633698,0.623868465423584,0.763740122318268,1.3122284412384,0.539296269416809,0.830206573009491,16_Aug_2023_13_12,,,,,,,,,,,,,,,
12,1,1,25,6,0,6,0,9,6,31,0,0,0,1,6,1,0,5,5,18,5,33,13,2,32,9,5,18,4,0,0,1.62365627288818,0.655228853225708,0.774124681949616,1.69672203063965,0.400466024875641,0.547574281692505,1.1368625164032,0.62424623966217,0.754380643367767,1.31027114391327,0.540066003799439,0.826150000095367,16_Aug_2023_13_12,,,,,,,,,,,,,,,
10,3,2,27,11,1,2,0,13,3,31,2,1,5,3,5,0,6,4,6,17,8,33,14,3,35,7,11,18,5,0,0,1.62337565422058,0.655047476291657,0.774583518505096,1.6967898607254,0.400531679391861,0.54796302318573,1.13678634166718,0.624755501747131,0.747010827064514,1.30878663063049,0.540740311145783,0.823147833347321,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,0,0,21,3,0,6,0,10,3,31,1,0,0,5,3,0,7,2,8,14,9,37,16,2,28,6,8,20,5,0,0,1.62306177616119,0.654795229434967,0.77506810426712,1.69686508178711,0.400643557310104,0.548454940319061,1.13672828674316,0.625742733478546,0.736776411533356,1.30670058727264,0.541903078556061,0.819064438343048,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,0,1,22,3,2,5,0,9,4,33,0,0,0,1,5,2,1,5,8,18,6,43,12,2,39,6,9,16,4,0,14,1.62274396419525,0.654496192932129,0.775749802589417,1.69684886932373,0.400618970394134,0.549212753772736,1.13685584068298,0.626395106315613,0.726384222507477,1.30453598499298,0.543452143669128,0.814576745033264,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,3,3,23,5,0,6,0,11,5,33,1,0,0,1,8,6,8,4,4,13,4,42,12,2,32,9,8,18,4,1,0,1.62254226207733,0.654287576675415,0.776420831680298,1.69682836532593,0.400743812322617,0.549517750740051,1.13703155517578,0.626822590827942,0.718426883220673,1.30288755893707,0.544845759868622,0.811047375202179,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,1,2,23,5,1,5,0,7,5,33,1,0,0,2,4,1,7,4,6,17,3,36,16,2,37,11,10,21,4,0,3,1.62217223644257,0.654085159301758,0.777021408081055,1.69675672054291,0.400878667831421,0.550138115882874,1.13765919208527,0.627410411834717,0.707610785961151,1.3008143901825,0.546688795089722,0.806055128574371,16_Aug_2023_13_12,,,,,,,,,,,,,,,
13,0,3,25,5,0,5,0,11,6,31,2,3,0,3,7,0,5,3,4,12,8,42,18,1,44,8,5,22,5,0,0,1.62181639671326,0.653886556625366,0.777521967887878,1.69668233394623,0.40096852183342,0.550733387470245,1.13875460624695,0.628055572509766,0.696591317653656,1.29887235164642,0.548271536827087,0.800738334655762,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,8,2,25,3,0,2,1,10,2,33,1,0,0,2,2,0,5,4,6,13,8,34,19,4,41,8,9,20,5,2,0,1.62152743339539,0.653761446475983,0.778048396110535,1.69662129878998,0.400942653417587,0.551275491714478,1.13978290557861,0.628482699394226,0.688245177268982,1.29757905006409,0.54936558008194,0.796787321567535,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,0,4,21,3,0,7,2,11,2,33,0,0,1,4,2,3,7,5,4,11,7,39,18,3,43,5,7,20,12,1,1,1.62120163440704,0.653634905815125,0.778523623943329,1.69651281833649,0.401136606931686,0.551812469959259,1.1413152217865,0.628939151763916,0.677585363388062,1.29597222805023,0.550417304039001,0.791350603103638,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,4,1,29,5,0,5,1,11,3,33,0,0,1,1,5,0,6,5,8,15,3,33,16,3,43,14,8,22,11,0,0,1.62088859081268,0.653479874134064,0.778988182544708,1.69631910324097,0.401094228029251,0.552471041679382,1.14321553707123,0.629049301147461,0.666879177093506,1.29454290866852,0.551270365715027,0.785683929920197,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,3,3,25,7,0,5,0,7,6,35,0,0,0,3,1,1,13,8,7,13,8,32,12,3,50,7,6,24,10,0,0,1.62062978744507,0.653339862823486,0.779434323310852,1.69618058204651,0.401169449090958,0.552889406681061,1.14487814903259,0.629232704639435,0.658654570579529,1.29361462593079,0.551908254623413,0.781401813030243,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,2,2,29,5,0,6,0,9,2,39,1,1,0,1,4,2,7,7,9,13,5,31,16,2,52,6,5,22,10,1,1,1.62022268772125,0.653136134147644,0.779911994934082,1.69605123996735,0.401171982288361,0.553536117076874,1.14680647850037,0.629322469234467,0.648594915866852,1.29251992702484,0.552662253379822,0.775681436061859,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,7,4,27,9,0,6,0,10,2,35,0,0,1,0,3,1,4,6,4,11,4,35,19,2,52,9,7,20,12,0,1,1.61976993083954,0.653031706809998,0.780110955238342,1.69590759277344,0.400971621274948,0.554374933242798,1.14919531345367,0.629374086856842,0.638620734214783,1.29161357879639,0.553150415420532,0.769894599914551,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,2,3,28,8,0,8,1,7,2,36,1,0,3,0,0,1,1,13,8,10,3,40,20,0,53,5,10,20,11,1,0,1.61945188045502,0.652930915355682,0.780531764030456,1.69584846496582,0.400978118181229,0.554932117462158,1.15154409408569,0.629523277282715,0.628724932670593,1.2907874584198,0.55325722694397,0.763963758945465,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,2,7,26,12,0,4,1,7,2,41,2,0,14,2,3,11,4,5,2,11,4,43,16,1,53,5,10,19,11,7,0,1.61921954154968,0.652843236923218,0.780907511711121,1.69575977325439,0.4010269343853,0.555247306823731,1.15349853038788,0.629525065422058,0.621532618999481,1.29021668434143,0.553268611431122,0.759437501430512,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,0,5,27,7,0,5,0,7,4,43,1,0,3,0,2,1,4,10,10,15,4,40,13,6,57,8,10,16,11,1,0,1.61881482601166,0.652756273746491,0.781348645687103,1.69570446014404,0.401091068983078,0.555737018585205,1.15617561340332,0.629531443119049,0.612188220024109,1.28962385654449,0.553182601928711,0.753397166728973,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,4,3,27,7,0,4,12,11,2,41,1,2,1,2,3,0,2,6,11,16,0,39,5,3,57,6,9,16,13,0,0,1.61837208271027,0.652675151824951,0.781483471393585,1.6956170797348,0.401151925325394,0.556230485439301,1.1589674949646,0.629637837409973,0.603147625923157,1.28913486003876,0.553148806095123,0.747481942176819,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,1,7,28,9,0,5,3,11,2,44,0,1,2,4,4,12,4,7,10,11,3,42,8,0,61,6,12,20,11,1,1,1.61795246601105,0.652583599090576,0.781680583953857,1.69566226005554,0.401176154613495,0.556630074977875,1.1622279882431,0.629556477069855,0.594409108161926,1.28886699676514,0.552789986133575,0.741671979427338,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,1,8,28,9,3,2,0,13,0,53,0,1,0,3,5,0,6,6,8,13,4,41,8,0,66,9,11,21,11,4,1,1.61767292022705,0.65253210067749,0.78185760974884,1.6957768201828,0.401135593652725,0.557026863098145,1.16477656364441,0.629488945007324,0.587753474712372,1.28869247436523,0.552562057971954,0.737320601940155,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,4,2,27,16,0,5,7,10,2,51,1,13,0,3,2,0,13,8,6,15,6,45,6,3,60,7,11,20,10,0,0,1.61720013618469,0.65248841047287,0.781955540180206,1.69586598873138,0.401199400424957,0.557287812232971,1.16817820072174,0.629428446292877,0.578919887542725,1.28850972652435,0.552181780338287,0.731386244297028,16_Aug_2023_13_12,,,,,,,,,,,,,,,
8,0,12,26,6,0,0,0,11,8,53,2,1,14,0,5,0,5,5,12,15,4,47,2,3,61,3,8,23,10,0,0,1.61668598651886,0.652383208274841,0.782038748264313,1.69596326351166,0.401082366704941,0.557844758033752,1.17176473140717,0.629509747028351,0.570000231266022,1.28848028182983,0.551916480064392,0.725379228591919,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,3,11,25,9,0,4,3,10,2,47,2,0,0,1,4,2,6,6,11,17,4,45,8,3,60,7,6,28,8,4,0,1.61614561080933,0.65234786272049,0.782015919685364,1.69604432582855,0.401368916034699,0.558024764060974,1.17535746097565,0.629335284233093,0.561611950397491,1.28866243362427,0.551712870597839,0.719470858573914,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,1,6,25,8,0,5,0,13,4,47,0,0,4,2,4,1,4,10,9,17,3,45,3,2,61,11,9,30,8,1,0,1.61584424972534,0.652346551418304,0.782051384449005,1.69614744186401,0.401322990655899,0.558356881141663,1.17809212207794,0.629568159580231,0.555114805698395,1.28887009620667,0.551613211631775,0.71509712934494,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,1,6,22,8,4,5,1,14,1,45,0,2,1,1,7,1,4,6,13,15,6,46,5,2,57,8,8,26,11,8,2,1.61550784111023,0.652336478233337,0.782087326049805,1.6962503194809,0.401360243558884,0.558635652065277,1.180912733078,0.629422426223755,0.548749268054962,1.28915894031525,0.55147510766983,0.710712254047394,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,3,5,26,16,0,7,0,17,1,44,3,8,2,3,7,1,4,6,11,16,0,45,9,2,56,5,8,29,12,1,0,1.61500108242035,0.652325034141541,0.782368123531342,1.69637763500214,0.401334881782532,0.559138059616089,1.18590652942657,0.62938916683197,0.538186550140381,1.28978002071381,0.551213383674622,0.703141689300537,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,2,4,25,19,0,12,0,13,5,46,1,1,1,1,5,0,1,12,9,17,3,47,10,2,60,7,5,28,11,1,1,1.61468243598938,0.652302980422974,0.782459080219269,1.69641947746277,0.401365280151367,0.559426128864288,1.18883419036865,0.629271030426025,0.531912744045258,1.29021263122559,0.551331877708435,0.69855123758316,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,0,9,26,15,0,5,0,14,1,51,1,1,0,2,7,0,4,7,6,15,3,45,9,1,60,7,6,29,10,0,0,1.6143102645874,0.652270138263702,0.782714784145355,1.6964316368103,0.401372343301773,0.559861540794373,1.19317555427551,0.629462957382202,0.523404598236084,1.29119467735291,0.551235020160675,0.691967725753784,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,12,8,26,13,2,5,0,11,5,55,2,1,0,0,6,0,7,6,8,12,1,46,8,0,64,6,10,31,13,0,1,1.61384260654449,0.652236700057983,0.782996475696564,1.69632232189178,0.401402294635773,0.560365915298462,1.19767808914185,0.629655838012695,0.514895677566528,1.2924816608429,0.551288545131683,0.685518026351929,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,0,8,26,17,1,12,0,13,4,60,10,0,1,1,4,0,7,4,9,15,12,48,15,3,65,5,13,39,9,0,0,1.61347138881683,0.652219951152802,0.783184111118317,1.69618213176727,0.401503354310989,0.560817241668701,1.20245695114136,0.630048334598541,0.506453692913055,1.29394328594208,0.551558792591095,0.679123282432556,16_Aug_2023_13_12,,,,,,,,,,,,,,,
4,0,16,24,15,0,8,0,13,5,60,5,0,0,11,6,0,2,9,14,17,3,49,13,2,64,6,13,35,10,0,0,1.61319649219513,0.652253866195679,0.783327758312225,1.69608092308044,0.401538640260696,0.561184823513031,1.2058253288269,0.630100607872009,0.500159800052643,1.29510974884033,0.551500201225281,0.674274981021881,16_Aug_2023_13_12,,,,,,,,,,,,,,,
4,0,14,24,14,0,7,3,14,5,63,2,0,0,0,3,0,0,18,8,17,2,47,14,0,64,6,8,35,12,2,1,1.6128386259079,0.652250587940216,0.783468186855316,1.695920586586,0.401561409235001,0.561750471591949,1.2115033864975,0.63067638874054,0.491929590702057,1.29673171043396,0.551676154136658,0.66815185546875,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,0,11,27,16,0,5,0,11,7,66,2,9,0,1,4,13,4,16,9,23,1,52,16,3,67,8,16,33,13,3,0,1.61242461204529,0.652283549308777,0.78371012210846,1.69587373733521,0.401432365179062,0.562399506568909,1.21683621406555,0.630882859230042,0.484220117330551,1.29836022853851,0.551668643951416,0.662237465381622,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,0,7,26,14,0,7,0,13,4,75,6,1,0,1,5,0,8,11,8,15,1,57,13,2,68,8,14,33,8,0,1,1.61201417446136,0.652244985103607,0.783779382705689,1.69584286212921,0.40149188041687,0.562786459922791,1.22201466560364,0.632045805454254,0.476085841655731,1.30017566680908,0.551843345165253,0.656423568725586,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,0,14,25,17,0,5,1,14,5,69,6,7,0,0,13,1,6,10,8,15,0,59,18,2,73,5,12,28,9,0,1,1.61168539524078,0.652190387248993,0.783812999725342,1.69576454162598,0.401717960834503,0.562936902046204,1.2260993719101,0.632304131984711,0.470346868038178,1.30162668228149,0.552039623260498,0.652204036712647,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,0,13,29,13,1,7,0,11,7,68,9,1,0,1,5,2,8,14,12,17,3,54,10,1,75,8,6,32,10,0,6,1.61124444007874,0.652163743972778,0.783950984477997,1.69579493999481,0.401725620031357,0.5633345246315,1.23342621326447,0.632767260074616,0.462763786315918,1.30357789993286,0.552471399307251,0.646643102169037,16_Aug_2023_13_12,,,,,,,,,,,,,,,
4,2,9,22,14,0,6,0,16,2,66,6,1,0,1,4,1,6,11,10,15,0,54,23,2,74,6,12,31,11,2,0,1.61083030700684,0.652124464511871,0.784149527549744,1.69577646255493,0.401612728834152,0.563889265060425,1.24062561988831,0.632814466953278,0.455742537975311,1.3056333065033,0.552923381328583,0.641322374343872,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,2,11,26,14,0,9,0,8,6,67,3,0,0,1,0,14,6,9,13,20,1,61,24,5,75,7,11,32,12,0,7,1.61047637462616,0.652042329311371,0.784368753433228,1.69581091403961,0.40161070227623,0.564318895339966,1.24810373783112,0.632707059383392,0.448684275150299,1.30788671970367,0.55311244726181,0.63605409860611,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,0,7,24,10,0,7,0,10,2,63,3,1,2,0,0,1,5,13,6,17,0,57,23,4,81,8,16,28,10,9,0,1.61010181903839,0.651985883712769,0.784609198570251,1.69582986831665,0.40174150466919,0.564637124538422,1.25509595870972,0.633247375488281,0.44162791967392,1.31061732769012,0.553123354911804,0.630506873130798,16_Aug_2023_13_12,,,,,,,,,,,,,,,
3,0,9,22,10,9,1,0,11,2,62,5,1,2,1,8,1,6,11,6,17,1,60,24,8,74,7,13,28,10,1,0,1.60984694957733,0.651889801025391,0.784694910049439,1.69578456878662,0.401944518089294,0.56471848487854,1.2606452703476,0.633487105369568,0.436723113059998,1.31254076957703,0.553567111492157,0.626745641231537,16_Aug_2023_13_12,,,,,,,,,,,,,,,
1,4,9,24,11,0,7,1,8,8,57,8,0,1,1,7,0,9,12,7,19,2,69,21,6,79,5,11,29,7,0,1,1.60960829257965,0.651844263076782,0.785064458847046,1.69566345214844,0.402064293622971,0.565071284770966,1.26858925819397,0.633745074272156,0.430041581392288,1.31526327133179,0.554157495498657,0.621823728084564,16_Aug_2023_13_12,,,,,,,,,,,,,,,
7,5,16,24,12,0,6,1,11,5,55,4,4,13,0,10,2,4,12,10,18,1,69,23,4,79,7,11,29,11,1,0,1.60926294326782,0.651845753192902,0.785333633422852,1.69555473327637,0.402071803808212,0.565524995326996,1.27649259567261,0.633917510509491,0.42387792468071,1.31811654567719,0.554521083831787,0.617094337940216,16_Aug_2023_13_12,,,,,,,,,,,,,,,
4,4,5,23,13,0,2,7,11,2,56,4,10,1,0,11,1,3,13,19,17,2,64,19,7,80,7,11,33,13,1,0,1.60889327526093,0.651797592639923,0.785317718982697,1.69543790817261,0.402383178472519,0.565502345561981,1.28438127040863,0.633921384811401,0.41747722029686,1.32114958763123,0.554410219192505,0.612336218357086,16_Aug_2023_13_12,,,,,,,,,,,,,,,
6,0,6,29,11,0,6,1,10,2,53,8,0,2,0,8,2,2,11,16,17,1,68,9,8,79,5,12,32,12,0,0,1.60858285427094,0.65181291103363,0.785476922988892,1.69527387619019,0.402376681566238,0.565984725952148,1.29246056079865,0.633835673332214,0.41156479716301,1.32406878471375,0.554235696792603,0.607823491096497,16_Aug_2023_13_12,,,,,,,,,,,,,,,
3,3,5,24,10,0,7,0,7,10,52,9,1,1,1,6,0,6,11,12,13,1,71,22,6,84,7,11,27,10,0,0,1.60845875740051,0.65180766582489,0.785733163356781,1.69518983364105,0.402311712503433,0.566399216651917,1.29857611656189,0.633698523044586,0.407478213310242,1.32625532150269,0.554135382175446,0.604496479034424,16_Aug_2023_13_12,,,,,,,,,,,,,,,
1,2,10,24,4,0,5,0,6,10,53,11,1,0,1,6,1,7,12,7,17,4,80,23,8,81,6,14,33,12,3,0,1.60819745063782,0.651812970638275,0.785865128040314,1.69512736797333,0.402562260627747,0.566563725471497,1.30654227733612,0.633620619773865,0.40242126584053,1.32930409908295,0.553968369960785,0.600106716156006,16_Aug_2023_13_12,,,,,,,,,,,,,,,
4,1,12,24,0,0,5,1,9,13,53,3,0,1,0,2,3,2,10,8,19,1,78,21,7,83,1,11,33,10,1,0,1.60792469978333,0.651703655719757,0.785907745361328,1.6951562166214,0.402721256017685,0.566769182682037,1.31441104412079,0.633390665054321,0.39758962392807,1.33232021331787,0.553670406341553,0.596011877059937,16_Aug_2023_13_12,,,,,,,,,,,,,,,
3,5,11,23,5,0,5,1,9,5,58,7,0,1,0,8,0,8,13,8,18,0,73,22,8,78,6,7,33,13,3,0,1.60759949684143,0.651768803596497,0.785996675491333,1.69511997699738,0.402664363384247,0.567285418510437,1.32206666469574,0.633079290390015,0.393080800771713,1.3357241153717,0.552790939807892,0.591450989246368,16_Aug_2023_13_12,,,,,,,,,,,,,,,
5,6,8,25,7,2,3,6,7,4,49,6,0,10,0,7,7,5,11,11,18,4,74,23,3,77,9,7,39,10,0,1,1.60741305351257,0.651753425598145,0.786056101322174,1.69517946243286,0.402745604515076,0.567438662052155,1.32787764072418,0.632824838161469,0.389752566814423,1.33816075325012,0.552383244037628,0.588398933410645,16_Aug_2023_13_12,,,,,,,,,,,,,,,
9,1,12,23,6,0,9,0,9,10,42,3,0,1,0,12,1,7,10,9,14,7,73,24,6,80,5,8,39,11,0,1,1.60712838172913,0.651776075363159,0.786232054233551,1.69527304172516,0.402765542268753,0.56776762008667,1.33572852611542,0.632546067237854,0.385405093431473,1.34151089191437,0.551856935024262,0.584318339824677,16_Aug_2023_13_12,,,,,,,,,,,,,,,
