S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,8,63,121,0,3,6,11,9,23,13,1,2,10,9,8,6,11,12,29,11,59,17,3,52,3,1,24,10,0,0,1.50784742832184,0.622425734996796,0.861320376396179,1.61192905902863,0.409951329231262,0.616966426372528,1.29503631591797,0.663467764854431,0.385693788528442,1.29067575931549,0.587105691432953,0.604178309440613,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,8,58,116,0,5,0,12,11,27,11,0,1,9,13,9,5,10,12,26,8,63,15,1,57,5,2,23,12,0,0,1.50784742832184,0.622425734996796,0.861320376396179,1.61192905902863,0.409951329231262,0.616966426372528,1.29503631591797,0.663467764854431,0.385693788528442,1.29067575931549,0.587105691432953,0.604178309440613,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,9,59,113,0,5,0,10,12,26,9,1,0,9,12,6,7,12,14,26,9,63,18,0,51,5,3,22,10,1,0,1.50782322883606,0.622436344623566,0.861313760280609,1.61189305782318,0.409971475601196,0.616935193538666,1.29489731788635,0.663474500179291,0.385720133781433,1.29061436653137,0.5871262550354,0.604192793369293,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,10,60,111,0,6,1,11,9,26,14,1,5,9,15,6,5,12,12,27,8,65,17,1,53,5,1,22,6,0,1,1.50780057907105,0.622399687767029,0.861296772956848,1.61184275150299,0.409941226243973,0.616972088813782,1.29478776454926,0.663492560386658,0.385776102542877,1.29056024551392,0.587087690830231,0.604232549667358,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,5,57,113,0,6,7,12,10,23,10,4,0,9,11,8,8,11,13,26,9,60,12,6,48,1,0,21,11,1,1,1.50780057907105,0.622399687767029,0.861296772956848,1.61184275150299,0.409941226243973,0.616972088813782,1.29478776454926,0.663492560386658,0.385776102542877,1.29056024551392,0.587087690830231,0.604232549667358,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,4,58,111,3,4,0,9,8,26,10,1,3,9,12,3,6,10,10,27,7,58,15,1,49,5,1,19,10,3,1,1.50772356987,0.622305393218994,0.861400842666626,1.61180138587952,0.409954130649567,0.616948902606964,1.29459941387177,0.663521409034729,0.385793805122375,1.29051196575165,0.587066352367401,0.604260921478272,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,11,59,110,0,2,0,9,11,23,10,1,2,10,10,9,2,7,15,26,8,64,19,0.00.00,48,67,50,16,87,22,0,95,13,22,26,22,1,0,1.50772356987,0.622305393218994,0.861400842666626,1.61180138587952,0.409954130649567,0.616948902606964,1.29459941387177,0.663521409034729,0.385793805122375,1.29051196575165,0.587066352367401,0.604260921478272,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,15,84,7,0,11,0,17,5,39,10,1,10,2,15,1,4,45,71,52,18,91,23,1,96,14,24,26,21,4,1,1.50770103931427,0.622282326221466,0.861394882202148,1.61175882816315,0.409960716962814,0.616946637630463,1.29449081420898,0.663515329360962,0.385824382305145,1.29046726226807,0.587037205696106,0.604284703731537,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,19,83,6,1,10,0,13,1,38,12,1,5,1,14,4,4,47,65,55,16,90,20,1,94,14,23,26,20,1,12,1.50775766372681,0.622388362884522,0.861298799514771,1.61172115802765,0.409983783960342,0.616919338703156,1.29438006877899,0.663498342037201,0.38585689663887,1.29039514064789,0.587042987346649,0.604333460330963,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3,19,79,7,0,8,0,15,3,39,15,2,14,1,12,3,5,46,71,50,17,87,22,0,97,14,24,27,21,0,0,1.50775766372681,0.622388362884522,0.861298799514771,1.61172115802765,0.409983783960342,0.616919338703156,1.29438006877899,0.663498342037201,0.38585689663887,1.29039514064789,0.587042987346649,0.604333460330963,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,16,80,8,1,7,0,15,1,40,16,1,17,0,14,5,2,43,65,52,19,87,20,3,95,12,24,26,20,2,0,1.50774967670441,0.62240332365036,0.861307680606842,1.61168432235718,0.410001277923584,0.616912305355072,1.29429006576538,0.663478434085846,0.385878622531891,1.29034101963043,0.587035119533539,0.604367613792419,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,17,83,4,1,7,2,14,3,38,14,1,12,0,18,4,6,40,73,52,16,89,21,1,93,14,25,27,18,1,0,1.50774967670441,0.62240332365036,0.861307680606842,1.61168432235718,0.410001277923584,0.616912305355072,1.29429006576538,0.663478434085846,0.385878622531891,1.29034101963043,0.587035119533539,0.604367613792419,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,17,82,7,0,7,8,15,4,40,15,0,14,0,14,5,4,40,63,52,16,87,20,1,98,14,24,30,21,2,1,1.50773084163666,0.622398197650909,0.861301004886627,1.61163532733917,0.4100381731987,0.616899788379669,1.29419934749603,0.663449883460999,0.385907739400864,1.29029250144959,0.587018549442291,0.604397475719452,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,19,80,8,0,15,0,15,5,36,13,9,17,8,14,4,5,42,59,52,14,86,24,0,97,13,19,29,16,0,0,1.50773084163666,0.622398197650909,0.861301004886627,1.61163532733917,0.4100381731987,0.616899788379669,1.29419934749603,0.663449883460999,0.385907739400864,1.29029250144959,0.587018549442291,0.604397475719452,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,17,80,8,1,10,1,14,2,35,16,2,11,0,15,2,1,41,61,51,17,89,20,1,96,13,20,28,19,1,0,1.50763201713562,0.622278034687042,0.861377000808716,1.61160039901733,0.410064399242401,0.616877973079681,1.29410862922668,0.663414597511292,0.385929465293884,1.29023790359497,0.586998462677002,0.604428172111511,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,19,82,7,1,9,0,17,11,33,16,2,13,1,14,0,0,43,65,50,18,86,22,0,96,12,22,24,19,1,0,1.50768089294434,0.622382760047913,0.861287534236908,1.61155688762665,0.41009709239006,0.616863787174225,1.29388988018036,0.66337126493454,0.385995507240295,1.29017186164856,0.586983442306519,0.604464828968048,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,18,83,7,3,11,0,19,0,35,13,1,14,0,14,4,1,44,62,54,17,87,21,0,97,15,21,28,18,0,0,1.50753712654114,0.622230529785156,0.861185789108276,1.61140489578247,0.410213977098465,0.616663157939911,1.29355943202972,0.663111329078674,0.386100292205811,1.28991198539734,0.586835980415344,0.604599058628082,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7,13,83,8,0,10,0,17,8,34,16,1,16,0,13,2,3,42,53,53,14,86,22,0,97,12,23,26,21,2,1,1.50740671157837,0.622145175933838,0.861287415027618,1.61126792430878,0.410349577665329,0.616461396217346,1.29327094554901,0.662782490253449,0.386149108409882,1.28959965705872,0.586635291576386,0.604793012142181,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,17,84,10,0,8,1,18,5,32,9,1,16,0,17,1,3,45,59,52,20,89,21,1,97,11,22,29,18,2,0,1.50729060173035,0.622124969959259,0.861278295516968,1.61110484600067,0.410415232181549,0.616439819335938,1.293088555336,0.662406861782074,0.386141568422318,1.2893271446228,0.586425483226776,0.604884743690491,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,19,82,16,0,9,3,17,5,35,10,1,16,0,16,4,4,43,60,53,18,88,21,0,98,11,23,29,20,1,3,1.50716185569763,0.622065901756287,0.861253142356873,1.61096954345703,0.410390287637711,0.616376757621765,1.29287779331207,0.661905765533447,0.386086165904999,1.2891628742218,0.586188793182373,0.604972004890442,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7,16,81,8,1,5,0,15,3,38,14,0,18,1,12,4,5,48,60,54,17,87,20,0,96,14,24,26,20,2,0,1.50706231594086,0.622072398662567,0.861170530319214,1.61081850528717,0.410440117120743,0.616293668746948,1.29270255565643,0.661462604999542,0.386083245277405,1.28899776935577,0.585964679718018,0.605064809322357,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4,18,79,9,1,7,1,16,3,39,9,1,15,1,14,4,3,45,65,55,20,87,20,0,102,11,22,26,19,0,0,1.50691318511963,0.622016191482544,0.861174583435059,1.61069703102112,0.410448610782623,0.616278886795044,1.29240095615387,0.661051452159882,0.386086881160736,1.28879356384277,0.585774123668671,0.6050905585289,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,17,81,7,1,7,0,19,3,36,12,0,13,1,12,10,4,45,66,52,18,87,18,1,99,14,23,26,22,8,0,1.50673747062683,0.62196409702301,0.861242890357971,1.61056888103485,0.41038504242897,0.616316139698029,1.29216849803925,0.660596609115601,0.386098951101303,1.28856527805328,0.585492849349976,0.605099856853485,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,17,77,9,13,5,1,18,7,37,12,1,15,2,10,1,3,42,55,58,20,87,24,0,105,13,24,27,18,1,0,1.50661945343018,0.621965944766998,0.861242890357971,1.610471367836,0.41034522652626,0.616353332996368,1.29213905334473,0.660240888595581,0.386022210121155,1.28833079338074,0.58522492647171,0.605111300945282,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,16,77,11,0,9,8,18,2,38,13,1,17,7,19,11,3,43,57,57,16,86,21,0,99,13,25,25,23,0,0,1.50645172595978,0.621969997882843,0.861219882965088,1.61034429073334,0.410274267196655,0.616374552249908,1.29188418388367,0.659865379333496,0.385961085557938,1.28810012340546,0.584904074668884,0.605030238628387,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,18,77,10,0,10,0,17,1,35,16,1,17,1,13,3,1,45,59,57,19,85,22,0,102,11,25,27,20,0,0,1.50627148151398,0.621918022632599,0.861085653305054,1.61019027233124,0.410151213407517,0.616396367549896,1.29164016246796,0.659530341625214,0.385881572961807,1.287966132164,0.584744989871979,0.6049964427948,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,15,80,6,0,7,0,13,5,40,12,0,15,0,18,4,4,42,70,58,18,86,20,1,100,14,21,29,22,0,1,1.50607883930206,0.621848106384277,0.860966742038727,1.60999739170074,0.410074084997177,0.616383016109467,1.2913430929184,0.659231543540955,0.385832637548447,1.28790771961212,0.584590256214142,0.604988038539887,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,17,80,9,1,10,0,15,5,37,10,1,13,1,13,4,7,42,67,57,17,86,19,0,100,13,25,28,7,0,1,1.50591158866882,0.621864020824432,0.860946893692017,1.6098917722702,0.409982800483704,0.616420149803162,1.29090845584869,0.659107685089111,0.385863572359085,1.28776109218597,0.584472239017487,0.604990839958191,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,17,78,10,2,7,0,16,3,34,8,1,18,2,12,0,10,42,72,57,18,85,21,13,101,11,24,29,21,0,1,1.50575876235962,0.621855795383453,0.860952496528626,1.60979104042053,0.409879475831986,0.61646842956543,1.29060184955597,0.659045517444611,0.38583716750145,1.28755760192871,0.58435595035553,0.604964911937714,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,15,82,8,0,7,1,16,5,38,10,0,13,0,12,4,5,40,75,58,13,85,21,0,98,12,22,27,21,0,1,1.50556945800781,0.621788203716278,0.860949814319611,1.60941135883331,0.409570813179016,0.616993010044098,1.29030907154083,0.65910279750824,0.385853618383408,1.28740358352661,0.584240853786469,0.604958891868591,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,17,78,7,0,10,0,17,4,39,11,1,17,0,18,3,3,42,73,56,16,86,19,0,101,12,23,29,22,3,0,1.50536525249481,0.62177848815918,0.860962808132172,1.60931932926178,0.409439146518707,0.6170973777771,1.2899352312088,0.659296035766602,0.385990530252457,1.28725218772888,0.5842404961586,0.604963600635529,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,18,76,5,3,8,0,16,2,37,13,1,17,0,14,7,3,41,63,57,16,84,20,0,100,13,25,27,23,0,0,1.50523924827576,0.621755719184876,0.860977470874786,1.60926818847656,0.409365564584732,0.617144405841827,1.28974497318268,0.659420430660248,0.386084973812103,1.28711199760437,0.584295988082886,0.605053126811981,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,16,74,9,1,9,0,14,7,36,8,11,8,3,10,0,0,42,59,56,17,87,24,0,102,13,21,30,20,0,0,1.50508439540863,0.621726632118225,0.861073017120361,1.6092609167099,0.409419685602188,0.616984367370606,1.28942894935608,0.659688830375671,0.386237859725952,1.28696179389954,0.584327459335327,0.605115950107574,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,13,17,77,8,0,8,2,17,0,38,8,1,9,0,10,5,3,39,64,61,17,88,25,0,104,12,22,30,17,0,1,1.50494003295898,0.621701419353485,0.86113053560257,1.60924208164215,0.409341663122177,0.617065012454987,1.28914391994476,0.660102427005768,0.386399537324905,1.28684103488922,0.584413170814514,0.60518342256546,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4,14,73,10,0,8,0,15,4,39,11,1,12,0,14,6,7,40,62,60,12,85,25,0,103,11,24,29,20,8,1,1.50481152534485,0.621715903282166,0.861221551895142,1.60910403728485,0.409100502729416,0.617325484752655,1.28878021240234,0.66063004732132,0.386647194623947,1.28671085834503,0.584543883800507,0.605273008346558,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,12,19,71,9,0,7,1,15,2,38,13,1,11,1,14,4,5,41,61,60,20,85,22,0,103,14,23,29,21,0,0,1.50474047660828,0.621719181537628,0.861213743686676,1.60909187793732,0.40904301404953,0.617428421974182,1.28853285312653,0.661119639873505,0.386949270963669,1.28662025928497,0.584687769412994,0.605400383472443,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,14,68,10,0,8,1,15,1,41,12,2,7,1,7,4,5,35,64,58,17,87,23,0,102,11,20,28,18,0,0,1.50458562374115,0.621590435504913,0.861431956291199,1.60909628868103,0.408954501152039,0.617527306079865,1.28839445114136,0.661645293235779,0.387112021446228,1.28659474849701,0.584833264350891,0.605473756790161,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2,16,69,7,1,7,0,16,4,42,12,2,7,1,10,6,4,39,72,58,18,87,23,0,101,13,22,27,19,0,0,1.5045565366745,0.621583640575409,0.861391723155975,1.60916411876678,0.408884406089783,0.617596745491028,1.28824102878571,0.662152111530304,0.387393057346344,1.28647446632385,0.585099279880524,0.605703353881836,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,15,64,7,1,5,0,15,5,42,14,1,11,1,13,4,5,39,67,56,17,83,23,1,101,11,23,29,20,0,0,1.50453066825867,0.621555864810944,0.861495673656464,1.60919618606567,0.408814907073975,0.617733120918274,1.28826713562012,0.662683188915253,0.387684375047684,1.28641629219055,0.585298001766205,0.605869293212891,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,15,62,9,0,9,0,19,5,37,11,6,7,0,12,3,3,41,67,52,18,85,23,1,100,15,22,27,20,0,0,1.50450503826141,0.621455430984497,0.86156690120697,1.60923063755035,0.408511430025101,0.618026614189148,1.28799510002136,0.663222789764404,0.387951284646988,1.28637957572937,0.585503697395325,0.605994760990143,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,11,17,65,11,0,3,0,14,5,41,13,0,9,0,17,6,3,40,74,52,20,83,24,3,101,14,23,25,20,0,0,1.50447332859039,0.621423721313477,0.861816227436066,1.60929846763611,0.408562779426575,0.618086397647858,1.28808653354645,0.663676202297211,0.388175845146179,1.28640246391296,0.585749089717865,0.606190502643585,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2,13,66,19,0,8,1,14,5,39,12,0,9,5,19,6,2,38,76,54,17,82,26,0,101,15,24,28,17,0,1,1.50449109077454,0.621400833129883,0.861901760101318,1.60932779312134,0.408331751823425,0.618304669857025,1.28812193870544,0.66394966840744,0.388329535722732,1.28647112846375,0.585950911045074,0.606324255466461,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,16,66,16,0,9,5,18,4,39,12,1,6,1,13,5,5,43,80,51,19,83,26,1,96,15,22,25,18,1,1,1.50453746318817,0.621380805969238,0.861989378929138,1.60939764976501,0.408279806375504,0.618429899215698,1.28819131851196,0.664310872554779,0.388508707284927,1.28653335571289,0.586177229881287,0.606437027454376,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,18,64,5,0,7,0,17,4,37,19,2,10,2,14,5,4,38,77,52,21,81,22,1,99,12,26,29,18,11,0,1.50458693504334,0.621362864971161,0.862093925476074,1.60946762561798,0.40820300579071,0.618573606014252,1.28824973106384,0.664645195007324,0.38870319724083,1.28662204742432,0.586351275444031,0.606578946113586,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,18,60,5,0,8,0,17,2,41,8,1,9,0,8,5,1,39,77,53,16,84,22,0,101,12,25,27,22,10,0,1.50467550754547,0.621335387229919,0.862155616283417,1.60955691337585,0.408130407333374,0.618687987327576,1.28846263885498,0.664802730083466,0.388828337192535,1.28676962852478,0.586474478244782,0.606672763824463,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,17,63,7,1,9,0,18,3,44,13,0,8,1,8,5,3,40,75,52,18,78,21,0,96,13,20,28,17,1,1,1.50478768348694,0.621323525905609,0.862259984016418,1.60962843894959,0.40809777379036,0.618783354759216,1.28856313228607,0.664991438388824,0.388970673084259,1.28697383403778,0.586604058742523,0.606786489486694,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,14,60,7,13,8,2,15,0,39,15,1,8,1,8,2,3,39,75,50,16,83,20,0,97,14,22,27,19,1,4,1.50490534305573,0.621324956417084,0.862350463867188,1.60972619056702,0.408050358295441,0.61886739730835,1.2889050245285,0.6649289727211,0.389031171798706,1.28714501857758,0.586658418178558,0.606932282447815,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,18,59,10,0,6,0,15,2,40,12,1,7,8,9,2,2,39,69,47,16,81,23,0,93,13,23,28,19,1,0,1.50505721569061,0.62140303850174,0.862536132335663,1.60978138446808,0.407920330762863,0.619061291217804,1.28921043872833,0.664927482604981,0.389161318540573,1.28725910186768,0.586605906486511,0.607048511505127,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,17,64,10,0,4,0,12,4,42,11,2,8,0,13,3,5,44,67,48,17,83,25,1,96,15,24,27,18,1,1,1.50522494316101,0.621508955955505,0.862695813179016,1.60991013050079,0.407894462347031,0.61916309595108,1.28957259654999,0.664731621742249,0.389125764369965,1.2873672246933,0.586564064025879,0.607134282588959,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,15,63,8,1,7,0,15,2,41,12,1,12,0,7,4,4,42,69,51,13,82,27,0,95,17,20,26,19,0,0,1.50539708137512,0.62147068977356,0.862707674503326,1.6101381778717,0.407909393310547,0.61907160282135,1.28978157043457,0.664653539657593,0.389127433300018,1.28758382797241,0.586447417736053,0.607166707515717,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,18,60,10,5,3,0,12,4,41,11,1,16,0,8,3,2,41,70,51,15,84,25,0,99,13,20,29,16,1,0,1.50559461116791,0.621500492095947,0.86268812417984,1.61021816730499,0.40781557559967,0.619262754917145,1.29031443595886,0.664290070533752,0.38899302482605,1.28781604766846,0.586388051509857,0.607145726680756,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,17,60,14,0,3,0,14,4,43,12,2,18,0,8,5,2,41,68,50,11,83,23,0,98,14,21,24,15,0,1,1.50574707984924,0.621566593647003,0.862602412700653,1.61021709442139,0.40759751200676,0.619630455970764,1.29085993766785,0.663835346698761,0.388882577419281,1.28814029693604,0.586269438266754,0.60703182220459,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,14,56,13,0,5,1,17,4,42,13,1,19,0,12,0,6,38,66,51,14,79,24,0,99,14,20,30,18,8,9,1.50591552257538,0.621621489524841,0.86255145072937,1.61041498184204,0.407607167959213,0.619443476200104,1.29115641117096,0.663581669330597,0.388762384653091,1.28835487365723,0.586164832115173,0.606918394565582,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,22,60,13,0,6,0,10,2,36,12,1,17,0,11,4,5,42,67,52,14,82,20,0,97,15,22,28,18,0,0,1.50610017776489,0.621729910373688,0.862461507320404,1.61041581630707,0.407295644283295,0.619847118854523,1.29156589508057,0.663353741168976,0.38850799202919,1.28865587711334,0.586060762405396,0.606720447540283,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,18,59,14,0,8,0,16,3,41,12,7,13,11,7,5,6,44,69,47,13,83,25,0,97,13,21,29,16,0,1,1.50635099411011,0.621880114078522,0.862286448478699,1.61075174808502,0.407293200492859,0.619655787944794,1.29200708866119,0.663035571575165,0.388261318206787,1.28894710540771,0.585972547531128,0.606525719165802,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,16,60,12,0,8,0,15,6,38,13,0,18,3,9,3,3,42,69,48,12,85,25,0,98,12,18,31,20,0,6,1.50664663314819,0.622061669826508,0.862198293209076,1.61076533794403,0.407062858343124,0.620010733604431,1.292515873909,0.662762939929962,0.387946903705597,1.28930366039276,0.585868239402771,0.606337428092956,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,15,61,13,0,8,0,15,1,39,12,5,11,1,16,0,6,41,71,48,8,85,24,0,96,13,22,30,19,2,0,1.50684773921967,0.6221564412117,0.862085819244385,1.61098873615265,0.406969159841538,0.619959652423858,1.29314148426056,0.662473559379578,0.387710750102997,1.28974688053131,0.585820078849793,0.606126189231873,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,20,57,13,0,8,0,17,5,40,12,1,19,0,10,4,7,43,71,48,8,81,25,2,92,14,22,29,17,0,0,1.50707972049713,0.622354865074158,0.862039566040039,1.61115968227386,0.40689218044281,0.619954407215118,1.2937867641449,0.662213325500488,0.387366950511932,1.29022037982941,0.585682690143585,0.605825364589691,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,17,60,15,0,8,0,15,4,37,14,1,17,0,10,2,3,43,71,47,12,87,26,3,98,9,22,30,15,0,0,1.50726580619812,0.622512876987457,0.862176537513733,1.61139297485352,0.406749397516251,0.620059072971344,1.29451978206635,0.661930918693543,0.387097984552383,1.29059267044067,0.585564255714417,0.605569005012512,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,18,58,13,3,10,0,15,5,39,15,3,17,4,11,11,7,40,65,45,12,84,24,1,96,15,21,31,13,1,0,1.50755155086517,0.622705280780792,0.861984074115753,1.61151564121246,0.406742513179779,0.619936168193817,1.29512810707092,0.661714673042297,0.386805951595306,1.29098010063171,0.585404396057129,0.605331778526306,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,19,56,17,0,8,0,11,4,42,12,1,18,0,11,5,4,40,67,46,14,83,26,1,94,11,22,30,13,0,1,1.50770008563995,0.622644484043121,0.861969113349915,1.61160111427307,0.406681418418884,0.619972944259644,1.29577040672302,0.661392331123352,0.386503577232361,1.29133677482605,0.585274815559387,0.605113327503204,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,19,60,17,0,9,0,16,3,36,14,7,18,0,10,4,2,41,69,47,9,85,25,11,95,12,0,32,17,1,0,1.50786209106445,0.622695326805115,0.86188930273056,1.61169672012329,0.406590521335602,0.62002044916153,1.29646849632263,0.661176145076752,0.38621997833252,1.29169774055481,0.585163116455078,0.60493665933609,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,20,61,15,2,7,0,15,3,34,14,0,17,0,9,4,5,39,64,47,13,83,25,2,96,12,1,28,17,0,11,1.50802075862885,0.622724890708923,0.861818790435791,1.61178231239319,0.406484633684158,0.620076239109039,1.29709875583649,0.660980343818665,0.386028379201889,1.29213714599609,0.584968626499176,0.604682326316834,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,16,58,19,0,11,0,15,1,39,15,1,16,0,11,6,9,38,64,48,12,82,25,1,97,12,1,30,13,8,0,1.50819039344788,0.622777879238129,0.861786067485809,1.61202096939087,0.406469583511352,0.619967877864838,1.29786241054535,0.66078108549118,0.385789662599564,1.29248642921448,0.584818661212921,0.604370951652527,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2,18,58,12,0,10,0,14,3,39,11,7,13,0,12,3,10,38,60,49,11,86,24,1,98,13,4,29,16,0,0,1.50829017162323,0.622787714004517,0.861715793609619,1.61211407184601,0.406374633312225,0.620014786720276,1.29864311218262,0.660582661628723,0.385491788387299,1.29280591011047,0.584682881832123,0.604100048542023,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,17,60,11,1,9,0,13,3,39,9,0,14,1,10,3,9,40,63,45,13,85,25,0,98,13,0,30,16,1,1,1.50836873054504,0.622829735279083,0.861648499965668,1.61219465732574,0.40628582239151,0.620070099830627,1.29934442043304,0.66043221950531,0.385264098644257,1.29312324523926,0.584600269794464,0.603888034820557,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,17,58,13,0,8,0,15,4,43,9,8,14,1,14,2,3,41,62,46,11,86,28,1,100,13,0,31,16,1,1,1.50843167304993,0.62285178899765,0.861571729183197,1.6121244430542,0.406056731939316,0.620397090911865,1.2999370098114,0.660300314426422,0.385097533464432,1.29336977005005,0.584524869918823,0.603725790977478,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
