S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,0,31,0,6,2,2,4,1,15,0,0,0,12,4,0,0,6,0,6,7,45,14,2,37,3,8,15,6,0,1,1.54133117198944,0.659565269947052,0.804984033107758,1.64060091972351,0.406794667243957,0.58907961845398,1.08380568027496,0.569722533226013,0.74653571844101,1.25290012359619,0.506566226482391,0.851324796676636,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,3,33,5,1,7,0,3,5,9,1,14,0,0,5,0,3,11,0,9,7,50,13,3,36,7,5,16,7,0,0,1.54104280471802,0.659760653972626,0.804363608360291,1.64041078090668,0.406732141971588,0.588618814945221,1.08406567573547,0.568622827529907,0.752860128879547,1.25477647781372,0.505685806274414,0.855090498924255,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,35,3,1,9,11,3,5,19,7,0,2,2,6,13,1,9,0,4,7,49,11,3,35,4,9,18,5,4,3,1.54076874256134,0.659936010837555,0.803905606269836,1.6401801109314,0.406609117984772,0.588202476501465,1.0846164226532,0.567450702190399,0.75875198841095,1.25666725635529,0.504805207252502,0.858898341655731,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,2,33,5,0,10,0,3,5,17,3,0,4,2,8,0,6,9,1,8,6,48,8,10,36,7,6,15,5,0,2,1.54053449630737,0.659975707530975,0.803530395030975,1.64001548290253,0.406618326902389,0.587755024433136,1.08523786067963,0.566585838794708,0.762722015380859,1.25802099704742,0.504205346107483,0.861693024635315,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,0,33,3,1,9,3,1,5,13,3,0,4,1,3,0,3,11,0,6,6,50,13,4,38,3,11,15,4,1,5,1.54023957252502,0.660020530223846,0.803054094314575,1.63971066474915,0.406489193439484,0.587537407875061,1.08618259429932,0.56561142206192,0.767451107501983,1.25970411300659,0.503526926040649,0.865220248699188,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,3,30,2,0,6,0,0,8,14,2,0,2,1,4,0,6,10,0,13,9,49,10,2,36,5,5,15,3,1,0,1.54000520706177,0.659972608089447,0.802854418754578,1.63944244384766,0.406524956226349,0.586953163146973,1.08703458309174,0.5646892786026,0.771949291229248,1.26123535633087,0.502957046031952,0.868386626243591,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,1,32,4,1,5,1,3,3,13,1,0,0,0,2,1,2,10,0,3,9,51,10,2,35,7,5,16,10,0,14,1.53974366188049,0.659813761711121,0.802675008773804,1.63907945156097,0.406516760587692,0.586529135704041,1.08753764629364,0.563912332057953,0.776249766349793,1.26259589195251,0.502450883388519,0.871147394180298,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,3,33,3,0,9,9,4,1,4,1,1,1,1,3,1,4,8,1,4,5,50,15,3,35,5,5,16,7,1,0,1.53955435752869,0.659674465656281,0.802533149719238,1.63884878158569,0.406527936458588,0.586198627948761,1.0878347158432,0.563300490379334,0.779505968093872,1.2634938955307,0.502045094966888,0.872953116893768,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,1,34,5,0,11,0,4,1,5,5,1,2,5,8,14,2,11,1,3,8,56,10,3,38,1,10,21,8,0,0,1.53938317298889,0.659461319446564,0.802541553974152,1.63842475414276,0.406486839056015,0.5860356092453,1.0880274772644,0.562256872653961,0.783719897270203,1.26456248760223,0.501294016838074,0.875070750713348,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,33,4,0,8,3,10,2,9,0,1,2,5,6,1,4,11,0,1,6,49,9,3,38,5,7,20,8,0,0,1.53930127620697,0.659343659877777,0.802603363990784,1.63819587230682,0.406579434871674,0.585617363452911,1.08798384666443,0.561547517776489,0.787077128887177,1.26529169082642,0.500544667243958,0.876479208469391,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,3,37,13,0,7,0,0,1,8,11,0,0,1,0,0,1,11,3,7,7,53,10,0,36,2,13,25,9,1,1,1.53920817375183,0.659194231033325,0.802733540534973,1.63776183128357,0.406649947166443,0.585466504096985,1.08769154548645,0.56062775850296,0.791673898696899,1.26620399951935,0.499323666095734,0.878154695034027,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,3,36,3,0,7,0,3,1,3,5,2,2,1,3,1,0,12,1,7,7,54,15,5,39,3,10,21,9,3,0,1.53914928436279,0.659069120883942,0.802925825119019,1.63723659515381,0.40655443072319,0.585556566715241,1.08748078346252,0.559700787067413,0.795986592769623,1.2671400308609,0.498062044382095,0.879652738571167,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,6,35,4,2,7,0,3,0,6,1,1,11,0,0,8,11,11,0,6,6,55,10,2,40,3,11,23,10,0,0,1.53917992115021,0.658972918987274,0.803165137767792,1.63698899745941,0.406765222549439,0.585062623023987,1.08732581138611,0.559160947799683,0.799213171005249,1.26782584190369,0.497091203927994,0.880709230899811,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,2,38,2,0,7,1,3,1,9,1,1,1,1,13,1,1,16,0,7,4,54,12,7,40,0,14,26,9,0,0,1.53913831710815,0.658836364746094,0.803252577781677,1.63660907745361,0.406879812479019,0.584860563278198,1.08711850643158,0.558299422264099,0.803140699863434,1.26861834526062,0.495891064405441,0.881914138793945,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,3,36,2,0,7,0,0,8,2,1,12,1,1,4,0,1,13,0,5,7,54,12,11,39,3,16,22,13,1,8,1.53918182849884,0.658738136291504,0.803502798080444,1.63627326488495,0.407001197338104,0.584536015987396,1.08710718154907,0.55777633190155,0.807111859321594,1.26933336257935,0.494592785835266,0.882918953895569,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,2,30,5,1,8,1,4,1,9,1,1,3,7,9,1,1,12,1,1,7,53,10,3,40,12,11,23,4,0,1,1.53922998905182,0.658643364906311,0.803783774375916,1.63592386245728,0.407089203596115,0.58452171087265,1.086834192276,0.556986451148987,0.811037302017212,1.27007794380188,0.49334791302681,0.883866310119629,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,33,3,0,6,0,3,1,11,3,1,2,0,12,13,2,11,0,8,14,58,8,2,42,4,11,19,7,8,0,1.53925085067749,0.658568918704987,0.804000377655029,1.63572657108307,0.407118618488312,0.584414780139923,1.08665084838867,0.556351959705353,0.814004778862,1.27063453197479,0.492534637451172,0.884499311447144,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,1,25,3,3,9,0,1,1,9,0,1,3,3,8,1,0,8,0,5,9,57,11,3,41,3,14,21,7,0,0,1.5393363237381,0.658473372459412,0.804202079772949,1.63547003269196,0.407231360673904,0.584236562252045,1.08662736415863,0.555525422096252,0.817793369293213,1.27133047580719,0.491562247276306,0.885342657566071,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,3,35,3,0,6,0,4,5,7,1,0,2,0,7,0,0,8,0,9,7,56,12,3,38,3,14,23,9,4,0,1.539306640625,0.658348858356476,0.804372072219849,1.63528573513031,0.407332062721252,0.584010601043701,1.08677387237549,0.554965257644653,0.821398735046387,1.27213323116303,0.490538358688355,0.886337280273438,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,1,32,3,1,7,0,8,2,11,9,1,5,0,3,0,3,10,0,5,11,59,11,2,40,3,17,18,10,0,0,1.53935372829437,0.658256709575653,0.804498493671417,1.63504588603973,0.407263845205307,0.584173738956451,1.08707904815674,0.554577529430389,0.823701858520508,1.2727324962616,0.489733397960663,0.887085318565369,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,5,26,3,1,6,0,4,4,11,3,8,4,2,6,1,0,10,6,4,5,59,11,2,40,2,15,24,8,0,1,1.53935754299164,0.658091366291046,0.804749369621277,1.63482308387756,0.407429277896881,0.583996593952179,1.08755993843079,0.55420845746994,0.826540470123291,1.27349436283112,0.488649994134903,0.888186275959015,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,2,34,1,0,3,4,5,0,11,5,1,2,0,2,0,0,9,2,8,7,60,10,3,39,9,14,23,8,1,0,1.53937184810638,0.657934010028839,0.805012404918671,1.63463234901428,0.407553464174271,0.583706855773926,1.08823895454407,0.553565680980682,0.829450905323029,1.27427184581757,0.487886905670166,0.88950252532959,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,2,32,5,4,6,4,3,2,10,4,1,0,1,8,0,2,10,0,6,10,59,9,2,41,3,11,23,13,0,1,1.5393944978714,0.657838642597199,0.805244207382202,1.63445711135864,0.407581210136414,0.583661794662476,1.08846497535706,0.553154468536377,0.831404089927673,1.27485740184784,0.48723292350769,0.890300869941711,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,2,33,5,0,7,0,3,1,11,1,9,4,1,9,0,3,10,6,6,8,58,12,5,36,2,13,23,7,0,0,1.53951740264893,0.657685577869415,0.805516004562378,1.63430428504944,0.407676696777344,0.58347499370575,1.08869814872742,0.552583336830139,0.834043323993683,1.2755913734436,0.486387878656387,0.891297399997711,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,3,29,6,1,8,0,5,0,11,0,0,0,0,8,0,3,9,1,8,7,61,9,3,40,4,14,20,11,2,0,1.53957295417786,0.657587468624115,0.805800676345825,1.63417387008667,0.407751947641373,0.583420872688293,1.08928978443146,0.55212527513504,0.836202681064606,1.27625954151154,0.485768973827362,0.892312347888947,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,1,31,4,1,8,1,3,5,6,4,0,1,0,9,2,1,13,13,5,8,63,13,3,43,6,13,20,3,0,0,1.53965330123901,0.657453835010529,0.806026518344879,1.63402831554413,0.407829612493515,0.583418369293213,1.08962154388428,0.551853895187378,0.837587833404541,1.27671205997467,0.485353678464889,0.893016397953033,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,3,29,4,0,6,0,3,0,9,2,1,1,1,9,0,3,8,1,6,9,63,13,2,44,6,12,24,10,0,0,1.53975045681,0.657336831092835,0.806330680847168,1.63393783569336,0.407960832118988,0.583391666412354,1.09013175964355,0.551777482032776,0.83896404504776,1.27723169326782,0.484927028417587,0.893906116485596,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,29,3,3,5,0,2,9,9,2,1,1,0,12,0,0,15,2,6,8,63,8,3,46,2,13,22,10,1,0,1.53987646102905,0.65720921754837,0.806633353233337,1.63382887840271,0.40799281001091,0.583403646945953,1.09064590930939,0.551670670509338,0.840149521827698,1.27769613265991,0.484491050243378,0.894585430622101,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,3,31,6,0,7,1,7,0,6,3,1,2,0,2,0,0,9,3,7,7,65,9,5,42,3,15,23,5,0,2,1.53997611999512,0.65715891122818,0.806862771511078,1.63373601436615,0.407976865768433,0.583484470844269,1.09096789360046,0.551559746265411,0.841077864170074,1.27802586555481,0.484247624874115,0.895082890987396,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,3,31,2,0,5,9,4,0,7,2,1,0,0,3,0,0,17,0,5,8,65,6,4,44,4,14,19,10,0,3,1.54013895988464,0.657087206840515,0.807166755199432,1.63361096382141,0.408016830682755,0.583496749401093,1.09133076667786,0.551571369171143,0.842143833637237,1.27851498126984,0.484091490507126,0.895758450031281,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,2,33,7,0,6,9,3,2,10,3,0,3,1,7,1,10,13,1,6,8,63,9,3,42,3,13,22,9,2,1,1.54032671451569,0.657026946544647,0.807470738887787,1.63349092006683,0.40798819065094,0.58362478017807,1.09155488014221,0.551503658294678,0.843252837657928,1.27885556221008,0.484075993299484,0.896444916725159,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,2,32,2,1,6,0,0,0,11,2,0,1,1,0,0,5,11,4,6,8,63,9,2,44,3,13,21,9,0,0,1.54043292999268,0.657040476799011,0.807641327381134,1.63343703746796,0.407986551523209,0.583595335483551,1.09167373180389,0.551418840885162,0.844050109386444,1.27896845340729,0.483940184116363,0.896821320056915,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,23,4,0,6,12,5,1,7,3,0,0,1,4,1,1,12,2,3,8,64,12,1,40,3,13,23,7,0,8,1.54058754444122,0.657009959220886,0.807832956314087,1.6333235502243,0.407939016819,0.583671569824219,1.09179472923279,0.551482141017914,0.84481006860733,1.27912938594818,0.483877450227737,0.897348403930664,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,2,28,5,0,7,9,2,0,9,0,1,2,4,7,0,4,14,1,5,9,63,9,3,46,13,14,24,11,1,2,1.5408034324646,0.656960606575012,0.808075129985809,1.63312613964081,0.407820671796799,0.584020614624023,1.09194946289063,0.551382184028626,0.845457792282105,1.27927601337433,0.483837813138962,0.897759914398193,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,0,29,6,0,14,1,3,0,8,1,0,0,0,14,2,2,11,0,5,9,64,12,2,45,3,11,22,9,1,0,1.54095101356506,0.656960964202881,0.80824625492096,1.63305234909058,0.407816022634506,0.584128201007843,1.09212875366211,0.551495611667633,0.845739543437958,1.27938282489777,0.48385962843895,0.89803284406662,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,2,32,4,0,5,0,3,1,8,0,9,0,5,7,3,12,13,13,6,8,66,12,5,44,4,13,23,1,0,0,1.54114317893982,0.656977891921997,0.808427095413208,1.63298201560974,0.40780234336853,0.584240138530731,1.09237825870514,0.551632642745972,0.846007227897644,1.27954018115997,0.483915001153946,0.898350298404694,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,2,29,1,0,7,2,1,1,10,1,0,0,0,6,8,2,14,2,5,10,64,12,1,43,3,16,24,11,0,0,1.54126274585724,0.656986176967621,0.808537125587463,1.63290178775787,0.407761543989182,0.58432149887085,1.09255051612854,0.551672518253326,0.846250832080841,1.27964413166046,0.484044045209885,0.898721873760223,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,2,29,9,0,11,0,0,11,7,4,0,1,1,5,0,1,14,8,2,9,63,11,5,49,4,13,23,9,0,14,1.54137241840363,0.656922459602356,0.80860698223114,1.63283205032349,0.40775004029274,0.584384143352508,1.09268355369568,0.551757097244263,0.846357345581055,1.27970194816589,0.484074115753174,0.89897358417511,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,2,29,4,6,3,0,5,1,11,2,3,4,7,8,1,1,10,0,4,9,59,10,3,51,5,13,20,11,1,5,1.54147100448608,0.656884670257568,0.808711707592011,1.63278388977051,0.407711297273636,0.584458827972412,1.09280252456665,0.551847755908966,0.846465468406677,1.27973210811615,0.484075218439102,0.899228930473327,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,0,28,3,0,7,2,10,1,9,10,0,0,1,9,4,1,15,0,6,15,65,10,0,46,11,14,21,7,0,0,1.54156899452209,0.656884968280792,0.808821380138397,1.63275110721588,0.407727301120758,0.584466099739075,1.09284222126007,0.551794588565826,0.846713900566101,1.27971494197845,0.48411637544632,0.899468958377838,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,3,27,4,0,5,0,5,0,12,2,10,1,1,3,1,2,9,4,6,12,60,10,2,47,4,12,23,7,0,0,1.54166507720947,0.656854510307312,0.808946192264557,1.6327520608902,0.407764792442322,0.584489107131958,1.09289455413818,0.551747024059296,0.846763074398041,1.27968883514404,0.484089761972427,0.899634480476379,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,3,26,6,0,1,0,2,0,8,3,13,1,1,10,0,2,13,4,2,7,66,11,2,49,4,9,22,6,0,0,1.54175233840942,0.656822979450226,0.809028267860413,1.63271677494049,0.407684892416,0.584633231163025,1.09291660785675,0.551778137683868,0.846733450889587,1.27968108654022,0.484118163585663,0.899693846702576,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,5,24,12,0,6,0,4,3,10,2,14,2,2,13,8,0,17,4,3,9,65,15,2,47,0,11,28,10,1,1,1.54184520244598,0.656835436820984,0.809113800525665,1.6327486038208,0.407688140869141,0.584777295589447,1.09292316436768,0.551950752735138,0.846416532993317,1.2796413898468,0.484238415956497,0.899722754955292,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,5,34,5,0,6,0,3,2,9,3,1,0,1,8,0,1,14,1,11,4,65,12,2,48,7,13,24,7,0,1,1.54194629192352,0.656814396381378,0.809182822704315,1.63271045684814,0.407664477825165,0.584889233112335,1.09286737442017,0.551992475986481,0.846108973026276,1.27954590320587,0.484384477138519,0.899701714515686,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,1,29,5,0,7,0,5,2,5,2,0,1,0,5,0,0,13,0,2,9,64,13,7,48,0,16,23,7,1,0,1.54203796386719,0.65685248374939,0.809285581111908,1.63282120227814,0.407646328210831,0.58494234085083,1.09278273582459,0.552042543888092,0.845872223377228,1.2794383764267,0.484549075365067,0.899654805660248,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,2,30,4,0,5,0,4,0,8,0,1,0,1,6,0,0,14,1,5,9,69,7,3,48,3,11,25,6,1,1,1.54213607311249,0.656857013702393,0.809313595294952,1.63275742530823,0.407550245523453,0.585197567939758,1.09262824058533,0.552145063877106,0.845470190048218,1.27925968170166,0.484769195318222,0.899514079093933,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5,2,25,0,1,7,2,4,1,7,1,5,1,1,7,0,0,15,0,8,6,67,16,0,48,3,13,23,9,0,0,1.54224038124084,0.656842589378357,0.809289932250977,1.63276076316834,0.407400071620941,0.58536285161972,1.09246468544006,0.5523402094841,0.844951510429382,1.27904140949249,0.484931170940399,0.899308323860168,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,4,26,2,0,2,0,2,2,6,2,0,1,0,5,1,0,12,1,9,3,63,10,3,45,3,14,24,9,1,0,1.54229629039764,0.656850636005402,0.809258580207825,1.63280987739563,0.407304972410202,0.585586190223694,1.09230554103851,0.552443087100983,0.844554364681244,1.27885758876801,0.485038727521896,0.89905446767807,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,7,30,14,0,3,1,3,3,5,1,0,0,1,6,0,1,12,1,6,7,65,9,2,48,7,12,22,12,1,0,1.54229593276978,0.65688955783844,0.809159696102142,1.63285100460053,0.407260328531265,0.585691094398499,1.09217143058777,0.552468061447144,0.84427273273468,1.27873945236206,0.485170662403107,0.898859620094299,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,4,24,4,0,6,0,1,1,5,2,1,1,1,10,1,1,12,0,6,7,66,8,1,49,0,11,21,11,0,0,1.54230296611786,0.656876444816589,0.809062719345093,1.63302326202393,0.407199561595917,0.585852086544037,1.09191584587097,0.552419126033783,0.84392249584198,1.27854454517365,0.485335975885391,0.898571252822876,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,4,28,7,1,6,0,2,1,5,2,1,1,1,14,1,3,14,2,5,9,67,8,8,46,1,11,20,5,0,4,1.54231190681458,0.656899750232697,0.808926641941071,1.63312196731567,0.407151937484741,0.585942387580872,1.09169065952301,0.552532911300659,0.843218624591827,1.27828502655029,0.48550072312355,0.898224949836731,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,3,29,3,1,7,1,0,1,6,0,0,1,1,13,0,1,14,0,11,9,61,13,3,48,2,12,23,9,1,0,1.54232656955719,0.656938850879669,0.808787822723389,1.63317561149597,0.407043308019638,0.586047112941742,1.09156572818756,0.552621960639954,0.842470645904541,1.27807128429413,0.485612839460373,0.897871911525726,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,3,32,4,2,7,0,2,0,9,5,2,0,1,13,0,3,14,0,5,9,66,13,3,43,3,16,25,9,4,2,1.54236900806427,0.657045304775238,0.808623671531677,1.63324213027954,0.407031357288361,0.586150228977203,1.09145331382751,0.552773058414459,0.841351747512817,1.2778205871582,0.485857337713242,0.89743983745575,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,10,29,3,0,7,0,1,1,9,3,11,1,0,6,0,3,12,4,5,7,69,11,2,48,3,12,23,9,0,0,1.54239141941071,0.657098174095154,0.808512210845947,1.63330698013306,0.407024472951889,0.586100280284882,1.09140932559967,0.552866101264954,0.840474128723145,1.27766346931458,0.485994637012482,0.897024571895599,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,4,28,4,0,7,4,3,1,8,2,2,0,1,8,0,2,14,2,8,7,65,16,4,45,3,10,23,12,1,1,1.54243862628937,0.657199501991272,0.808372974395752,1.63336896896362,0.40693199634552,0.586162626743317,1.09129297733307,0.55267858505249,0.839368760585785,1.27739131450653,0.486072987318039,0.896341025829315,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,0,27,6,0,8,0,3,0,7,6,0,1,1,5,1,2,14,0,11,10,67,16,1,50,10,11,24,9,1,10,1.54248893260956,0.657271325588226,0.808223783969879,1.63340950012207,0.406895786523819,0.586262345314026,1.09115934371948,0.552479922771454,0.838114023208618,1.27717864513397,0.486140668392181,0.89584881067276,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,3,27,3,0,8,0,2,0,8,5,1,5,0,11,2,2,13,0,10,10,65,13,2,49,3,11,22,15,0,0,1.5424941778183,0.657325804233551,0.808050513267517,1.63349974155426,0.406830310821533,0.586400270462036,1.0910861492157,0.552078425884247,0.836943209171295,1.27699494361877,0.485856056213379,0.89507532119751,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,1,23,3,0,8,2,2,4,9,4,1,1,1,11,12,2,11,2,15,9,65,12,3,54,1,15,25,9,1,1,1.54247462749481,0.657382726669312,0.80792099237442,1.63356173038483,0.406796306371689,0.586491763591766,1.0909731388092,0.551764369010925,0.835897147655487,1.27680277824402,0.485625088214874,0.894453883171081,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,5,29,5,13,15,0,4,2,6,3,1,1,2,8,0,0,13,3,11,7,65,10,3,50,2,12,26,7,1,0,1.5424382686615,0.657407462596893,0.807719647884369,1.63362145423889,0.406740337610245,0.586584985256195,1.09089064598084,0.551411747932434,0.834310054779053,1.27639961242676,0.485218614339829,0.893451511859894,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,7,30,5,0,7,0,1,1,3,4,1,1,1,10,0,9,10,0,11,6,66,16,4,52,2,11,25,5,0,1,1.54239881038666,0.657465577125549,0.807620823383331,1.63365077972412,0.406682312488556,0.586694061756134,1.09058129787445,0.550858318805695,0.832714855670929,1.27599108219147,0.484722405672073,0.892338871955872,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,5,28,5,1,8,0,3,0,10,5,0,0,3,11,1,0,12,0,17,11,66,15,9,53,5,10,26,2,0,0,1.54235804080963,0.657515943050385,0.807532608509064,1.63361895084381,0.406601309776306,0.586831212043762,1.09009087085724,0.550201892852783,0.830917537212372,1.27545559406281,0.48426479101181,0.891161262989044,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,6,28,5,0,7,0,4,2,15,2,0,0,0,12,0,0,13,0,13,10,66,9,0,52,0,11,24,4,0,0,1.54227268695831,0.657503128051758,0.807458341121674,1.63365650177002,0.406552016735077,0.586838304996491,1.08971214294434,0.549605786800385,0.829640209674835,1.27500176429749,0.48396635055542,0.890240788459778,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,6,28,3,0,7,1,3,5,15,4,0,5,1,6,0,1,10,0,11,6,71,11,1,54,3,10,28,4,2,0,1.54214298725128,0.657568991184235,0.807455897331238,1.63360965251923,0.406512558460236,0.586949527263641,1.08911800384521,0.548898816108704,0.827514410018921,1.27427065372467,0.483518093824387,0.88890790939331,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,7,31,7,12,8,9,2,3,15,3,0,0,1,9,0,0,13,2,11,7,63,14,2,53,1,12,28,5,0,1,1.54205358028412,0.657553911209106,0.807455122470856,1.63350009918213,0.40642786026001,0.587127983570099,1.08821904659271,0.548088192939758,0.825162529945374,1.27336871623993,0.483002811670303,0.887367427349091,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,7,25,5,2,7,1,7,2,14,9,1,3,1,10,0,0,19,1,13,16,67,9,2,54,3,8,29,3,0,0,1.54194438457489,0.657513737678528,0.807465255260468,1.63339185714722,0.40637931227684,0.587361395359039,1.08756148815155,0.547406136989594,0.822327017784119,1.27231061458588,0.482387989759445,0.885511040687561,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,7,29,1,0,9,0,3,1,14,4,1,0,1,8,1,6,12,9,12,8,62,11,2,54,2,10,27,4,0,1,1.54182875156403,0.657475650310516,0.807453751564026,1.63326144218445,0.406420052051544,0.587385773658752,1.0870053768158,0.547018051147461,0.819839417934418,1.27156388759613,0.481970191001892,0.884139120578766,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,13,27,5,0,10,0,12,3,13,5,1,3,1,10,0,0,12,5,10,8,69,10,0,52,1,6,27,3,0,0,1.54162526130676,0.657434046268463,0.807495892047882,1.63317322731018,0.40639790892601,0.587580144405365,1.08629548549652,0.546361088752747,0.816554188728333,1.27050566673279,0.481573462486267,0.882228851318359,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,7,28,6,0,10,0,2,3,14,6,10,0,1,11,3,2,13,2,10,9,67,12,1,53,3,8,31,2,0,0,1.54132151603699,0.657444059848785,0.80756950378418,1.63308000564575,0.406378865242004,0.587721824645996,1.08565735816956,0.545788943767548,0.813104391098022,1.26938140392303,0.481311053037643,0.880222678184509,16_Aug_2023_13_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
