S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,11,17,5,1,1,0,5,0,20,5,1,0,1,1,0,0,7,2,14,10,26,13,1,27,5,10,22,4,3,0,1.57957971096039,0.65158611536026,0.787759780883789,1.64697849750519,0.407496988773346,0.554450869560242,1.10777008533478,0.599986076354981,0.669686734676361,1.26289880275726,0.525225698947907,0.785042464733124,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,9,18,1,3,0,0,7,0,22,5,1,1,1,0,0,0,5,1,16,8,29,8,1,30,6,8,20,4,0,1,1.57910776138306,0.651629745960236,0.787576258182526,1.64649283885956,0.407448977231979,0.554221093654633,1.10585808753967,0.60076904296875,0.677888989448547,1.26327884197235,0.524650633335114,0.789111256599426,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,11,19,3,1,3,0,7,14,23,2,2,16,0,4,0,0,8,1,13,4,27,14,0,32,7,11,22,6,4,1,1.57863008975983,0.65165102481842,0.787196278572083,1.64591228961945,0.407303214073181,0.553978502750397,1.10419845581055,0.601400673389435,0.685791015625,1.26365482807159,0.52426016330719,0.793313086032867,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,13,19,1,0,8,8,4,0,21,4,1,0,0,5,0,0,5,2,10,9,29,12,2,29,6,7,18,4,0,14,1.57835555076599,0.651674628257751,0.787010014057159,1.64555633068085,0.407227367162705,0.553757727146149,1.10299098491669,0.601853907108307,0.691510379314423,1.26389634609222,0.523869812488556,0.796154916286469,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,13,15,5,1,0,0,3,6,21,1,0,1,6,8,1,1,8,1,11,3,29,15,0,27,7,10,17,5,0,1,1.57792818546295,0.651747703552246,0.78656679391861,1.64509189128876,0.407049179077148,0.553555190563202,1.10156226158142,0.602498829364777,0.699140548706055,1.26426732540131,0.523295104503632,0.799776911735535,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,10,18,6,0,3,1,6,0,21,11,0,1,1,1,0,0,8,5,13,6,28,13,1,30,8,8,18,3,1,0,1.57750916481018,0.651819825172424,0.785991787910461,1.64462721347809,0.406878918409348,0.553415477275848,1.1002756357193,0.602828979492188,0.706864476203918,1.26482605934143,0.522671341896057,0.803246140480042,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,11,20,6,0,4,0,9,0,19,2,0,0,1,0,1,1,8,11,15,6,30,14,1,28,6,16,17,4,1,1,1.57728040218353,0.651905119419098,0.785659909248352,1.64427888393402,0.406706243753433,0.553281247615814,1.09939002990723,0.60284423828125,0.712737262248993,1.26534974575043,0.522098958492279,0.805778563022614,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,10,22,5,0,3,0,5,1,22,0,0,1,0,4,0,1,9,2,14,4,30,11,7,27,7,11,12,4,0,1,1.57705414295197,0.652078926563263,0.78524523973465,1.64378750324249,0.406649172306061,0.55272388458252,1.09827327728271,0.602582275867462,0.720282554626465,1.26619076728821,0.521335542201996,0.809080481529236,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,10,19,1,0,2,0,6,1,18,0,13,3,1,3,1,2,10,2,17,7,29,17,0,28,4,9,16,1,0,9,1.57690048217773,0.652342438697815,0.784708440303803,1.64333868026733,0.406531304121018,0.552381336688995,1.09733963012695,0.602077603340149,0.727232694625855,1.26697146892548,0.520677804946899,0.812301337718964,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,15,22,13,1,0,5,4,2,21,1,1,2,0,8,4,1,6,2,16,10,34,14,1,29,5,9,9,4,1,0,1.57692015171051,0.652654647827148,0.784321069717407,1.64278852939606,0.406434208154678,0.552029967308044,1.09641671180725,0.601389408111572,0.733606994152069,1.26769173145294,0.520199954509735,0.815229475498199,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,8,23,8,0,3,0,2,1,17,0,0,2,0,4,0,1,11,2,15,7,31,16,0,27,3,7,13,5,0,0,1.57698833942413,0.652873396873474,0.78412652015686,1.64247715473175,0.406371533870697,0.551888585090637,1.09563755989075,0.600792765617371,0.738156378269196,1.26822292804718,0.519912481307983,0.817050218582153,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,10,23,3,15,5,1,6,0,19,2,1,1,0,4,0,0,9,3,17,9,29,11,2,26,4,6,19,4,0,0,1.57710218429565,0.653062343597412,0.78383481502533,1.64195191860199,0.406302094459534,0.551604449748993,1.09455192089081,0.59981095790863,0.744087100028992,1.26891016960144,0.519941866397858,0.819409132003784,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,9,23,7,0,4,16,7,0,19,1,1,4,0,4,0,0,8,2,14,9,25,16,1,27,4,8,13,11,6,3,1.57727551460266,0.653201103210449,0.783547759056091,1.64144551753998,0.4061259329319,0.551648676395416,1.09344851970673,0.598654866218567,0.74976521730423,1.26974153518677,0.520123064517975,0.821540772914887,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,9,21,0,1,3,0,9,0,21,1,1,0,1,0,1,2,8,4,13,8,30,18,0,26,0,6,14,4,1,0,1.57741022109985,0.653316974639893,0.783350825309753,1.64114201068878,0.406146824359894,0.551216244697571,1.09272158145905,0.597763895988464,0.753771305084229,1.27039384841919,0.520422160625458,0.823090374469757,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6,11,21,3,0,4,0,7,0,19,2,4,0,0,0,15,1,9,0,18,9,27,16,1,24,2,6,11,4,4,0,1.57758855819702,0.653432071208954,0.783002912998199,1.64080238342285,0.406047999858856,0.550962209701538,1.09199142456055,0.596704483032227,0.758748114109039,1.27124118804932,0.520869553089142,0.825090825557709,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,11,19,5,12,3,0,7,0,18,4,4,2,0,1,0,0,7,2,16,8,29,16,1,28,6,4,14,4,0,0,1.57771909236908,0.653491497039795,0.782531380653381,1.64053809642792,0.405995070934296,0.550629079341888,1.09150576591492,0.595779716968536,0.763656854629517,1.27204656600952,0.52108508348465,0.826991438865662,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,9,20,5,1,2,0,5,2,20,2,1,1,0,0,1,2,7,5,16,9,30,15,1,30,6,7,15,7,1,0,1.57779502868652,0.653496205806732,0.782111406326294,1.64028370380402,0.405931234359741,0.550253093242645,1.0912013053894,0.594808876514435,0.768617451190949,1.27289891242981,0.520854830741882,0.828824579715729,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,11,22,2,0,4,0,7,0,20,4,0,2,1,2,0,1,5,5,17,7,28,16,1,29,4,3,15,4,0,0,1.57784938812256,0.653538227081299,0.781861960887909,1.64012098312378,0.405791789293289,0.55008453130722,1.09086287021637,0.593890845775604,0.772598743438721,1.2735710144043,0.520426034927368,0.830225467681885,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,16,22,2,0,1,0,7,1,21,1,0,0,0,2,0,1,8,2,19,7,29,18,3,28,4,7,15,3,0,0,1.57795429229736,0.653557538986206,0.781553447246552,1.63982558250427,0.405780494213104,0.549717724323273,1.09060919284821,0.592478513717651,0.777793943881989,1.27441573143005,0.519662916660309,0.832102715969086,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,8,21,3,0,3,0,7,1,23,0,1,1,1,0,1,1,8,2,16,7,30,17,0,28,5,6,12,4,0,0,1.57810854911804,0.653557360172272,0.781292915344238,1.63957393169403,0.405718415975571,0.549389541149139,1.09048593044281,0.591041207313538,0.782627701759338,1.27525115013123,0.518890261650085,0.83399373292923,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,8,23,2,5,8,1,7,0,22,3,5,10,0,0,0,0,6,2,15,13,30,16,0,30,5,8,13,4,0,0,1.57819676399231,0.653611838817596,0.781084001064301,1.63928771018982,0.405651539564133,0.549194991588593,1.09049451351166,0.590057194232941,0.785954296588898,1.27582836151123,0.518213033676147,0.835340201854706,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10,25,2,2,7,0,7,0,22,1,1,8,0,1,5,0,8,0,14,10,29,18,1,29,5,6,13,5,0,1,1.57837164402008,0.653647065162659,0.780878186225891,1.63893938064575,0.405681997537613,0.548880994319916,1.09063041210175,0.588828384876251,0.790293395519257,1.27669191360474,0.517308294773102,0.836894035339356,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,10,18,3,0,3,0,7,1,24,2,0,5,1,0,0,0,9,0,13,3,30,19,1,30,7,8,12,0,0,0,1.57852506637573,0.653641223907471,0.780743598937988,1.63866686820984,0.40569394826889,0.548615157604218,1.09077346324921,0.587520182132721,0.794529914855957,1.27758455276489,0.516463696956635,0.838335216045379,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,10,18,4,0,3,0,7,1,23,1,0,1,1,0,0,1,7,1,18,7,29,20,1,30,4,6,13,2,0,0,1.5786247253418,0.653626441955566,0.780666410923004,1.63844835758209,0.405710428953171,0.548391282558441,1.09087491035461,0.58653861284256,0.79760092496872,1.27823340892792,0.515964031219482,0.839388132095337,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,10,18,4,0,2,1,9,1,21,1,0,0,1,0,0,9,11,2,14,5,34,18,0,23,6,8,12,0,1,0,1.57878458499908,0.653573870658875,0.780648052692413,1.63818061351776,0.405719101428986,0.548116147518158,1.09104585647583,0.585476875305176,0.801461815834045,1.27904939651489,0.515501499176025,0.840865194797516,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,9,24,5,10,5,0,15,2,21,2,1,0,1,0,5,0,7,4,16,8,28,16,5,30,9,9,11,6,1,0,1.5788596868515,0.653561413288116,0.780510365962982,1.63791215419769,0.405771404504776,0.547824084758758,1.09126722812653,0.584672272205353,0.80468738079071,1.27977395057678,0.515087425708771,0.842223763465881,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,10,21,2,1,4,0,16,1,22,1,0,3,1,0,0,0,7,8,22,6,35,20,1,28,6,5,13,2,0,0,1.57889544963837,0.65356981754303,0.780399322509766,1.63778436183929,0.405799746513367,0.547673225402832,1.09158611297607,0.58421528339386,0.806751668453217,1.28029692173004,0.514834642410278,0.843199193477631,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,9,17,4,0,4,0,5,1,23,0,1,0,1,8,0,1,7,1,16,6,33,16,0,28,8,5,14,4,5,7,1.57890558242798,0.653581142425537,0.780049502849579,1.63763165473938,0.405808866024017,0.547484338283539,1.09209656715393,0.583765208721161,0.809170365333557,1.28103959560394,0.514446318149567,0.84441614151001,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,10,19,3,0,5,4,14,0,21,2,2,1,0,5,0,0,7,0,17,5,34,20,0,31,5,13,14,10,1,3,1.57885921001434,0.65358567237854,0.779727458953857,1.63750410079956,0.40584659576416,0.547270119190216,1.09261584281921,0.583299160003662,0.811426401138306,1.28177952766418,0.514176070690155,0.845662832260132,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,10,17,5,1,6,1,9,0,23,2,1,0,0,3,12,0,6,1,17,12,28,19,3,29,5,9,14,6,5,0,1.5789749622345,0.65351265668869,0.779908299446106,1.63741374015808,0.405856609344482,0.547111690044403,1.09290540218353,0.582993865013123,0.8130042552948,1.28226268291473,0.514079630374908,0.846649050712585,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,10,22,5,0,3,0,7,0,23,0,4,3,1,0,1,12,14,2,15,7,32,19,1,27,4,7,15,4,0,0,1.57893335819244,0.653510808944702,0.779664814472199,1.63727593421936,0.405763298273087,0.546969592571258,1.09336340427399,0.582622170448303,0.815107703208923,1.28281724452972,0.513861119747162,0.84789901971817,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,10,18,0,0,3,0,9,2,22,0,0,0,0,4,0,0,8,0,15,9,31,17,1,30,5,7,14,4,7,0,1.5789600610733,0.653492212295532,0.779549598693848,1.63729667663574,0.405908852815628,0.546761333942413,1.0940192937851,0.582236349582672,0.817234635353088,1.28343605995178,0.513382732868195,0.848964810371399,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,10,18,3,0,5,0,7,1,21,2,0,0,0,4,1,1,5,5,16,5,34,17,1,29,4,11,14,4,1,11,1.57897818088532,0.653467118740082,0.779452919960022,1.63721024990082,0.405896633863449,0.546662032604218,1.0946843624115,0.581894457340241,0.819172978401184,1.2841123342514,0.512741804122925,0.849837481975555,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,11,17,3,0,3,1,10,0,20,2,0,0,0,2,0,0,7,1,15,7,30,17,1,32,11,11,14,3,0,11,1.57902276515961,0.65339607000351,0.779463231563568,1.63725244998932,0.405971318483353,0.546492755413055,1.0951429605484,0.581679224967957,0.820492267608643,1.28461623191834,0.512367010116577,0.85049045085907,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,8,17,7,0,7,1,9,0,26,1,0,1,1,2,0,0,7,12,16,7,33,21,0,30,7,8,14,5,0,1,1.57904148101807,0.65337872505188,0.779293358325958,1.63727509975433,0.406018793582916,0.546381592750549,1.09573674201965,0.581445753574371,0.821989834308624,1.28523540496826,0.511974036693573,0.851353943347931,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,11,21,3,0,3,0,11,1,23,1,0,1,0,4,11,0,7,2,21,5,34,20,2,29,7,11,12,4,1,1,1.57898128032684,0.65338408946991,0.778938710689545,1.6374055147171,0.406006306409836,0.546426355838776,1.09627032279968,0.58129870891571,0.823306083679199,1.28576135635376,0.511587262153626,0.852047324180603,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,9,16,1,0,6,2,8,6,23,3,2,4,0,2,0,0,10,4,16,9,33,19,2,29,5,11,19,3,1,1,1.57899105548859,0.653400421142578,0.778825461864471,1.63747012615204,0.406037390232086,0.546352386474609,1.09678483009338,0.581153750419617,0.824461936950684,1.28626179695129,0.5112464427948,0.852741181850433,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,5,20,4,0,4,0,9,0,22,4,1,0,0,5,0,0,6,2,18,8,31,20,1,29,6,5,17,4,1,0,1.57899010181427,0.653407573699951,0.778785049915314,1.63753211498261,0.406065374612808,0.546249628067017,1.09712970256805,0.581005096435547,0.825202703475952,1.28658103942871,0.510946989059448,0.853115737438202,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,10,18,4,1,1,0,6,0,22,5,0,0,0,2,0,1,5,1,16,6,33,20,1,28,4,11,15,7,1,8,1.57902538776398,0.653381109237671,0.778782248497009,1.63758027553558,0.406076818704605,0.546160161495209,1.09753262996674,0.580762505531311,0.826202154159546,1.28699862957001,0.510529577732086,0.853569865226746,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,11,21,4,0,2,0,13,0,23,0,1,0,1,1,0,0,7,2,16,6,33,17,2,33,2,11,16,11,0,0,1.57907819747925,0.653373003005981,0.778745412826538,1.63769030570984,0.406193494796753,0.545960545539856,1.09783565998077,0.580572009086609,0.826891422271729,1.28732848167419,0.51031756401062,0.853807806968689,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,10,19,4,0,2,1,10,1,22,8,1,1,0,1,0,1,7,4,17,3,34,21,1,29,4,9,16,3,1,0,1.57915210723877,0.653322637081146,0.778785169124603,1.63773274421692,0.406258761882782,0.545850276947022,1.09797203540802,0.580471932888031,0.827252507209778,1.28750360012054,0.510189294815064,0.85389506816864,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,9,19,6,0,6,1,8,3,23,0,3,1,0,2,1,1,7,12,18,8,31,18,1,29,1,9,16,3,2,1,1.57916927337646,0.653317153453827,0.778665006160736,1.63778555393219,0.406323999166489,0.545766472816467,1.09816694259644,0.580343663692474,0.827610433101654,1.28774511814117,0.510087609291077,0.853899359703064,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11,12,19,6,1,5,0,10,1,21,3,0,2,0,4,1,0,7,1,19,5,31,21,1,29,7,9,16,3,0,0,1.57922112941742,0.653352081775665,0.778681814670563,1.63785791397095,0.406409591436386,0.545659959316254,1.09836184978485,0.580139458179474,0.827877342700958,1.2879832983017,0.509969353675842,0.853861689567566,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,10,18,3,0,5,6,9,0,21,2,0,0,1,11,0,0,8,1,15,6,32,20,1,31,5,13,17,4,0,1,1.57925140857697,0.65337085723877,0.778605103492737,1.63795733451843,0.406424880027771,0.545740127563477,1.09845948219299,0.579974174499512,0.828056275844574,1.2881453037262,0.5098996758461,0.853902041912079,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,10,23,5,1,4,0,8,1,24,0,0,2,0,0,11,0,7,1,17,8,33,15,1,33,6,10,18,4,0,0,1.57924008369446,0.653387546539307,0.778421759605408,1.63803517818451,0.406500339508057,0.545673727989197,1.09854710102081,0.579789042472839,0.828133404254913,1.28827083110809,0.509805738925934,0.853960275650024,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,11,18,2,2,3,0,8,0,21,0,0,0,1,11,0,0,5,1,20,9,32,20,0,27,5,12,14,3,0,1,1.57924151420593,0.653372049331665,0.778346359729767,1.63815653324127,0.406554400920868,0.545593798160553,1.09861636161804,0.579757571220398,0.827916741371155,1.28832924365997,0.509743630886078,0.853949725627899,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,8,18,3,0,4,4,12,0,21,1,0,2,0,2,0,0,9,1,18,6,33,19,0,32,3,10,17,0,0,1,1.57924914360046,0.653336346149445,0.778398096561432,1.63820028305054,0.406560957431793,0.545566201210022,1.09875094890594,0.579809725284576,0.82758241891861,1.28838539123535,0.509684145450592,0.853804528713226,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,12,20,5,1,9,0,8,0,22,0,1,5,1,2,0,0,7,1,13,7,32,18,1,31,5,8,16,3,1,2,1.57922983169556,0.653310656547546,0.778371214866638,1.63825070858002,0.406594604253769,0.545546174049377,1.0988929271698,0.579802393913269,0.827386736869812,1.28844916820526,0.509572625160217,0.853692770004272,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,9,19,7,1,10,0,11,0,21,2,0,3,1,1,0,0,8,3,17,8,34,18,2,31,7,9,16,7,0,0,1.57916057109833,0.653335392475128,0.778241515159607,1.63833951950073,0.406638860702515,0.545506834983826,1.09903335571289,0.579723596572876,0.827223360538483,1.28855085372925,0.509415030479431,0.853551268577576,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,9,16,3,0,4,1,7,0,18,2,5,10,1,6,0,0,7,2,18,8,30,18,1,33,5,9,18,4,0,0,1.57912230491638,0.65332567691803,0.778163194656372,1.63842678070068,0.406674683094025,0.545474529266357,1.09905099868774,0.579596638679504,0.826991736888886,1.28856921195984,0.509311497211456,0.853482604026794,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,7,18,3,0,13,0,10,0,23,1,0,7,1,1,1,0,9,2,19,8,31,20,2,32,5,13,18,0,0,1,1.57903444766998,0.653325736522675,0.777996063232422,1.63848972320557,0.406730264425278,0.545440077781677,1.09905612468719,0.579539299011231,0.826874494552612,1.28852319717407,0.509225487709045,0.853435575962067,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,9,17,3,1,3,0,9,0,21,0,4,5,0,4,0,4,9,2,18,6,34,18,1,33,6,11,14,5,0,1,1.57895290851593,0.653313934803009,0.777934074401856,1.63860762119293,0.406817227602005,0.545364737510681,1.09913909435272,0.579527199268341,0.826639354228973,1.28850066661835,0.509078085422516,0.853308856487274,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,18,0,0,7,12,9,0,22,1,0,0,0,1,3,0,7,1,16,9,35,20,0,35,5,9,15,4,0,0,1.57890641689301,0.653341352939606,0.777882516384125,1.63870966434479,0.406861901283264,0.5453200340271,1.0993093252182,0.579511165618897,0.826364099979401,1.28849768638611,0.508728623390198,0.85301810503006,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,20,4,2,2,0,10,0,23,2,1,7,0,0,0,0,7,2,17,7,35,21,0,30,3,13,21,5,1,2,1.57886636257172,0.653350412845612,0.777826607227325,1.63876533508301,0.406936824321747,0.545272409915924,1.09938824176788,0.57944130897522,0.826160430908203,1.28854525089264,0.508544087409973,0.852842807769775,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,11,19,4,0,2,0,7,0,23,0,0,5,0,1,5,1,7,0,19,9,32,17,1,35,7,8,19,3,0,6,1.57878172397614,0.653334617614746,0.777748942375183,1.63885068893433,0.406982868909836,0.545180022716522,1.09935855865479,0.579268872737885,0.825937867164612,1.2885457277298,0.508341431617737,0.852622866630554,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,9,21,3,0,2,1,9,8,18,10,1,2,1,1,1,0,9,0,18,7,33,18,5,32,4,12,18,6,0,3,1.57871985435486,0.653303742408752,0.777817785739899,1.63895833492279,0.406977474689484,0.545161962509155,1.09918558597565,0.579175591468811,0.825600147247314,1.28841948509216,0.508408069610596,0.852455973625183,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,11,19,3,1,1,1,9,1,22,0,0,0,0,0,0,2,10,2,15,6,33,19,0,33,6,12,18,7,1,0,1.57863914966583,0.65328973531723,0.777747929096222,1.63906288146973,0.406994640827179,0.545157551765442,1.09902250766754,0.579161524772644,0.825205802917481,1.28827273845673,0.508529961109161,0.852274656295776,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,11,19,1,1,2,2,10,1,22,1,1,3,0,1,10,0,8,2,18,7,34,16,0,33,6,12,18,0,14,0,1.5784740447998,0.653281629085541,0.777611374855042,1.63919103145599,0.406966716051102,0.545172691345215,1.09884870052338,0.57913875579834,0.824609875679016,1.2880631685257,0.508571803569794,0.85186642408371,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,9,20,2,1,2,0,10,0,21,0,0,3,1,0,0,1,7,3,17,8,31,18,1,29,6,9,15,4,0,1,1.57829511165619,0.653281927108765,0.777504146099091,1.63931560516357,0.406985193490982,0.545145511627197,1.0987274646759,0.579064965248108,0.824165105819702,1.28789246082306,0.508442103862762,0.851349651813507,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,7,20,2,9,3,1,8,0,25,1,0,10,0,0,1,2,9,2,13,8,34,19,2,33,12,12,17,3,2,0,1.57810914516449,0.653300404548645,0.777357339859009,1.63948738574982,0.407007038593292,0.545012652873993,1.09857642650604,0.578874170780182,0.823880970478058,1.28779792785645,0.508363604545593,0.850956797599793,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,8,18,1,0,2,0,8,0,21,1,1,1,1,0,1,1,6,1,14,6,29,16,4,32,1,9,17,2,1,0,1.57797133922577,0.653297901153564,0.777241051197052,1.63961100578308,0.406968861818314,0.545022070407867,1.0984194278717,0.578709959983826,0.823659837245941,1.28768968582153,0.508306324481964,0.850719392299652,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,9,20,2,0,2,1,7,0,20,2,2,2,0,3,0,1,6,1,19,5,31,17,7,35,5,9,15,3,1,0,1.57779765129089,0.653294026851654,0.777099967002869,1.63976359367371,0.406940788030624,0.545050501823425,1.09816598892212,0.57855749130249,0.823235988616943,1.28747761249542,0.508283615112305,0.850412607192993,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,9,19,11,1,3,1,14,0,22,1,0,3,1,2,1,0,6,1,16,9,35,19,2,31,6,11,18,3,0,0,1.57759833335876,0.653324365615845,0.776940882205963,1.63994944095612,0.406922787427902,0.544952690601349,1.09798109531403,0.57843816280365,0.822709918022156,1.28723335266113,0.508109509944916,0.850008130073547,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,10,16,1,1,2,0,8,0,22,0,0,1,1,3,0,2,4,2,20,7,33,19,0,28,3,13,17,4,0,0,1.57733857631683,0.653344333171845,0.776682138442993,1.64004921913147,0.406887859106064,0.544950902462006,1.0978194475174,0.578274369239807,0.822214901447296,1.28703904151917,0.507946074008942,0.849595606327057,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,7,19,1,0,3,2,11,0,22,0,0,3,1,4,7,0,7,2,20,8,33,19,2,28,6,14,15,8,1,0,1.57720267772675,0.653372049331665,0.776589930057526,1.64012813568115,0.406798839569092,0.544982731342316,1.09772419929504,0.578022658824921,0.821826994419098,1.28692436218262,0.507750988006592,0.849226832389831,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,7,18,3,0,3,0,10,10,21,1,0,3,0,0,1,9,7,1,19,8,37,18,2,34,8,13,18,3,0,2,1.57703566551209,0.653405547142029,0.776514947414398,1.64013993740082,0.406704664230347,0.544998586177826,1.09753549098969,0.577652633190155,0.821349442005158,1.28674757480621,0.507365465164185,0.848620176315308,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,8,19,6,5,1,0,10,0,22,11,1,2,0,5,1,0,7,4,19,6,32,18,2,34,5,14,18,3,1,0,1.57688057422638,0.653415560722351,0.776438891887665,1.64015364646912,0.406648486852646,0.54514068365097,1.09731721878052,0.5772425532341,0.820755422115326,1.28651881217957,0.506988108158112,0.848128139972687,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,10,20,0,2,1,0,7,1,17,0,8,5,1,1,0,0,9,1,20,8,38,19,0,33,0,15,18,5,0,0,1.57674312591553,0.653411626815796,0.776360750198364,1.64018440246582,0.40650600194931,0.545283496379852,1.09713459014893,0.576860070228577,0.820290565490723,1.28631556034088,0.506654381752014,0.847561359405518,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
