S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6,9,37,8,0,22,0,7,0,26,4,0,0,0,6,12,8,6,3,11,7,17,12,2,42,7,17,10,0,0,0,1.62774419784546,0.657617509365082,0.787012875080108,1.71127557754517,0.39858216047287,0.571021199226379,1.13721990585327,0.552899658679962,0.805812835693359,1.33112859725952,0.481090396642685,0.824305534362793,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,3,39,9,0,22,3,10,0,26,4,0,0,1,4,1,13,5,6,12,8,21,6,0,40,7,15,9,0,0,0,1.62814176082611,0.657998323440552,0.786594569683075,1.71124422550201,0.398665755987167,0.570322036743164,1.13872516155243,0.550805389881134,0.813123941421509,1.33331573009491,0.480497717857361,0.827787637710571,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,8,40,12,2,22,0,12,1,26,0,6,0,0,12,1,14,6,1,13,9,22,8,9,42,7,14,9,0,15,0,1.62841868400574,0.658362507820129,0.78621232509613,1.71115374565125,0.398678362369537,0.569837152957916,1.14021193981171,0.549117386341095,0.819918632507324,1.33530628681183,0.480092525482178,0.831068873405456,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,4,41,10,0,17,1,13,0,25,2,1,0,1,4,0,8,3,2,12,12,21,8,0,40,9,13,15,0,4,0,1.62872266769409,0.658624470233917,0.785891830921173,1.71106147766113,0.398777097463608,0.569144606590271,1.14174699783325,0.547879636287689,0.826294004917145,1.33721697330475,0.479812949895859,0.834202468395233,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,7,44,6,0,21,0,10,1,25,4,1,0,0,8,0,10,5,0,14,8,17,5,2,40,6,16,10,0,1,2,1.62889337539673,0.658779680728912,0.78563517332077,1.71100783348084,0.398873329162598,0.568549871444702,1.14288055896759,0.547020375728607,0.830852806568146,1.33861529827118,0.479682564735413,0.836528182029724,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,8,37,5,2,24,0,13,1,25,5,8,0,0,7,0,10,7,1,12,5,20,6,2,40,6,15,11,0,0,0,1.62909114360809,0.658881425857544,0.785299003124237,1.71086061000824,0.398925006389618,0.56788969039917,1.14426219463348,0.545911550521851,0.836920857429504,1.34035348892212,0.479609221220017,0.839542984962463,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,5,40,11,0,19,0,11,0,23,5,1,0,0,9,1,9,7,12,13,9,21,8,2,41,9,15,11,0,1,0,1.6292268037796,0.658962666988373,0.784996092319489,1.71064364910126,0.398938119411469,0.567369639873505,1.14548850059509,0.54464727640152,0.842805147171021,1.34185445308685,0.479625463485718,0.842488169670105,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,1,40,6,1,23,0,12,1,28,5,2,0,1,14,1,10,6,2,14,9,21,9,1,41,7,16,10,0,2,3,1.6293226480484,0.658972382545471,0.784650981426239,1.7104297876358,0.398936152458191,0.566772818565369,1.1466817855835,0.543222784996033,0.84852546453476,1.34317696094513,0.47962686419487,0.845397233963013,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,4,36,10,0,19,13,8,0,23,6,11,0,1,4,0,12,6,0,14,5,26,8,3,40,7,14,11,0,2,1,1.62936449050903,0.658898651599884,0.784374058246612,1.70999336242676,0.398757785558701,0.566665172576904,1.14793241024017,0.541684448719025,0.854226768016815,1.34441328048706,0.479249149560928,0.847776055335999,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,3,43,12,0,25,2,10,0,24,6,0,0,0,7,2,12,7,1,13,7,22,9,0,44,6,17,9,0,0,0,1.62938344478607,0.658830463886261,0.784242331981659,1.70975399017334,0.398789584636688,0.566202998161316,1.14893960952759,0.540425777435303,0.85834813117981,1.34532880783081,0.478769421577454,0.849433779716492,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,4,37,11,0,26,0,7,1,23,4,0,0,1,8,1,10,7,0,13,8,24,10,1,41,8,14,10,0,4,0,1.62939691543579,0.658747792243958,0.784125506877899,1.70942223072052,0.398800164461136,0.565652370452881,1.15029895305634,0.538659811019897,0.863669395446777,1.34658288955688,0.477971762418747,0.851546764373779,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,2,36,13,2,25,1,8,0,21,4,0,0,0,7,3,10,7,0,12,12,22,9,2,47,7,15,13,0,0,0,1.62941896915436,0.658646881580353,0.78411591053009,1.70903038978577,0.398737043142319,0.565213263034821,1.1516615152359,0.537021100521088,0.868816435337067,1.34784591197968,0.477062970399857,0.853497803211212,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,0,38,14,0,27,0,10,0,23,0,2,0,0,11,0,7,7,2,13,8,21,7,2,46,8,15,11,0,13,0,1.62943124771118,0.658584535121918,0.784060657024383,1.70863139629364,0.398730218410492,0.564736664295197,1.15310275554657,0.535512030124664,0.873554587364197,1.34916639328003,0.476211607456207,0.855578362941742,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,3,35,14,1,27,1,9,0,24,0,2,0,1,0,1,10,7,0,11,8,23,9,2,46,5,13,13,0,15,0,1.62942934036255,0.658547401428223,0.784057855606079,1.70827078819275,0.398672550916672,0.564697325229645,1.15417516231537,0.534470558166504,0.87674468755722,1.35011756420136,0.475459158420563,0.856965601444244,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,3,42,13,1,23,0,13,0,23,2,2,0,1,11,0,8,8,0,9,12,21,14,1,44,8,16,12,0,3,0,1.62942886352539,0.658515512943268,0.784080684185028,1.70775842666626,0.398593306541443,0.564506351947784,1.15559542179108,0.533394813537598,0.880843877792358,1.35127294063568,0.474436700344086,0.858667850494385,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,3,47,7,0,21,1,5,0,21,2,0,0,1,4,0,9,7,2,9,9,27,12,2,44,8,11,7,0,0,10,1.62942731380463,0.658497214317322,0.784027338027954,1.7073233127594,0.39857143163681,0.564239799976349,1.15695929527283,0.532320320606232,0.884517371654511,1.35236859321594,0.473595798015595,0.860207855701447,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,7,36,11,0,18,0,9,0,22,3,1,0,1,6,0,8,3,2,10,7,29,10,2,46,13,16,12,0,0,0,1.62944316864014,0.658479928970337,0.784064471721649,1.70690608024597,0.398515909910202,0.564117252826691,1.15821623802185,0.531283676624298,0.887932479381561,1.35338795185089,0.472938716411591,0.861747145652771,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5,2,48,17,2,26,1,7,1,22,0,1,0,0,6,2,9,6,5,11,7,26,8,2,47,3,16,13,0,1,0,1.62953281402588,0.65848833322525,0.784161627292633,1.70651984214783,0.398446768522263,0.5639568567276,1.1593382358551,0.530220210552216,0.891260087490082,1.3542891740799,0.47236567735672,0.863097608089447,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,1,44,15,0,24,1,9,3,23,0,0,0,1,5,0,11,7,3,10,8,27,1,1,48,7,13,11,0,0,1,1.62949299812317,0.658484399318695,0.784181296825409,1.70620131492615,0.398359745740891,0.563768208026886,1.1601710319519,0.529365420341492,0.893427908420563,1.35487711429596,0.471974700689316,0.863992154598236,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,2,40,12,8,25,0,7,1,21,2,1,0,3,5,0,10,11,1,9,6,26,6,6,53,8,13,12,0,0,0,1.62952375411987,0.658492565155029,0.784248113632202,1.70584630966187,0.398268193006516,0.563589453697205,1.1611475944519,0.528381586074829,0.896201014518738,1.35558497905731,0.471538364887238,0.865140974521637,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,1,38,11,0,23,0,10,0,19,0,0,0,0,11,1,10,11,3,8,6,26,2,3,49,6,16,12,0,1,1,1.62957501411438,0.658550798892975,0.784311532974243,1.70549941062927,0.398163974285126,0.5634486079216,1.16197001934052,0.527845859527588,0.898775935173035,1.35626459121704,0.471285998821259,0.866144835948944,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,1,41,12,0,23,0,9,0,24,1,1,0,0,11,0,9,7,1,15,8,27,4,0,48,8,16,17,0,0,7,1.62964749336243,0.658683717250824,0.784409463405609,1.70513927936554,0.397974640130997,0.563723802566528,1.16270613670349,0.527488470077515,0.900995492935181,1.3568948507309,0.47148135304451,0.867248356342316,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,1,38,13,4,21,0,9,1,23,4,0,0,0,7,0,12,7,2,9,4,27,5,0,49,6,13,8,0,11,0,1.62970590591431,0.658799469470978,0.784513294696808,1.70495307445526,0.397990584373474,0.56359601020813,1.16322934627533,0.527256548404694,0.902498066425324,1.35731160640717,0.471663028001785,0.868056178092956,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,7,45,21,0,25,0,7,5,17,3,1,0,0,7,1,6,6,1,6,8,25,10,0,49,7,20,9,0,0,0,1.62982821464539,0.658945143222809,0.784743547439575,1.70473778247833,0.397916108369827,0.563488245010376,1.16392540931702,0.527070939540863,0.904626727104187,1.35777115821838,0.471977353096008,0.868866980075836,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,1,45,7,1,25,1,13,1,18,4,2,0,1,7,0,9,9,0,12,4,25,10,0,49,8,15,7,0,1,0,1.62989974021912,0.659110426902771,0.784804284572601,1.7045259475708,0.397850900888443,0.563314259052277,1.16452503204346,0.526887357234955,0.90632700920105,1.35827958583832,0.472514420747757,0.869760036468506,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,3,46,13,0,23,0,9,1,23,0,1,0,0,3,3,10,7,0,9,7,27,5,1,49,7,12,12,0,0,0,1.62994718551636,0.659237265586853,0.784850120544434,1.70437812805176,0.397746622562408,0.563276708126068,1.16495037078857,0.526963829994202,0.907497763633728,1.35862123966217,0.472816973924637,0.870379686355591,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,0,40,15,0,22,0,9,2,23,4,7,0,1,5,2,11,8,0,10,8,26,6,2,51,8,12,12,0,0,0,1.62998521327972,0.659389436244965,0.784723401069641,1.70422768592834,0.397589594125748,0.563226342201233,1.16540992259979,0.527280747890472,0.908840179443359,1.35897815227509,0.473115652799606,0.87109899520874,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,1,44,13,0,21,1,7,1,21,6,0,0,0,9,0,8,5,1,11,8,23,5,1,48,4,16,14,0,1,2,1.62993657588959,0.659477949142456,0.784609913825989,1.70405232906342,0.397382229566574,0.563156008720398,1.16592395305634,0.527693152427673,0.910053789615631,1.35925853252411,0.47334036231041,0.871748864650726,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,0,39,11,0,25,0,7,1,22,3,1,0,1,7,0,9,5,1,11,8,26,8,3,46,4,16,14,0,0,0,1.62980198860168,0.659542143344879,0.784366488456726,1.70388329029083,0.397119760513306,0.563117682933807,1.16637766361237,0.528002142906189,0.911263346672058,1.35947608947754,0.473590224981308,0.872409820556641,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,3,46,14,0,24,1,13,0,20,1,13,0,0,16,2,13,5,1,9,4,27,9,0,42,9,13,12,0,15,1,1.62970411777496,0.659553945064545,0.784295618534088,1.70376062393188,0.396886646747589,0.56298691034317,1.16688024997711,0.528262257575989,0.912513732910156,1.3597286939621,0.473846584558487,0.873027622699737,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,4,43,13,0,25,0,7,3,21,0,0,0,0,11,2,10,5,0,10,3,29,7,9,47,7,15,7,0,0,2,1.62961602210999,0.659591376781464,0.784099638462067,1.70366370677948,0.396694779396057,0.562988638877869,1.16711509227753,0.528463780879974,0.913355886936188,1.35990262031555,0.473993808031082,0.873412013053894,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,2,47,12,0,20,0,7,2,23,3,0,0,1,10,1,12,6,0,10,8,27,3,1,49,3,14,7,0,4,0,1.62952566146851,0.659607529640198,0.783879280090332,1.70349740982056,0.396513253450394,0.562792479991913,1.16750252246857,0.528794407844543,0.914390027523041,1.3600240945816,0.474125236272812,0.873906016349793,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,4,49,11,0,29,0,6,1,24,2,3,0,0,12,4,9,5,0,11,6,29,6,2,48,5,13,8,0,3,3,1.62946569919586,0.659652590751648,0.783678889274597,1.70332658290863,0.396322190761566,0.562776148319244,1.16786730289459,0.529040157794952,0.915041327476501,1.36009001731873,0.474198937416077,0.874209702014923,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,2,49,12,2,23,0,11,1,22,6,0,0,0,10,9,6,6,1,11,4,27,6,2,46,7,13,7,0,1,16,1.6293773651123,0.659738004207611,0.783434152603149,1.70314288139343,0.396104633808136,0.562766194343567,1.16816329956055,0.529208779335022,0.915985584259033,1.36022591590881,0.474465548992157,0.874508082866669,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,3,47,8,0,27,0,7,1,22,2,0,0,1,14,3,10,5,0,12,5,26,6,2,47,10,12,9,0,0,0,1.6293408870697,0.659779906272888,0.783313155174255,1.70297706127167,0.395994186401367,0.562687516212463,1.1683703660965,0.529115915298462,0.91659414768219,1.36036133766174,0.474579155445099,0.874716103076935,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,1,47,11,0,23,1,7,0,22,1,1,0,1,8,13,6,4,0,12,5,23,8,5,45,7,10,9,0,0,0,1.6292268037796,0.659852623939514,0.783110737800598,1.70282924175262,0.395803391933441,0.562757849693298,1.16870737075806,0.528831839561462,0.917321562767029,1.3604896068573,0.474545508623123,0.874882578849793,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,4,48,16,2,18,1,7,6,17,5,0,0,1,7,3,9,3,1,9,5,27,7,0,45,5,13,9,0,0,0,1.62917912006378,0.659822463989258,0.783048450946808,1.70268893241882,0.39565297961235,0.562667667865753,1.16890108585358,0.528597593307495,0.917956233024597,1.36057913303375,0.474394112825394,0.874988198280335,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,1,41,14,13,20,0,7,0,23,4,0,0,1,13,3,9,3,3,9,5,22,6,2,48,6,12,8,0,1,0,1.62909889221191,0.65984570980072,0.782962739467621,1.7025887966156,0.395558327436447,0.562617003917694,1.16902327537537,0.528611779212952,0.918306827545166,1.36063063144684,0.474305212497711,0.875049531459808,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,9,41,15,0,20,0,7,1,22,0,0,0,1,11,3,12,5,12,8,2,23,7,4,46,3,14,11,0,0,0,1.6290397644043,0.659857034683228,0.78283154964447,1.70238018035889,0.395506471395493,0.562450528144836,1.16914975643158,0.528867423534393,0.918467402458191,1.36063671112061,0.474197685718536,0.875106930732727,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,9,40,17,2,22,0,11,0,21,2,0,0,0,11,3,9,6,2,12,4,23,7,2,50,6,12,11,0,1,1,1.6289986371994,0.659874379634857,0.782690525054931,1.70225441455841,0.395419985055923,0.562284886837006,1.16928958892822,0.529184222221375,0.918489575386047,1.36063897609711,0.474243581295013,0.875151216983795,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,10,37,16,0,22,0,12,1,24,1,0,0,1,12,3,14,6,13,7,5,24,5,2,47,5,13,18,0,0,0,1.62895596027374,0.659863710403442,0.782566010951996,1.70212960243225,0.395349949598312,0.562134325504303,1.16939663887024,0.529336988925934,0.91852217912674,1.36065804958344,0.474235534667969,0.875217914581299,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,12,48,15,0,21,9,7,0,22,1,2,0,13,11,4,15,5,1,8,9,26,7,11,49,4,14,10,0,1,1,1.6289154291153,0.659816920757294,0.782449066638947,1.70202624797821,0.395288497209549,0.56198513507843,1.16945338249207,0.529208779335022,0.918579876422882,1.36071217060089,0.474079668521881,0.875285983085632,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,9,39,16,0,21,0,5,2,24,2,0,0,1,13,3,10,5,0,7,6,25,4,0,45,6,12,10,0,0,0,1.62890255451202,0.659811854362488,0.78237122297287,1.70195150375366,0.395240038633347,0.561910033226013,1.16949284076691,0.529098391532898,0.918600499629974,1.36075735092163,0.473915576934814,0.875302374362946,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,8,46,17,0,25,0,7,1,25,0,12,0,2,9,4,10,4,9,4,8,26,4,1,44,3,13,12,0,3,0,1.62885057926178,0.659798502922058,0.782228469848633,1.70186316967011,0.395154029130936,0.561831116676331,1.16952657699585,0.529006838798523,0.91851806640625,1.36081635951996,0.473690718412399,0.875299096107483,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,3,38,15,4,18,2,13,0,23,1,0,0,0,18,5,7,6,0,13,6,22,10,4,53,5,14,7,0,0,3,1.62878084182739,0.659807622432709,0.782008171081543,1.70176780223846,0.395069301128387,0.56177693605423,1.16954946517944,0.528929233551025,0.918357670307159,1.36085104942322,0.473552197217941,0.875264883041382,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,7,43,15,0,22,0,6,0,22,6,0,0,0,13,3,10,5,1,8,4,21,5,1,48,6,12,6,0,1,3,1.62875044345856,0.659744322299957,0.781936347484589,1.70172369480133,0.394959837198258,0.561694383621216,1.16951906681061,0.528848886489868,0.918360352516174,1.36087489128113,0.473476320505142,0.875175356864929,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,1,40,18,0,23,14,9,1,21,1,1,0,1,9,3,10,5,1,7,8,26,9,0,52,7,10,11,0,0,0,1.6286928653717,0.659720420837402,0.781786799430847,1.70168125629425,0.394843697547913,0.561606228351593,1.16960680484772,0.528632342815399,0.918035507202148,1.36087191104889,0.473362654447556,0.874982416629791,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,10,44,17,0,22,10,9,10,21,1,4,0,3,9,4,11,1,1,9,4,26,6,2,50,2,16,10,0,0,0,1.62869346141815,0.659669101238251,0.781694114208221,1.701700091362,0.394789457321167,0.561525940895081,1.16956925392151,0.528394460678101,0.917913138866425,1.3608705997467,0.473258823156357,0.8748859167099,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,0,45,12,0,23,13,7,0,21,1,1,0,0,12,3,11,4,2,9,1,27,4,2,51,4,14,11,0,0,0,1.62863409519196,0.659651219844818,0.781546115875244,1.70173132419586,0.394688457250595,0.56140398979187,1.16959035396576,0.528105020523071,0.91778039932251,1.36088824272156,0.473074108362198,0.874701380729675,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6,7,42,17,0,23,0,7,1,18,0,14,0,0,6,4,3,5,2,9,4,22,5,2,47,5,14,9,0,0,0,1.62854945659637,0.659654676914215,0.781392157077789,1.70176410675049,0.394622445106506,0.561270236968994,1.16964280605316,0.527824699878693,0.917740702629089,1.36091268062592,0.472829043865204,0.874382257461548,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,6,49,17,1,22,0,7,1,20,2,4,0,0,8,3,8,5,1,7,3,26,7,1,49,6,13,10,0,0,3,1.62849235534668,0.659659504890442,0.781242191791534,1.70184981822968,0.394587755203247,0.561214804649353,1.1696047782898,0.527575552463532,0.917802453041077,1.36090648174286,0.472622692584991,0.87415611743927,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,5,41,15,0,23,0,7,0,22,13,2,0,0,9,5,8,4,2,11,5,24,6,4,46,0,13,12,0,0,0,1.62842321395874,0.659676492214203,0.78101122379303,1.70185816287994,0.394575655460358,0.561044096946716,1.16958487033844,0.527375340461731,0.917702734470367,1.36088573932648,0.472535580396652,0.873952865600586,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,5,41,15,0,23,0,2,1,23,0,14,0,5,18,3,8,8,0,13,4,24,3,3,51,5,14,10,0,0,1,1.6283438205719,0.659605979919434,0.780852794647217,1.70200192928314,0.394491136074066,0.561058819293976,1.16965413093567,0.527094483375549,0.917298913002014,1.36088156700134,0.472504854202271,0.873737871646881,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,1,44,14,0,23,0,8,11,23,0,0,0,7,10,3,7,6,3,9,2,23,5,1,51,6,12,10,0,0,1,1.62825071811676,0.659575879573822,0.780608415603638,1.70208549499512,0.394464373588562,0.560938715934753,1.1696834564209,0.5268914103508,0.917143642902374,1.36085057258606,0.472415208816528,0.873428761959076,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,0,44,15,0,22,1,6,0,22,1,0,0,1,7,6,7,9,1,9,2,24,5,2,48,2,14,11,0,1,0,1.62819218635559,0.659580588340759,0.780451774597168,1.70216405391693,0.394431799650192,0.560875117778778,1.16973125934601,0.526692807674408,0.917076349258423,1.36085224151611,0.472380489110947,0.873220384120941,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,13,43,15,0,23,1,3,0,19,2,5,0,1,9,3,10,3,1,5,6,23,5,3,50,5,11,9,0,0,0,1.6281510591507,0.659648656845093,0.780295491218567,1.7022830247879,0.394368141889572,0.560786306858063,1.16977548599243,0.526427745819092,0.916989266872406,1.360924243927,0.472265690565109,0.87291157245636,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,9,45,11,0,24,0,12,0,21,0,1,0,1,10,4,7,8,5,9,2,25,4,1,51,2,14,13,0,1,2,1.62809157371521,0.65966522693634,0.780104637145996,1.70238256454468,0.394333094358444,0.560714185237885,1.16970670223236,0.52623724937439,0.917020797729492,1.36097431182861,0.472122579813004,0.872794687747955,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,10,44,17,0,25,0,5,0,17,8,0,0,0,9,12,8,4,12,10,3,23,1,2,50,5,9,11,0,4,0,1.6280312538147,0.659656822681427,0.779897153377533,1.70249629020691,0.394293606281281,0.5605708360672,1.16969704627991,0.52605539560318,0.916595578193665,1.36098492145538,0.472070217132568,0.872686564922333,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,4,41,14,0,23,0,6,1,19,2,3,0,3,7,3,13,3,0,9,2,26,10,3,50,8,8,11,0,0,0,1.62799751758575,0.659662902355194,0.779791593551636,1.70257341861725,0.39423480629921,0.560519695281982,1.16966187953949,0.525960445404053,0.916403651237488,1.36096453666687,0.472113370895386,0.872587144374847,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,2,42,14,0,24,0,5,1,24,1,1,0,1,11,3,11,4,1,7,6,23,0,0,50,5,12,11,0,0,1,1.62793469429016,0.659681618213654,0.779654502868652,1.70268297195435,0.394190520048141,0.560403645038605,1.16964948177338,0.525797247886658,0.916162729263306,1.36097741127014,0.472117274999619,0.872457802295685,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,0,41,20,1,24,1,7,9,19,3,0,0,0,9,3,12,0,4,6,5,25,5,0,50,13,9,11,0,0,0,1.62785542011261,0.659683644771576,0.779489517211914,1.70277786254883,0.394108295440674,0.560351550579071,1.16964268684387,0.525583684444428,0.915839433670044,1.36100494861603,0.471982419490814,0.87218314409256,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,0,43,14,0,24,4,8,0,18,1,0,0,1,11,4,8,5,0,9,0,23,6,4,47,6,9,11,0,1,8,1.62781119346619,0.659639537334442,0.779322922229767,1.70285046100616,0.394106328487396,0.56035327911377,1.16953670978546,0.525409698486328,0.915422976016998,1.3610121011734,0.471914321184158,0.872005581855774,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,2,46,14,0,23,0,7,1,21,0,7,0,4,9,3,10,5,1,11,3,23,1,2,50,7,11,13,0,3,1,1.62776958942413,0.659663379192352,0.779263257980347,1.70290529727936,0.394038021564484,0.560275793075562,1.16936838626862,0.525429904460907,0.915233075618744,1.36100208759308,0.471933037042618,0.871905267238617,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,3,41,17,0,23,0,5,0,20,0,1,0,1,5,9,8,5,0,12,2,23,5,1,48,5,9,11,0,0,0,1.62772226333618,0.659668624401093,0.779161810874939,1.70299851894379,0.394021481275559,0.560244023799896,1.16918396949768,0.52557384967804,0.914677679538727,1.36095714569092,0.472129374742508,0.871853470802307,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,0,40,15,1,17,4,8,0,24,2,0,0,1,7,3,12,4,0,12,2,21,7,3,45,11,13,10,0,0,3,1.62764954566956,0.659690856933594,0.77908182144165,1.70307981967926,0.393995553255081,0.56020188331604,1.16896510124207,0.525695562362671,0.913843870162964,1.36084365844727,0.472490042448044,0.871794760227203,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,40,13,2,21,1,7,0,20,2,0,0,0,9,3,12,3,1,6,2,24,2,3,47,6,11,12,0,1,1,1.62760865688324,0.659681916236877,0.77902352809906,1.703129529953,0.393977582454681,0.56013822555542,1.16871583461761,0.525853633880615,0.91344690322876,1.36064207553864,0.47261855006218,0.871609568595886,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,3,40,16,0,22,1,6,3,17,1,2,0,1,8,0,11,7,1,9,3,25,4,0,44,6,11,11,0,1,1,1.62755918502808,0.659675061702728,0.778979063034058,1.70315206050873,0.394015580415726,0.560060322284699,1.16856670379639,0.525780856609345,0.913027942180634,1.3605250120163,0.472563087940216,0.871411383152008,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
