S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
53,15,17,1,5,0,0,0,1,5,3,3,0,1,1,4,7,11,5,0,5,35,6,14,2,0,8,0,0.0514256805181503,-0.143389254808426,0.445064514875412,-0.209268420934677,-0.383726745843887,0.58491051197052,-0.0096537070348858,-0.481971383094788,0.308164834976196,-0.136467725038528,-0.0708616375923156,0.437826573848724,29_Jan_2024_11_15
57,15,16,4,6,1,1,0,6,13,7,3,0,14,0,0,2,10,4,4,6,36,5,22,1,4,5,0,0.0532795712351799,-0.14121900498867,0.444870859384537,-0.209403544664383,-0.383867561817169,0.584880530834198,-0.0097579676657915,-0.482062965631485,0.308200240135193,-0.135729715228081,-0.0709923207759857,0.437539339065552,29_Jan_2024_11_15
60,13,17,1,5,0,0,2,5,8,5,7,3,0,1,0,0,13,5,4,5,38,6,19,2,0,10,0,0.0561513304710388,-0.137767493724823,0.444720715284347,-0.209599420428276,-0.384068459272385,0.584830105304718,-0.0099256727844476,-0.482195883989334,0.308250904083252,-0.134626999497414,-0.0711850896477699,0.437088310718536,29_Jan_2024_11_15
60,12,17,0,4,1,2,1,4,5,6,4,1,8,7,0,2,9,5,6,4,38,7,19,3,0,9,0,0.0581216141581535,-0.135153889656067,0.444642454385757,-0.209722012281418,-0.384171605110168,0.584785759449005,-0.0100172655656933,-0.48232239484787,0.308300137519836,-0.133887872099876,-0.0712698251008987,0.436801195144653,29_Jan_2024_11_15
61,18,17,0,5,0,2,1,4,10,4,3,2,0,0,0,3,9,6,4,4,41,12,20,0,6,9,1,0.0610471554100513,-0.13145849108696,0.444599151611328,-0.209904029965401,-0.384325981140137,0.584722459316254,-0.0101819727569818,-0.482463598251343,0.308343797922134,-0.13275071978569,-0.0713401138782501,0.436342895030975,29_Jan_2024_11_15
60,17,18,0,5,0,0,0,5,8,7,8,2,1,2,0,1,10,6,4,4,43,7,18,1,0,8,0,0.0629569292068481,-0.128995463252068,0.444699794054031,-0.210025742650032,-0.384429812431335,0.584682404994965,-0.0102952998131513,-0.482546091079712,0.308379143476486,-0.131965756416321,-0.0713764578104019,0.43604451417923,29_Jan_2024_11_15
63,13,17,0,3,0,1,0,8,7,9,4,0,1,2,0,2,8,5,3,6,43,11,21,2,1,8,0,0.0658882334828376,-0.124896258115768,0.444857180118561,-0.210220590233803,-0.384574472904205,0.584623515605927,-0.0104863317683339,-0.482658445835114,0.308418482542038,-0.130711182951927,-0.0714141204953193,0.435615211725235,29_Jan_2024_11_15
64,14,15,0,5,0,0,0,6,5,6,3,1,1,2,0,1,8,5,5,2,43,8,20,7,0,8,0,0.0676102712750434,-0.122376970946789,0.444877475500107,-0.210360288619995,-0.384667754173279,0.58458811044693,-0.0105905402451753,-0.482748538255691,0.308448046445846,-0.129828438162804,-0.0714523941278457,0.435349404811859,29_Jan_2024_11_15
63,14,11,1,6,0,1,0,1,4,4,3,4,0,2,0,1,11,6,4,4,44,9,19,0,0,11,1,0.0704792290925979,-0.118720002472401,0.44496151804924,-0.210574880242348,-0.384794265031815,0.584539830684662,-0.0107324626296758,-0.48287832736969,0.308500468730927,-0.12839487195015,-0.0715302377939224,0.434988081455231,29_Jan_2024_11_15
65,16,17,0,5,1,7,0,4,8,8,5,1,2,3,1,5,10,5,5,3,35,7,21,2,0,9,0,0.0722655951976776,-0.116286933422089,0.444953888654709,-0.210720032453537,-0.384867638349533,0.584506988525391,-0.0108412336558103,-0.482946187257767,0.308531433343887,-0.127397388219833,-0.0715843886137008,0.434759438037872,29_Jan_2024_11_15
67,15,15,13,1,0,0,0,7,8,4,4,4,1,2,6,4,8,8,4,4,42,9,20,0,0,9,1,0.0748969539999961,-0.112684078514576,0.445057690143585,-0.210929036140442,-0.384969860315323,0.584446370601654,-0.0109592461958527,-0.483113974332809,0.308618992567062,-0.125840574502945,-0.0717146545648574,0.434419065713882,29_Jan_2024_11_15
64,17,14,0,4,0,0,0,6,5,5,2,1,1,7,0,1,10,6,4,4,41,7,20,1,1,8,0,0.0766715183854103,-0.110080391168594,0.445290088653564,-0.21104921400547,-0.385037213563919,0.584400653839111,-0.0110290655866265,-0.483233600854874,0.308685541152954,-0.124767884612083,-0.0718244090676307,0.434194505214691,29_Jan_2024_11_15
70,15,14,0,6,0,2,0,5,6,6,0,0,1,8,0,3,7,5,0,4,46,6,18,2,0,9,1,0.0793400779366493,-0.106302946805954,0.44544991850853,-0.211230888962746,-0.385123491287231,0.584332227706909,-0.011138810776174,-0.483363568782806,0.308744460344315,-0.123132571578026,-0.0719591677188873,0.433858841657638,29_Jan_2024_11_15
68,15,14,3,6,0,2,0,5,0,4,0,2,2,5,0,2,7,6,3,4,43,7,23,2,0,9,0,0.0811221152544021,-0.103794574737549,0.445721089839935,-0.211336880922317,-0.385178983211517,0.584281861782074,-0.0112238200381398,-0.483407706022263,0.308754861354828,-0.122029975056648,-0.0720087215304374,0.433627307415008,29_Jan_2024_11_15
68,17,14,0,4,0,0,0,1,7,4,4,0,1,2,0,2,10,5,1,5,48,6,19,0,0,9,2,0.0836076214909553,-0.0999574214220047,0.446110874414444,-0.21146984398365,-0.385258764028549,0.584199190139771,-0.0113395908847451,-0.48348343372345,0.308777570724487,-0.120324179530144,-0.07205680757761,0.433309108018875,29_Jan_2024_11_15
66,15,13,3,7,1,2,0,3,7,13,4,0,1,5,0,0,10,9,2,4,49,9,21,0,0,9,1,0.0853879749774932,-0.0971768125891685,0.446525931358337,-0.211555868387222,-0.385304123163223,0.584137201309204,-0.0114170918241143,-0.483523339033127,0.308795720338821,-0.1191725730896,-0.0720728933811187,0.433123141527176,29_Jan_2024_11_15
69,14,15,0,3,2,0,0,7,10,8,7,0,1,5,1,1,5,6,3,3,49,6,23,1,4,10,0,0.0880023390054702,-0.0933351889252662,0.447160750627518,-0.211674571037292,-0.385366857051849,0.58403891324997,-0.0115441121160984,-0.483554929494858,0.308825075626373,-0.117387145757675,-0.0720724686980247,0.432881772518158,29_Jan_2024_11_15
67,14,17,15,4,8,3,0,5,7,5,3,0,0,6,0,2,10,10,7,2,48,7,22,1,0,9,0,0.089734561741352,-0.0908206552267074,0.447635799646378,-0.211755961179733,-0.385398477315903,0.583973169326782,-0.0116406688466668,-0.483554542064667,0.308843225240707,-0.116154357790947,-0.0720767676830291,0.432754456996918,29_Jan_2024_11_15
65,16,14,0,6,0,5,0,4,6,8,9,3,1,5,1,3,9,3,2,6,48,3,24,2,3,8,12,0.0922899693250656,-0.0876120924949646,0.448188304901123,-0.211874529719353,-0.385433286428451,0.583877205848694,-0.0117824133485555,-0.48356506228447,0.308866679668427,-0.114236101508141,-0.0721543729305267,0.432611644268036,29_Jan_2024_11_15
67,18,16,14,1,0,2,0,5,7,9,5,0,0,5,0,0,4,7,4,3,53,8,28,1,0,9,0,0.0939382016658783,-0.0849286317825317,0.44862487912178,-0.21195313334465,-0.385453313589096,0.58381599187851,-0.0118694249540567,-0.483573317527771,0.30888369679451,-0.112911075353622,-0.0722226276993751,0.432541996240616,29_Jan_2024_11_15
68,13,16,0,5,0,0,2,12,4,6,7,11,1,8,0,2,13,5,0,5,55,7,24,1,0,9,0,0.096141792833805,-0.0815263390541076,0.44850218296051,-0.212070822715759,-0.385486423969269,0.583728969097137,-0.0120022194460034,-0.483577191829681,0.308915495872497,-0.110869154334068,-0.0723750293254852,0.43247777223587,29_Jan_2024_11_15
72,13,10,1,5,0,1,0,13,5,6,4,11,0,8,0,5,13,6,2,2,53,7,25,3,0,9,0,0.0978835746645927,-0.0795663073658943,0.448956549167633,-0.212147399783134,-0.385503143072128,0.583671689033508,-0.0120938308537006,-0.483570605516434,0.308940142393112,-0.109482035040855,-0.0725113525986671,0.432455480098724,29_Jan_2024_11_15
74,13,11,1,5,0,11,0,9,4,5,4,0,2,8,0,2,8,7,2,4,53,6,23,1,1,9,0,0.100123003125191,-0.0766406133770942,0.44905012845993,-0.212263837456703,-0.38551664352417,0.583589732646942,-0.0122176501899957,-0.48357766866684,0.308982193470001,-0.107361078262329,-0.0727337151765823,0.432418555021286,29_Jan_2024_11_15
72,13,14,11,3,0,2,3,7,3,3,0,0,0,9,0,4,11,5,2,5,48,6,28,1,0,9,0,0.101710587739944,-0.0748136192560195,0.449535310268402,-0.212329626083374,-0.385526567697525,0.583536684513092,-0.0122901443392038,-0.483583807945251,0.30901888012886,-0.105919480323792,-0.0728802904486656,0.432393074035644,29_Jan_2024_11_15
67,11,18,0,4,6,0,0,4,3,8,2,1,15,7,0,2,12,6,5,2,47,7,27,0,14,9,1,0.104080595076084,-0.072074219584465,0.449968755245209,-0.212413474917412,-0.385543763637543,0.583458244800568,-0.0123976795002818,-0.483592689037323,0.309066027402878,-0.10372643917799,-0.0731110200285911,0.432370871305466,29_Jan_2024_11_15
62,8,13,0,8,2,2,0,1,1,6,5,5,0,7,0,3,15,5,0,5,52,4,27,8,1,9,0,0.105639092624187,-0.0701839849352836,0.450337737798691,-0.212466537952423,-0.38554784655571,0.58340322971344,-0.0124618560075759,-0.483599275350571,0.309098064899445,-0.1022729575634,-0.073280930519104,0.432348221540451,29_Jan_2024_11_15
70,13,13,1,7,0,3,0,3,4,7,5,0,1,6,5,4,11,13,10,5,55,6,23,1,1,9,0,0.107924446463585,-0.0672063753008842,0.450777500867844,-0.212539300322533,-0.38553661108017,0.583319842815399,-0.0125384181737899,-0.483635097742081,0.309145033359528,-0.100070506334305,-0.0735504925251007,0.432321757078171,29_Jan_2024_11_15
69,11,11,0,5,0,1,0,3,2,4,4,6,0,6,13,4,11,1,3,7,54,6,27,2,0,9,0,0.109610915184021,-0.065375879406929,0.45118448138237,-0.212578520178795,-0.385524451732635,0.583262979984283,-0.012581443414092,-0.483664363622665,0.309176504611969,-0.0986094400286674,-0.0737167596817016,0.432302206754684,29_Jan_2024_11_15
71,11,15,0,6,0,5,0,2,5,4,3,0,1,5,1,1,11,6,2,5,55,7,28,2,0,10,0,0.111980192363262,-0.0625791326165199,0.451870083808899,-0.212619587779045,-0.385505646467209,0.583177447319031,-0.0126524353399872,-0.483694106340408,0.309220343828201,-0.0964046418666839,-0.0740165412425994,0.432295858860016,29_Jan_2024_11_15
69,13,14,2,5,2,2,1,8,4,6,11,0,1,8,0,6,11,6,2,12,57,9,29,0,0,10,1,0.113779909908772,-0.0611080452799797,0.452481538057327,-0.212633639574051,-0.385489642620087,0.583118617534637,-0.0127027500420808,-0.483711749315262,0.309246718883514,-0.0949502363801002,-0.0742141231894493,0.432278484106064,29_Jan_2024_11_15
75,7,13,0,5,3,2,0,6,3,8,5,0,1,8,0,3,14,5,4,4,55,7,30,5,1,9,0,0.115731313824654,-0.0582074411213398,0.452819764614105,-0.212630480527878,-0.38546285033226,0.583029508590698,-0.0127742905169725,-0.483743727207184,0.309285700321197,-0.0927733853459358,-0.0745414793491363,0.4322849214077,29_Jan_2024_11_15
73,14,14,1,2,0,2,0,9,3,9,5,0,2,5,0,2,11,5,4,5,55,6,30,2,1,10,0,0.117260329425335,-0.056593433022499,0.453143924474716,-0.212615370750427,-0.385442823171616,0.582970857620239,-0.0128370318561792,-0.483764588832855,0.309300869703293,-0.0913264229893684,-0.0747785344719886,0.432289183139801,29_Jan_2024_11_15
74,14,15,0,5,0,4,0,4,2,6,5,0,1,9,1,2,8,11,3,5,53,6,28,1,0,8,11,0.119467169046402,-0.0542602278292179,0.453637838363647,-0.212577924132347,-0.385406792163849,0.582889437675476,-0.0129326423630118,-0.483795434236527,0.309313833713531,-0.0891620740294456,-0.0752087235450744,0.432297199964523,29_Jan_2024_11_15
71,8,15,0,5,0,1,0,8,3,10,4,0,1,5,0,4,14,5,2,6,54,7,31,2,0,10,0,0.120800018310547,-0.052684661000967,0.453801482915878,-0.212539955973625,-0.385380268096924,0.582839250564575,-0.0129930190742015,-0.483819633722305,0.309319376945496,-0.0877294838428497,-0.0754951834678649,0.432326376438141,29_Jan_2024_11_15
76,11,14,0,4,1,3,1,6,3,10,5,0,0,7,0,4,14,6,2,10,63,8,32,1,11,10,0,0.122774839401245,-0.0503609329462051,0.454002022743225,-0.212458729743957,-0.385346084833145,0.582769572734833,-0.0130710434168577,-0.48388284444809,0.309338003396988,-0.0855550020933151,-0.0759480819106102,0.432378023862839,29_Jan_2024_11_15
75,11,14,2,11,0,3,0,4,5,9,9,5,0,5,0,0,14,6,2,5,65,6,28,1,1,8,0,0.124089434742927,-0.0489363335072994,0.454114586114883,-0.212389662861824,-0.385326087474823,0.582724690437317,-0.0131318559870123,-0.483921051025391,0.309348732233047,-0.0841100066900253,-0.0762744396924972,0.432431727647781,29_Jan_2024_11_15
74,12,15,1,4,0,3,0,5,3,6,6,1,0,4,0,1,14,5,0,6,73,4,33,2,1,8,0,0.125996470451355,-0.0466604009270668,0.45418781042099,-0.212276190519333,-0.385278254747391,0.582657158374786,-0.0132140181958675,-0.483991503715515,0.30937060713768,-0.0819370225071907,-0.0767691060900688,0.432542711496353,29_Jan_2024_11_15
74,11,16,0,5,2,3,0,6,9,13,7,1,8,6,0,2,16,5,1,6,67,2,36,6,0,9,1,0.127374470233917,-0.0452454388141632,0.454164624214172,-0.212188735604286,-0.385241359472275,0.582618534564972,-0.0132562322542071,-0.484049320220947,0.309385627508163,-0.0804604440927505,-0.0771169513463974,0.432642459869385,29_Jan_2024_11_15
71,12,15,0,7,0,2,0,5,4,12,4,0,2,8,0,2,12,6,1,5,65,5,37,4,0,10,0,0.129301279783249,-0.0432036072015762,0.4540636241436,-0.212041616439819,-0.385183334350586,0.582563757896423,-0.0133240791037678,-0.484130203723907,0.309395760297775,-0.0782409459352493,-0.0776460170745849,0.432830184698105,29_Jan_2024_11_15
76,15,13,1,5,9,8,0,5,4,12,9,0,0,8,0,0,14,10,2,6,59,7,38,1,0,11,1,0.130660384893417,-0.0418371707201004,0.454039365053177,-0.211921080946922,-0.385155826807022,0.58252739906311,-0.0133507940918207,-0.484204709529877,0.309405297040939,-0.0767531991004943,-0.0780044347047805,0.432979911565781,29_Jan_2024_11_15
77,14,13,0,5,0,11,0,7,6,12,6,0,0,7,0,4,13,6,3,5,63,6,37,1,1,7,0,0.132365167140961,-0.0395624637603759,0.453792989253998,-0.211702212691307,-0.385122984647751,0.582476496696472,-0.0133526567369699,-0.484382182359695,0.30942764878273,-0.0745496973395347,-0.0785542875528335,0.43324875831604,29_Jan_2024_11_15
77,9,13,2,5,0,4,0,5,5,12,3,0,2,12,0,3,17,5,3,4,62,7,40,1,7,11,1,0.134132698178291,-0.0373655557632446,0.453745722770691,-0.211452856659889,-0.38509127497673,0.582436680793762,-0.0133762145414948,-0.484549075365066,0.309429973363876,-0.0723573118448257,-0.0791190564632415,0.433575183153152,29_Jan_2024_11_15
73,12,14,0,6,1,3,0,6,2,21,6,0,4,8,0,8,17,2,3,7,53,7,37,0,0,9,13,0.135254129767418,-0.0356426052749156,0.453707695007324,-0.211267814040184,-0.385069996118545,0.582412898540497,-0.0134022487327456,-0.48465171456337,0.30942365527153,-0.0709037259221077,-0.0794997662305831,0.433824151754379,29_Jan_2024_11_15
75,11,13,1,4,0,2,1,7,4,12,1,14,0,7,7,2,13,7,3,6,68,5,39,1,1,10,0,0.13666544854641,-0.0329355560243129,0.45383957028389,-0.210962787270546,-0.385058462619781,0.582384347915649,-0.0134484264999628,-0.484817892313003,0.309410333633423,-0.0687970668077468,-0.0800551399588584,0.434217244386673,29_Jan_2024_11_15
76,17,15,1,2,0,2,9,9,4,9,3,0,0,8,0,0,17,7,2,5,57,7,41,1,0,11,3,0.137478172779083,-0.0309221465140581,0.453913599252701,-0.210747867822647,-0.385056167840958,0.582371115684509,-0.0134756034240126,-0.484925717115402,0.309397041797638,-0.0674717128276825,-0.0804045125842094,0.434455662965774,29_Jan_2024_11_15
77,18,14,0,6,0,3,0,11,7,8,2,0,0,7,8,4,11,8,2,6,62,7,39,2,0,9,0,0.138626784086227,-0.0279998965561389,0.454258114099503,-0.210369199514389,-0.385064154863357,0.582363367080689,-0.0135187627747654,-0.485088229179382,0.309363782405853,-0.0655331835150718,-0.0808062478899955,0.434792339801788,29_Jan_2024_11_15
77,15,12,2,6,9,3,0,7,7,9,6,0,1,3,0,2,14,7,2,7,58,7,41,1,7,11,2,0.139215037226677,-0.0260005630552768,0.454495489597321,-0.210095301270485,-0.385061353445053,0.582361996173859,-0.0135426148772239,-0.485198020935059,0.309334248304367,-0.064337283372879,-0.0810085460543632,0.434983044862747,29_Jan_2024_11_15
76,18,13,0,3,0,0,0,5,7,9,4,0,2,6,2,0,13,6,4,5,64,9,37,7,0,10,0,0.140088960528374,-0.0230517275631427,0.454805701971054,-0.209675773978233,-0.385034799575806,0.582356750965118,-0.0135468589141964,-0.485372871160507,0.309286713600159,-0.062649667263031,-0.0812600255012512,0.435235768556595,29_Jan_2024_11_15
74,12,16,0,1,0,3,3,10,10,10,5,2,0,6,15,4,16,8,2,8,62,6,36,1,2,10,0,0.140625402331352,-0.0212570242583751,0.455081462860107,-0.209391325712204,-0.385010242462158,0.58235776424408,-0.0135376919060945,-0.485492646694183,0.309241384267807,-0.0615784227848053,-0.0813742950558662,0.435372054576874,29_Jan_2024_11_15
74,13,16,0,5,0,3,1,9,5,10,4,1,9,1,3,4,13,4,0,7,72,5,40,2,3,8,0,0.14130474627018,-0.0186629928648471,0.455523580312729,-0.208953708410263,-0.384960144758224,0.582354605197907,-0.0135077824816107,-0.485660940408707,0.309172868728638,-0.0600839629769325,-0.0815649777650833,0.435569405555725,29_Jan_2024_11_15
74,12,24,1,3,13,1,0,8,6,10,6,0,1,4,4,8,16,6,2,5,69,8,39,1,1,10,0,0.141819953918457,-0.0170343369245529,0.455793231725693,-0.208656132221222,-0.384919404983521,0.582350492477417,-0.0134637048467993,-0.485779196023941,0.309141129255295,-0.0591157972812652,-0.0816887319087982,0.435702621936798,29_Jan_2024_11_15
72,15,19,1,3,0,2,0,8,8,13,7,0,1,9,0,7,20,6,3,6,71,7,39,2,0,9,4,0.142568424344063,-0.0147759430110454,0.456249952316284,-0.208198174834251,-0.384855687618256,0.582343101501465,-0.0133730648085474,-0.485955446958542,0.30910849571228,-0.057670809328556,-0.0818965286016464,0.435900390148163,29_Jan_2024_11_15
72,14,15,0,5,8,13,0,5,4,12,5,1,3,11,0,5,19,5,3,8,72,7,41,1,0,11,0,0.143270924687386,-0.0126878544688224,0.456695258617401,-0.207764461636543,-0.384743839502335,0.58232182264328,-0.01331068854779,-0.486055225133896,0.30904757976532,-0.0562493428587913,-0.0821410566568374,0.436119467020035,29_Jan_2024_11_15
74,13,22,1,4,0,1,0,6,6,15,6,0,9,5,2,2,21,6,3,7,66,7,40,8,0,10,1,0.143720999360084,-0.0114085730165243,0.456944197416305,-0.207496806979179,-0.38463419675827,0.582291424274445,-0.013256792910397,-0.486112236976623,0.309014976024628,-0.0553101375699043,-0.0823350548744201,0.436272025108337,29_Jan_2024_11_15
77,14,19,0,5,0,4,3,9,4,11,6,2,1,8,14,0,13,9,2,7,69,7,39,1,0,11,0,0.144381433725357,-0.0095927165821194,0.457429796457291,-0.207109212875366,-0.384493738412857,0.582241296768189,-0.0131575586274266,-0.486195117235184,0.308966875076294,-0.0539258494973182,-0.0825863853096962,0.436517745256424,29_Jan_2024_11_15
72,15,19,0,6,0,4,2,8,5,13,2,0,10,7,0,4,17,8,1,6,68,7,40,1,0,10,1,0.144873142242432,-0.0083989333361387,0.457713544368744,-0.20685663819313,-0.38440802693367,0.582205772399902,-0.0130912819877266,-0.486241430044174,0.308949828147888,-0.0530279278755188,-0.0827590674161911,0.436671316623688,29_Jan_2024_11_15
71,13,16,0,5,0,2,0,5,4,14,13,0,1,8,0,3,13,7,2,6,71,8,37,8,0,9,1,0.14552603662014,-0.0067498739808797,0.458190232515335,-0.206484451889992,-0.384277462959289,0.582164943218231,-0.0129887349903583,-0.486306935548782,0.308937966823578,-0.0517159327864646,-0.0830255672335624,0.436910748481751,29_Jan_2024_11_15
76,12,17,0,5,0,2,0,3,3,11,6,0,0,9,0,3,17,4,11,7,77,6,36,1,1,9,0,0.145911112427712,-0.005719756707549,0.458498865365982,-0.206240683794022,-0.384192824363708,0.582131147384644,-0.0129123656079173,-0.486363679170609,0.308941215276718,-0.0508684739470481,-0.0831906870007515,0.437067687511444,29_Jan_2024_11_15
72,14,20,0,6,1,2,0,9,5,11,3,0,1,6,0,2,17,4,2,8,92,5,34,1,1,9,0,0.146516531705856,-0.0041922847740352,0.45895379781723,-0.205888122320175,-0.384072571992874,0.582064509391785,-0.012810374610126,-0.486417472362518,0.308931857347488,-0.0496234148740768,-0.0834519565105438,0.437305867671966,29_Jan_2024_11_15
74,12,19,1,5,0,1,0,5,6,13,9,8,1,7,0,5,16,4,2,9,88,4,37,2,1,11,0,0.146895989775658,-0.0031673521734774,0.459258496761322,-0.205672234296799,-0.383989304304123,0.582011163234711,-0.0127454977482557,-0.486438304185867,0.308919966220856,-0.0488314926624298,-0.0836347863078117,0.437469780445099,29_Jan_2024_11_15
71,12,21,0,3,0,3,0,7,4,10,9,0,2,10,1,2,23,6,6,11,89,8,38,12,0,10,0,0.147485345602035,-0.0015447215409949,0.459810346364975,-0.20537243783474,-0.383846044540405,0.581921517848969,-0.0126449046656489,-0.486448496580124,0.308903843164444,-0.0476740300655365,-0.0840186178684234,0.437756657600403,29_Jan_2024_11_15
79,9,19,0,5,0,0,1,7,3,10,2,1,0,6,0,1,23,5,10,10,74,7,37,2,0,10,0,0.147867694497108,-0.0005371056031435,0.460164874792099,-0.205177217721939,-0.383759111166,0.581856548786163,-0.01257701870054,-0.486444145441055,0.308892726898193,-0.0468287207186222,-0.0843161791563034,0.438013702630997,29_Jan_2024_11_15
75,14,15,0,6,0,0,0,5,9,16,6,0,11,5,10,0,25,3,4,9,72,7,38,2,0,11,0,0.148321628570557,0.0011201801244169,0.46062359213829,-0.20487354695797,-0.383662462234497,0.581760823726654,-0.0124757643789052,-0.486428827047348,0.308882027864456,-0.0455956757068634,-0.084731824696064,0.438376933336258,29_Jan_2024_11_15
81,18,18,0,6,0,3,0,8,5,14,7,1,0,8,1,8,22,7,3,6,73,7,35,1,6,9,14,0.148741722106934,0.0027689086273312,0.461095929145813,-0.204585805535316,-0.383560478687286,0.581663489341736,-0.0123855723068118,-0.486371666193008,0.30886098742485,-0.0443411581218242,-0.0850988551974296,0.438737154006958,29_Jan_2024_11_15
77,13,19,0,3,0,3,1,7,2,12,7,0,1,5,1,2,21,6,6,4,83,8,36,0,0,12,2,0.149045944213867,0.0038875397294759,0.461383789777756,-0.204401314258575,-0.38349449634552,0.581593930721283,-0.0123331379145383,-0.486324816942215,0.308847308158875,-0.0435170233249664,-0.0853185057640075,0.438979834318161,29_Jan_2024_11_15
79,14,19,0,7,4,8,1,11,4,14,5,0,0,7,1,4,24,9,4,13,78,9,40,1,5,11,9,0.149648979306221,0.0056152683682739,0.461865574121475,-0.204131513834,-0.383402526378632,0.581497371196747,-0.0122496616095304,-0.48626235127449,0.308838576078415,-0.0422421470284462,-0.0856326296925544,0.439390391111374,29_Jan_2024_11_15
76,15,23,0,7,0,4,3,10,7,17,11,1,5,10,1,9,25,5,6,5,79,8,39,2,0,10,0,0.150154456496239,0.0066924011334776,0.462109237909317,-0.203963875770569,-0.383348107337952,0.581441819667816,-0.0121980141848325,-0.486226260662079,0.308839917182922,-0.0413820371031761,-0.08585075289011,0.439697951078415,29_Jan_2024_11_15
76,14,18,2,7,0,3,6,9,7,16,8,0,1,7,0,0,26,8,4,7,85,6,35,1,0,9,0,0.150727957487106,0.0081578511744737,0.46245801448822,-0.203725799918175,-0.383272856473923,0.581366658210754,-0.0121313314884901,-0.48616760969162,0.308856636285782,-0.0400634743273258,-0.0861998572945594,0.440232276916504,29_Jan_2024_11_15
77,17,19,0,7,1,5,0,3,5,17,7,0,1,8,0,0,23,5,3,7,90,7,35,1,7,10,5,0.151675939559936,0.0094615761190652,0.463307201862335,-0.203582033514976,-0.383225589990616,0.581321835517883,-0.0121085327118635,-0.48611131310463,0.308869391679764,-0.0391816422343254,-0.0864498391747474,0.440623432397842,29_Jan_2024_11_15
77,11,18,0,5,0,4,0,9,10,17,10,1,0,7,1,0,22,5,1,7,86,6,34,2,1,15,0,0.152003422379494,0.0102663422003388,0.463379472494125,-0.203381732106209,-0.383166760206222,0.581266582012177,-0.0120485825464129,-0.486043602228165,0.308906227350235,-0.0378753319382667,-0.0868771746754646,0.441219985485077,29_Jan_2024_11_15
71,13,19,0,3,13,3,0,7,11,13,9,2,2,9,1,1,23,5,0,8,88,7,39,7,1,10,0,0.152820214629173,0.0106894792988896,0.463494211435318,-0.203209221363068,-0.383124887943268,0.581228673458099,-0.0119906133040785,-0.4859778881073,0.308940410614014,-0.0366249904036521,-0.0873392224311828,0.441772043704987,29_Jan_2024_11_15
76,18,19,5,7,1,8,1,10,6,14,11,1,0,11,1,1,29,6,4,9,89,12,38,0,0,15,1,0.153436079621315,0.0107362205162644,0.463557809591293,-0.203107357025146,-0.383093923330307,0.581210911273956,-0.011953817680478,-0.485935628414154,0.308953911066055,-0.0358487144112587,-0.0876516476273536,0.442103505134583,29_Jan_2024_11_15
74,13,20,0,7,0,8,0,8,7,14,5,0,1,9,0,6,27,5,5,4,90,9,42,1,5,13,1,0.154374644160271,0.0105694327503442,0.463498026132584,-0.202973484992981,-0.383043229579925,0.581184029579163,-0.0119041819125413,-0.485878705978393,0.308966726064682,-0.0347737185657024,-0.0881052985787391,0.442514270544052,29_Jan_2024_11_15
72,15,18,1,8,0,4,0,5,5,13,11,0,2,19,0,1,26,3,2,8,97,7,45,2,0,12,0,0.154943943023682,0.0107291834428906,0.463633060455322,-0.202890127897262,-0.383012115955353,0.581156373023987,-0.0118694743141531,-0.485848486423492,0.308973997831345,-0.0341176576912403,-0.088389053940773,0.442726284265518,29_Jan_2024_11_15
69,20,16,14,2,0,8,0,8,6,14,7,0,0,12,2,7,27,5,4,6,78,8,41,2,1,9,0,0.155603170394897,0.010809195227921,0.463914334774017,-0.20276141166687,-0.382979393005371,0.581102132797241,-0.0118205491453409,-0.485817074775696,0.308982014656067,-0.0332495979964733,-0.0887760892510414,0.442984044551849,29_Jan_2024_11_15
69,19,20,0,7,3,9,0,7,5,14,11,0,1,12,0,8,25,6,3,5,74,9,46,2,0,11,0,0.155988574028015,0.0108305001631379,0.464048653841019,-0.202680185437202,-0.382955461740494,0.581061184406281,-0.0117889642715454,-0.48580476641655,0.308984249830246,-0.0327005386352539,-0.0890123844146728,0.443123996257782,29_Jan_2024_11_15
69,17,17,0,7,1,9,0,7,3,12,11,14,2,13,0,3,29,5,2,5,81,8,42,2,0,9,0,0.156682163476944,0.0106219025328755,0.464426130056381,-0.202584236860275,-0.382899552583694,0.580985844135284,-0.0117394300177693,-0.48579928278923,0.3089819252491,-0.0319176875054836,-0.0893365889787674,0.44328972697258,29_Jan_2024_11_15
68,15,16,1,7,0,6,0,10,7,17,11,1,7,11,0,11,29,6,3,3,82,12,40,0,0,10,0,0.157323867082596,0.0102906106039881,0.464768677949905,-0.20252026617527,-0.382828086614609,0.58090215921402,-0.0116917015984654,-0.485800415277481,0.308977872133255,-0.0311940014362335,-0.0896178930997848,0.443405210971832,29_Jan_2024_11_15
64,16,17,0,5,0,4,0,8,11,16,10,1,2,11,0,4,29,6,2,5,78,8,41,2,0,11,0,0.157741785049438,0.0100204301998019,0.464947879314423,-0.20249231159687,-0.382775515317917,0.580845296382904,-0.0116627402603626,-0.485801756381989,0.308974772691727,-0.0307411551475524,-0.0898080244660377,0.443459808826446,29_Jan_2024_11_15
