S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
62,10,8,2,5,0,4,0,15,8,2,4,5,0,36,0,6,2,8,22,41,200,8,63,4,8,22,0,0.0696159899234771,-0.355040729045868,0.48830059170723,-0.197759091854095,-0.322567015886307,0.574197709560394,-0.0091604748740792,-0.455407708883286,0.314464807510376,0.0970943942666053,-0.164957657456398,0.465230792760849,29_Jan_2024_11_07
63,14,9,0,5,0,4,0,8,3,3,7,4,2,37,4,4,5,10,23,36,197,4,70,3,4,20,0,0.0683963894844055,-0.354589164257049,0.488752841949463,-0.197847634553909,-0.322481900453567,0.574162483215332,-0.0088773211464285,-0.455361187458038,0.314577132463455,0.0968761518597602,-0.16484846174717,0.46500563621521,29_Jan_2024_11_07
63,12,15,0,5,0,3,0,8,3,6,2,13,11,36,2,6,6,12,24,36,197,9,66,2,4,25,0,0.0649295225739479,-0.354248285293579,0.488573402166367,-0.197974339127541,-0.322340369224548,0.574108719825745,-0.0091012092307209,-0.455268383026123,0.314507335424423,0.0965814292430877,-0.16469432413578,0.464669048786163,29_Jan_2024_11_07
60,16,11,0,9,1,1,0,8,3,0,0,3,0,36,8,8,4,9,24,37,197,9,65,2,4,23,0,0.062301430851221,-0.353430837392807,0.488570362329483,-0.198064342141151,-0.322270423173904,0.574074029922485,-0.0093013169243931,-0.455237567424774,0.314438104629517,0.0963125303387641,-0.164560839533806,0.464346885681152,29_Jan_2024_11_07
56,13,11,0,3,0,1,0,8,0,2,0,5,1,35,14,6,1,8,24,35,195,8,67,5,7,24,0,0.0606519058346748,-0.352832436561584,0.488704025745392,-0.198144659399986,-0.322209537029266,0.574037909507751,-0.009418835863471,-0.455235958099365,0.314400047063828,0.0961500629782676,-0.164486184716225,0.464153826236725,29_Jan_2024_11_07
57,16,12,0,3,12,3,0,7,0,5,0,4,1,40,1,10,5,6,21,37,194,11,61,2,5,25,0,0.0587222166359424,-0.352425187826157,0.488995015621185,-0.198258325457573,-0.322120994329453,0.573999047279358,-0.0095623582601547,-0.455230593681335,0.3143310546875,0.0959176197648048,-0.164393782615662,0.463897317647934,29_Jan_2024_11_07
59,13,11,0,5,1,2,10,7,0,5,0,4,0,36,1,9,6,5,20,37,193,8,66,0,7,23,0,0.0575300343334674,-0.352686405181885,0.488980203866959,-0.198334380984306,-0.322066962718964,0.573974013328552,-0.0096079213544726,-0.455214470624924,0.314275354146957,0.0957692191004753,-0.164347156882286,0.463754266500473,29_Jan_2024_11_07
57,14,16,1,5,1,4,1,8,3,3,4,5,1,36,1,6,5,6,20,36,190,3,70,2,4,24,0,0.055577129125595,-0.351267337799072,0.48979589343071,-0.198468640446663,-0.322019129991531,0.573928952217102,-0.0096256248652935,-0.455156862735748,0.314196288585663,0.0955584272742271,-0.164312273263931,0.463579535484314,29_Jan_2024_11_07
55,14,12,9,0,12,3,0,11,5,6,2,7,1,41,1,6,5,9,23,36,190,7,67,2,4,25,2,0.0539586767554283,-0.350699990987778,0.490229427814484,-0.198613867163658,-0.321987509727478,0.573894023895264,-0.0096800001338124,-0.455067217350006,0.314169973134994,0.0953404456377029,-0.164295747876167,0.463445514440537,29_Jan_2024_11_07
58,11,9,0,6,0,4,1,10,0,3,1,3,1,37,0,11,7,7,22,37,188,7,63,4,5,24,0,0.0535552240908145,-0.350511282682419,0.489754378795624,-0.198707282543182,-0.321964353322983,0.573878049850464,-0.0097258035093545,-0.455004125833511,0.314168781042099,0.0951999500393867,-0.164291366934776,0.463380545377731,29_Jan_2024_11_07
58,14,10,0,2,7,0,1,6,8,4,2,3,1,34,0,6,12,6,23,38,193,8,64,3,4,22,0,0.0521122552454471,-0.350089579820633,0.490232467651367,-0.198855042457581,-0.321971744298935,0.573858261108398,-0.0098028853535652,-0.454908668994904,0.314172983169556,0.0949877575039863,-0.164275974035263,0.463318198919296,29_Jan_2024_11_07
57,11,10,1,5,0,9,0,6,2,2,0,5,2,39,0,12,6,5,20,37,190,11,61,3,4,26,5,0.0507487989962101,-0.349991202354431,0.490595579147339,-0.198954239487648,-0.321993112564087,0.573849439620972,-0.0098510151728987,-0.454847037792206,0.314180493354797,0.0948347970843315,-0.164270728826523,0.463279873132706,29_Jan_2024_11_07
56,18,7,0,7,1,4,0,9,6,4,1,5,0,39,0,9,8,7,24,36,191,9,66,0,0,25,1,0.0504482202231884,-0.349709570407867,0.490487664937973,-0.199097633361816,-0.322052508592606,0.573834896087647,-0.0099238529801368,-0.454774558544159,0.314200103282928,0.0946394130587577,-0.164279371500015,0.463272303342819,29_Jan_2024_11_07
56,13,10,2,3,2,4,1,11,2,6,7,4,0,36,0,8,6,6,22,36,191,9,65,1,1,25,1,0.0493568442761898,-0.349846363067627,0.490494191646576,-0.199244320392609,-0.322104066610336,0.573821127414703,-0.0100088967010378,-0.454715639352798,0.314203977584839,0.0944614112377166,-0.164267286658287,0.463289260864258,29_Jan_2024_11_07
57,14,11,1,5,3,5,1,9,3,2,2,4,1,38,3,10,8,7,22,35,191,10,67,4,5,22,0,0.0490367598831653,-0.349750846624374,0.490489959716797,-0.199346393346787,-0.322134405374527,0.573809683322907,-0.010064504109323,-0.454683631658554,0.31421771645546,0.0943478941917419,-0.164243891835213,0.463316768407822,29_Jan_2024_11_07
55,15,11,0,11,0,2,2,11,3,4,5,6,1,38,0,9,6,9,22,37,190,8,64,2,3,25,0,0.048794750124216,-0.349493980407715,0.490465998649597,-0.199510335922241,-0.322212636470795,0.573797821998596,-0.0101469168439507,-0.454641133546829,0.314239382743835,0.0941808819770813,-0.164204984903335,0.463377445936203,29_Jan_2024_11_07
52,16,13,0,11,0,0,0,15,1,0,0,5,3,36,0,7,10,6,23,39,194,8,66,4,5,25,0,0.0487202145159244,-0.349281132221222,0.490431696176529,-0.199622288346291,-0.322271257638931,0.573789179325104,-0.0102150980383157,-0.454618126153946,0.31424680352211,0.0940732210874557,-0.164158508181572,0.463447719812393,29_Jan_2024_11_07
55,15,12,0,3,0,3,0,8,3,1,2,5,0,36,1,9,10,7,21,33,188,7,63,10,2,26,0,0.0487440265715122,-0.349340796470642,0.490309923887253,-0.199803218245506,-0.322354048490524,0.573788046836853,-0.0103287072852253,-0.454591006040573,0.314256429672241,0.0938920825719833,-0.164104416966438,0.463562071323395,29_Jan_2024_11_07
51,12,13,0,12,0,5,0,9,1,5,1,7,9,38,1,9,3,7,23,38,195,8,63,4,5,24,0,0.0490736179053783,-0.349528193473816,0.490143358707428,-0.200002640485763,-0.322442293167114,0.573783278465271,-0.010438141413033,-0.454577416181564,0.314270049333572,0.0936921015381813,-0.164059206843376,0.463670611381531,29_Jan_2024_11_07
52,11,10,0,3,11,3,9,4,3,12,0,4,11,35,0,7,3,6,23,38,195,8,62,5,5,28,1,0.0491287074983119,-0.349697589874268,0.490070670843124,-0.200161501765251,-0.322482645511627,0.573772728443146,-0.0105128157883882,-0.454571753740311,0.314279288053513,0.093542456626892,-0.164031088352203,0.463743180036545,29_Jan_2024_11_07
51,16,10,0,3,0,4,1,8,5,2,5,4,1,37,0,8,7,6,22,34,196,4,63,2,5,24,0,0.0496702268719673,-0.349936664104462,0.489839434623718,-0.200386166572571,-0.322636544704437,0.573761582374573,-0.0106288474053144,-0.454581260681152,0.31430196762085,0.0933187454938888,-0.163988202810287,0.463857680559158,29_Jan_2024_11_07
52,12,11,0,0,1,2,0,8,1,0,0,2,0,37,0,6,6,7,21,37,194,8,60,4,4,25,0,0.0506704077124595,-0.350328296422958,0.489560693502426,-0.200636178255081,-0.322779417037964,0.573748290538788,-0.0107447113841772,-0.454604178667069,0.314316093921661,0.0930874422192573,-0.163947209715843,0.463972568511963,29_Jan_2024_11_07
53,12,10,9,5,0,8,0,11,6,7,8,8,2,40,3,10,7,2,25,38,197,8,62,4,6,24,0,0.0511875078082084,-0.350614488124847,0.48938262462616,-0.200807124376297,-0.322876393795013,0.573741436004639,-0.0108288740739226,-0.454620867967606,0.314300447702408,0.0929280295968055,-0.16391696035862,0.46403831243515,29_Jan_2024_11_07
55,14,12,0,2,0,1,0,8,4,4,3,11,3,33,0,8,1,7,22,38,194,9,62,2,5,24,0,0.0518474951386451,-0.351280897855759,0.489122301340103,-0.201056554913521,-0.323007613420486,0.573733627796173,-0.0109324194490909,-0.45466223359108,0.314239740371704,0.0926863551139831,-0.163868054747581,0.46412843465805,29_Jan_2024_11_07
47,13,9,6,5,0,3,0,10,0,2,6,7,1,38,0,6,0,4,17,37,194,14,63,2,4,25,0,0.052646454423666,-0.351675122976303,0.48878937959671,-0.20121893286705,-0.323083281517029,0.573725163936615,-0.0110181486234068,-0.454709857702255,0.31420886516571,0.0925329178571701,-0.163838475942612,0.464181572198868,29_Jan_2024_11_07
54,10,7,0,4,0,4,0,9,2,4,3,4,2,36,0,7,4,7,20,36,195,12,64,2,5,25,0,0.0541256181895732,-0.352225601673126,0.488351196050644,-0.201477810740471,-0.323204338550568,0.573712527751923,-0.0112214889377355,-0.454736441373825,0.314225196838379,0.0923044756054878,-0.163807049393654,0.464240163564682,29_Jan_2024_11_07
51,14,11,0,3,9,3,0,8,2,3,4,4,9,37,0,9,5,7,22,38,193,8,62,3,4,32,0,0.0560005940496921,-0.353066593408585,0.487856537103653,-0.201752215623856,-0.323346614837646,0.573699474334717,-0.0114567372947931,-0.454797029495239,0.314221501350403,0.0920857712626457,-0.163816407322884,0.464276939630508,29_Jan_2024_11_07
51,12,11,0,5,0,3,1,12,4,6,0,8,1,40,1,9,3,8,20,35,194,8,60,1,3,25,1,0.0576226264238357,-0.353543311357498,0.487410694360733,-0.201941952109337,-0.323425948619842,0.57368665933609,-0.0116056893020868,-0.454821437597275,0.314224630594253,0.0919422134757042,-0.163839414715767,0.464294344186783,29_Jan_2024_11_07
46,14,11,0,4,1,5,1,8,3,2,3,2,1,38,0,10,7,6,21,37,195,9,63,3,6,24,0,0.0599043667316436,-0.354288995265961,0.486764669418335,-0.202242836356163,-0.323542922735214,0.573654234409332,-0.0118366759270429,-0.454840302467346,0.31424006819725,0.0917213484644889,-0.163887053728104,0.464317470788956,29_Jan_2024_11_07
48,14,10,0,3,0,2,0,4,3,2,2,4,2,40,0,10,5,8,23,37,191,9,62,3,5,26,0,0.0620748624205589,-0.354899644851684,0.486206859350204,-0.202448055148125,-0.323604106903076,0.57362300157547,-0.0120100025087594,-0.45486319065094,0.314251124858856,0.0915730074048042,-0.163931995630264,0.464315533638001,29_Jan_2024_11_07
52,13,10,0,3,0,3,0,8,1,4,4,3,0,38,0,7,6,7,23,38,192,9,63,6,5,19,0,0.0646125450730323,-0.356060326099396,0.485431373119354,-0.202758982777595,-0.323698461055756,0.573585271835327,-0.012245912104845,-0.454911857843399,0.314282596111298,0.0913707688450813,-0.164009794592857,0.464281976222992,29_Jan_2024_11_07
51,14,11,0,4,3,3,0,6,1,4,2,2,1,37,0,6,12,6,23,37,193,9,62,2,4,25,2,0.067818745970726,-0.35692685842514,0.484982997179031,-0.203085690736771,-0.323771119117737,0.573552966117859,-0.0124649684876203,-0.454953581094742,0.314332276582718,0.0911867246031761,-0.16413114964962,0.464195281267166,29_Jan_2024_11_07
44,12,9,0,4,0,3,0,9,4,5,4,3,6,39,0,6,7,5,18,34,189,3,60,2,4,20,1,0.0698105245828628,-0.357593268156052,0.484432399272919,-0.203300446271896,-0.323811054229736,0.573525905609131,-0.0126274870708584,-0.454964339733124,0.314350157976151,0.0910677462816238,-0.164214611053467,0.464135080575943,29_Jan_2024_11_07
49,11,11,5,5,0,4,0,8,3,2,9,3,2,40,6,7,1,7,20,34,188,7,58,0,6,26,0,0.0729778930544853,-0.358501404523849,0.483490169048309,-0.203641980886459,-0.323908686637878,0.573487460613251,-0.0128955952823162,-0.454967558383942,0.314367115497589,0.0909094214439392,-0.164356127381325,0.464038550853729,29_Jan_2024_11_07
47,13,10,1,4,4,5,3,11,6,5,3,3,2,37,2,9,10,7,20,30,189,7,57,2,5,28,3,0.0752495005726814,-0.359082162380218,0.482839941978455,-0.203860729932785,-0.323961526155472,0.57349967956543,-0.0130607075989246,-0.454986423254013,0.314421534538269,0.0908084511756897,-0.164499118924141,0.463954299688339,29_Jan_2024_11_07
48,18,12,0,4,1,6,0,10,7,2,9,2,1,37,0,9,5,6,21,36,193,9,62,3,6,24,0,0.0790350437164306,-0.360093325376511,0.481840968132019,-0.204188093543053,-0.324088096618652,0.573502421379089,-0.0132931908592581,-0.454963207244873,0.314432233572006,0.0906727537512779,-0.164777427911758,0.463795125484466,29_Jan_2024_11_07
47,14,10,0,4,0,4,0,11,3,8,6,0,0,39,0,12,10,5,19,35,190,8,62,5,6,24,0,0.0818207040429115,-0.360690921545029,0.481158465147018,-0.204421430826187,-0.324166715145111,0.57345324754715,-0.0133824320510029,-0.454914808273315,0.314394176006317,0.0905976295471191,-0.164995908737183,0.463667750358581,29_Jan_2024_11_07
43,15,11,0,5,0,6,0,10,2,8,8,0,0,37,0,9,2,5,18,36,191,3,59,1,5,25,1,0.0856641009449958,-0.361243158578873,0.480177700519562,-0.2047348767519,-0.32425919175148,0.573382318019867,-0.0135996425524353,-0.454330682754517,0.314060777425766,0.0904976427555084,-0.165308281779289,0.463445663452148,29_Jan_2024_11_07
51,15,12,1,3,0,3,1,11,5,3,2,1,1,40,0,6,7,6,19,34,186,7,58,0,10,25,0,0.0894756838679313,-0.361685574054718,0.479201972484589,-0.20500522851944,-0.324341833591461,0.573329567909241,-0.0146497543901205,-0.45440948009491,0.313852787017822,0.0904220789670944,-0.16555243730545,0.463183254003525,29_Jan_2024_11_07
50,13,9,0,3,0,2,0,10,2,3,5,3,2,37,10,8,3,10,16,35,188,13,60,1,4,27,0,0.0933536291122436,-0.36206927895546,0.478134661912918,-0.205240190029144,-0.324417740106583,0.573286771774292,-0.0148717984557151,-0.454279452562332,0.313958674669266,0.0904479771852493,-0.165779024362564,0.462908059358597,29_Jan_2024_11_07
52,15,11,0,2,13,2,0,10,3,4,0,1,1,37,0,7,3,5,19,36,190,8,62,3,9,22,0,0.0970871746540069,-0.362200498580933,0.476993292570114,-0.205371424555778,-0.324452012777328,0.573263645172119,-0.0152567131444811,-0.454190373420715,0.313824355602264,0.0904912501573562,-0.1659005433321,0.462713003158569,29_Jan_2024_11_07
50,16,13,1,0,0,4,0,12,3,6,5,2,12,38,0,7,6,6,20,35,190,8,62,2,4,24,0,0.10102017968893,-0.362533330917358,0.47560727596283,-0.205544859170914,-0.324496448040008,0.573206424713135,-0.0155955478549003,-0.453878581523895,0.313643991947174,0.0905561447143554,-0.166030555963516,0.462384700775147,29_Jan_2024_11_07
50,15,13,1,0,0,0,0,5,12,4,0,3,1,39,0,8,5,4,17,36,187,12,63,2,5,26,3,0.103526413440704,-0.362632364034653,0.474956005811691,-0.205671682953834,-0.324504882097244,0.573172032833099,-0.0157751999795436,-0.45382085442543,0.313500761985779,0.0906156301498413,-0.166123807430267,0.462162852287293,29_Jan_2024_11_07
49,15,12,0,1,0,1,0,8,0,1,2,0,0,39,0,9,4,2,19,36,188,8,61,4,7,24,0,0.108267411589623,-0.362633973360062,0.473903149366379,-0.205845639109611,-0.324530780315399,0.573133409023285,-0.0158986691385507,-0.45316606760025,0.313347935676575,0.0907699987292289,-0.166324764490128,0.46183580160141,29_Jan_2024_11_07
50,16,11,0,0,1,7,0,8,3,6,4,2,1,38,0,4,0,6,21,37,188,7,62,3,8,25,0,0.112722046673298,-0.362658143043518,0.472505271434784,-0.205987557768822,-0.324603229761124,0.57311338186264,-0.0160049684345722,-0.452685594558716,0.313248306512833,0.090876504778862,-0.166512444615364,0.461503684520721,29_Jan_2024_11_07
51,14,11,0,3,0,3,0,7,7,2,3,2,1,37,1,6,5,6,21,34,186,8,59,1,1,25,0,0.115885481238365,-0.362665593624115,0.472019463777542,-0.206106811761856,-0.324635237455368,0.573103964328766,-0.0163115076720714,-0.453099876642227,0.313231587409973,0.0909563153982162,-0.166648998856545,0.461281388998032,29_Jan_2024_11_07
50,16,13,0,5,0,5,0,8,3,0,3,0,0,37,0,8,1,6,22,37,187,7,61,2,4,25,1,0.120680391788483,-0.362497240304947,0.470807582139969,-0.206271812319755,-0.324681550264359,0.573084592819214,-0.016388464719057,-0.454074114561081,0.313618540763855,0.0911158546805381,-0.1668900847435,0.460946351289749,29_Jan_2024_11_07
49,14,11,0,4,0,3,0,6,2,3,2,3,0,38,1,4,4,6,21,36,186,8,61,3,6,24,0,0.123742699623108,-0.362298369407654,0.470096617937088,-0.206371575593948,-0.324737668037414,0.573065996170044,-0.0164786055684089,-0.454592019319534,0.313826501369476,0.0912272185087204,-0.167059540748596,0.460708141326904,29_Jan_2024_11_07
47,13,11,0,4,0,2,0,8,4,0,5,0,11,37,0,8,7,7,22,37,188,8,60,2,5,27,4,0.12827256321907,-0.362046927213669,0.468896806240082,-0.206528291106224,-0.32482323050499,0.573025107383728,-0.0166539121419191,-0.455246537923813,0.314073115587234,0.0913065895438194,-0.167232885956764,0.460215151309967,29_Jan_2024_11_07
47,13,11,4,5,6,2,0,7,3,2,4,4,0,38,1,7,5,7,20,35,186,7,60,2,4,26,0,0.132490858435631,-0.361899346113205,0.467972308397293,-0.206675887107849,-0.324918121099472,0.572988510131836,-0.0168615393340587,-0.455764412879944,0.314251035451889,0.091367058455944,-0.167380183935165,0.45969957113266,29_Jan_2024_11_07
48,17,13,5,2,0,2,0,10,6,6,8,2,1,37,1,6,3,6,20,35,186,10,62,5,6,24,0,0.135536968708038,-0.361572325229645,0.467283040285111,-0.206765562295914,-0.324979066848755,0.572969198226929,-0.0169876888394355,-0.456089854240418,0.314386546611786,0.091412216424942,-0.167480871081352,0.459343463182449,29_Jan_2024_11_07
48,15,11,0,4,0,0,7,6,0,4,2,1,1,39,0,16,2,5,21,37,187,8,59,2,5,25,0,0.140293106436729,-0.361147105693817,0.466273337602615,-0.206898048520088,-0.325070559978485,0.572948396205902,-0.0171826817095279,-0.456568717956543,0.314557731151581,0.0914975777268409,-0.167613700032234,0.458794891834259,29_Jan_2024_11_07
51,13,9,0,3,0,4,0,11,5,4,2,2,0,38,0,4,7,5,20,35,189,7,60,0,9,26,0,0.143466100096703,-0.36068868637085,0.465698450803757,-0.206937655806541,-0.325190752744675,0.572949945926666,-0.0173310358077287,-0.456799566745758,0.314579546451569,0.0915529355406761,-0.167694568634033,0.458429098129272,29_Jan_2024_11_07
49,13,11,2,4,0,3,0,6,0,2,0,2,0,42,0,8,8,8,22,36,189,8,62,3,7,23,0,0.148491352796555,-0.359863519668579,0.46475139260292,-0.20696011185646,-0.3254534304142,0.572956442832947,-0.0175369679927825,-0.457041442394257,0.314531922340393,0.0916507989168167,-0.167809814214706,0.457881569862366,29_Jan_2024_11_07
50,15,13,0,2,0,2,0,7,1,7,3,4,2,38,2,6,11,3,20,36,187,7,61,2,6,25,0,0.153489634394646,-0.358855694532394,0.46378630399704,-0.207002684473991,-0.325675964355469,0.572949826717377,-0.0177501067519187,-0.457252502441406,0.314540535211563,0.0917650386691093,-0.167918801307678,0.457349836826324,29_Jan_2024_11_07
54,17,11,0,4,0,5,0,9,0,3,0,2,1,36,1,9,4,6,19,37,188,6,61,3,8,25,0,0.156866580247879,-0.358152151107788,0.463213235139847,-0.207039996981621,-0.325798362493515,0.572938978672028,-0.0179068744182586,-0.457339912652969,0.314496546983719,0.091843843460083,-0.167985185980797,0.457001268863678,29_Jan_2024_11_07
49,14,9,0,3,0,6,3,8,5,3,3,0,1,38,0,8,6,6,23,34,190,7,61,3,5,30,11,0.161742508411407,-0.357274740934372,0.462380051612854,-0.207093477249145,-0.325953453779221,0.572918593883514,-0.0181172862648963,-0.457484304904938,0.314414024353027,0.0919586569070816,-0.168061509728432,0.45649391412735,29_Jan_2024_11_07
50,16,12,0,3,0,3,0,9,0,3,2,1,0,40,2,9,6,8,21,34,187,6,59,11,5,25,0,0.164941385388374,-0.356488823890686,0.461885899305344,-0.207132264971733,-0.326037496328354,0.572904884815216,-0.0182594452053308,-0.457552850246429,0.314378350973129,0.0920435488224029,-0.168088898062706,0.45616015791893,29_Jan_2024_11_07
51,15,11,0,3,0,6,0,9,3,7,3,2,1,38,0,9,8,7,21,33,187,7,59,0,6,25,0,0.169894605875015,-0.355721980333328,0.461205691099167,-0.207177817821503,-0.326152950525284,0.572887361049652,-0.0184570960700511,-0.457650154829025,0.314320027828216,0.0921863839030265,-0.168082267045975,0.455654710531235,29_Jan_2024_11_07
51,17,11,0,4,0,3,0,8,1,4,0,3,1,33,0,6,7,9,22,35,187,7,59,1,2,26,1,0.174363151192665,-0.35433629155159,0.460635036230087,-0.207243755459785,-0.326262325048447,0.572867155075073,-0.01864018663764,-0.457740813493729,0.314237684011459,0.0923569798469543,-0.168034255504608,0.455167591571808,29_Jan_2024_11_07
53,15,11,0,3,0,5,0,8,3,6,5,3,5,37,1,6,4,3,19,36,185,6,58,0,10,24,0,0.177327841520309,-0.353254824876785,0.460179418325424,-0.207269117236137,-0.326411604881287,0.572864711284637,-0.0187661442905664,-0.457798570394516,0.314127534627914,0.0924636796116828,-0.168006852269173,0.454846173524857,29_Jan_2024_11_07
49,17,12,0,9,0,2,0,10,3,3,13,5,2,40,0,8,5,8,24,35,188,10,59,2,4,24,0,0.181808724999428,-0.35173112154007,0.459784030914307,-0.207264885306358,-0.326651662588119,0.572868049144745,-0.0189442206174135,-0.457913935184479,0.314108431339264,0.0926465839147567,-0.168017297983169,0.454399347305298,29_Jan_2024_11_07
50,18,12,0,4,0,11,0,10,2,7,3,2,4,38,0,6,7,6,23,37,188,8,59,3,4,20,0,0.184721872210503,-0.350670337677002,0.459409832954407,-0.207263231277466,-0.32680407166481,0.572866678237915,-0.0190405044704675,-0.458004504442215,0.314121127128601,0.0927794501185417,-0.168043434619904,0.454132884740829,29_Jan_2024_11_07
53,16,13,0,1,0,3,0,7,3,4,1,1,0,39,1,8,5,7,21,35,186,9,58,1,3,25,10,0.188983216881752,-0.348730266094208,0.458964318037033,-0.207268700003624,-0.327017873525619,0.572870433330536,-0.0191641114652156,-0.458189189434052,0.314171582460403,0.0929534509778022,-0.168086901307106,0.453778117895126,29_Jan_2024_11_07
50,15,9,1,5,1,4,0,7,5,4,2,6,4,38,0,4,2,7,23,37,188,8,60,1,4,26,0,0.193297028541565,-0.347257167100906,0.458962976932526,-0.207307249307632,-0.327176302671432,0.572874903678894,-0.0192934181541204,-0.45833694934845,0.314179807901382,0.0931164547801017,-0.16814298927784,0.453477442264557,29_Jan_2024_11_07
53,15,10,1,0,0,3,0,8,2,6,1,0,2,38,0,11,0,6,22,38,190,9,60,3,6,24,1,0.196134626865387,-0.345880478620529,0.458853036165237,-0.2073545306921,-0.327275156974792,0.572886466979981,-0.0193798150867223,-0.458426773548126,0.314180254936218,0.0932362899184227,-0.168175786733627,0.453302145004272,29_Jan_2024_11_07
54,15,13,0,3,1,5,1,9,5,5,2,1,0,34,0,6,3,7,20,35,187,9,58,2,3,25,8,0.200437933206558,-0.343665838241577,0.458639055490494,-0.207431256771088,-0.327425211668015,0.572893559932709,-0.0194922648370265,-0.458551108837128,0.314178317785263,0.0934224054217338,-0.168207883834839,0.45305797457695,29_Jan_2024_11_07
51,15,11,0,5,0,5,0,10,1,1,3,3,9,38,0,5,5,6,20,42,187,6,57,2,5,25,1,0.204672187566757,-0.341269135475159,0.458258539438248,-0.20747335255146,-0.327540904283523,0.572922468185425,-0.0195572972297668,-0.4586521089077,0.314177125692367,0.0936535075306892,-0.16821376979351,0.452854305505753,29_Jan_2024_11_07
57,12,7,3,4,0,4,1,10,0,4,0,1,3,39,0,6,4,9,23,38,188,7,57,3,6,23,0,0.207439616322517,-0.339736938476562,0.458369910717011,-0.207504764199257,-0.327641069889069,0.572930812835693,-0.0195831693708896,-0.458710789680481,0.314175635576248,0.0938040763139724,-0.168174639344215,0.452734440565109,29_Jan_2024_11_07
56,16,13,6,2,0,0,0,10,3,2,11,1,0,37,0,9,4,8,22,37,191,8,60,2,3,24,0,0.211520120501518,-0.337046325206757,0.458199948072433,-0.207564994692802,-0.327786594629288,0.572929680347443,-0.0196349490433931,-0.458790570497513,0.314195841550827,0.0940442085266113,-0.168042033910751,0.452601343393326,29_Jan_2024_11_07
57,15,11,8,1,2,3,0,9,3,7,0,0,0,42,0,10,4,11,21,36,190,8,58,2,3,26,0,0.214143648743629,-0.335400015115738,0.458258986473084,-0.207603648304939,-0.327874898910522,0.572927534580231,-0.0196620691567659,-0.458852350711823,0.314202666282654,0.0941912308335304,-0.167919993400574,0.452510058879852,29_Jan_2024_11_07
55,14,10,1,5,3,6,0,13,7,7,6,1,0,41,1,8,5,8,20,35,188,6,53,2,4,24,8,0.218034029006958,-0.332834422588348,0.458337157964706,-0.20766618847847,-0.327995300292969,0.572936654090881,-0.0197024140506982,-0.458948194980621,0.314216732978821,0.0943794772028923,-0.167700424790382,0.452369004487991,29_Jan_2024_11_07
54,16,10,0,4,0,4,0,7,3,2,13,1,0,37,0,9,6,3,25,37,190,8,59,4,7,23,0,0.221751242876053,-0.330117434263229,0.458382666110992,-0.207724571228027,-0.328066915273666,0.572951436042786,-0.0197518989443779,-0.459031254053116,0.314242273569107,0.0945497453212738,-0.167462229728699,0.452262669801712,29_Jan_2024_11_07
54,15,9,0,5,0,2,0,10,3,6,4,1,1,36,0,8,6,7,22,34,190,8,60,0,0,25,0,0.223940536379814,-0.328445225954056,0.458429455757141,-0.207755208015442,-0.328162640333176,0.572962403297424,-0.0197786167263984,-0.459092378616333,0.314258635044098,0.0946691036224365,-0.167303130030632,0.45224067568779,29_Jan_2024_11_07
55,15,11,0,1,1,4,0,6,2,13,5,0,13,38,0,8,6,6,20,41,185,6,55,1,4,25,8,0.227626100182533,-0.325156420469284,0.458313971757889,-0.207800835371017,-0.328317314386368,0.572982609272003,-0.0198155958205461,-0.459182888269424,0.314293742179871,0.0948215946555137,-0.167082712054253,0.452222436666489,29_Jan_2024_11_07
55,16,11,0,5,4,5,4,10,8,5,4,1,0,40,5,13,0,8,23,39,188,9,61,2,4,29,0,0.229935199022293,-0.323383152484894,0.458332657814026,-0.207838088274002,-0.328410685062408,0.572992265224457,-0.0198225695639848,-0.459243357181549,0.314291417598724,0.094900906085968,-0.166952654719353,0.452218145132065,29_Jan_2024_11_07
57,13,12,1,3,0,3,0,7,3,4,2,2,2,37,1,10,7,9,24,36,187,7,57,0,5,26,0,0.233140423893928,-0.320697367191315,0.458346873521805,-0.207881554961204,-0.328560560941696,0.57301253080368,-0.0198116470128297,-0.459339201450348,0.314281284809112,0.094999685883522,-0.166780635714531,0.452219098806381,29_Jan_2024_11_07
59,12,15,1,3,1,3,0,12,7,6,6,1,8,38,0,8,5,7,20,41,185,6,56,3,5,29,3,0.236333191394806,-0.318113803863525,0.458318114280701,-0.207915261387825,-0.328709214925766,0.573033332824707,-0.0197840519249439,-0.459451884031296,0.314280301332474,0.0950788035988807,-0.166635751724243,0.452221363782883,29_Jan_2024_11_07
60,16,11,0,3,0,0,0,8,4,4,0,2,0,38,1,12,7,6,22,35,186,6,57,3,5,27,3,0.238449558615684,-0.316246926784515,0.458252280950546,-0.207932785153389,-0.328778982162476,0.57304173707962,-0.0197573136538267,-0.459517240524292,0.314276456832886,0.095133826136589,-0.166541248559952,0.452220022678375,29_Jan_2024_11_07
