S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
35,65,17,0,11,0,8,2,8,4,1,1,1,0,0,1,5,16,5,16,30,63,4,31,1,0,5,0,0.269677698612213,-0.189629659056664,0.191997274756432,-0.156403318047524,-0.311118185520172,0.557141423225403,0.0100728189572691,-0.448043584823608,0.306776791810989,0.0808689296245575,-0.156903252005577,0.27171978354454,29_Jan_2024_11_11
34,63,12,0,12,0,11,0,4,0,3,0,3,0,0,1,1,14,5,15,32,62,1,35,2,0,8,0,0.269609272480011,-0.189613506197929,0.191912770271301,-0.156354919075966,-0.311133921146393,0.557175576686859,0.0100633697584271,-0.448014318943024,0.306761920452118,0.0808733999729156,-0.156866252422333,0.271692395210266,29_Jan_2024_11_11
34,64,15,0,13,0,11,0,12,0,0,0,0,0,0,0,0,17,6,15,29,65,4,31,1,0,5,0,0.269705653190613,-0.189643234014511,0.192003920674324,-0.156325042247772,-0.311167567968368,0.557226121425629,0.0100475847721099,-0.447990417480469,0.306738883256912,0.0808759704232215,-0.156846895813942,0.271675884723663,29_Jan_2024_11_11
32,60,11,1,14,9,14,3,8,2,5,7,0,0,3,1,1,14,5,15,31,64,4,29,3,0,4,0,0.269693851470947,-0.189601555466652,0.191961020231247,-0.15628907084465,-0.311160922050476,0.557238757610321,0.0100218607112765,-0.447951257228851,0.306707501411438,0.080876924097538,-0.156821459531784,0.271650314331055,29_Jan_2024_11_11
32,61,10,7,13,2,11,0,5,2,1,2,0,8,0,1,1,18,4,13,30,65,4,33,3,0,8,0,0.269657105207443,-0.189571484923363,0.191956520080566,-0.156266734004021,-0.311154872179031,0.557267487049103,0.0099951447919011,-0.447914779186249,0.306674271821976,0.0808720514178276,-0.15679506957531,0.271628320217132,29_Jan_2024_11_11
34,63,11,0,13,0,11,14,5,4,4,1,2,0,0,0,3,14,5,16,31,65,5,31,2,0,5,0,0.269639104604721,-0.189575001597404,0.191934198141098,-0.156251445412636,-0.311153918504715,0.557289004325867,0.0099780028685927,-0.447892963886261,0.306653171777725,0.0808652564883232,-0.156773135066032,0.271610140800476,29_Jan_2024_11_11
35,63,11,0,11,0,9,1,8,8,5,1,2,1,1,1,1,13,4,12,36,60,5,33,4,1,4,1,0.269683927297592,-0.189590111374855,0.19196292757988,-0.156225904822349,-0.311146914958954,0.557318091392517,0.0099546518176794,-0.447866499423981,0.306619077920914,0.08086958527565,-0.156800135970116,0.271627455949783,29_Jan_2024_11_11
32,61,11,2,14,0,12,0,6,0,3,0,0,0,0,0,1,13,4,16,43,65,3,29,3,0,5,0,0.26969450712204,-0.189590886235237,0.191957667469978,-0.156196981668472,-0.311137735843658,0.557340204715729,0.0099347522482275,-0.447841286659241,0.306579113006592,0.0808695405721664,-0.156807243824005,0.27162629365921,29_Jan_2024_11_11
34,63,12,0,13,0,11,0,5,1,5,2,1,4,0,2,3,17,4,11,33,65,6,32,0,10,5,0,0.269627183675766,-0.189570873975754,0.191899761557579,-0.156179159879684,-0.311128079891205,0.557349801063538,0.0099239284172654,-0.447826862335205,0.306551247835159,0.0808638632297515,-0.156762033700943,0.271593391895294,29_Jan_2024_11_11
33,63,13,0,19,1,12,1,5,5,4,2,0,0,0,0,2,14,5,16,33,66,4,30,3,0,4,0,0.269727498292923,-0.189560174942017,0.191985547542572,-0.156154289841652,-0.311135560274124,0.557363331317902,0.0099129900336265,-0.447805434465408,0.30650782585144,0.0808511152863502,-0.156691059470177,0.271528095006943,29_Jan_2024_11_11
29,60,6,1,13,0,16,0,5,1,2,12,3,1,5,0,2,14,4,12,33,62,0,32,2,0,5,1,0.269525617361069,-0.189449295401573,0.191875845193863,-0.156134456396103,-0.311144053936005,0.557380497455597,0.0099054034799337,-0.447786957025528,0.306481897830963,0.0808469504117965,-0.156656354665756,0.271499842405319,29_Jan_2024_11_11
32,62,13,4,13,6,15,11,8,1,3,0,1,0,0,0,2,18,6,14,31,62,5,32,2,1,4,0,0.269358396530151,-0.189263969659805,0.191793918609619,-0.156131207942963,-0.311137646436691,0.557387709617615,0.0098924664780497,-0.447764098644257,0.306446373462677,0.0808450803160667,-0.156624317169189,0.27148649096489,29_Jan_2024_11_11
32,62,10,0,13,0,13,0,5,0,3,1,1,2,0,0,3,14,12,18,36,64,7,32,1,0,5,0,0.269341081380844,-0.189235374331474,0.191770315170288,-0.156121537089348,-0.311145633459091,0.557413935661316,0.0098742311820387,-0.447740733623505,0.306414425373077,0.0808343440294265,-0.156593054533005,0.271531164646149,29_Jan_2024_11_11
32,61,11,4,14,4,11,2,5,1,3,1,3,0,0,1,6,15,2,16,32,65,4,30,9,0,5,0,0.269332051277161,-0.189216434955597,0.191762819886208,-0.156127735972404,-0.31113862991333,0.557415068149567,0.0098625319078564,-0.44772931933403,0.306396931409836,0.0808258429169654,-0.156581625342369,0.271557062864304,29_Jan_2024_11_11
31,61,12,0,17,1,11,0,5,4,5,7,0,1,0,0,4,17,5,12,31,62,5,33,3,1,4,0,0.269314050674438,-0.189208492636681,0.191756188869476,-0.156144320964813,-0.311135113239288,0.557416081428528,0.0098378332331776,-0.447709619998932,0.306369721889496,0.0808102339506149,-0.156568557024002,0.271577447652817,29_Jan_2024_11_11
33,63,11,0,13,0,8,3,3,3,9,1,1,1,0,0,6,17,4,13,32,64,5,33,5,0,1,0,0.26930034160614,-0.189211323857307,0.191759586334228,-0.156180247664452,-0.311108082532883,0.557395756244659,0.0098175890743732,-0.447692215442657,0.306346535682678,0.0807938799262046,-0.156563684344292,0.271585524082184,29_Jan_2024_11_11
36,64,12,0,9,0,13,0,2,11,4,1,2,0,1,1,3,15,6,14,31,64,4,31,2,0,7,1,0.269275814294815,-0.189248502254486,0.191765919327736,-0.156260102987289,-0.311037749052048,0.557354331016541,0.0097837885841727,-0.447667002677918,0.306318283081055,0.0807585045695304,-0.156563967466354,0.271601110696793,29_Jan_2024_11_11
32,58,18,0,12,0,10,0,4,2,3,0,1,0,0,12,1,14,12,14,30,64,6,29,2,0,5,0,0.269270956516266,-0.189293697476387,0.191776692867279,-0.15633137524128,-0.310976207256317,0.557314455509186,0.0097435759380459,-0.447643399238586,0.306288540363312,0.080716423690319,-0.156532481312752,0.271551936864853,29_Jan_2024_11_11
32,61,11,0,13,0,11,0,6,6,3,2,0,0,1,1,3,12,5,15,36,63,3,27,2,0,7,1,0.269286513328552,-0.189316466450691,0.191783651709557,-0.156394436955452,-0.310915231704712,0.557260692119598,0.0097160162404179,-0.447627633810043,0.306266993284225,0.0806905254721641,-0.156519368290901,0.271517157554626,29_Jan_2024_11_11
32,63,10,1,14,2,14,0,5,1,3,1,3,0,0,1,2,17,6,14,26,60,3,32,5,1,2,0,0.269287675619125,-0.189328387379646,0.191781625151634,-0.156491160392761,-0.310825526714325,0.557171583175659,0.0096329897642135,-0.447592616081238,0.30619952082634,0.0806588977575302,-0.156514540314674,0.271473586559296,29_Jan_2024_11_11
33,61,12,0,12,0,11,0,6,0,4,1,1,1,0,0,3,14,4,15,34,65,4,30,3,0,7,0,0.269225925207138,-0.18927700817585,0.19174100458622,-0.156569942831993,-0.310766667127609,0.557109594345093,0.0095480363816022,-0.447564423084259,0.30612701177597,0.0806166231632232,-0.156496167182922,0.271393060684204,29_Jan_2024_11_11
32,61,11,0,14,0,11,0,5,3,7,3,1,3,0,1,3,15,4,13,30,63,5,33,2,0,4,0,0.269203037023544,-0.189254447817802,0.191716939210892,-0.156624719500542,-0.310727834701538,0.557066977024078,0.0094793094322085,-0.447551667690277,0.306059926748276,0.0805721208453178,-0.156481206417084,0.271329045295715,29_Jan_2024_11_11
35,61,13,0,12,0,10,0,5,1,9,1,1,0,0,1,2,13,12,13,46,64,7,34,2,0,5,0,0.26918089389801,-0.1892069876194,0.191692411899567,-0.156713724136353,-0.310666620731354,0.556998908519745,0.0093933492898941,-0.447538256645203,0.30598571896553,0.0805162265896797,-0.156462416052818,0.271224975585937,29_Jan_2024_11_11
32,57,11,0,14,1,13,1,6,3,6,3,2,0,13,0,4,16,4,14,42,65,5,30,0,0,4,0,0.2691350877285,-0.189180925488472,0.191671594977379,-0.156761169433594,-0.310647755861282,0.556967377662659,0.0093366606160998,-0.447532474994659,0.30593603849411,0.0804867595434188,-0.156492531299591,0.271190971136093,29_Jan_2024_11_11
37,61,8,7,15,13,12,0,6,0,2,0,2,0,1,1,12,19,5,13,32,60,4,28,2,0,4,0,0.269096463918686,-0.189176723361015,0.19164676964283,-0.156829580664635,-0.310624063014984,0.55693131685257,0.0092802513390779,-0.447534799575806,0.305904150009155,0.0804398134350776,-0.156542301177978,0.27115261554718,29_Jan_2024_11_11
36,63,16,0,14,0,11,0,6,6,2,1,1,9,0,10,3,16,4,14,27,64,5,32,2,0,6,0,0.269059479236603,-0.189186632633209,0.191634371876717,-0.156896650791168,-0.310603886842728,0.556903004646301,0.0092358356341719,-0.447538703680038,0.305887639522552,0.0803870260715484,-0.15659886598587,0.271134287118912,29_Jan_2024_11_11
32,61,10,5,14,8,14,0,4,0,2,0,3,0,13,2,9,17,6,15,26,62,2,30,2,0,9,0,0.269039839506149,-0.189200147986412,0.191631406545639,-0.156943410634995,-0.310586869716644,0.556883811950684,0.0091964621096849,-0.447542428970337,0.305866986513138,0.0803513824939727,-0.156634092330933,0.271125048398971,29_Jan_2024_11_11
31,62,11,0,11,0,10,0,3,2,3,1,0,0,0,0,5,17,4,16,32,60,2,27,2,0,5,0,0.269040107727051,-0.189238011837006,0.191644936800003,-0.157051518559456,-0.310514718294144,0.556816041469574,0.0091559439897537,-0.447559297084808,0.305878192186356,0.0802952796220779,-0.15667636692524,0.271104514598846,29_Jan_2024_11_11
29,60,12,0,13,1,10,0,3,3,3,3,2,2,0,3,2,17,4,14,25,57,3,31,5,0,1,0,0.269017428159714,-0.189246609807014,0.191643297672272,-0.157137259840965,-0.310484707355499,0.55678129196167,0.0091074835509061,-0.447580188512802,0.305880129337311,0.0802470296621322,-0.156710475683212,0.271082758903503,29_Jan_2024_11_11
33,61,8,0,12,0,7,0,13,2,5,0,3,1,0,1,2,17,5,17,30,61,6,30,3,0,4,0,0.269023090600967,-0.189250558614731,0.191652551293373,-0.157183259725571,-0.31047585606575,0.556767165660858,0.0090715186670422,-0.447594463825226,0.305878013372421,0.0802192836999893,-0.156727686524391,0.271064579486847,29_Jan_2024_11_11
32,61,11,2,14,9,11,0,0,0,3,5,0,6,0,0,5,15,0,20,31,62,5,32,3,1,3,0,0.269007623195648,-0.189236968755722,0.191638052463532,-0.157253891229629,-0.310480117797851,0.556739151477814,0.0090194959193468,-0.447616666555405,0.305868983268738,0.0801810398697853,-0.156751707196236,0.271037191152573,29_Jan_2024_11_11
34,62,12,0,16,0,12,0,0,2,10,1,2,0,0,0,3,17,3,16,29,61,2,30,2,0,4,0,0.268993347883224,-0.189226672053337,0.19163079559803,-0.157291680574417,-0.310488373041153,0.556723177433014,0.008987003006041,-0.447633177042007,0.30586114525795,0.080156497657299,-0.156768202781677,0.271019846200943,29_Jan_2024_11_11
30,62,11,1,14,0,12,0,3,2,7,0,9,0,0,0,3,16,4,15,14,62,4,28,0,0,5,2,0.268962979316711,-0.189197167754173,0.191618099808693,-0.157337591052055,-0.31050968170166,0.556709349155426,0.0089403325691819,-0.447656899690628,0.305845081806183,0.0801195576786995,-0.156803518533707,0.270997554063797,29_Jan_2024_11_11
34,64,11,0,15,0,13,0,6,2,4,5,1,0,0,2,3,15,4,14,28,57,4,30,5,1,1,9,0.268946945667267,-0.189181953668594,0.191618457436562,-0.157364055514336,-0.310525327920914,0.556704699993134,0.0089085362851619,-0.447669863700867,0.30582782626152,0.0800930112600326,-0.156832188367844,0.270981580018997,29_Jan_2024_11_11
35,62,12,0,12,0,10,0,1,1,3,1,11,0,0,0,11,16,5,17,31,60,1,34,2,0,5,0,0.268917143344879,-0.189182475209236,0.191624090075493,-0.157397896051407,-0.31055349111557,0.556702494621277,0.0088633196428418,-0.447687834501267,0.305799901485443,0.0800400674343109,-0.156874313950539,0.270945608615875,29_Jan_2024_11_11
34,63,11,0,13,0,9,1,3,1,1,0,0,1,1,14,0,16,6,15,31,60,9,30,3,0,4,0,0.268899351358414,-0.189210161566734,0.191630527377129,-0.157424449920654,-0.310583502054214,0.556698560714722,0.0088119925931096,-0.447708010673523,0.305763274431229,0.0799864083528518,-0.156907066702843,0.270911365747452,29_Jan_2024_11_11
35,65,11,1,18,1,15,0,8,1,3,1,0,0,0,1,3,12,3,15,32,63,4,27,2,0,5,1,0.268892973661423,-0.189237624406815,0.191622883081436,-0.157430797815323,-0.310617208480835,0.556699097156525,0.0087858531624078,-0.447725683450699,0.305743396282196,0.0799579545855522,-0.156924501061439,0.270890563726425,29_Jan_2024_11_11
34,60,11,0,13,0,8,0,5,2,1,1,1,0,1,1,2,13,4,16,34,60,0,33,2,1,5,0,0.268812835216522,-0.189261451363563,0.191574826836586,-0.157441198825836,-0.310657471418381,0.556694865226746,0.0087469536811113,-0.44774916768074,0.305714845657349,0.0799220278859138,-0.156941875815392,0.270858407020569,29_Jan_2024_11_11
33,60,8,2,13,0,12,1,6,4,8,0,0,0,0,0,3,17,2,11,30,62,5,32,3,0,5,0,0.268752753734589,-0.189206719398498,0.191515162587166,-0.157468214631081,-0.310678511857986,0.556678533554077,0.0087084900587797,-0.447773545980454,0.305688321590424,0.0798921212553978,-0.156949907541275,0.270824581384659,29_Jan_2024_11_11
35,62,10,0,14,1,10,0,5,2,3,0,1,0,0,0,0,15,4,17,31,60,0,30,4,0,3,0,0.268748551607132,-0.189146503806114,0.191515922546387,-0.157490253448486,-0.310688644647598,0.556666195392609,0.0086849126964807,-0.447791516780853,0.30567267537117,0.0798709616065025,-0.156957164406776,0.270808070898056,29_Jan_2024_11_11
35,62,12,2,12,0,11,0,5,1,1,9,0,0,0,7,4,14,3,13,30,62,4,29,2,1,5,0,0.268713593482971,-0.189096808433533,0.191504403948784,-0.157517418265343,-0.310712456703186,0.556652367115021,0.0086508654057979,-0.447813451290131,0.305647820234299,0.0798385739326477,-0.156971231102943,0.270789951086044,29_Jan_2024_11_11
37,62,13,9,12,0,11,0,2,2,11,1,3,0,0,0,3,18,3,15,34,61,2,25,2,0,5,0,0.26866403222084,-0.189068660140037,0.191502198576927,-0.157536685466766,-0.310732752084732,0.556640148162842,0.0086325109004974,-0.447830319404602,0.305635720491409,0.0798123106360435,-0.156980410218239,0.270779579877853,29_Jan_2024_11_11
32,60,13,0,12,1,10,0,4,1,5,2,3,0,0,0,3,13,2,16,32,61,7,25,0,14,4,0,0.268649220466614,-0.189070925116539,0.191493853926659,-0.157562360167503,-0.310777604579925,0.556622207164764,0.0086038159206509,-0.447851896286011,0.305614441633224,0.0797646343708038,-0.156994491815567,0.270752549171448,29_Jan_2024_11_11
32,65,11,2,14,6,14,0,10,7,11,0,3,0,0,0,1,17,4,14,32,59,1,25,3,0,5,0,0.268635243177414,-0.18910501897335,0.191472753882408,-0.157585233449936,-0.31083071231842,0.556599199771881,0.0085759386420249,-0.447872459888458,0.305592656135559,0.0797268897294998,-0.157016783952713,0.270730257034302,29_Jan_2024_11_11
35,62,11,0,16,0,12,4,8,3,7,2,1,4,0,0,5,15,1,10,35,61,4,30,8,0,1,1,0.268644243478775,-0.189126938581467,0.191467210650444,-0.157594591379166,-0.310862392187118,0.556589066982269,0.0085594383999705,-0.44788733124733,0.305579245090485,0.0797018036246299,-0.157033488154411,0.270708829164505,29_Jan_2024_11_11
35,61,12,1,17,4,12,1,5,2,3,1,0,0,0,1,1,14,3,11,29,61,6,27,2,0,5,0,0.268566578626633,-0.189134299755096,0.191434681415558,-0.1576037555933,-0.310906559228897,0.556577086448669,0.0085321078076958,-0.44790244102478,0.305555790662765,0.0796713829040527,-0.157063856720924,0.27067893743515,29_Jan_2024_11_11
34,62,12,0,13,0,10,0,5,2,3,7,0,0,0,0,1,17,8,12,30,60,0,27,3,2,5,0,0.268642395734787,-0.189133420586586,0.191484957933426,-0.157611235976219,-0.31093767285347,0.556567013263702,0.0085079055279493,-0.447920352220535,0.3055320084095,0.079657569527626,-0.157105326652527,0.270667195320129,29_Jan_2024_11_11
35,61,11,0,11,10,10,0,6,1,3,4,3,0,0,0,7,21,5,14,35,59,0,27,4,1,3,0,0.26866140961647,-0.189132183790207,0.191505029797554,-0.157615438103676,-0.310951590538025,0.556559562683106,0.0084857093170285,-0.447936475276947,0.30550029873848,0.0796531066298484,-0.157134890556335,0.270663440227508,29_Jan_2024_11_11
34,63,12,0,13,0,10,0,4,1,4,0,0,0,0,14,4,17,4,13,35,62,4,26,3,0,5,0,0.268563330173492,-0.189163610339165,0.191445872187614,-0.157614856958389,-0.310971617698669,0.556549191474915,0.0084427595138549,-0.447963774204254,0.305429935455322,0.079647421836853,-0.15716889500618,0.270653545856476,29_Jan_2024_11_11
30,63,13,0,15,0,12,1,7,3,1,5,1,0,0,0,3,17,1,11,33,61,6,27,2,0,5,0,0.268593579530716,-0.189192935824394,0.191483080387115,-0.157586857676506,-0.311019867658615,0.556556165218353,0.0084181502461433,-0.447993487119675,0.305386990308762,0.0796436667442321,-0.157190904021263,0.270640522241592,29_Jan_2024_11_11
32,64,11,0,13,0,9,1,9,3,3,1,1,0,0,1,2,17,5,13,32,60,1,29,3,0,3,0,0.268584996461868,-0.189180076122284,0.191443622112274,-0.157577514648438,-0.311035543680191,0.556554138660431,0.0083995778113603,-0.448012262582779,0.305350214242935,0.0796424448490142,-0.157201841473579,0.270631313323975,29_Jan_2024_11_11
32,57,15,0,14,2,12,0,6,6,7,1,0,0,0,1,4,17,4,10,34,63,4,28,3,0,1,2,0.268719613552093,-0.189157024025917,0.191537156701088,-0.157549649477005,-0.311075955629349,0.556564867496491,0.0083758952096104,-0.448044061660767,0.305302619934082,0.079642117023468,-0.157217159867287,0.270619481801987,29_Jan_2024_11_11
33,63,14,0,19,0,10,0,5,1,3,1,2,0,0,9,6,14,0,13,34,62,3,25,4,0,5,0,0.268678903579712,-0.189120292663574,0.191505834460258,-0.157546252012253,-0.311084091663361,0.556562125682831,0.0083633130416274,-0.448064357042313,0.3052758872509,0.0796449184417724,-0.1572285592556,0.270618349313736,29_Jan_2024_11_11
34,61,13,0,14,0,13,0,11,2,2,0,0,0,10,0,3,17,3,9,32,61,10,26,1,7,5,0,0.268687069416046,-0.189139395952225,0.191530093550682,-0.157532066106796,-0.311108142137527,0.556567132472992,0.0083710383623838,-0.448095262050629,0.305286586284637,0.0796532705426216,-0.15724466741085,0.270625352859497,29_Jan_2024_11_11
33,63,7,0,17,0,13,0,3,2,4,0,0,0,0,0,6,15,3,10,33,60,1,31,1,0,6,2,0.268621802330017,-0.189234659075737,0.191510409116745,-0.157509937882423,-0.311132669448852,0.556571960449219,0.0083679864183068,-0.44812685251236,0.305277705192566,0.0796631798148155,-0.157252818346024,0.270628482103348,29_Jan_2024_11_11
33,63,10,0,13,0,11,0,6,2,3,2,0,0,0,0,6,18,4,10,24,59,5,29,3,0,3,1,0.268632560968399,-0.189304158091545,0.191494345664978,-0.157496690750122,-0.311142206192017,0.556572318077087,0.0083518996834754,-0.448146849870682,0.305250465869903,0.0796753242611885,-0.157255604863167,0.270630329847336,29_Jan_2024_11_11
31,63,13,0,14,0,13,0,4,3,9,3,3,0,0,1,2,16,8,12,32,61,2,24,3,0,4,0,0.26886910200119,-0.189469084143639,0.191574797034264,-0.157478600740433,-0.311152726411819,0.556568741798401,0.0083337686955928,-0.448177039623261,0.305219084024429,0.0797003284096717,-0.15726238489151,0.270636230707169,29_Jan_2024_11_11
36,62,14,0,15,0,11,0,10,1,3,0,0,0,0,0,3,17,6,11,22,56,4,28,5,0,4,0,0.268820613622665,-0.189408421516418,0.191549926996231,-0.157468393445015,-0.31115972995758,0.556567490100861,0.0083241257816553,-0.448196291923523,0.305202752351761,0.0797173455357551,-0.157269775867462,0.270642191171646,29_Jan_2024_11_11
33,63,13,0,15,0,14,0,5,2,3,1,1,4,0,0,3,13,3,12,32,61,4,26,5,0,6,1,0.268773287534714,-0.189298212528229,0.191497564315796,-0.157474979758263,-0.311123967170715,0.556536614894867,0.0083215283229947,-0.448222279548645,0.305194854736328,0.0797405317425727,-0.157284095883369,0.270653635263443,29_Jan_2024_11_11
31,61,11,0,14,0,14,0,4,10,2,0,0,1,0,0,6,17,4,14,28,60,3,25,3,0,10,4,0.268896758556366,-0.189274773001671,0.191608428955078,-0.157492786645889,-0.311072945594788,0.556494116783142,0.0083125410601496,-0.44824606180191,0.305170655250549,0.0797559916973114,-0.157291904091835,0.27066296339035,29_Jan_2024_11_11
32,62,12,0,13,0,12,0,5,2,6,4,3,1,0,0,4,16,3,9,30,60,9,28,1,12,4,0,0.268941581249237,-0.189303934574127,0.191638141870499,-0.157502442598343,-0.311045795679092,0.556475162506104,0.0083059407770633,-0.448258936405182,0.305156499147415,0.0797637924551963,-0.157295390963554,0.27067106962204,29_Jan_2024_11_11
31,62,13,1,17,0,10,0,4,1,5,1,1,1,0,2,4,15,11,16,31,60,6,26,1,7,5,3,0.268861055374145,-0.18938198685646,0.191617146134376,-0.157512575387955,-0.311014086008072,0.556454181671143,0.0083003947511315,-0.448275119066238,0.305139780044556,0.0797744318842887,-0.157298967242241,0.270679742097855,29_Jan_2024_11_11
33,63,11,1,14,0,13,1,4,0,2,1,0,0,0,0,3,21,4,13,31,61,4,25,2,0,4,0,0.269014269113541,-0.189579173922539,0.191728115081787,-0.157516181468964,-0.310989618301392,0.55643618106842,0.008303802460432,-0.448288053274155,0.305133730173111,0.0797849297523498,-0.157299697399139,0.270676851272583,29_Jan_2024_11_11
33,61,11,2,15,2,13,9,4,3,3,1,0,0,0,1,2,15,3,10,29,60,4,26,3,0,5,0,0.269116342067718,-0.189660459756851,0.191787853837013,-0.157513380050659,-0.310982972383499,0.556428194046021,0.0083163119852542,-0.448294788599014,0.305147647857666,0.0797924920916557,-0.157301858067513,0.270678073167801,29_Jan_2024_11_11
32,63,10,0,14,0,13,0,3,2,3,1,0,0,0,2,4,18,2,8,30,61,10,28,1,0,4,0,0.269055247306824,-0.189648911356926,0.191737741231918,-0.157507970929146,-0.310974597930908,0.55641508102417,0.0083186384290456,-0.448300719261169,0.305132359266281,0.0797952711582183,-0.157294780015945,0.270668774843216,29_Jan_2024_11_11
33,57,12,0,12,6,13,1,5,2,6,1,4,0,0,0,3,13,4,13,32,64,4,25,4,0,6,1,0.268886923789978,-0.189557000994682,0.191590115427971,-0.157505363225937,-0.310967057943344,0.556405246257782,0.0083320820704102,-0.44829997420311,0.305133730173111,0.0797942131757736,-0.157289326190949,0.270660847425461,29_Jan_2024_11_11
31,62,14,0,14,0,19,0,7,2,5,3,1,0,4,1,9,13,0,11,30,61,6,25,2,0,4,0,0.268850445747375,-0.189429298043251,0.191565990447998,-0.157497078180313,-0.31096613407135,0.556393504142761,0.0083420081064105,-0.448298305273056,0.305120438337326,0.079793706536293,-0.157245144248009,0.270611047744751,29_Jan_2024_11_11
33,61,13,10,12,0,12,1,9,2,7,2,5,0,0,10,6,18,4,11,26,55,5,27,3,1,3,0,0.268720179796219,-0.18927575647831,0.191494852304459,-0.157487154006958,-0.310972511768341,0.556387960910797,0.0083339568227529,-0.448293775320053,0.305079817771912,0.0797906145453453,-0.157228857278824,0.270591020584106,29_Jan_2024_11_11
32,64,11,0,20,0,11,0,4,2,5,1,12,1,0,0,0,18,4,13,30,61,3,23,2,0,6,1,0.268709301948547,-0.18918114900589,0.191504687070847,-0.157486915588379,-0.310968607664108,0.556386888027191,0.0083271218463778,-0.448289781808853,0.305053949356079,0.0797840654850006,-0.157233029603958,0.27059656381607,29_Jan_2024_11_11
33,62,13,0,13,0,9,1,3,1,3,0,1,0,1,0,3,14,7,14,30,61,7,25,1,0,4,0,0.26863169670105,-0.189220145344734,0.191488832235336,-0.157485276460648,-0.310969203710556,0.556387901306152,0.0083179725334048,-0.448281228542328,0.305020481348038,0.0797708630561828,-0.157236993312836,0.270606219768524,29_Jan_2024_11_11
28,59,9,1,14,0,10,0,6,4,5,1,0,2,0,0,3,15,5,14,29,60,4,27,2,0,4,0,0.268631517887115,-0.189287602901459,0.1914913803339,-0.157488018274307,-0.310957700014114,0.556387424468994,0.0083090467378497,-0.448270827531815,0.30499193072319,0.0797563195228576,-0.157234787940979,0.270609349012375,29_Jan_2024_11_11
31,64,12,0,13,0,10,0,3,1,3,1,1,0,0,1,5,17,4,12,25,58,4,26,4,0,1,9,0.268649250268936,-0.189325273036957,0.191493049263954,-0.157487481832504,-0.310954183340073,0.55638712644577,0.0083098812028765,-0.448263704776764,0.30498731136322,0.0797533020377159,-0.157237082719803,0.270618140697479,29_Jan_2024_11_11
31,57,10,0,11,0,10,0,8,1,8,1,7,0,3,0,3,15,0,19,31,60,4,28,2,0,5,0,0.268638461828232,-0.189311966300011,0.19149149954319,-0.157488375902176,-0.310924172401428,0.556386411190033,0.0083134248852729,-0.448252171278,0.304986536502838,0.0797564312815666,-0.157235354185104,0.270628750324249,29_Jan_2024_11_11
32,63,12,0,21,0,10,0,12,0,5,1,4,1,0,0,2,13,3,16,29,59,1,27,3,0,3,0,0.268646389245987,-0.189277186989784,0.191479071974754,-0.157490894198418,-0.310897171497345,0.556384861469269,0.0083209844306111,-0.44824430346489,0.304989963769913,0.0797596722841262,-0.157234400510788,0.270631790161133,29_Jan_2024_11_11
29,60,11,0,13,0,11,0,0,2,3,1,0,0,0,0,3,16,7,14,36,57,4,27,5,0,6,0,0.268639445304871,-0.189253926277161,0.191487178206444,-0.157492250204086,-0.310881823301315,0.556381225585938,0.0083304112777113,-0.448235660791397,0.304993778467178,0.079764612019062,-0.157234773039818,0.270637720823288,29_Jan_2024_11_11
33,61,12,1,20,0,9,0,5,3,11,0,0,1,0,0,3,20,11,18,29,60,5,27,1,0,4,0,0.268645584583282,-0.189256832003593,0.191495969891548,-0.157499581575394,-0.310857355594635,0.556379020214081,0.0083322282880544,-0.448231548070908,0.304991364479065,0.0797697603702545,-0.157236739993095,0.270646154880524,29_Jan_2024_11_11
32,61,12,0,10,6,14,0,3,3,3,1,3,0,0,0,2,31,6,14,29,57,5,27,5,0,2,0,0.268665462732315,-0.189311146736145,0.191504538059235,-0.15750727057457,-0.310844004154205,0.556379914283752,0.0083211278542876,-0.44822558760643,0.304984331130981,0.0797751322388649,-0.157240584492683,0.27065908908844,29_Jan_2024_11_11
34,62,13,0,10,0,9,0,11,1,2,2,1,0,0,0,11,31,4,15,29,60,0,28,3,0,3,1,0.268680036067963,-0.189373388886452,0.191491678357124,-0.157516360282898,-0.310828596353531,0.556384682655335,0.0082865171134471,-0.448214501142502,0.30496945977211,0.0797765702009201,-0.15722781419754,0.270652800798416,29_Jan_2024_11_11
28,61,10,1,15,5,12,0,5,3,7,1,1,0,0,0,2,27,9,15,30,57,4,26,5,1,3,0,0.268679767847061,-0.189372166991234,0.191491678357124,-0.157527580857277,-0.310781270265579,0.556387662887573,0.0082344375550746,-0.448189705610275,0.304934680461883,0.0797775387763977,-0.157229751348495,0.270650893449783,29_Jan_2024_11_11
30,60,17,0,13,0,11,0,5,4,5,4,0,0,0,1,4,29,2,12,30,60,4,28,2,1,7,0,0.268667697906494,-0.189334094524383,0.191487029194832,-0.157533034682274,-0.310783386230469,0.556393802165985,0.008167091757059,-0.448151767253876,0.304891407489777,0.0797725617885589,-0.157229661941528,0.27064236998558,29_Jan_2024_11_11
