S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
7.00,1.00,7.00,21.00,0.00,1.00,2.00,0.00,7.00,8.00,26.00,11.00,0.00,5.00,1.00,7.00,0.00,8.00,7.00,28.00,23.00,10.00,87.00,34.00,5.00,77.00,11.00,20.00,46.00,13.00,3.00,1.00,1.5471633672714233,0.6466110944747925,0.7796887755393982,1.6708815097808838,0.4054270088672638,0.5702109932899475,1.4252324104309082,0.5925353765487671,0.30709853768348694,1.3734006881713867,0.5067724585533142,0.49599355459213257,16_Aug_2023_13_14
7.00,1.00,7.00,18.00,3.00,0.00,4.00,0.00,6.00,1.00,25.00,12.00,0.00,6.00,3.00,4.00,0.00,3.00,6.00,28.00,24.00,8.00,87.00,31.00,3.00,77.00,10.00,16.00,48.00,10.00,0.00,0.00,1.5476317405700684,0.646606981754303,0.7800247669219971,1.6708461046218872,0.40543338656425476,0.5701748728752136,1.4237663745880127,0.5926175713539124,0.3076235353946686,1.3727613687515259,0.506965696811676,0.49666500091552734,16_Aug_2023_13_14
6.00,0.00,9.00,16.00,2.00,0.00,6.00,0.00,7.00,2.00,23.00,12.00,0.00,7.00,1.00,0.00,1.00,7.00,5.00,32.00,23.00,5.00,86.00,32.00,4.00,77.00,9.00,12.00,45.00,13.00,0.00,0.00,1.5479792356491089,0.6466519236564636,0.7802579998970032,1.670770525932312,0.40539154410362244,0.5702096819877625,1.4226049184799194,0.5928651094436646,0.30793577432632446,1.372027039527893,0.5072465538978577,0.497295081615448,16_Aug_2023_13_14
7.00,1.00,7.00,19.00,5.00,0.00,7.00,0.00,7.00,4.00,23.00,9.00,0.00,6.00,0.00,4.00,1.00,7.00,3.00,30.00,23.00,6.00,87.00,30.00,3.00,76.00,13.00,17.00,48.00,14.00,10.00,1.00,1.5484648942947388,0.6467482447624207,0.7805310487747192,1.6706976890563965,0.40538927912712097,0.5701667070388794,1.4211522340774536,0.5930188894271851,0.3087399899959564,1.371471881866455,0.5074817538261414,0.498090535402298,16_Aug_2023_13_14
7.00,0.00,7.00,16.00,1.00,0.00,2.00,0.00,9.00,0.00,23.00,13.00,0.00,6.00,1.00,6.00,2.00,9.00,6.00,28.00,23.00,5.00,92.00,29.00,2.00,73.00,7.00,19.00,47.00,10.00,4.00,0.00,1.5489331483840942,0.6467961668968201,0.7807905077934265,1.6706244945526123,0.405374675989151,0.5702250599861145,1.4196099042892456,0.593232274055481,0.3095591962337494,1.3705717325210571,0.5077589750289917,0.49903708696365356,16_Aug_2023_13_14
7.00,1.00,7.00,20.00,0.00,1.00,2.00,1.00,7.00,0.00,25.00,13.00,0.00,9.00,3.00,4.00,1.00,7.00,6.00,27.00,18.00,7.00,89.00,29.00,4.00,67.00,15.00,20.00,44.00,14.00,0.00,3.00,1.5494041442871094,0.6468446254730225,0.7810701131820679,1.6705573797225952,0.4053707718849182,0.5701876878738403,1.4177290201187134,0.5935624837875366,0.3103167414665222,1.3696417808532715,0.5079184174537659,0.5000114440917969,16_Aug_2023_13_14
9.00,1.00,8.00,14.00,2.00,0.00,9.00,0.00,2.00,1.00,23.00,10.00,7.00,8.00,1.00,0.00,0.00,12.00,4.00,27.00,22.00,6.00,87.00,34.00,3.00,66.00,10.00,17.00,45.00,12.00,0.00,4.00,1.5497782230377197,0.6468632221221924,0.7812331318855286,1.6705007553100586,0.4053479731082916,0.570186197757721,1.4161698818206787,0.5937981009483337,0.3107445538043976,1.3690015077590942,0.5079441070556641,0.500740647315979,16_Aug_2023_13_14
7.00,0.00,6.00,18.00,2.00,0.00,1.00,0.00,9.00,0.00,25.00,12.00,1.00,5.00,1.00,5.00,0.00,10.00,1.00,30.00,26.00,8.00,79.00,37.00,3.00,69.00,11.00,19.00,45.00,14.00,0.00,3.00,1.5503250360488892,0.6469001770019531,0.7815830111503601,1.6704188585281372,0.4052981734275818,0.570199191570282,1.4137300252914429,0.5939289927482605,0.31146782636642456,1.3678629398345947,0.5081105828285217,0.5017614364624023,16_Aug_2023_13_14
7.00,12.00,7.00,21.00,4.00,0.00,5.00,0.00,14.00,0.00,25.00,12.00,1.00,8.00,2.00,7.00,0.00,11.00,4.00,27.00,29.00,13.00,82.00,29.00,3.00,68.00,9.00,13.00,39.00,12.00,1.00,2.00,1.5508161783218384,0.6469311714172363,0.781868040561676,1.6703293323516846,0.4051973223686218,0.5702216625213623,1.4110935926437378,0.5940096378326416,0.31231066584587097,1.3665568828582764,0.508544385433197,0.5029430985450745,16_Aug_2023_13_14
7.00,0.00,7.00,17.00,2.00,4.00,5.00,0.00,7.00,2.00,25.00,11.00,0.00,2.00,1.00,5.00,3.00,10.00,6.00,26.00,27.00,9.00,93.00,24.00,9.00,65.00,11.00,16.00,43.00,14.00,14.00,0.00,1.5513312816619873,0.646964967250824,0.7822026014328003,1.6702438592910767,0.4051130712032318,0.5702394247055054,1.4082642793655396,0.594315767288208,0.31319376826286316,1.365357756614685,0.5087282061576843,0.5040860772132874,16_Aug_2023_13_14
8.00,0.00,8.00,17.00,3.00,0.00,2.00,1.00,7.00,0.00,22.00,16.00,1.00,5.00,1.00,1.00,1.00,8.00,7.00,27.00,27.00,6.00,93.00,26.00,11.00,66.00,10.00,14.00,42.00,11.00,0.00,1.00,1.5517537593841553,0.6469881534576416,0.7824647426605225,1.6701818704605103,0.40504059195518494,0.570253849029541,1.405421257019043,0.5946497321128845,0.31408554315567017,1.3640216588974,0.5089331865310669,0.5053117871284485,16_Aug_2023_13_14
11.00,0.00,2.00,17.00,2.00,0.00,3.00,1.00,3.00,0.00,25.00,14.00,1.00,7.00,1.00,3.00,1.00,10.00,5.00,29.00,24.00,4.00,95.00,28.00,2.00,65.00,10.00,12.00,40.00,9.00,1.00,0.00,1.5521897077560425,0.6470277309417725,0.782695472240448,1.6701003313064575,0.4049994945526123,0.5702415704727173,1.4025819301605225,0.5950155258178711,0.3152306377887726,1.3625162839889526,0.5091337561607361,0.5066514611244202,16_Aug_2023_13_14
8.00,0.00,7.00,13.00,2.00,1.00,3.00,2.00,8.00,0.00,22.00,9.00,0.00,8.00,0.00,1.00,1.00,7.00,5.00,27.00,26.00,10.00,95.00,28.00,9.00,60.00,7.00,17.00,40.00,13.00,0.00,0.00,1.5525908470153809,0.6470388174057007,0.7829302549362183,1.6700496673583984,0.4049466550350189,0.5702462196350098,1.4002972841262817,0.595235288143158,0.31602242588996887,1.36133873462677,0.5092828869819641,0.5076034069061279,16_Aug_2023_13_14
8.00,0.00,5.00,14.00,3.00,1.00,2.00,0.00,12.00,0.00,25.00,12.00,1.00,4.00,4.00,11.00,0.00,11.00,5.00,23.00,24.00,5.00,84.00,30.00,3.00,59.00,9.00,15.00,30.00,0.00,1.00,1.00,1.5531020164489746,0.6470498442649841,0.7832586765289307,1.669992446899414,0.40486693382263184,0.5702605843544006,1.3968398571014404,0.5956100225448608,0.317167729139328,1.3595776557922363,0.5096487402915955,0.5090335607528687,16_Aug_2023_13_14
7.00,0.00,6.00,15.00,0.00,2.00,3.00,0.00,8.00,0.00,23.00,9.00,1.00,7.00,0.00,4.00,0.00,9.00,5.00,21.00,22.00,1.00,65.00,33.00,2.00,53.00,10.00,15.00,31.00,9.00,0.00,2.00,1.5534718036651611,0.6471627354621887,0.7835363745689392,1.6699297428131104,0.4048338532447815,0.5702265501022339,1.3929589986801147,0.5956544280052185,0.31839844584465027,1.3578439950942993,0.5096942186355591,0.5106329917907715,16_Aug_2023_13_14
4.00,0.00,7.00,9.00,2.00,0.00,5.00,0.00,7.00,1.00,26.00,12.00,0.00,6.00,3.00,4.00,2.00,5.00,7.00,28.00,23.00,7.00,50.00,33.00,3.00,45.00,10.00,13.00,29.00,11.00,1.00,0.00,1.5539470911026,0.6472311615943909,0.7837795615196228,1.6698665618896484,0.404775470495224,0.5702099800109863,1.3889482021331787,0.5956499576568604,0.31980040669441223,1.355857253074646,0.5097379684448242,0.5121479034423828,16_Aug_2023_13_14
8.00,0.00,11.00,13.00,3.00,0.00,3.00,3.00,10.00,0.00,26.00,13.00,1.00,7.00,1.00,4.00,0.00,9.00,5.00,20.00,22.00,7.00,46.00,37.00,9.00,53.00,11.00,16.00,27.00,17.00,0.00,0.00,1.5542892217636108,0.6473323702812195,0.7840211391448975,1.6698782444000244,0.40471330285072327,0.5701806545257568,1.385884404182434,0.5957011580467224,0.3209342956542969,1.3545727729797363,0.5093732476234436,0.5133954882621765,16_Aug_2023_13_14
5.00,2.00,7.00,13.00,0.00,0.00,6.00,0.00,7.00,1.00,26.00,9.00,0.00,6.00,0.00,4.00,1.00,1.00,7.00,25.00,23.00,6.00,46.00,35.00,3.00,40.00,11.00,19.00,26.00,10.00,0.00,1.00,1.554701328277588,0.6473787426948547,0.7843635082244873,1.669852614402771,0.4046820104122162,0.5701838135719299,1.3818089962005615,0.595831036567688,0.3225988745689392,1.3524188995361328,0.509340226650238,0.515277624130249,16_Aug_2023_13_14
9.00,0.00,7.00,12.00,2.00,0.00,7.00,0.00,7.00,1.00,26.00,8.00,0.00,4.00,1.00,4.00,1.00,3.00,5.00,29.00,23.00,7.00,50.00,33.00,3.00,37.00,9.00,15.00,22.00,13.00,0.00,0.00,1.555199384689331,0.6474103927612305,0.7847764492034912,1.6698038578033447,0.4046180248260498,0.570118248462677,1.3778845071792603,0.595870852470398,0.3242975175380707,1.3503814935684204,0.509468674659729,0.5173137187957764,16_Aug_2023_13_14
9.00,0.00,7.00,14.00,1.00,5.00,4.00,0.00,7.00,1.00,26.00,9.00,13.00,4.00,6.00,4.00,0.00,2.00,3.00,25.00,24.00,8.00,44.00,34.00,3.00,39.00,7.00,16.00,25.00,13.00,0.00,0.00,1.5553539991378784,0.6474536657333374,0.784892737865448,1.6697810888290405,0.4045884907245636,0.5701072216033936,1.3756699562072754,0.5958991050720215,0.3251550793647766,1.3492894172668457,0.5096098184585571,0.5183076858520508,16_Aug_2023_13_14
7.00,0.00,6.00,14.00,1.00,0.00,5.00,11.00,11.00,1.00,25.00,5.00,1.00,13.00,0.00,5.00,1.00,5.00,5.00,20.00,29.00,9.00,45.00,33.00,3.00,38.00,7.00,18.00,20.00,11.00,0.00,0.00,1.5553539991378784,0.6474536657333374,0.784892737865448,1.6697810888290405,0.4045884907245636,0.5701072216033936,1.3756699562072754,0.5958991050720215,0.3251550793647766,1.3492894172668457,0.5096098184585571,0.5183076858520508,16_Aug_2023_13_14
7.00,0.00,5.00,14.00,1.00,0.00,3.00,0.00,9.00,1.00,26.00,7.00,0.00,5.00,1.00,4.00,1.00,6.00,3.00,22.00,25.00,4.00,43.00,31.00,4.00,37.00,10.00,15.00,19.00,13.00,0.00,1.00,1.5561420917510986,0.6475672125816345,0.7855445146560669,1.6697129011154175,0.404498428106308,0.5699872374534607,1.3655928373336792,0.5958510637283325,0.32912570238113403,1.3436927795410156,0.5107513666152954,0.5231754183769226,16_Aug_2023_13_14
8.00,1.00,7.00,13.00,3.00,0.00,5.00,0.00,9.00,2.00,23.00,8.00,1.00,0.00,8.00,0.00,0.00,2.00,2.00,19.00,25.00,5.00,43.00,32.00,0.00,36.00,6.00,20.00,22.00,9.00,1.00,0.00,1.556445837020874,0.6476098895072937,0.7858065962791443,1.6696350574493408,0.40446382761001587,0.5699422955513,1.3604544401168823,0.5960494875907898,0.3311528265476227,1.3412063121795654,0.5109855532646179,0.5253873467445374,16_Aug_2023_13_14
8.00,0.00,8.00,13.00,4.00,0.00,3.00,0.00,6.00,2.00,25.00,9.00,0.00,8.00,1.00,6.00,0.00,5.00,1.00,17.00,27.00,8.00,38.00,34.00,3.00,35.00,7.00,16.00,22.00,33.00,0.00,0.00,1.5566872358322144,0.6475868225097656,0.7861117720603943,1.6695040464401245,0.40441712737083435,0.5698519945144653,1.3555166721343994,0.5962865352630615,0.3332308530807495,1.3387449979782104,0.5112000107765198,0.5277432203292847,16_Aug_2023_13_14
7.00,0.00,7.00,13.00,1.00,1.00,3.00,9.00,8.00,1.00,22.00,9.00,0.00,2.00,0.00,5.00,0.00,1.00,2.00,22.00,23.00,7.00,49.00,13.00,2.00,37.00,7.00,16.00,23.00,12.00,2.00,3.00,1.5568543672561646,0.6475657820701599,0.7863603830337524,1.6694942712783813,0.40442514419555664,0.5696678161621094,1.351927638053894,0.5964144468307495,0.33483895659446716,1.3369065523147583,0.5113478302955627,0.5295494794845581,16_Aug_2023_13_14
7.00,0.00,11.00,13.00,3.00,0.00,2.00,0.00,14.00,1.00,23.00,6.00,0.00,4.00,3.00,2.00,0.00,3.00,3.00,18.00,28.00,3.00,48.00,13.00,5.00,34.00,7.00,18.00,18.00,13.00,0.00,0.00,1.5570944547653198,0.6475266814231873,0.786624014377594,1.6692405939102173,0.40433794260025024,0.5695907473564148,1.347137212753296,0.5965590476989746,0.33720606565475464,1.3343663215637207,0.5117376446723938,0.5320866703987122,16_Aug_2023_13_14
7.00,1.00,4.00,12.00,2.00,14.00,3.00,1.00,4.00,0.00,19.00,7.00,0.00,2.00,0.00,5.00,0.00,5.00,0.00,15.00,23.00,6.00,41.00,12.00,4.00,29.00,7.00,17.00,13.00,11.00,0.00,0.00,1.5572900772094727,0.6474746465682983,0.7869052886962891,1.6688058376312256,0.404181569814682,0.569819986820221,1.3416662216186523,0.5969910621643066,0.33938711881637573,1.3319733142852783,0.511956512928009,0.534519612789154,16_Aug_2023_13_14
9.00,1.00,4.00,14.00,0.00,3.00,0.00,2.00,3.00,1.00,23.00,2.00,2.00,4.00,0.00,2.00,1.00,2.00,8.00,19.00,24.00,9.00,23.00,10.00,3.00,33.00,8.00,16.00,12.00,14.00,1.00,11.00,1.5574887990951538,0.6474246978759766,0.7871916890144348,1.6685714721679688,0.40414124727249146,0.5696693658828735,1.3361046314239502,0.597150444984436,0.3418511748313904,1.3292869329452515,0.5123305916786194,0.5371150374412537,16_Aug_2023_13_14
7.00,1.00,7.00,14.00,4.00,0.00,4.00,0.00,5.00,1.00,22.00,4.00,1.00,4.00,1.00,4.00,5.00,4.00,4.00,13.00,25.00,6.00,30.00,11.00,5.00,32.00,7.00,14.00,11.00,13.00,0.00,3.00,1.5576382875442505,0.6473817229270935,0.7874060273170471,1.6683783531188965,0.40414994955062866,0.5694030523300171,1.3320344686508179,0.5971527099609375,0.34392672777175903,1.3273719549179077,0.5123496055603027,0.5390020608901978,16_Aug_2023_13_14
17.00,0.00,5.00,13.00,2.00,12.00,3.00,2.00,7.00,0.00,20.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,13.00,21.00,6.00,30.00,10.00,2.00,27.00,7.00,16.00,15.00,9.00,0.00,1.00,1.557850956916809,0.6472834348678589,0.7877150774002075,1.6681286096572876,0.40415889024734497,0.569100558757782,1.326790452003479,0.5973203182220459,0.34673136472702026,1.3247504234313965,0.5123148560523987,0.5417439341545105,16_Aug_2023_13_14
9.00,0.00,5.00,13.00,3.00,7.00,3.00,0.00,9.00,1.00,18.00,5.00,4.00,1.00,1.00,5.00,1.00,3.00,2.00,19.00,22.00,6.00,39.00,13.00,4.00,28.00,13.00,13.00,9.00,13.00,1.00,14.00,1.5579957962036133,0.6472224593162537,0.7879805564880371,1.667836308479309,0.40414977073669434,0.568867564201355,1.321478247642517,0.5976667404174805,0.349806010723114,1.3223052024841309,0.5120715498924255,0.544441282749176,16_Aug_2023_13_14
9.00,2.00,3.00,14.00,2.00,0.00,2.00,1.00,11.00,2.00,21.00,4.00,8.00,0.00,0.00,4.00,0.00,3.00,3.00,16.00,23.00,5.00,33.00,9.00,0.00,32.00,7.00,16.00,9.00,13.00,3.00,3.00,1.5581122636795044,0.6471549272537231,0.7881650924682617,1.6676560640335083,0.4041347801685333,0.5686031579971313,1.3173848390579224,0.5977579951286316,0.35216471552848816,1.3204008340835571,0.5118269324302673,0.5465719699859619,16_Aug_2023_13_14
5.00,0.00,1.00,13.00,1.00,0.00,3.00,1.00,9.00,15.00,24.00,2.00,0.00,2.00,1.00,4.00,0.00,2.00,3.00,11.00,21.00,6.00,27.00,12.00,1.00,30.00,8.00,17.00,11.00,9.00,0.00,1.00,1.5582863092422485,0.6470431685447693,0.7883985042572021,1.6673275232315063,0.40414372086524963,0.5684736371040344,1.3116165399551392,0.5976355075836182,0.35544416308403015,1.318115472793579,0.5110827088356018,0.5493910312652588,16_Aug_2023_13_14
10.00,0.00,7.00,14.00,1.00,2.00,3.00,0.00,7.00,0.00,21.00,8.00,0.00,6.00,1.00,1.00,0.00,7.00,3.00,13.00,22.00,7.00,32.00,10.00,2.00,33.00,7.00,18.00,11.00,8.00,1.00,1.00,1.5584583282470703,0.6469175219535828,0.7885720133781433,1.6669816970825195,0.4041022062301636,0.5683346390724182,1.305550456047058,0.5975245237350464,0.35882052779197693,1.3157377243041992,0.5104323029518127,0.5523754954338074,16_Aug_2023_13_14
9.00,0.00,9.00,9.00,1.00,0.00,3.00,0.00,7.00,6.00,23.00,6.00,0.00,3.00,3.00,0.00,7.00,2.00,2.00,12.00,23.00,9.00,23.00,14.00,3.00,31.00,13.00,19.00,9.00,10.00,0.00,3.00,1.5586307048797607,0.6467640995979309,0.7886649966239929,1.6666580438613892,0.403947651386261,0.5682408213615417,1.299667477607727,0.5972464084625244,0.36232298612594604,1.3133318424224854,0.5096278190612793,0.5553399324417114,16_Aug_2023_13_14
9.00,10.00,6.00,15.00,2.00,0.00,6.00,0.00,5.00,0.00,23.00,9.00,0.00,4.00,1.00,12.00,0.00,4.00,3.00,12.00,23.00,8.00,29.00,12.00,3.00,35.00,9.00,20.00,10.00,16.00,0.00,0.00,1.558743953704834,0.6466500163078308,0.7887837886810303,1.666340708732605,0.4038628339767456,0.5681698322296143,1.2954392433166504,0.5971541404724121,0.3649265468120575,1.3114738464355469,0.5090752243995667,0.5576114654541016,16_Aug_2023_13_14
9.00,0.00,0.00,11.00,0.00,5.00,12.00,1.00,5.00,2.00,17.00,8.00,0.00,4.00,0.00,8.00,0.00,4.00,1.00,21.00,21.00,7.00,33.00,12.00,0.00,30.00,4.00,22.00,12.00,12.00,14.00,0.00,1.558939814567566,0.6465562582015991,0.7888918519020081,1.6659406423568726,0.40376582741737366,0.5680302381515503,1.2898690700531006,0.5971239805221558,0.36850813031196594,1.30893874168396,0.5085697770118713,0.560697615146637,16_Aug_2023_13_14
17.00,0.00,5.00,14.00,3.00,0.00,2.00,0.00,7.00,0.00,22.00,4.00,0.00,2.00,10.00,2.00,0.00,4.00,4.00,16.00,22.00,7.00,23.00,9.00,3.00,31.00,5.00,20.00,11.00,16.00,0.00,0.00,1.5591174364089966,0.6464523077011108,0.788943350315094,1.66572904586792,0.40373727679252625,0.5677998065948486,1.2843788862228394,0.5970858335494995,0.37216848134994507,1.306504249572754,0.5081338286399841,0.5637094974517822,16_Aug_2023_13_14
10.00,0.00,4.00,12.00,2.00,0.00,3.00,1.00,6.00,0.00,25.00,4.00,1.00,4.00,1.00,2.00,1.00,0.00,4.00,15.00,20.00,2.00,23.00,5.00,3.00,29.00,6.00,21.00,11.00,11.00,0.00,0.00,1.5593265295028687,0.6463768482208252,0.7890044450759888,1.6655679941177368,0.4036218523979187,0.5676039457321167,1.2785195112228394,0.5969023704528809,0.3757981061935425,1.304002285003662,0.508041262626648,0.5668622255325317,16_Aug_2023_13_14
9.00,0.00,7.00,14.00,10.00,0.00,6.00,1.00,6.00,0.00,27.00,3.00,10.00,1.00,1.00,1.00,0.00,0.00,0.00,16.00,23.00,4.00,22.00,9.00,3.00,32.00,7.00,20.00,11.00,13.00,0.00,3.00,1.5594089031219482,0.6463097333908081,0.7890480756759644,1.6656315326690674,0.40375494956970215,0.5669577717781067,1.2740079164505005,0.5968465209007263,0.37851372361183167,1.3020563125610352,0.5080270171165466,0.5692835450172424,16_Aug_2023_13_14
10.00,0.00,5.00,10.00,1.00,0.00,2.00,0.00,4.00,0.00,27.00,4.00,3.00,4.00,2.00,0.00,0.00,3.00,0.00,14.00,22.00,6.00,23.00,9.00,3.00,30.00,9.00,0.00,10.00,15.00,0.00,0.00,1.5595788955688477,0.6462491750717163,0.7890375256538391,1.6652531623840332,0.4035837650299072,0.56682288646698,1.268080711364746,0.5968630313873291,0.38221585750579834,1.2994240522384644,0.5081486701965332,0.5724506974220276,16_Aug_2023_13_14
11.00,0.00,7.00,11.00,1.00,1.00,13.00,0.00,9.00,2.00,23.00,2.00,0.00,4.00,0.00,6.00,0.00,9.00,0.00,14.00,23.00,1.00,21.00,4.00,3.00,29.00,8.00,0.00,9.00,15.00,0.00,7.00,1.5597590208053589,0.6462409496307373,0.7890207767486572,1.6650302410125732,0.40349462628364563,0.5665937662124634,1.262281060218811,0.5969654321670532,0.38604915142059326,1.296807050704956,0.5084642767906189,0.5757075548171997,16_Aug_2023_13_14
10.00,1.00,6.00,14.00,4.00,2.00,0.00,0.00,7.00,1.00,28.00,3.00,1.00,4.00,2.00,5.00,0.00,5.00,1.00,17.00,29.00,3.00,23.00,6.00,3.00,29.00,7.00,0.00,10.00,16.00,3.00,1.00,1.5599539279937744,0.6462093591690063,0.7889320850372314,1.6649097204208374,0.4034377634525299,0.5663754940032959,1.2579941749572754,0.5971013903617859,0.3890310525894165,1.2949771881103516,0.5087270736694336,0.5782076120376587,16_Aug_2023_13_14
8.00,1.00,6.00,13.00,4.00,1.00,2.00,0.00,4.00,0.00,28.00,1.00,1.00,11.00,2.00,2.00,0.00,2.00,4.00,16.00,22.00,0.00,21.00,8.00,11.00,30.00,8.00,0.00,10.00,17.00,1.00,1.00,1.5601091384887695,0.6462511420249939,0.7889226078987122,1.6646479368209839,0.4033454954624176,0.5660818815231323,1.252048134803772,0.5973426699638367,0.3931533396244049,1.2925688028335571,0.5089991688728333,0.5815620422363281,16_Aug_2023_13_14
9.00,1.00,3.00,10.00,2.00,0.00,5.00,0.00,6.00,1.00,26.00,1.00,1.00,4.00,1.00,3.00,0.00,2.00,4.00,16.00,25.00,4.00,22.00,5.00,3.00,30.00,10.00,0.00,11.00,16.00,0.00,0.00,1.5603364706039429,0.6462602019309998,0.7888672351837158,1.6643670797348022,0.40327268838882446,0.5658448338508606,1.2459797859191895,0.5973014235496521,0.3973974883556366,1.2901735305786133,0.5092455744743347,0.5849969983100891,16_Aug_2023_13_14
9.00,0.00,4.00,11.00,1.00,0.00,0.00,1.00,11.00,2.00,23.00,0.00,0.00,5.00,1.00,2.00,2.00,2.00,11.00,14.00,21.00,5.00,22.00,7.00,3.00,25.00,7.00,0.00,15.00,13.00,1.00,0.00,1.5605345964431763,0.6463024616241455,0.788861870765686,1.6639790534973145,0.4031750559806824,0.5657280087471008,1.2395836114883423,0.5973924398422241,0.40192314982414246,1.2877180576324463,0.5094053745269775,0.5884454250335693,16_Aug_2023_13_14
9.00,2.00,3.00,11.00,3.00,3.00,3.00,1.00,4.00,1.00,24.00,1.00,0.00,12.00,0.00,3.00,1.00,1.00,1.00,13.00,21.00,4.00,21.00,7.00,3.00,28.00,8.00,0.00,16.00,13.00,0.00,1.00,1.5606216192245483,0.646432101726532,0.7889857888221741,1.6638364791870117,0.4032168388366699,0.5652273893356323,1.2349590063095093,0.5973861813545227,0.40544620156288147,1.2859466075897217,0.5095373392105103,0.5910398960113525,16_Aug_2023_13_14
8.00,3.00,9.00,10.00,5.00,0.00,2.00,5.00,5.00,3.00,24.00,2.00,1.00,4.00,1.00,5.00,0.00,4.00,2.00,14.00,20.00,4.00,24.00,8.00,2.00,29.00,9.00,1.00,6.00,12.00,0.00,0.00,1.5608134269714355,0.6465417742729187,0.7889913320541382,1.663466453552246,0.40305179357528687,0.5651494860649109,1.228729248046875,0.5974869132041931,0.4102446734905243,1.283873438835144,0.5092297196388245,0.5944517850875854,16_Aug_2023_13_14
9.00,0.00,2.00,14.00,2.00,0.00,5.00,2.00,5.00,2.00,29.00,1.00,0.00,4.00,2.00,0.00,1.00,0.00,2.00,14.00,18.00,3.00,22.00,1.00,1.00,32.00,9.00,0.00,4.00,13.00,0.00,0.00,1.5609301328659058,0.6466699838638306,0.7891151309013367,1.663114070892334,0.40297630429267883,0.5648514628410339,1.2224595546722412,0.5975738167762756,0.41531023383140564,1.2820583581924438,0.5087446570396423,0.5978552103042603,16_Aug_2023_13_14
12.00,2.00,5.00,12.00,3.00,6.00,10.00,0.00,5.00,2.00,23.00,2.00,0.00,2.00,2.00,0.00,1.00,1.00,1.00,19.00,18.00,4.00,19.00,5.00,3.00,31.00,7.00,1.00,10.00,12.00,0.00,1.00,1.5610203742980957,0.6467662453651428,0.7892579436302185,1.662826418876648,0.40298008918762207,0.5646038055419922,1.2177940607070923,0.5975169539451599,0.4190748631954193,1.2809109687805176,0.5083643198013306,0.6003074049949646,16_Aug_2023_13_14
8.00,0.00,6.00,9.00,5.00,0.00,5.00,0.00,5.00,2.00,25.00,1.00,0.00,3.00,2.00,2.00,0.00,7.00,0.00,11.00,18.00,0.00,17.00,10.00,6.00,36.00,12.00,1.00,10.00,11.00,2.00,1.00,1.5612603425979614,0.6468081474304199,0.7895464301109314,1.662355661392212,0.4028835892677307,0.5644141435623169,1.2115238904953003,0.5973660349845886,0.42444443702697754,1.2794753313064575,0.5079038739204407,0.6034281849861145,16_Aug_2023_13_14
6.00,4.00,4.00,11.00,3.00,0.00,0.00,0.00,12.00,0.00,24.00,7.00,0.00,2.00,2.00,3.00,1.00,1.00,2.00,13.00,19.00,6.00,19.00,7.00,7.00,27.00,8.00,1.00,7.00,11.00,0.00,0.00,1.5613888502120972,0.6468961238861084,0.7898741960525513,1.6616793870925903,0.4028225541114807,0.5643996596336365,1.2054766416549683,0.597014844417572,0.4297082722187042,1.2782660722732544,0.5074523687362671,0.6064010858535767,16_Aug_2023_13_14
10.00,0.00,3.00,11.00,3.00,1.00,5.00,0.00,4.00,0.00,24.00,4.00,0.00,2.00,2.00,4.00,1.00,2.00,1.00,14.00,16.00,2.00,22.00,5.00,1.00,33.00,8.00,8.00,9.00,7.00,0.00,3.00,1.5615217685699463,0.6469491124153137,0.7901706099510193,1.6612387895584106,0.40281227231025696,0.5641471743583679,1.2011332511901855,0.596885621547699,0.43370091915130615,1.2774499654769897,0.5071878433227539,0.6086305379867554,16_Aug_2023_13_14
7.00,0.00,4.00,12.00,2.00,0.00,5.00,0.00,5.00,1.00,25.00,2.00,1.00,2.00,3.00,2.00,0.00,0.00,0.00,11.00,17.00,4.00,20.00,11.00,3.00,28.00,6.00,0.00,9.00,12.00,0.00,4.00,1.5616832971572876,0.6469817757606506,0.7904872298240662,1.6605439186096191,0.40284019708633423,0.5638447999954224,1.1957541704177856,0.5969268083572388,0.4387887716293335,1.2763261795043945,0.5069859623908997,0.6115942597389221,16_Aug_2023_13_14
10.00,0.00,2.00,12.00,2.00,0.00,2.00,0.00,0.00,0.00,23.00,3.00,8.00,4.00,1.00,2.00,2.00,3.00,1.00,17.00,18.00,7.00,23.00,6.00,9.00,30.00,9.00,1.00,8.00,13.00,2.00,0.00,1.561819314956665,0.6469754576683044,0.7907342910766602,1.659967064857483,0.40288254618644714,0.5635361671447754,1.190763235092163,0.5970421433448792,0.44363513588905334,1.2751168012619019,0.5071515440940857,0.6145486831665039,16_Aug_2023_13_14
