S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
0,1,2,2,53,5,7,12,3,100,14,21,12,8,152,32,-0.385250986,-0.024312967,0.166143999,1.616659403,-1.318298697,0.304623365,1.098101497,-0.05574362,0.030992359,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
4,0,0,1,40,9,6,8,3,97,11,22,11,7,146,31,-0.726031005,0.410946757,0.003831875,-0.802999318,0.59349972,-0.259286284,-0.826749265,0.630963326,0.188634545,-0.936068058,0.580161273,-0.10291788,28_Jun_2023_08_53
0,0,8,0,50,4,9,4,4,103,12,19,9,8,152,29,-0.726930916,0.410698622,0.004225312,-0.806709111,0.564381123,-0.263810426,-0.828843057,0.629796565,0.187934488,-0.938195169,0.559920013,-0.105644807,28_Jun_2023_08_53
0,0,8,0,53,9,6,11,4,93,9,20,11,8,147,28,-0.385255963,-0.024335142,0.166181862,1.616659403,-1.318298697,0.304623365,1.098064542,-0.055761632,0.031029228,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,10,2,60,3,5,9,4,87,14,17,11,13,155,22,-0.726631582,0.410599321,0.004453107,-0.819036841,0.492010772,-0.270491809,-0.833982587,0.626912832,0.185894102,-0.945391178,0.50967598,-0.107721224,28_Jun_2023_08_53
0,0,5,5,56,5,8,12,0,75,15,18,4,10,153,19,-0.725966632,0.410335422,0.004107905,-0.828313231,0.450998276,-0.269580215,-0.836871862,0.6259408,0.182862923,-0.951399028,0.481861144,-0.105966553,28_Jun_2023_08_53
1,0,6,2,73,6,5,11,5,64,13,17,6,11,154,20,-0.725569665,0.409831077,0.003608089,-0.8414101,0.412696689,-0.265957773,-0.838516772,0.624986887,0.180635169,-0.958631098,0.457895041,-0.101799011,28_Jun_2023_08_53
0,0,9,2,82,5,7,12,2,59,12,16,1,15,153,15,-0.726116121,0.409443557,0.002377228,-0.849646389,0.382150382,-0.258117646,-0.840180576,0.624384403,0.179293066,-0.963946223,0.439507008,-0.095770538,28_Jun_2023_08_53
7,0,9,4,102,10,8,13,6,58,14,15,8,16,162,17,-0.726687491,0.409027964,0.000804138,-0.863438249,0.35191682,-0.249527514,-0.840946674,0.624504387,0.178277135,-0.96958065,0.418564647,-0.085316643,28_Jun_2023_08_53
0,0,11,6,112,1,6,17,4,54,12,15,5,11,172,17,-0.727124333,0.408326507,-0.000250244,-0.87475723,0.316724896,-0.236669123,-0.841722608,0.623919845,0.177505374,-0.971717477,0.395323366,-0.071753956,28_Jun_2023_08_53
0,4,5,3,123,16,7,15,2,50,12,9,0,15,172,20,-0.727514625,0.407603025,-0.001328614,-0.882228553,0.283991426,-0.221644297,-0.842491984,0.622859597,0.17669268,-0.972628832,0.375013262,-0.059054412,28_Jun_2023_08_53
1,0,14,1,129,14,8,14,2,52,15,13,1,13,162,14,-0.727914214,0.406682432,-0.002875399,-0.893850207,0.254356951,-0.204425529,-0.843126595,0.622101903,0.175018594,-0.974559069,0.355520338,-0.043173477,28_Jun_2023_08_53
0,2,16,6,121,12,7,15,2,48,11,16,4,13,161,19,-0.729463696,0.405736804,-0.004098599,-0.901879847,0.228564277,-0.18603529,-0.844098032,0.621202528,0.174772903,-0.973959923,0.340446711,-0.027839985,28_Jun_2023_08_53
1,0,8,13,92,11,5,18,6,56,13,12,6,10,158,17,-0.730532289,0.405050516,-0.005055546,-0.902069032,0.209956765,-0.169785514,-0.844188809,0.620742977,0.174586579,-0.972577572,0.330335796,-0.016260756,28_Jun_2023_08_53
1,0,11,15,92,12,8,10,2,53,12,13,3,9,164,14,-0.385259181,-0.024320124,0.166158631,1.616659403,-1.318298697,0.304623365,1.098017573,-0.055737294,0.031011131,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,2,12,12,86,13,7,14,9,58,10,14,3,10,157,17,-0.731384099,0.403806627,-0.006328515,-0.899361968,0.179179445,-0.138386697,-0.843319714,0.620883226,0.17289114,-0.969608843,0.317260861,0.001152208,28_Jun_2023_08_53
0,0,12,13,68,13,5,18,3,62,14,10,3,11,155,11,-0.731520474,0.403171241,-0.006596067,-0.902155638,0.166631088,-0.129400864,-0.842900217,0.620933533,0.171839297,-0.967789471,0.313081622,0.005882185,28_Jun_2023_08_53
1,1,12,13,66,8,5,12,0,69,11,15,0,10,151,17,-0.731361091,0.402656257,-0.007088106,-0.898228228,0.159565762,-0.123157904,-0.842862964,0.620843768,0.171255678,-0.965948105,0.308983564,0.00906302,28_Jun_2023_08_53
1,1,10,10,60,12,2,16,7,70,16,13,3,11,151,13,-0.73070997,0.40222463,-0.007519927,-0.895942688,0.151964486,-0.11715132,-0.84270972,0.620466888,0.169906452,-0.965108097,0.303946227,0.012673073,28_Jun_2023_08_53
0,0,8,3,48,12,5,16,2,84,16,16,2,13,153,16,-0.72952193,0.40214169,-0.007994445,-0.897363186,0.14344269,-0.108368345,-0.842773259,0.619920611,0.168283224,-0.96580863,0.299801528,0.017320367,28_Jun_2023_08_53
0,0,10,12,53,14,5,13,0,84,14,9,2,10,140,16,-0.728628039,0.402261674,-0.008757663,-0.902335405,0.133975044,-0.097751632,-0.842802584,0.61969161,0.16682151,-0.968087494,0.297240376,0.021586046,28_Jun_2023_08_53
0,4,13,7,45,15,1,11,4,88,11,12,0,15,143,16,-0.728244364,0.402190536,-0.009512788,-0.913191497,0.125058323,-0.086752459,-0.84277916,0.619969606,0.165871054,-0.972191513,0.296209097,0.026551431,28_Jun_2023_08_53
1,0,11,8,41,11,10,10,0,92,13,9,9,13,145,18,-0.728578031,0.402280152,-0.010308595,-0.936668992,0.118032001,-0.076317146,-0.842606246,0.621489882,0.165938541,-0.97839129,0.296930701,0.034119915,28_Jun_2023_08_53
14,0,12,4,36,12,1,11,4,90,10,16,2,11,144,21,-0.730278552,0.402349234,-0.010666732,-0.969939053,0.118644953,-0.069874234,-0.84158355,0.622655511,0.167779475,-0.989529371,0.300882399,0.040857062,28_Jun_2023_08_53
1,0,9,1,26,8,3,13,5,97,15,15,0,12,151,21,-0.73249799,0.402110189,-0.010468024,-1.002493739,0.128968462,-0.072163396,-0.839485586,0.623720467,0.16998139,-1.003876805,0.309359789,0.044198863,28_Jun_2023_08_53
0,0,0,4,25,11,3,13,0,95,11,18,1,11,147,19,-0.733540535,0.401878834,-0.010263475,-1.042203307,0.150819451,-0.076904863,-0.837043762,0.62555325,0.171307638,-1.023576736,0.322548807,0.050023239,28_Jun_2023_08_53
9,0,1,1,29,14,7,14,0,96,14,14,0,12,153,26,-0.385257453,-0.024315365,0.166113019,1.616659403,-1.318298697,0.304623365,1.098041296,-0.055727351,0.031015178,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
13,0,2,0,30,16,5,12,5,94,14,22,3,13,150,26,-0.732902646,0.401440948,-0.010077873,-1.120045781,0.214154169,-0.087810613,-0.831294119,0.629565895,0.172748476,-1.058992982,0.359039038,0.057204857,28_Jun_2023_08_53
0,0,5,0,21,16,0,12,4,98,16,16,4,13,148,37,-0.731083214,0.401595801,-0.010359826,-1.169430971,0.249360442,-0.08115951,-0.828256071,0.631387174,0.172191918,-1.072802663,0.379042864,0.060569342,28_Jun_2023_08_53
4,0,0,2,13,17,0,19,5,110,13,19,4,15,150,40,-0.728894532,0.402078331,-0.011232633,-1.216336012,0.282901347,-0.059105612,-0.825601101,0.632843494,0.170785233,-1.084033132,0.396446526,0.068838254,28_Jun_2023_08_53
0,0,3,0,14,14,3,16,3,110,7,21,4,16,136,35,-0.726552963,0.402703762,-0.012668322,-1.244628549,0.315246075,-0.040090371,-0.823014498,0.633974195,0.169242024,-1.093083858,0.413227201,0.077307269,28_Jun_2023_08_53
0,1,2,3,19,11,0,12,5,106,7,13,7,13,146,43,-0.72408396,0.403399795,-0.01403537,-1.266985297,0.351606458,-0.02587601,-0.819997907,0.635523498,0.168449983,-1.100395918,0.43249771,0.083477467,28_Jun_2023_08_53
1,14,2,5,17,8,5,17,6,112,4,9,9,9,150,48,-0.721348882,0.404005587,-0.015274827,-1.284077525,0.386563689,-0.008992242,-0.816905618,0.636910319,0.167287365,-1.105001569,0.450334787,0.090897873,28_Jun_2023_08_53
0,1,0,0,12,5,0,16,8,109,10,11,8,8,141,50,-0.718470752,0.404454201,-0.016539576,-1.29548943,0.416264415,0.010137889,-0.813845515,0.638501287,0.16587247,-1.107202768,0.466032594,0.09917815,28_Jun_2023_08_53
2,1,5,4,8,10,2,21,11,108,9,8,14,14,142,52,-0.716071069,0.404613137,-0.017921802,-1.304640174,0.446204931,0.030989196,-0.810291052,0.640416205,0.163820446,-1.108239412,0.481745869,0.10864614,28_Jun_2023_08_53
0,0,1,5,9,10,2,17,2,105,4,7,13,12,120,46,-0.385264337,-0.024331059,0.16617538,1.616659403,-1.318298697,0.304623365,1.098108768,-0.055733066,0.03101353,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,0,3,13,6,4,18,8,110,8,5,14,11,120,44,-0.714410484,0.404678524,-0.020273698,-1.312080383,0.49610728,0.073293217,-0.803097725,0.644010067,0.16265361,-1.106784225,0.50923264,0.129001737,28_Jun_2023_08_53
1,0,2,6,9,4,0,22,8,97,4,4,20,11,99,43,-0.385287404,-0.024297336,0.166149452,1.616659403,-1.318298697,0.304623365,1.098048925,-0.055733152,0.030984765,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,1,9,8,5,1,26,11,92,2,4,25,12,20,37,-0.714351118,0.404536247,-0.021628054,-1.313108563,0.542645037,0.118438825,-0.797291815,0.647602677,0.16259332,-1.103211641,0.535625875,0.149682283,28_Jun_2023_08_53
0,0,0,14,9,5,0,30,7,89,10,3,23,11,139,32,-0.714329064,0.404505014,-0.022013096,-1.311636567,0.561837137,0.142633826,-0.794780254,0.649431705,0.162260965,-1.100581527,0.548137903,0.160953939,28_Jun_2023_08_53
0,1,6,3,7,8,2,32,7,85,4,2,28,13,80,33,-0.385288179,-0.024315126,0.166133747,1.616659403,-1.318298697,0.304623365,1.098042369,-0.055681191,0.031079732,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,5,6,5,7,2,28,12,84,5,7,21,11,37,29,-0.716658711,0.403819203,-0.022290885,-1.305421114,0.594624758,0.181716576,-0.790199876,0.652174175,0.161808208,-1.095136642,0.569762588,0.176509172,28_Jun_2023_08_53
1,0,0,8,1,3,0,27,10,77,6,5,19,12,43,27,-0.717612803,0.403172165,-0.022435158,-1.300733805,0.606139362,0.201016307,-0.788592041,0.653363168,0.16077958,-1.09179008,0.577883899,0.184729964,28_Jun_2023_08_53
0,0,7,1,4,1,4,25,11,76,3,5,23,14,57,32,-0.71822691,0.402832627,-0.022832023,-1.296681166,0.61694479,0.215108693,-0.787984014,0.654500008,0.159489691,-1.089433908,0.585761964,0.189423099,28_Jun_2023_08_53
1,13,3,1,4,8,11,24,13,76,5,6,20,11,50,28,-0.71949476,0.402479678,-0.022750825,-1.293258786,0.629448652,0.22240904,-0.787323415,0.655504763,0.159411669,-1.087753892,0.593513906,0.19238773,28_Jun_2023_08_53
0,0,2,1,4,4,1,21,9,73,8,6,23,12,71,24,-0.72088486,0.402407199,-0.022735761,-1.291835427,0.63404125,0.223936126,-0.786467612,0.656310081,0.159515813,-1.086830735,0.596055865,0.193563223,28_Jun_2023_08_53
1,0,1,1,4,3,1,26,10,73,2,9,26,9,45,29,-0.385264426,-0.024323542,0.166177914,1.616659403,-1.318298697,0.304623365,1.098077178,-0.055658143,0.031038446,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,1,0,3,4,0,27,10,77,2,6,25,11,43,27,-0.721865892,0.402129024,-0.023622615,-1.291396737,0.627208591,0.222549155,-0.785323799,0.656204879,0.158477172,-1.086147785,0.592468917,0.193505958,28_Jun_2023_08_53
0,0,1,0,1,7,0,24,2,79,0,5,24,14,42,36,-0.721678853,0.402075976,-0.024157181,-1.292159438,0.624378979,0.21851556,-0.785206437,0.656074166,0.15790312,-1.086475968,0.590821803,0.191762611,28_Jun_2023_08_53
0,0,4,0,6,7,2,25,4,77,4,3,24,13,46,37,-0.721137881,0.402074695,-0.02442784,-1.293267488,0.622966707,0.208238259,-0.784909964,0.655704856,0.157956734,-1.08711791,0.588903189,0.189140379,28_Jun_2023_08_53
4,0,2,2,6,4,2,18,10,78,0,5,22,9,26,34,-0.720157683,0.402457654,-0.024140911,-1.294087052,0.620159507,0.194995806,-0.78397429,0.655255437,0.158984214,-1.08788693,0.586415291,0.185819581,28_Jun_2023_08_53
1,0,6,2,2,7,1,20,5,81,1,3,24,12,42,38,-0.385280609,-0.024296485,0.166152328,1.616659403,-1.318298697,0.304623365,1.098023057,-0.055728719,0.0310343,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,1,2,9,5,0,21,5,80,3,6,18,9,51,37,-0.716394782,0.402738988,-0.02292279,-1.293427944,0.614802063,0.166724101,-0.778563559,0.654907286,0.159822837,-1.086735249,0.584272981,0.17213659,28_Jun_2023_08_53
8,0,6,1,6,5,1,23,2,86,3,7,19,8,68,40,-0.715374231,0.402431488,-0.022881381,-1.292186141,0.612307012,0.147628322,-0.776382685,0.654858232,0.158323228,-1.086299419,0.583305717,0.164568961,28_Jun_2023_08_53
0,4,2,4,10,5,2,20,4,92,0,7,22,13,74,41,-0.385270983,-0.024314037,0.166221038,1.616659403,-1.318298697,0.304623365,1.098077297,-0.055744816,0.031002393,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
2,0,0,1,10,1,0,13,10,90,1,7,24,8,78,47,-0.714153111,0.401863664,-0.023485584,-1.289033532,0.603643775,0.108535506,-0.774284899,0.654479265,0.156021968,-1.086746812,0.579169154,0.148894489,28_Jun_2023_08_53
0,0,1,2,10,5,6,18,3,90,1,2,20,11,108,43,-0.71419853,0.401879907,-0.023881484,-1.288923502,0.595009744,0.094719626,-0.775233507,0.653921783,0.155255333,-1.088166475,0.574262917,0.142007336,28_Jun_2023_08_53
0,0,1,2,12,5,6,18,11,91,4,9,18,12,118,55,-0.385288447,-0.024351265,0.166204482,1.616659403,-1.318298697,0.304623365,1.098046422,-0.055765543,0.03104314,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,2,2,1,7,8,2,14,8,96,2,12,16,14,125,56,-0.71505481,0.401879072,-0.024253421,-1.289541721,0.562844992,0.071321972,-0.779065311,0.65176326,0.155475497,-1.091600895,0.555018783,0.130694926,28_Jun_2023_08_53
0,2,2,0,10,5,0,16,5,105,3,18,20,16,143,69,-0.716037571,0.401902288,-0.024271779,-1.288825274,0.536523759,0.058405299,-0.78124541,0.650623381,0.155518979,-1.09308207,0.540599942,0.124034807,28_Jun_2023_08_53
0,0,0,1,15,2,0,15,5,98,7,16,18,11,136,58,-0.716965556,0.401865661,-0.023890831,-1.285782814,0.503270805,0.04705717,-0.783317387,0.649268329,0.156241715,-1.092775226,0.522499859,0.117888115,28_Jun_2023_08_53
0,0,1,7,14,4,3,15,6,97,5,13,21,15,139,65,-0.717607081,0.40187934,-0.02346429,-1.279082775,0.463487864,0.036168668,-0.78581059,0.647984803,0.156553909,-1.091498733,0.5006724,0.11287526,28_Jun_2023_08_53
4,0,1,3,13,9,2,13,6,98,4,13,24,18,138,61,-0.717725992,0.401984274,-0.023057476,-1.266622782,0.421930224,0.02468222,-0.788559735,0.647040844,0.156631976,-1.087625027,0.477241814,0.108854756,28_Jun_2023_08_53
0,0,3,1,18,4,6,14,2,96,7,8,13,8,138,47,-0.71806246,0.402220041,-0.022345059,-1.251917601,0.382451177,0.014079099,-0.791542947,0.646042109,0.157735988,-1.082021356,0.454610765,0.104159772,28_Jun_2023_08_53
0,2,1,1,21,7,9,11,7,100,14,8,16,9,147,40,-0.718543947,0.40244469,-0.021289757,-1.231016517,0.340919077,0.003062238,-0.795024097,0.644588351,0.158793092,-1.073703408,0.431518376,0.098285675,28_Jun_2023_08_53
1,0,6,4,26,6,1,14,5,94,11,10,20,10,149,47,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.098043799,-0.055744845,0.031027483,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,2,0,22,5,2,11,5,87,6,10,17,13,146,40,-0.719107747,0.403066784,-0.019956004,-1.183980584,0.272738725,-0.015652567,-0.802508771,0.641645253,0.160418287,-1.052662492,0.39151451,0.088152714,28_Jun_2023_08_53
10,0,3,0,21,7,0,10,8,81,10,1,11,11,143,34,-0.719115078,0.403487563,-0.019917985,-1.162175179,0.243165538,-0.017839072,-0.805321932,0.639968455,0.161170498,-1.041861296,0.374866396,0.084748849,28_Jun_2023_08_53
0,0,2,0,24,8,2,8,6,80,8,4,13,14,143,26,-0.385259211,-0.024307936,0.166137069,1.616659403,-1.318298697,0.304623365,1.098053336,-0.055736315,0.031007353,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,1,0,29,2,2,11,6,78,5,10,15,13,144,32,-0.720019579,0.403945178,-0.021741435,-1.106654525,0.188670948,-0.022388484,-0.808276594,0.638129592,0.161675394,-1.016100645,0.344977617,0.079487704,28_Jun_2023_08_53
2,0,2,1,32,5,1,12,4,74,10,9,13,14,121,33,-0.720845222,0.403697819,-0.022582868,-1.069314599,0.164106518,-0.023498701,-0.80903095,0.637304783,0.16198118,-1.000047565,0.331597596,0.080479816,28_Jun_2023_08_53
0,0,2,10,29,7,6,8,3,96,9,3,4,12,107,27,-0.385253817,-0.024304986,0.166117728,1.616659403,-1.318298697,0.304623365,1.098099351,-0.055759557,0.031037502,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,2,3,27,9,1,11,6,92,9,3,4,14,89,32,-0.721513331,0.403143287,-0.022764686,-1.013240814,0.136779845,-0.025329219,-0.80849719,0.636164308,0.162426069,-0.978644609,0.316680908,0.0789124,28_Jun_2023_08_53
0,4,2,5,37,8,0,5,4,84,10,4,7,11,87,34,-0.385272712,-0.024292516,0.166128024,1.616659403,-1.318298697,0.304623365,1.098092318,-0.055715363,0.031029897,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,5,5,32,8,0,9,4,85,4,3,8,15,82,34,-0.721464932,0.402872235,-0.020276165,-0.987857223,0.132421792,-0.031649835,-0.804039001,0.63631171,0.165748194,-0.976134837,0.317357868,0.075900987,28_Jun_2023_08_53
7,15,5,11,28,14,1,4,5,85,10,3,7,8,103,31,-0.721723914,0.402776301,-0.018944031,-0.983412087,0.133828342,-0.032816522,-0.802101672,0.636562884,0.167453751,-0.976570487,0.318275243,0.077108078,28_Jun_2023_08_53
4,0,6,3,34,7,4,10,5,82,11,1,6,11,111,33,-0.385293096,-0.02428481,0.16613616,1.616659403,-1.318298697,0.304623365,1.098068357,-0.055734612,0.03103346,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
2,0,0,6,31,10,8,11,5,92,8,0,5,7,114,38,-0.722203434,0.402792096,-0.01715151,-0.996937573,0.135421142,-0.026592845,-0.799981475,0.636208296,0.170085326,-0.977341592,0.318811536,0.083448909,28_Jun_2023_08_53
0,0,5,12,32,6,1,9,4,89,10,4,5,11,112,35,-0.722083151,0.403016865,-0.016579425,-1.007736802,0.141344711,-0.025578158,-0.799633384,0.636155427,0.17061314,-0.981627941,0.321083307,0.088702783,28_Jun_2023_08_53
1,0,4,8,27,8,0,12,0,86,6,7,7,6,127,37,-0.385275632,-0.024304299,0.166148096,1.616659403,-1.318298697,0.304623365,1.098071814,-0.055725887,0.031042123,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,2,4,11,25,10,3,7,6,89,10,0,4,13,138,37,-0.723227084,0.40347299,-0.015424627,-1.060574293,0.170737073,-0.031177685,-0.79885143,0.636676311,0.172068432,-1.0081743,0.338809103,0.091441393,28_Jun_2023_08_53
1,1,4,6,24,11,11,11,4,85,9,1,10,11,138,43,-0.723478436,0.403737724,-0.015011758,-1.095773339,0.193626463,-0.03501828,-0.797841191,0.637264609,0.173089102,-1.024299741,0.352895468,0.090281159,28_Jun_2023_08_53
0,0,3,5,25,10,3,8,3,90,10,4,6,15,141,44,-0.385262609,-0.024337895,0.166151673,1.616659403,-1.318298697,0.304623365,1.097980738,-0.055742998,0.031039823,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,3,7,24,8,2,10,6,91,7,3,12,16,104,42,-0.723307729,0.404263169,-0.01480844,-1.165005088,0.256339431,-0.038299952,-0.79585427,0.63837868,0.173426449,-1.054284811,0.387743086,0.090804696,28_Jun_2023_08_53
0,0,2,4,24,7,0,7,3,74,11,0,18,14,132,40,-0.722989202,0.404578149,-0.014789767,-1.189625859,0.292166173,-0.043177985,-0.794263422,0.638594627,0.174471274,-1.067175984,0.408476651,0.089868508,28_Jun_2023_08_53
0,0,2,1,19,8,0,11,0,67,9,2,20,10,148,41,-0.723275006,0.405080229,-0.014581633,-1.207790494,0.331979007,-0.051906869,-0.792081416,0.639259517,0.176335633,-1.078143358,0.432940155,0.087111205,28_Jun_2023_08_53
4,0,4,6,20,6,2,7,4,75,10,0,24,12,153,38,-0.723495901,0.405599028,-0.014271007,-1.219629645,0.373405933,-0.059811153,-0.790128827,0.640034854,0.17810376,-1.085538983,0.457027167,0.086054988,28_Jun_2023_08_53
0,0,2,12,21,11,9,11,2,81,6,2,25,13,160,36,-0.723694742,0.406349987,-0.013864002,-1.231661081,0.420932978,-0.06466005,-0.787777424,0.640405595,0.180750102,-1.09078908,0.483939111,0.084063858,28_Jun_2023_08_53
0,0,2,8,18,8,3,14,4,87,6,0,28,12,158,41,-0.723985493,0.406957388,-0.01282449,-1.239596248,0.468777299,-0.069897145,-0.785582006,0.64121598,0.183594137,-1.093731284,0.511556685,0.081633545,28_Jun_2023_08_53
0,0,0,8,15,7,5,15,6,97,5,0,24,10,152,43,-0.72411561,0.407429129,-0.011901458,-1.242313743,0.511505544,-0.073812291,-0.784069836,0.641801059,0.185570747,-1.093939424,0.537220418,0.078362435,28_Jun_2023_08_53
6,0,0,9,13,8,3,15,10,102,3,4,17,14,157,40,-0.724178016,0.407779396,-0.010780547,-1.239991307,0.55177772,-0.077766098,-0.782601774,0.642685473,0.187199682,-1.091741443,0.561612248,0.076011784,28_Jun_2023_08_53
1,0,1,8,12,5,5,15,7,107,2,3,20,12,151,38,-0.724252939,0.40810734,-0.009898146,-1.235435605,0.587006152,-0.080240697,-0.78149271,0.643823206,0.188497484,-1.088745117,0.582382798,0.075120501,28_Jun_2023_08_53
1,1,2,7,10,8,2,19,2,104,2,0,26,16,156,38,-0.724423587,0.408499599,-0.009162323,-1.230911493,0.621295035,-0.080111116,-0.78088975,0.64478457,0.189528182,-1.084449887,0.601026177,0.073700227,28_Jun_2023_08_53
0,0,2,9,7,1,1,18,0,99,3,1,24,13,152,37,-0.724474847,0.409165382,-0.008592886,-1.226641536,0.649734199,-0.081400573,-0.780308604,0.645279288,0.19035475,-1.079558134,0.616901398,0.070354953,28_Jun_2023_08_53
1,0,2,5,16,7,4,14,3,110,2,2,27,13,134,43,-0.724590898,0.40984118,-0.008013132,-1.219815493,0.672604024,-0.082103543,-0.779877901,0.645737231,0.191216081,-1.075345993,0.629848361,0.069124162,28_Jun_2023_08_53
0,0,2,4,18,8,0,19,4,101,3,5,34,10,147,55,-0.724800885,0.410482049,-0.007511009,-1.213052511,0.697004318,-0.079882875,-0.779574811,0.646091461,0.191809639,-1.071068168,0.642015457,0.07115344,28_Jun_2023_08_53
2,1,5,7,16,4,3,16,4,109,4,6,28,13,156,49,-0.725569248,0.411138862,-0.00664845,-1.204069376,0.715410769,-0.081254177,-0.779008567,0.646395802,0.192619622,-1.066565394,0.653823912,0.069320224,28_Jun_2023_08_53
0,0,0,11,15,5,3,18,8,105,2,6,30,15,155,46,-0.726397336,0.411609113,-0.005879222,-1.197031379,0.727202892,-0.08292599,-0.778210342,0.646809518,0.192988098,-1.062881708,0.661076784,0.068531118,28_Jun_2023_08_53
5,4,2,3,16,2,4,23,5,112,3,14,22,11,159,65,-0.727321744,0.412317872,-0.00543917,-1.191879034,0.737618387,-0.082173012,-0.777751982,0.647189915,0.193601757,-1.060930729,0.665529311,0.068890393,28_Jun_2023_08_53
0,0,1,8,18,6,10,20,6,107,3,18,18,13,161,66,-0.385259181,-0.024320124,0.166158631,1.616659403,-1.318298697,0.304623365,1.098028898,-0.055775233,0.031048145,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,2,6,16,7,4,17,9,113,4,15,22,14,162,63,-0.728503346,0.413388371,-0.004785909,-1.187746286,0.745402694,-0.082878083,-0.777979314,0.647302628,0.193514511,-1.05962491,0.669860125,0.068192929,28_Jun_2023_08_53
0,0,1,13,17,7,2,17,11,109,5,14,22,12,165,63,-0.728630483,0.41365394,-0.004664999,-1.188749552,0.738396823,-0.085577033,-0.778776586,0.64657414,0.19391568,-1.061218977,0.665593684,0.067280315,28_Jun_2023_08_53
0,0,0,15,14,5,4,17,5,105,4,12,19,12,164,70,-0.728395045,0.413977206,-0.005116388,-1.191569209,0.727916718,-0.088908307,-0.78033489,0.645818889,0.193906948,-1.063145638,0.65973562,0.068779603,28_Jun_2023_08_53
15,0,0,14,15,5,8,17,6,107,2,14,22,11,169,64,-0.728568792,0.413880408,-0.005789457,-1.195447206,0.716641545,-0.091959685,-0.782280564,0.645339668,0.193417698,-1.065965533,0.653166294,0.068543948,28_Jun_2023_08_53
0,0,1,10,16,7,6,13,4,109,4,15,19,14,176,60,-0.72916609,0.413406372,-0.006064943,-1.199905992,0.701542497,-0.095525034,-0.784342647,0.644368172,0.193151101,-1.069756746,0.644203722,0.067009389,28_Jun_2023_08_53
0,0,1,13,14,7,4,15,5,99,1,14,15,11,174,71,-0.729848385,0.412937522,-0.006266039,-1.204660773,0.683002651,-0.099073902,-0.786154628,0.643558323,0.19291769,-1.074104309,0.633075476,0.065360963,28_Jun_2023_08_53
12,1,0,8,15,4,8,21,6,100,0,21,14,11,179,66,-0.731023788,0.412356496,-0.006218986,-1.208058596,0.658464074,-0.104823604,-0.787891984,0.642498374,0.192802876,-1.077290535,0.618753374,0.064559728,28_Jun_2023_08_53
2,0,6,10,17,9,5,21,4,100,5,45,14,13,172,65,-0.731671989,0.411581188,-0.006099914,-1.211061597,0.627369165,-0.110420235,-0.789622784,0.641288459,0.19220072,-1.08267796,0.598705888,0.059958793,28_Jun_2023_08_53
0,2,1,11,23,4,3,19,4,99,6,34,22,12,184,72,-0.731673539,0.411016166,-0.006197534,-1.2114923,0.590992689,-0.115379132,-0.791281164,0.640484333,0.191017285,-1.087136745,0.57775116,0.053069551,28_Jun_2023_08_53
0,10,0,9,26,2,10,22,1,93,3,33,17,11,187,68,-0.73159796,0.410372138,-0.00648389,-1.212283969,0.548833072,-0.118717179,-0.793703556,0.639372706,0.189580411,-1.089620948,0.552134573,0.05084822,28_Jun_2023_08_53
0,0,3,8,36,5,8,16,4,90,3,29,19,16,184,62,-0.73160702,0.409967124,-0.006999135,-1.207083344,0.50435549,-0.123678423,-0.796230972,0.638412178,0.188395411,-1.090145588,0.525809109,0.047766834,28_Jun_2023_08_53
0,0,2,7,32,6,9,17,3,82,3,30,10,13,190,61,-0.731659591,0.409743786,-0.007602834,-1.198686481,0.461027563,-0.126454875,-0.79874599,0.636987209,0.187736169,-1.088271499,0.500322998,0.044895247,28_Jun_2023_08_53
0,0,2,12,38,9,6,17,2,88,6,29,10,15,184,60,-0.731985867,0.409445852,-0.008148719,-1.184478164,0.415885031,-0.128568873,-0.801674664,0.635872662,0.186966702,-1.084015727,0.473732561,0.042761065,28_Jun_2023_08_53
