S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
5.00,0.00,3.00,2.00,1.00,0.00,2.00,9.00,5.00,6.00,1.00,3.00,1.00,0.00,1.00,0.00,6.00,7.00,2.00,0.00,0.00,0.00,10.00,2.00,0.00,1.00,1.00,0.00,5.00,3.00,0.00,1.00,1.5828502178192139,0.23377838730812073,0.3786444664001465,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8947147130966187,0.062019433826208115,0.11448733508586884,1.71930730342865,-0.03002331592142582,0.16062228381633759,16_Aug_2023_11_19
2.00,1.00,0.00,2.00,0.00,0.00,0.00,10.00,3.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,9.00,0.00,8.00,0.00,2.00,14.00,6.00,5.00,0.00,1.00,3.00,0.00,7.00,1.00,0.00,1.00,1.5828351974487305,0.233782559633255,0.3786226511001587,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.894717812538147,0.06200205162167549,0.11450037360191345,1.719383955001831,-0.0303034670650959,0.16087517142295837,16_Aug_2023_11_19
2.00,8.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,2.00,0.00,1.00,14.00,2.00,2.00,1.00,0.00,8.00,2.00,1.00,1.00,4.00,1.00,6.00,0.00,1.00,1.00,1.5828430652618408,0.23372270166873932,0.3785552680492401,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8947714567184448,0.06211379915475845,0.11440722644329071,1.7194234132766724,-0.030323142185807228,0.16083255410194397,16_Aug_2023_11_19
5.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,1.00,12.00,1.00,1.00,4.00,3.00,0.00,0.00,1.5828185081481934,0.23374974727630615,0.37848997116088867,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8947268724441528,0.0620451383292675,0.1144014373421669,1.7194232940673828,-0.030294986441731453,0.1607932448387146,16_Aug_2023_11_19
3.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,8.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,3.00,0.00,5.00,0.00,11.00,4.00,3.00,1.00,2.00,1.00,4.00,0.00,0.00,0.00,1.582812786102295,0.23377138376235962,0.3784129023551941,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8946973085403442,0.06203865632414818,0.11434882134199142,1.7194092273712158,-0.030303267762064934,0.16076041758060455,16_Aug_2023_11_19
3.00,0.00,0.00,1.00,1.00,0.00,9.00,0.00,1.00,0.00,1.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,2.00,11.00,1.00,0.00,6.00,4.00,1.00,11.00,0.00,14.00,3.00,4.00,13.00,1.00,1.5827946662902832,0.23376257717609406,0.3783491849899292,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8947548866271973,0.06208972632884979,0.11431211233139038,1.7193964719772339,-0.030336899682879448,0.16072015464305878,16_Aug_2023_11_19
3.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,9.00,3.00,1.00,0.00,1.00,0.00,3.00,2.00,0.00,0.00,1.5827990770339966,0.23380212485790253,0.378313273191452,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8945391178131104,0.062017351388931274,0.11420805752277374,1.7193602323532104,-0.030304746702313423,0.1606687754392624,16_Aug_2023_11_19
13.00,0.00,13.00,3.00,0.00,2.00,0.00,3.00,11.00,0.00,1.00,1.00,0.00,0.00,1.00,5.00,1.00,1.00,3.00,2.00,0.00,0.00,10.00,9.00,4.00,4.00,1.00,0.00,5.00,0.00,0.00,0.00,1.5828440189361572,0.23379018902778625,0.37820687890052795,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8945094347000122,0.06197338178753853,0.11418357491493225,1.719345211982727,-0.03035671077668667,0.1606222242116928,16_Aug_2023_11_19
3.00,0.00,1.00,1.00,4.00,0.00,5.00,0.00,1.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,1.00,8.00,3.00,1.00,0.00,2.00,0.00,3.00,1.00,0.00,0.00,1.5828660726547241,0.23378098011016846,0.37815871834754944,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.894501805305481,0.061927929520606995,0.1141677275300026,1.7193405628204346,-0.03038259595632553,0.16058820486068726,16_Aug_2023_11_19
1.00,2.00,6.00,1.00,0.00,0.00,2.00,0.00,1.00,2.00,1.00,6.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,12.00,0.00,1.00,8.00,4.00,1.00,1.00,5.00,1.00,3.00,2.00,0.00,3.00,1.5828702449798584,0.23381617665290833,0.3780921399593353,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8946648836135864,0.061941877007484436,0.11425986886024475,1.7193312644958496,-0.03034406527876854,0.16052746772766113,16_Aug_2023_11_19
7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,5.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,9.00,4.00,1.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,1.5828807353973389,0.233865886926651,0.3780893087387085,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8945022821426392,0.061952877789735794,0.11411206424236298,1.7193539142608643,-0.030326183885335922,0.160488098859787,16_Aug_2023_11_19
0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,8.00,4.00,1.00,0.00,12.00,1.00,7.00,1.00,0.00,1.00,1.5828462839126587,0.2338973432779312,0.3780416250228882,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8945180177688599,0.061966005712747574,0.1140824407339096,1.719378113746643,-0.030289921909570694,0.1604597121477127,16_Aug_2023_11_19
0.00,0.00,11.00,1.00,1.00,0.00,2.00,2.00,0.00,0.00,1.00,0.00,3.00,15.00,1.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,8.00,3.00,1.00,1.00,1.00,0.00,6.00,6.00,0.00,0.00,1.5828273296356201,0.23391370475292206,0.37801510095596313,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.894520878791809,0.061998382210731506,0.11404823511838913,1.7193759679794312,-0.030251095071434975,0.16042354702949524,16_Aug_2023_11_19
2.00,0.00,1.00,0.00,4.00,0.00,1.00,0.00,11.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,9.00,5.00,1.00,0.00,3.00,0.00,5.00,2.00,0.00,0.00,1.5827876329421997,0.2339232861995697,0.37799254059791565,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8946996927261353,0.06202639266848564,0.11407044529914856,1.7194105386734009,-0.030252551659941673,0.16041013598442078,16_Aug_2023_11_19
8.00,0.00,3.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,4.00,0.00,3.00,0.00,7.00,0.00,10.00,3.00,1.00,1.00,1.00,4.00,4.00,1.00,1.00,0.00,1.5827550888061523,0.23395296931266785,0.37798142433166504,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8946938514709473,0.06202542036771774,0.11405374109745026,1.7193864583969116,-0.03024277091026306,0.16037517786026,16_Aug_2023_11_19
9.00,4.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,6.00,1.00,0.00,1.00,2.00,2.00,0.00,1.00,0.00,11.00,4.00,2.00,2.00,1.00,3.00,4.00,10.00,0.00,0.00,1.5827199220657349,0.23392269015312195,0.37800389528274536,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.894693374633789,0.06201016157865524,0.11403723061084747,1.719346523284912,-0.030218791216611862,0.16031712293624878,16_Aug_2023_11_19
4.00,8.00,1.00,2.00,0.00,5.00,3.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,7.00,5.00,1.00,0.00,1.00,0.00,4.00,2.00,0.00,0.00,1.5827072858810425,0.2339114099740982,0.37801170349121094,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8946939706802368,0.0620407909154892,0.11401621997356415,1.7193506956100464,-0.030194472521543503,0.16029205918312073,16_Aug_2023_11_19
4.00,0.00,0.00,6.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,4.00,0.00,1.00,1.00,0.00,1.00,1.00,13.00,1.00,0.00,3.00,10.00,2.00,0.00,0.00,3.00,0.00,4.00,4.00,0.00,0.00,1.582682728767395,0.23394636809825897,0.3780229091644287,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8947890996932983,0.062129825353622437,0.11405856162309647,1.719329595565796,-0.030132891610264778,0.16025492548942566,16_Aug_2023_11_19
2.00,1.00,1.00,2.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,9.00,4.00,1.00,6.00,1.00,2.00,3.00,1.00,1.00,0.00,1.5826908349990845,0.23397405445575714,0.3780364692211151,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8945276737213135,0.06204446777701378,0.11392808705568314,1.719326138496399,-0.030111726373434067,0.16022686660289764,16_Aug_2023_11_19
12.00,2.00,0.00,2.00,0.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,3.00,0.00,5.00,0.00,2.00,0.00,0.00,1.00,10.00,3.00,1.00,1.00,2.00,0.00,7.00,10.00,1.00,0.00,1.582704782485962,0.23399242758750916,0.37807342410087585,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8948032855987549,0.06217342987656593,0.11403908580541611,1.7193007469177246,-0.030012981966137886,0.16019733250141144,16_Aug_2023_11_19
3.00,1.00,2.00,8.00,0.00,0.00,2.00,0.00,4.00,1.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,9.00,3.00,7.00,2.00,7.00,14.00,2.00,2.00,0.00,0.00,1.5827051401138306,0.23407399654388428,0.3781488835811615,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8947581052780151,0.06213633343577385,0.1140446811914444,1.7192937135696411,-0.02992108464241028,0.16019804775714874,16_Aug_2023_11_19
7.00,0.00,0.00,5.00,0.00,0.00,14.00,8.00,3.00,0.00,1.00,13.00,1.00,0.00,1.00,0.00,1.00,0.00,5.00,0.00,0.00,2.00,9.00,3.00,0.00,0.00,1.00,1.00,4.00,2.00,1.00,2.00,1.582707166671753,0.23405392467975616,0.3781268000602722,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8948445320129395,0.062245532870292664,0.11399319767951965,1.7192400693893433,-0.02980225719511509,0.160110741853714,16_Aug_2023_11_19
4.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,3.00,5.00,0.00,3.00,0.00,2.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,6.00,8.00,4.00,2.00,0.00,1.00,1.00,12.00,3.00,0.00,0.00,1.582762360572815,0.23410162329673767,0.37813735008239746,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.894759178161621,0.062143705785274506,0.11398125439882278,1.7192583084106445,-0.029866736382246017,0.16016274690628052,16_Aug_2023_11_19
0.00,2.00,0.00,8.00,1.00,1.00,1.00,1.00,3.00,0.00,7.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,1.00,1.00,13.00,3.00,0.00,0.00,2.00,0.00,4.00,12.00,0.00,0.00,1.5828368663787842,0.23415063321590424,0.37818649411201477,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8948523998260498,0.06227673217654228,0.11397285759449005,1.719178557395935,-0.029693251475691795,0.1600666344165802,16_Aug_2023_11_19
2.00,0.00,0.00,3.00,3.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,6.00,2.00,0.00,1.00,0.00,4.00,5.00,0.00,1.00,1.5829423666000366,0.2341945916414261,0.3782373368740082,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8948711156845093,0.06229497119784355,0.11398410052061081,1.7191731929779053,-0.029651805758476257,0.16006775200366974,16_Aug_2023_11_19
5.00,0.00,0.00,2.00,0.00,8.00,1.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,1.00,1.00,1.00,10.00,0.00,0.00,1.00,4.00,1.00,5.00,3.00,0.00,4.00,1.5829938650131226,0.2342435121536255,0.37827882170677185,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8948819637298584,0.06232062354683876,0.11399997025728226,1.7191206216812134,-0.029509788379073143,0.1600070744752884,16_Aug_2023_11_19
3.00,0.00,3.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,7.00,0.00,15.00,2.00,1.00,0.00,1.00,10.00,3.00,0.00,0.00,2.00,0.00,4.00,2.00,0.00,0.00,1.5829997062683105,0.23428793251514435,0.3783535957336426,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8949002027511597,0.06234966218471527,0.11400531977415085,1.7192920446395874,-0.02938888780772686,0.15999692678451538,16_Aug_2023_11_19
1.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,1.00,2.00,3.00,0.00,1.00,1.00,0.00,1.00,9.00,2.00,1.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,1.582985520362854,0.23431117832660675,0.3784550726413727,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8949925899505615,0.06242259219288826,0.11392195522785187,1.7193282842636108,-0.0293449517339468,0.1599876880645752,16_Aug_2023_11_19
11.00,0.00,1.00,2.00,3.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,1.00,4.00,2.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,10.00,6.00,0.00,9.00,1.00,0.00,3.00,2.00,1.00,0.00,1.582867980003357,0.23439638316631317,0.37853890657424927,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8949884176254272,0.06241921707987785,0.11394102871417999,1.7193067073822021,-0.029220836237072945,0.159977525472641,16_Aug_2023_11_19
5.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,14.00,1.00,9.00,5.00,1.00,1.00,2.00,0.00,5.00,0.00,1.00,0.00,1.5828884840011597,0.23433436453342438,0.3786923289299011,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950097560882568,0.062428105622529984,0.1139616072177887,1.719298005104065,-0.029156196862459183,0.16000470519065857,16_Aug_2023_11_19
4.00,0.00,1.00,1.00,4.00,0.00,1.00,0.00,0.00,0.00,14.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,3.00,2.00,0.00,1.00,9.00,1.00,1.00,0.00,0.00,0.00,7.00,9.00,0.00,0.00,1.582869052886963,0.23441554605960846,0.37886345386505127,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8949939012527466,0.06249232962727547,0.11396822333335876,1.7192789316177368,-0.029146822169423103,0.16009558737277985,16_Aug_2023_11_19
3.00,0.00,2.00,1.00,0.00,12.00,2.00,0.00,2.00,1.00,0.00,1.00,4.00,3.00,1.00,1.00,0.00,1.00,2.00,11.00,0.00,1.00,9.00,3.00,1.00,8.00,1.00,0.00,8.00,3.00,1.00,3.00,1.582871675491333,0.23443658649921417,0.3789623975753784,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8949863910675049,0.06251082569360733,0.11405511200428009,1.71925950050354,-0.029136309400200844,0.16016916930675507,16_Aug_2023_11_19
2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,10.00,0.00,1.00,1.00,2.00,1.00,8.00,1.00,0.00,0.00,1.582824945449829,0.23444409668445587,0.3791002333164215,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950018882751465,0.06250164657831192,0.1141682118177414,1.7191799879074097,-0.02907932549715042,0.160161092877388,16_Aug_2023_11_19
3.00,0.00,0.00,2.00,1.00,4.00,2.00,0.00,3.00,0.00,1.00,2.00,2.00,1.00,2.00,0.00,0.00,8.00,2.00,1.00,1.00,0.00,9.00,2.00,0.00,0.00,1.00,0.00,5.00,1.00,0.00,0.00,1.5829323530197144,0.23456063866615295,0.37906771898269653,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950163125991821,0.06251690536737442,0.11426542699337006,1.7190322875976562,-0.029013510793447495,0.16026867926120758,16_Aug_2023_11_19
2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,8.00,0.00,1.00,0.00,0.00,0.00,13.00,1.00,3.00,0.00,0.00,1.00,11.00,2.00,2.00,0.00,2.00,0.00,4.00,3.00,0.00,0.00,1.5828701257705688,0.2344415932893753,0.37921127676963806,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950269222259521,0.06253418326377869,0.11429563909769058,1.71902334690094,-0.02891559526324272,0.16030171513557434,16_Aug_2023_11_19
3.00,0.00,1.00,0.00,3.00,0.00,0.00,8.00,2.00,0.00,3.00,1.00,0.00,15.00,0.00,0.00,0.00,1.00,3.00,1.00,0.00,1.00,9.00,0.00,2.00,1.00,3.00,0.00,5.00,0.00,0.00,0.00,1.5829192399978638,0.23445981740951538,0.3792649507522583,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950424194335938,0.06252284348011017,0.11428463459014893,1.719244122505188,-0.02888660319149494,0.16030357778072357,16_Aug_2023_11_19
1.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,3.00,7.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00,3.00,8.00,10.00,1.00,3.00,2.00,0.00,4.00,3.00,15.00,0.00,1.5829883813858032,0.23453722894191742,0.3792980909347534,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950501680374146,0.06254260241985321,0.11429518461227417,1.719178557395935,-0.028720954433083534,0.16032640635967255,16_Aug_2023_11_19
2.00,1.00,0.00,2.00,3.00,1.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,0.00,0.00,0.00,9.00,2.00,1.00,0.00,2.00,0.00,3.00,1.00,0.00,0.00,1.582979679107666,0.23454658687114716,0.37940409779548645,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950555324554443,0.06256045401096344,0.11428637057542801,1.7190920114517212,-0.02867509052157402,0.16040731966495514,16_Aug_2023_11_19
1.00,0.00,1.00,2.00,1.00,1.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,13.00,1.00,0.00,2.00,11.00,3.00,1.00,0.00,1.00,0.00,7.00,0.00,1.00,0.00,1.5831483602523804,0.23461872339248657,0.3794068396091461,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950819969177246,0.06257901340723038,0.11430060863494873,1.7191312313079834,-0.02858761139214039,0.1603769212961197,16_Aug_2023_11_19
3.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,6.00,6.00,0.00,0.00,10.00,0.00,1.00,2.00,1.00,2.00,4.00,0.00,4.00,0.00,1.5834013223648071,0.23483306169509888,0.37941357493400574,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951070308685303,0.06260520964860916,0.11437429487705231,1.7190494537353516,-0.028471726924180984,0.16044864058494568,16_Aug_2023_11_19
1.00,0.00,1.00,2.00,3.00,1.00,14.00,1.00,5.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,3.00,10.00,1.00,9.00,2.00,1.00,1.00,0.00,0.00,4.00,3.00,0.00,1.00,1.5831390619277954,0.23493672907352448,0.3795444369316101,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8950930833816528,0.06259441375732422,0.11438625305891037,1.7189913988113403,-0.028473788872361183,0.1605082005262375,16_Aug_2023_11_19
3.00,0.00,1.00,2.00,0.00,4.00,1.00,1.00,4.00,0.00,0.00,1.00,1.00,0.00,10.00,0.00,0.00,0.00,8.00,3.00,1.00,5.00,9.00,3.00,11.00,0.00,0.00,3.00,4.00,9.00,0.00,8.00,1.5832233428955078,0.23498734831809998,0.379574716091156,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.895092487335205,0.06261032074689865,0.11435987055301666,1.7189998626708984,-0.028475577011704445,0.16052907705307007,16_Aug_2023_11_19
13.00,1.00,1.00,0.00,1.00,12.00,1.00,0.00,2.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,9.00,4.00,1.00,0.00,3.00,1.00,6.00,1.00,0.00,0.00,1.5832830667495728,0.23506388068199158,0.37963151931762695,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.895141839981079,0.0626789852976799,0.1144029051065445,1.7190388441085815,-0.028314460068941116,0.16045887768268585,16_Aug_2023_11_19
1.00,0.00,1.00,0.00,0.00,0.00,1.00,12.00,2.00,1.00,0.00,2.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,11.00,3.00,2.00,0.00,2.00,5.00,0.00,3.00,0.00,1.00,1.58333420753479,0.23507767915725708,0.3796418011188507,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951555490493774,0.06268815696239471,0.1143747866153717,1.7191340923309326,-0.02832949347794056,0.1603824943304062,16_Aug_2023_11_19
3.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,4.00,1.00,1.00,1.00,2.00,5.00,0.00,1.00,7.00,3.00,0.00,0.00,9.00,7.00,0.00,0.00,1.00,0.00,4.00,2.00,0.00,0.00,1.5833216905593872,0.2351056933403015,0.3796536326408386,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.895145058631897,0.06267081201076508,0.11432491987943649,1.7190340757369995,-0.028278371319174767,0.16041630506515503,16_Aug_2023_11_19
1.00,0.00,0.00,6.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,7.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,9.00,2.00,1.00,9.00,2.00,1.00,4.00,5.00,10.00,1.00,1.5833847522735596,0.23515059053897858,0.3796870708465576,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951557874679565,0.06272512674331665,0.11428431421518326,1.7189879417419434,-0.028141845017671585,0.16034598648548126,16_Aug_2023_11_19
0.00,0.00,0.00,0.00,9.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,9.00,2.00,2.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,1.5833945274353027,0.23515494167804718,0.3797021210193634,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951786756515503,0.06273502856492996,0.11428236216306686,1.7189871072769165,-0.02809971384704113,0.1603330671787262,16_Aug_2023_11_19
7.00,9.00,1.00,2.00,0.00,3.00,0.00,5.00,2.00,0.00,4.00,9.00,0.00,1.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,10.00,3.00,1.00,0.00,2.00,1.00,3.00,13.00,0.00,5.00,1.5837143659591675,0.2351415604352951,0.3796554505825043,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951914310455322,0.06274227052927017,0.11429408937692642,1.7190823554992676,-0.028126846998929977,0.16028296947479248,16_Aug_2023_11_19
2.00,0.00,1.00,2.00,1.00,0.00,2.00,0.00,3.00,0.00,7.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,9.00,2.00,1.00,0.00,1.00,0.00,3.00,1.00,0.00,0.00,1.5835715532302856,0.23515288531780243,0.37970224022865295,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951938152313232,0.06277266889810562,0.11429619789123535,1.7190848588943481,-0.028102198615670204,0.16026811301708221,16_Aug_2023_11_19
1.00,0.00,1.00,2.00,7.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,5.00,9.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00,4.00,2.00,0.00,0.00,7.00,3.00,2.00,14.00,1.00,1.5832639932632446,0.23507831990718842,0.37978395819664,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951977491378784,0.06277377903461456,0.11429063230752945,1.7190821170806885,-0.028103865683078766,0.16026581823825836,16_Aug_2023_11_19
5.00,1.00,1.00,6.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,9.00,7.00,0.00,0.00,0.00,1.00,12.00,2.00,5.00,0.00,1.00,10.00,2.00,1.00,0.00,0.00,4.00,3.00,1.00,0.00,0.00,1.5833345651626587,0.23517179489135742,0.37979087233543396,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951728343963623,0.06281742453575134,0.11430775374174118,1.719028353691101,-0.028049372136592865,0.16020560264587402,16_Aug_2023_11_19
5.00,4.00,3.00,2.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,8.00,0.00,1.00,0.00,2.00,0.00,3.00,6.00,0.00,0.00,1.5833156108856201,0.23521003127098083,0.37978309392929077,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951685428619385,0.06280753761529922,0.1142532080411911,1.7190351486206055,-0.028009876608848572,0.16016575694084167,16_Aug_2023_11_19
1.00,4.00,2.00,0.00,7.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,10.00,2.00,2.00,0.00,2.00,1.00,7.00,0.00,0.00,13.00,1.5833234786987305,0.23522038757801056,0.37977489829063416,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951876163482666,0.06284201890230179,0.11421577632427216,1.718901515007019,-0.027790168300271034,0.1601855456829071,16_Aug_2023_11_19
3.00,0.00,1.00,2.00,3.00,1.00,2.00,0.00,2.00,0.00,0.00,10.00,14.00,0.00,3.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,10.00,1.00,8.00,0.00,1.00,1.00,8.00,2.00,0.00,0.00,1.5833278894424438,0.2352573275566101,0.37975001335144043,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8952239751815796,0.0628894791007042,0.11422867327928543,1.718990445137024,-0.027779826894402504,0.16010291874408722,16_Aug_2023_11_19
7.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00,1.00,1.00,1.00,2.00,3.00,0.00,1.00,1.00,3.00,0.00,10.00,5.00,1.00,0.00,2.00,1.00,4.00,0.00,0.00,0.00,1.5832695960998535,0.23529087007045746,0.3797270953655243,1.794803500175476,-0.0790790468454361,0.4576115310192108,1.8951995372772217,0.0628761276602745,0.11416357010602951,1.718994140625,-0.02779921144247055,0.16009218990802765,16_Aug_2023_11_19
