S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
5.0,1.0,5.0,61.0,19.0,1.0,8.0,2.0,6.0,1.0,11.0,0.0,1.0,6.0,1.0,15.0,5.0,6.0,41.0,23.0,24.0,8.0,114.0,17.0,1.0,96.0,5.0,32.0,26.0,10.0,0.0,1.51295340061188,0.634589016437531,0.759844660758972,1.65052437782288,0.424435555934906,0.548716723918915,1.34318494796753,0.630151033401489,0.303217470645905,1.29514944553375,0.559939920902252,0.507151126861572,16_Aug_2023_12_41
3.0,0.0,4.0,58.0,17.0,0.0,6.0,0.0,3.0,2.0,10.0,7.0,0.0,3.0,0.0,11.0,2.0,8.0,39.0,23.0,27.0,4.0,109.0,16.0,1.0,94.0,5.0,32.0,28.0,14.0,1.0,1.51295340061188,0.634589016437531,0.759844660758972,1.65052437782288,0.424435555934906,0.548716723918915,1.34318494796753,0.630151033401489,0.303217470645905,1.29514944553375,0.559939920902252,0.507151126861572,16_Aug_2023_12_41
3.0,1.0,6.0,60.0,13.0,0.0,5.0,1.0,3.0,0.0,12.0,3.0,0.0,3.0,0.0,16.0,1.0,8.0,39.0,26.0,28.0,8.0,109.0,11.0,1.0,89.0,5.0,30.0,27.0,12.0,0.0,1.51296520233154,0.634598016738892,0.759841859340668,1.6504077911377,0.424432069063187,0.548884391784668,1.34325301647186,0.630140483379364,0.303231209516525,1.29514729976654,0.559965193271637,0.507152676582336,16_Aug_2023_12_41
5.0,1.0,3.0,59.0,14.0,0.0,6.0,2.0,5.0,13.0,11.0,4.0,0.0,2.0,1.0,14.0,2.0,7.0,37.0,26.0,26.0,7.0,113.0,13.0,2.0,93.0,4.0,28.0,31.0,13.0,2.0,1.51296520233154,0.634598016738892,0.759841859340668,1.6504077911377,0.424432069063187,0.548884391784668,1.34325301647186,0.630140483379364,0.303231209516525,1.29514729976654,0.559965193271637,0.507152676582336,16_Aug_2023_12_41
5.0,1.0,5.0,59.0,17.0,0.0,7.0,1.0,4.0,1.0,12.0,1.0,0.0,2.0,1.0,14.0,1.0,8.0,42.0,22.0,24.0,7.0,113.0,11.0,7.0,92.0,4.0,31.0,27.0,9.0,0.0,1.51297473907471,0.634596228599548,0.759844124317169,1.65052425861359,0.424488365650177,0.548716127872467,1.34327328205109,0.630185186862946,0.303247153759003,1.29513573646545,0.560013175010681,0.507170915603638,16_Aug_2023_12_41
5.0,0.0,4.0,59.0,19.0,2.0,8.0,1.0,4.0,13.0,6.0,3.0,0.0,2.0,0.0,9.0,1.0,9.0,41.0,24.0,24.0,6.0,112.0,15.0,1.0,93.0,6.0,30.0,30.0,8.0,0.0,1.51297473907471,0.634596228599548,0.759844124317169,1.65052425861359,0.424488365650177,0.548716127872467,1.34327328205109,0.630185186862946,0.303247153759003,1.29513573646545,0.560013175010681,0.507170915603638,16_Aug_2023_12_41
4.0,0.0,5.0,63.0,15.0,0.0,8.0,0.0,6.0,1.0,11.0,5.0,1.0,8.0,1.0,15.0,1.0,8.0,41.0,25.0,26.0,7.0,114.0,15.0,1.0,92.0,6.0,33.0,29.0,13.0,0.0,1.5129998922348,0.634597539901733,0.759809076786041,1.6505309343338,0.424501925706863,0.548706650733948,1.34342634677887,0.630073428153992,0.303284883499145,1.29513335227966,0.560041487216949,0.507174551486969,16_Aug_2023_12_41
5.0,0.0,5.0,56.0,14.0,0.0,9.0,1.0,5.0,1.0,12.0,3.0,0.0,6.0,5.0,12.0,1.0,8.0,43.0,27.0,24.0,10.0,116.0,17.0,3.0,91.0,5.0,34.0,26.0,12.0,0.0,1.5129998922348,0.634597539901733,0.759809076786041,1.6505309343338,0.424501925706863,0.548706650733948,1.34342634677887,0.630073428153992,0.303284883499145,1.29513335227966,0.560041487216949,0.507174551486969,16_Aug_2023_12_41
5.0,0.0,10.0,59.0,13.0,0.0,7.0,0.0,1.0,0.0,13.0,3.0,1.0,6.0,1.0,14.0,0.0,8.0,41.0,30.0,24.0,8.0,119.0,15.0,5.0,93.0,5.0,32.0,27.0,8.0,1.0,1.51301252841949,0.634601056575775,0.759810209274292,1.65040838718414,0.424496322870255,0.548840165138245,1.34339797496796,0.630175054073334,0.303289979696274,1.295130610466,0.560075759887695,0.507175624370575,16_Aug_2023_12_41
3.0,0.0,3.0,56.0,12.0,0.0,8.0,8.0,5.0,1.0,13.0,5.0,0.0,6.0,1.0,14.0,2.0,6.0,39.0,29.0,21.0,6.0,117.0,18.0,1.0,93.0,5.0,31.0,29.0,9.0,1.0,1.51301252841949,0.634601056575775,0.759810209274292,1.65040838718414,0.424496322870255,0.548840165138245,1.34339797496796,0.630175054073334,0.303289979696274,1.295130610466,0.560075759887695,0.507175624370575,16_Aug_2023_12_41
