S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
5.0,1.0,11.0,73.0,124.0,0.0,18.0,0.0,25.0,26.0,19.0,59.0,4.0,27.0,4.0,22.0,3.0,18.0,20.0,13.0,28.0,13.0,51.0,25.0,0.0,112.0,9.0,22.0,56.0,16.0,2.0,1.56720721721649,0.642588555812836,0.784031867980957,1.69153904914856,0.416693717241287,0.588785827159882,1.40951204299927,0.596228182315826,0.343447118997574,1.34864854812622,0.545887589454651,0.542903602123261,16_Aug_2023_12_52
11.0,7.0,7.0,68.0,119.0,1.0,19.0,1.0,28.0,28.0,15.0,56.0,9.0,29.0,5.0,22.0,5.0,17.0,23.0,13.0,26.0,14.0,49.0,28.0,5.0,109.0,6.0,19.0,58.0,14.0,8.0,1.56720721721649,0.642588555812836,0.784031867980957,1.69153904914856,0.416693717241287,0.588785827159882,1.40951204299927,0.596228182315826,0.343447118997574,1.34864854812622,0.545887589454651,0.542903602123261,16_Aug_2023_12_52
7.0,5.0,6.0,69.0,113.0,3.0,22.0,0.0,25.0,27.0,18.0,48.0,3.0,31.0,3.0,22.0,3.0,16.0,26.0,12.0,23.0,12.0,55.0,27.0,1.0,110.0,2.0,19.0,57.0,15.0,2.0,1.56727981567383,0.642601549625397,0.784033715724945,1.69156777858734,0.41669699549675,0.588765323162079,1.40954232215881,0.596274137496948,0.343449205160141,1.34870719909668,0.545940637588501,0.542915821075439,16_Aug_2023_12_52
3.0,2.0,12.0,69.0,119.0,0.0,17.0,1.0,28.0,20.0,17.0,49.0,4.0,27.0,4.0,18.0,3.0,14.0,27.0,13.0,22.0,12.0,55.0,18.0,2.0,109.0,5.0,17.0,57.0,11.0,2.0,1.56727981567383,0.642601549625397,0.784033715724945,1.69156777858734,0.41669699549675,0.588765323162079,1.40954232215881,0.596274137496948,0.343449205160141,1.34870719909668,0.545940637588501,0.542915821075439,16_Aug_2023_12_52
6.0,2.0,9.0,73.0,114.0,14.0,18.0,0.0,25.0,24.0,20.0,48.0,5.0,28.0,0.0,16.0,3.0,15.0,26.0,9.0,25.0,15.0,51.0,16.0,2.0,108.0,8.0,17.0,63.0,13.0,13.0,1.56734716892242,0.642611503601074,0.78404152393341,1.69159936904907,0.416692078113556,0.588758707046509,1.40957236289978,0.596318781375885,0.343458294868469,1.34877061843872,0.546012580394745,0.542925000190735,16_Aug_2023_12_52
6.0,0.0,6.0,71.0,109.0,1.0,16.0,1.0,29.0,19.0,21.0,46.0,3.0,27.0,3.0,19.0,0.0,14.0,27.0,6.0,23.0,13.0,51.0,16.0,2.0,110.0,10.0,20.0,60.0,13.0,3.0,1.56734716892242,0.642611503601074,0.78404152393341,1.69159936904907,0.416692078113556,0.588758707046509,1.40957236289978,0.596318781375885,0.343458294868469,1.34877061843872,0.546012580394745,0.542925000190735,16_Aug_2023_12_52
7.0,0.0,5.0,76.0,110.0,1.0,16.0,1.0,25.0,13.0,19.0,38.0,6.0,27.0,4.0,16.0,3.0,16.0,31.0,11.0,23.0,9.0,47.0,23.0,2.0,110.0,7.0,17.0,63.0,9.0,2.0,1.56743252277374,0.642596960067749,0.784040927886963,1.69162249565125,0.41667976975441,0.5887610912323,1.40959572792053,0.596379816532135,0.343441367149353,1.34874832630157,0.546084880828857,0.542969465255737,16_Aug_2023_12_52
13.0,0.0,11.0,75.0,113.0,0.0,10.0,9.0,23.0,17.0,21.0,36.0,2.0,25.0,3.0,15.0,4.0,8.0,24.0,13.0,22.0,8.0,50.0,14.0,5.0,103.0,7.0,21.0,67.0,8.0,1.0,1.56743252277374,0.642596960067749,0.784040927886963,1.69162249565125,0.41667976975441,0.5887610912323,1.40959572792053,0.596379816532135,0.343441367149353,1.34874832630157,0.546084880828857,0.542969465255737,16_Aug_2023_12_52
7.0,2.0,9.0,65.0,117.0,0.0,11.0,0.0,23.0,14.0,22.0,20.0,7.0,27.0,1.0,16.0,3.0,10.0,27.0,13.0,23.0,10.0,51.0,13.0,2.0,109.0,7.0,17.0,73.0,10.0,1.0,1.56750202178955,0.642593860626221,0.784050762653351,1.69163131713867,0.416652888059616,0.588792264461517,1.40960049629211,0.596444308757782,0.343421816825867,1.34878587722778,0.546189844608307,0.543002843856812,16_Aug_2023_12_52
7.0,2.0,12.0,67.0,109.0,1.0,8.0,1.0,23.0,19.0,22.0,21.0,3.0,25.0,3.0,16.0,0.0,5.0,26.0,14.0,27.0,9.0,48.0,18.0,3.0,108.0,6.0,16.0,73.0,10.0,10.0,1.56750202178955,0.642593860626221,0.784050762653351,1.69163131713867,0.416652888059616,0.588792264461517,1.40960049629211,0.596444308757782,0.343421816825867,1.34878587722778,0.546189844608307,0.543002843856812,16_Aug_2023_12_52
15.0,2.0,9.0,67.0,115.0,2.0,5.0,0.0,21.0,14.0,32.0,21.0,10.0,25.0,3.0,16.0,3.0,12.0,27.0,17.0,29.0,8.0,46.0,13.0,1.0,112.0,5.0,24.0,75.0,8.0,1.0,1.56756150722504,0.6425901055336,0.784062922000885,1.69166958332062,0.416657894849777,0.58874922990799,1.40961992740631,0.596474468708038,0.343431651592255,1.34890675544739,0.546202659606934,0.542986512184143,16_Aug_2023_12_52
7.0,2.0,12.0,65.0,109.0,0.0,9.0,0.0,24.0,18.0,32.0,25.0,3.0,23.0,1.0,15.0,4.0,5.0,32.0,15.0,17.0,8.0,49.0,10.0,4.0,107.0,4.0,23.0,75.0,10.0,1.0,1.56756150722504,0.6425901055336,0.784062922000885,1.69166958332062,0.416657894849777,0.58874922990799,1.40961992740631,0.596474468708038,0.343431651592255,1.34890675544739,0.546202659606934,0.542986512184143,16_Aug_2023_12_52
11.0,2.0,6.0,74.0,110.0,0.0,10.0,1.0,17.0,8.0,35.0,22.0,3.0,22.0,2.0,11.0,3.0,6.0,33.0,8.0,21.0,11.0,52.0,10.0,5.0,107.0,3.0,25.0,74.0,14.0,0.0,1.56763243675232,0.642591834068298,0.784084618091583,1.6917051076889,0.416659533977508,0.588709473609924,1.40963852405548,0.596508085727692,0.343451321125031,1.34887802600861,0.54627799987793,0.54302042722702,16_Aug_2023_12_52
9.0,7.0,12.0,62.0,116.0,0.0,7.0,1.0,15.0,13.0,42.0,18.0,4.0,26.0,3.0,13.0,2.0,7.0,31.0,13.0,17.0,6.0,52.0,13.0,7.0,106.0,6.0,23.0,74.0,7.0,1.0,1.56763243675232,0.642591834068298,0.784084618091583,1.6917051076889,0.416659533977508,0.588709473609924,1.40963852405548,0.596508085727692,0.343451321125031,1.34887802600861,0.54627799987793,0.54302042722702,16_Aug_2023_12_52
11.0,1.0,8.0,65.0,108.0,0.0,6.0,0.0,23.0,8.0,37.0,19.0,3.0,22.0,2.0,10.0,12.0,3.0,31.0,12.0,22.0,6.0,50.0,10.0,3.0,104.0,5.0,24.0,75.0,6.0,1.0,1.56770610809326,0.642592489719391,0.784099459648132,1.69171249866486,0.416621774435043,0.588812708854675,1.4096542596817,0.596553146839142,0.343467146158218,1.34900486469269,0.546256601810455,0.542985618114471,16_Aug_2023_12_52
8.0,3.0,7.0,67.0,107.0,0.0,3.0,0.0,19.0,7.0,37.0,20.0,4.0,21.0,1.0,11.0,1.0,7.0,31.0,11.0,25.0,9.0,53.0,9.0,4.0,102.0,5.0,23.0,75.0,5.0,3.0,1.56770610809326,0.642592489719391,0.784099459648132,1.69171249866486,0.416621774435043,0.588812708854675,1.4096542596817,0.596553146839142,0.343467146158218,1.34900486469269,0.546256601810455,0.542985618114471,16_Aug_2023_12_52
9.0,1.0,16.0,62.0,111.0,3.0,4.0,14.0,18.0,6.0,37.0,16.0,3.0,21.0,0.0,10.0,3.0,3.0,34.0,13.0,22.0,9.0,51.0,4.0,5.0,101.0,2.0,30.0,71.0,11.0,5.0,1.56779050827026,0.642592549324035,0.784101009368897,1.691734790802,0.416663348674774,0.588688969612122,1.40966439247131,0.596601724624634,0.343486189842224,1.34905886650085,0.546272218227387,0.542993128299713,16_Aug_2023_12_52
9.0,3.0,11.0,59.0,103.0,0.0,6.0,0.0,20.0,8.0,39.0,12.0,3.0,19.0,1.0,5.0,2.0,9.0,36.0,13.0,19.0,7.0,54.0,6.0,5.0,101.0,5.0,27.0,73.0,12.0,5.0,1.56779050827026,0.642592549324035,0.784101009368897,1.691734790802,0.416663348674774,0.588688969612122,1.40966439247131,0.596601724624634,0.343486189842224,1.34905886650085,0.546272218227387,0.542993128299713,16_Aug_2023_12_52
6.0,0.0,11.0,64.0,92.0,1.0,0.0,14.0,19.0,12.0,39.0,13.0,3.0,23.0,2.0,9.0,4.0,3.0,36.0,11.0,19.0,11.0,57.0,7.0,3.0,97.0,2.0,22.0,67.0,14.0,1.0,1.56785297393799,0.642591834068298,0.784113049507141,1.69175446033478,0.416684955358505,0.588661730289459,1.40961539745331,0.596769750118256,0.343497484922409,1.34910249710083,0.546298980712891,0.543003380298615,16_Aug_2023_12_52
7.0,2.0,11.0,57.0,98.0,2.0,6.0,0.0,16.0,10.0,37.0,8.0,2.0,20.0,3.0,9.0,6.0,9.0,33.0,5.0,17.0,14.0,59.0,7.0,6.0,98.0,4.0,24.0,72.0,13.0,1.0,1.56792366504669,0.642598509788513,0.784141719341278,1.69178450107574,0.41667628288269,0.588704347610474,1.40957939624786,0.596923172473908,0.343481510877609,1.34915435314178,0.546298205852508,0.543011426925659,16_Aug_2023_12_52
7.0,0.0,6.0,54.0,97.0,0.0,2.0,0.0,15.0,11.0,42.0,8.0,0.0,17.0,5.0,6.0,5.0,3.0,37.0,10.0,20.0,9.0,65.0,9.0,5.0,98.0,5.0,58.0,68.0,11.0,11.0,1.56792366504669,0.642598509788513,0.784141719341278,1.69178450107574,0.41667628288269,0.588704347610474,1.40957939624786,0.596923172473908,0.343481510877609,1.34915435314178,0.546298205852508,0.543011426925659,16_Aug_2023_12_52
5.0,1.0,10.0,55.0,85.0,1.0,7.0,0.0,14.0,7.0,49.0,12.0,2.0,17.0,3.0,5.0,3.0,5.0,34.0,12.0,19.0,9.0,58.0,9.0,5.0,92.0,5.0,26.0,62.0,11.0,1.0,1.56799983978271,0.64260470867157,0.784160673618317,1.6917986869812,0.416697531938553,0.588632345199585,1.40962862968445,0.596928834915161,0.343523621559143,1.34924733638763,0.54628986120224,0.54303389787674,16_Aug_2023_12_52
8.0,2.0,12.0,52.0,89.0,4.0,2.0,0.0,13.0,7.0,50.0,13.0,1.0,14.0,4.0,4.0,0.0,4.0,39.0,14.0,21.0,10.0,62.0,9.0,9.0,97.0,3.0,1.0,63.0,16.0,1.0,1.56799983978271,0.64260470867157,0.784160673618317,1.6917986869812,0.416697531938553,0.588632345199585,1.40962862968445,0.596928834915161,0.343523621559143,1.34924733638763,0.54628986120224,0.54303389787674,16_Aug_2023_12_52
9.0,2.0,12.0,55.0,90.0,0.0,1.0,0.0,11.0,8.0,51.0,11.0,1.0,14.0,1.0,5.0,5.0,7.0,37.0,6.0,25.0,14.0,67.0,6.0,2.0,97.0,3.0,4.0,59.0,11.0,0.0,1.5680673122406,0.64261120557785,0.784186542034149,1.69182074069977,0.416668891906738,0.588707029819489,1.40963113307953,0.597119569778442,0.343522727489471,1.34918665885925,0.546399533748627,0.543054521083832,16_Aug_2023_12_52
5.0,5.0,15.0,52.0,79.0,0.0,1.0,0.0,12.0,9.0,66.0,12.0,0.0,13.0,12.0,7.0,5.0,3.0,37.0,14.0,20.0,14.0,68.0,6.0,3.0,91.0,4.0,1.0,46.0,11.0,1.0,1.5680673122406,0.64261120557785,0.784186542034149,1.69182074069977,0.416668891906738,0.588707029819489,1.40963113307953,0.597119569778442,0.343522727489471,1.34918665885925,0.546399533748627,0.543054521083832,16_Aug_2023_12_52
6.0,2.0,11.0,54.0,67.0,0.0,7.0,0.0,11.0,7.0,69.0,11.0,0.0,13.0,1.0,7.0,4.0,5.0,41.0,11.0,23.0,9.0,64.0,10.0,0.0,87.0,3.0,0.0,50.0,9.0,0.0,1.56814074516296,0.642611801624298,0.78419816493988,1.69185996055603,0.416690796613693,0.588648200035095,1.40961813926697,0.597227215766907,0.343534857034683,1.34932255744934,0.546383559703827,0.543075501918793,16_Aug_2023_12_52
6.0,1.0,11.0,49.0,73.0,0.0,1.0,1.0,10.0,2.0,74.0,10.0,1.0,12.0,1.0,6.0,4.0,0.0,40.0,8.0,21.0,6.0,65.0,9.0,4.0,84.0,3.0,1.0,49.0,11.0,2.0,1.56814074516296,0.642611801624298,0.78419816493988,1.69185996055603,0.416690796613693,0.588648200035095,1.40961813926697,0.597227215766907,0.343534857034683,1.34932255744934,0.546383559703827,0.543075501918793,16_Aug_2023_12_52
5.0,3.0,11.0,50.0,63.0,0.0,0.0,0.0,9.0,8.0,70.0,9.0,0.0,11.0,3.0,12.0,3.0,2.0,39.0,4.0,16.0,10.0,63.0,10.0,1.0,81.0,5.0,0.0,48.0,14.0,1.0,1.56821441650391,0.642610847949982,0.784215748310089,1.69187474250793,0.416685432195663,0.5886390209198,1.40961122512817,0.597328126430512,0.343545109033585,1.34930050373077,0.54647570848465,0.543099284172058,16_Aug_2023_12_52
5.0,0.0,10.0,55.0,62.0,0.0,4.0,0.0,11.0,9.0,75.0,8.0,0.0,17.0,0.0,1.0,1.0,2.0,39.0,4.0,18.0,7.0,63.0,10.0,2.0,76.0,2.0,0.0,40.0,18.0,1.0,1.56821441650391,0.642610847949982,0.784215748310089,1.69187474250793,0.416685432195663,0.5886390209198,1.40961122512817,0.597328126430512,0.343545109033585,1.34930050373077,0.54647570848465,0.543099284172058,16_Aug_2023_12_52
6.0,1.0,10.0,47.0,59.0,0.0,3.0,0.0,10.0,5.0,68.0,8.0,0.0,18.0,0.0,4.0,4.0,5.0,40.0,4.0,16.0,9.0,67.0,11.0,1.0,82.0,1.0,0.0,40.0,10.0,0.0,1.56829130649567,0.642608821392059,0.784238994121552,1.6918922662735,0.416689842939377,0.588621079921722,1.40970897674561,0.597187221050262,0.343658447265625,1.34940540790558,0.546460270881653,0.543127417564392,16_Aug_2023_12_52
5.0,1.0,8.0,50.0,67.0,1.0,4.0,1.0,11.0,1.0,71.0,5.0,0.0,15.0,2.0,4.0,3.0,5.0,39.0,10.0,14.0,7.0,66.0,12.0,0.0,71.0,3.0,0.0,37.0,13.0,0.0,1.56829130649567,0.642608821392059,0.784238994121552,1.6918922662735,0.416689842939377,0.588621079921722,1.40970897674561,0.597187221050262,0.343658447265625,1.34940540790558,0.546460270881653,0.543127417564392,16_Aug_2023_12_52
5.0,3.0,8.0,50.0,58.0,0.0,2.0,3.0,11.0,3.0,68.0,9.0,0.0,16.0,9.0,6.0,1.0,0.0,33.0,5.0,16.0,7.0,70.0,11.0,7.0,69.0,4.0,0.0,38.0,13.0,0.0,1.56836533546448,0.642604410648346,0.784240365028381,1.69192147254944,0.416689723730087,0.58859133720398,1.40965890884399,0.597426950931549,0.343584686517715,1.34943640232086,0.546544015407562,0.543161273002625,16_Aug_2023_12_52
14.0,2.0,7.0,51.0,62.0,12.0,0.0,0.0,11.0,5.0,69.0,10.0,0.0,14.0,2.0,3.0,3.0,6.0,38.0,6.0,15.0,9.0,67.0,16.0,1.0,73.0,4.0,0.0,38.0,11.0,9.0,1.56836533546448,0.642604410648346,0.784240365028381,1.69192147254944,0.416689723730087,0.58859133720398,1.40965890884399,0.597426950931549,0.343584686517715,1.34943640232086,0.546544015407562,0.543161273002625,16_Aug_2023_12_52
11.0,3.0,7.0,43.0,54.0,0.0,3.0,0.0,9.0,0.0,64.0,5.0,0.0,8.0,0.0,4.0,3.0,6.0,39.0,7.0,11.0,5.0,65.0,11.0,0.0,74.0,5.0,0.0,35.0,9.0,2.0,1.56843388080597,0.642600834369659,0.784266591072083,1.69193112850189,0.416684836149216,0.588577508926392,1.40967953205109,0.597489655017853,0.343601047992706,1.34951603412628,0.54649955034256,0.543142795562744,16_Aug_2023_12_52
6.0,0.0,5.0,46.0,55.0,3.0,3.0,0.0,13.0,3.0,70.0,6.0,0.0,8.0,4.0,5.0,3.0,1.0,39.0,11.0,8.0,8.0,67.0,12.0,0.0,69.0,11.0,23.0,36.0,9.0,0.0,1.56843388080597,0.642600834369659,0.784266591072083,1.69193112850189,0.416684836149216,0.588577508926392,1.40967953205109,0.597489655017853,0.343601047992706,1.34951603412628,0.54649955034256,0.543142795562744,16_Aug_2023_12_52
6.0,0.0,7.0,43.0,47.0,0.0,0.0,1.0,9.0,14.0,67.0,3.0,0.0,9.0,0.0,4.0,1.0,3.0,39.0,4.0,11.0,5.0,71.0,14.0,1.0,71.0,5.0,23.0,31.0,10.0,0.0,1.56849455833435,0.642602980136871,0.784289240837097,1.6919469833374,0.416687667369843,0.588563203811646,1.40978026390076,0.597446620464325,0.343625158071518,1.34948825836182,0.546612143516541,0.543195307254791,16_Aug_2023_12_52
6.0,1.0,5.0,43.0,47.0,0.0,2.0,1.0,11.0,3.0,67.0,5.0,0.0,12.0,1.0,0.0,0.0,1.0,35.0,12.0,11.0,7.0,72.0,15.0,0.0,74.0,3.0,23.0,34.0,8.0,1.0,1.56849455833435,0.642602980136871,0.784289240837097,1.6919469833374,0.416687667369843,0.588563203811646,1.40978026390076,0.597446620464325,0.343625158071518,1.34948825836182,0.546612143516541,0.543195307254791,16_Aug_2023_12_52
7.0,0.0,8.0,41.0,50.0,0.0,4.0,0.0,11.0,0.0,67.0,5.0,0.0,9.0,4.0,5.0,3.0,0.0,37.0,9.0,11.0,6.0,77.0,12.0,1.0,78.0,2.0,25.0,33.0,8.0,0.0,1.56856679916382,0.642601907253265,0.784316420555115,1.69199419021606,0.416687428951263,0.588646531105042,1.40973973274231,0.597653031349182,0.343637466430664,1.34957814216614,0.546610891819,0.543193936347961,16_Aug_2023_12_52
3.0,2.0,9.0,45.0,60.0,0.0,0.0,4.0,9.0,1.0,75.0,6.0,0.0,8.0,2.0,7.0,3.0,4.0,37.0,3.0,10.0,4.0,76.0,14.0,2.0,79.0,2.0,22.0,36.0,13.0,0.0,1.56856679916382,0.642601907253265,0.784316420555115,1.69199419021606,0.416687428951263,0.588646531105042,1.40973973274231,0.597653031349182,0.343637466430664,1.34957814216614,0.546610891819,0.543193936347961,16_Aug_2023_12_52
