S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
25,24,24,23,25,24,24,24,28,22,24,25,24,24,23,24,28,27,27,26,26,26,27,26,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992831230163574,0.022074207663536,-0.468946903944016,1.09680151939392,0.016337037086487,-0.553146064281464,1.31659531593323,0.03946178779006,-0.505004286766052,03_May_2023_14:58
25,24,25,24,23,24,25,23,24,24,25,21,24,25,26,25,28,27,27,27,27,27,27,26,28,28,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992850840091705,0.022043455392122,-0.468925565481186,1.09681081771851,0.016341596841812,-0.553152084350586,1.31660640239716,0.039441123604775,-0.505005478858948,03_May_2023_14:58
25,24,26,24,24,24,25,25,26,24,25,25,25,26,26,25,29,25,27,28,26,27,27,27,28,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992868900299072,0.022033419460058,-0.468926638364792,1.09683299064636,0.016338519752026,-0.553147196769714,1.31660711765289,0.039435602724552,-0.505004644393921,03_May_2023_14:58
26,23,25,24,25,24,25,25,25,25,24,25,24,24,24,24,28,28,26,27,27,28,27,27,26,26,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992884635925293,0.022037208080292,-0.46892037987709,1.09682929515839,0.016320986673236,-0.55315375328064,1.3166036605835,0.039440110325813,-0.504996955394745,03_May_2023_14:58
25,23,24,21,23,25,24,24,24,24,24,24,26,24,24,25,29,27,27,26,27,27,27,27,27,27,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992876410484314,0.022042090073228,-0.468920797109604,1.09682834148407,0.016319924965501,-0.553146660327911,1.3165990114212,0.039453715085983,-0.504993081092835,03_May_2023_14:58
26,24,25,25,25,24,24,25,26,25,24,24,25,24,25,24,28,28,26,28,27,27,27,28,28,27,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992845594882965,0.022078152745962,-0.468941509723663,1.0968337059021,0.016311928629875,-0.553133726119995,1.31657838821411,0.039475306868553,-0.504988074302673,03_May_2023_14:58
26,24,24,29,25,24,24,24,24,24,24,25,25,24,25,24,28,28,27,27,26,27,27,29,27,26,27,26,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992824733257294,0.022082569077611,-0.468949854373932,1.09681582450867,0.016330031678081,-0.553141415119171,1.3165694475174,0.03948213532567,-0.504988968372345,03_May_2023_14:58
25,24,24,23,24,22,24,24,24,24,24,24,24,24,25,25,24,26,27,26,26,27,25,27,26,27,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992799937725067,0.022070148959756,-0.468957364559174,1.09680640697479,0.016337612643838,-0.55315101146698,1.3165682554245,0.039466015994549,-0.504999935626984,03_May_2023_14:58
25,25,25,25,25,23,24,25,25,23,25,24,24,26,23,25,29,27,27,27,28,27,27,28,27,27,26,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992823362350464,0.022062934935093,-0.468952625989914,1.09680140018463,0.016341950744391,-0.553155422210693,1.31657493114471,0.039447985589504,-0.505005538463593,03_May_2023_14:58
25,24,25,24,26,25,25,24,27,25,26,25,25,26,26,24,29,27,28,27,27,27,27,25,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992868483066559,0.022040642797947,-0.46892249584198,1.09682750701904,0.016329621896148,-0.55315375328064,1.31659460067749,0.039426822215319,-0.504999935626984,03_May_2023_14:58
26,24,24,22,24,24,24,23,24,25,24,24,25,23,23,23,27,27,29,26,27,27,26,26,26,27,27,25,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992883861064911,0.022033223882318,-0.468917906284332,1.09683620929718,0.016292549669743,-0.553163111209869,1.31660163402557,0.039428144693375,-0.504996359348297,03_May_2023_14:58
24,24,24,25,25,26,24,23,24,23,25,24,24,24,25,25,28,26,27,27,26,27,26,27,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992893218994141,0.022041322663426,-0.46890777349472,1.09684789180756,0.016291134059429,-0.553144037723541,1.31660008430481,0.039445195347071,-0.504984676837921,03_May_2023_14:58
26,25,25,24,26,25,25,24,25,25,25,23,25,25,25,25,27,28,27,27,28,27,27,28,28,28,28,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992876708507538,0.022055182605982,-0.468911826610565,1.09683918952942,0.0162986908108,-0.553134739398956,1.31659245491028,0.039460115134716,-0.504983007907867,03_May_2023_14:58
26,25,24,24,24,25,24,22,25,24,24,25,24,24,25,25,28,27,27,27,28,27,26,27,27,27,28,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992861211299896,0.022069804370403,-0.468932837247849,1.09683907032013,0.01630574092269,-0.553137540817261,1.31657636165619,0.039490960538387,-0.504970252513886,03_May_2023_14:58
25,24,24,23,25,24,24,24,26,23,24,24,23,24,24,24,27,26,27,27,26,26,27,27,27,27,26,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992816209793091,0.022082667797804,-0.468947142362595,1.09680736064911,0.016352569684386,-0.553146004676819,1.31656646728516,0.039475291967392,-0.504993975162506,03_May_2023_14:58
26,24,24,24,26,25,25,24,25,25,25,25,24,25,25,24,28,27,28,28,26,27,27,28,28,28,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992809116840362,0.022087253630161,-0.468948096036911,1.09679102897644,0.016328275203705,-0.553153097629547,1.31656432151794,0.039468880742788,-0.504998862743378,03_May_2023_14:58
27,25,25,24,24,26,24,25,23,23,24,26,25,24,25,26,29,27,26,27,27,27,27,27,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992838680744171,0.022069957107306,-0.468944311141968,1.09680485725403,0.016333274543285,-0.553151786327362,1.31657874584198,0.039450131356716,-0.505003869533539,03_May_2023_14:58
25,23,24,25,24,24,24,25,24,25,24,24,24,24,25,24,28,27,27,26,27,27,26,27,26,29,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992849409580231,0.022051740437746,-0.468929260969162,1.09682309627533,0.016328372061253,-0.55315101146698,1.31659007072449,0.039436686784029,-0.505001485347748,03_May_2023_14:58
26,24,25,24,24,24,24,24,24,25,23,25,22,25,24,28,28,27,30,27,28,26,27,28,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.99289071559906,0.022030968219042,-0.468911588191986,1.09683239459991,0.016320906579495,-0.553146421909332,1.31660509109497,0.03942584246397,-0.504996538162231,03_May_2023_14:58
26,24,25,24,24,25,24,24,25,24,23,25,23,25,25,25,29,26,27,27,27,27,27,26,28,27,25,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992896199226379,0.022030983120203,-0.468909651041031,1.09683811664581,0.016323300078511,-0.553148567676544,1.31660676002502,0.039429642260075,-0.50499039888382,03_May_2023_14:58
25,25,25,23,25,24,27,24,25,25,24,23,24,24,24,25,28,26,30,27,27,26,27,26,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992862105369568,0.022046778351069,-0.468917042016983,1.09682941436768,0.016304695978761,-0.553150355815887,1.31659460067749,0.039451442658901,-0.504989564418793,03_May_2023_14:58
25,25,24,24,24,24,24,24,24,24,24,25,23,25,25,25,28,27,27,27,28,28,27,27,28,29,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992847323417664,0.022062322124839,-0.468935519456863,1.09681677818298,0.016340874135494,-0.553144156932831,1.31659209728241,0.039473045617342,-0.504986047744751,03_May_2023_14:58
26,25,24,23,25,25,26,25,26,25,25,24,25,25,24,24,29,27,27,27,27,27,27,27,27,27,28,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992810010910034,0.022083859890699,-0.468952357769012,1.09680235385895,0.016317358240485,-0.553157508373261,1.31657612323761,0.039478801190853,-0.504995346069336,03_May_2023_14:58
26,25,24,25,24,24,24,25,25,25,24,23,23,24,24,26,28,27,26,27,27,27,28,26,25,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992807984352112,0.02207856439054,-0.46895495057106,1.09679555892944,0.016336478292942,-0.553151071071625,1.31657493114471,0.039464477449656,-0.505000412464142,03_May_2023_14:58
25,24,24,25,24,26,25,24,23,24,23,23,25,24,24,25,28,26,26,27,26,26,27,26,30,26,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992832183837891,0.022060139104724,-0.468947738409042,1.09680104255676,0.016324328258634,-0.553159356117249,1.31658792495728,0.039440080523491,-0.505005598068237,03_May_2023_14:58
26,24,25,23,25,24,24,25,24,24,26,25,26,25,24,24,28,28,28,28,27,27,27,28,27,27,28,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992854833602905,0.022047305479646,-0.468920797109604,1.09695422649384,0.016432570293546,-0.553071618080139,1.31660103797913,0.039430763572455,-0.505003929138184,03_May_2023_14:58
26,25,24,25,25,25,25,25,24,25,24,25,22,25,25,25,29,27,27,27,26,28,27,23,26,26,27,27,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992887675762176,0.022030370309949,-0.468908905982971,1.09683454036713,0.016298037022352,-0.553156614303589,1.31661784648895,0.039434980601072,-0.504988789558411,03_May_2023_14:58
27,24,24,23,25,24,28,25,25,27,24,24,24,24,24,24,28,26,27,26,26,27,27,27,27,27,26,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992884814739227,0.022026656195521,-0.468911945819855,1.09684455394745,0.01629757322371,-0.553152501583099,1.31661784648895,0.039443526417017,-0.504985272884369,03_May_2023_14:58
25,24,24,25,24,25,23,24,25,24,24,24,24,24,24,25,28,27,28,27,27,26,27,26,26,28,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992859244346619,0.022021623328328,-0.468918561935425,1.09683477878571,0.016295673325658,-0.553157866001129,1.31661128997803,0.039458591490984,-0.504983961582184,03_May_2023_14:58
26,25,24,25,26,24,24,24,26,25,22,25,25,25,25,24,28,27,25,27,27,27,27,28,28,27,30,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992827534675598,0.022051652893424,-0.468944132328034,1.09680700302124,0.016325149685145,-0.55315351486206,1.31659030914307,0.039475042372942,-0.504987835884094,03_May_2023_14:58
26,25,24,25,25,26,23,24,24,25,24,24,24,24,25,23,28,26,26,26,26,27,24,26,27,26,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992813527584076,0.022079948335886,-0.468962490558624,1.0967972278595,0.016311163082719,-0.553150594234467,1.3165819644928,0.039468601346016,-0.505003809928894,03_May_2023_14:58
26,24,24,24,24,23,24,25,24,24,20,25,24,24,24,24,29,26,27,23,26,27,26,27,26,26,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992814838886261,0.022081002593041,-0.468957096338272,1.09679138660431,0.016326766461134,-0.55314964056015,1.31658232212067,0.039461243897677,-0.505002796649933,03_May_2023_14:58
26,25,25,24,25,25,25,25,25,22,24,25,24,25,25,24,23,28,27,27,28,28,26,27,26,28,27,28,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992823541164398,0.022075043991208,-0.468955934047699,1.09678494930267,0.016334880143404,-0.55315375328064,1.31658554077148,0.039454057812691,-0.505002498626709,03_May_2023_14:58
25,25,25,25,24,25,25,24,25,24,25,25,24,25,25,24,30,27,27,27,29,27,26,27,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.99285101890564,0.022051399573684,-0.468931049108505,1.09682941436768,0.01633564196527,-0.553150653839111,1.31660592556,0.039448115974665,-0.505005180835724,03_May_2023_14:58
25,25,24,25,25,25,26,24,23,25,24,25,25,24,24,24,28,27,29,26,27,27,27,26,27,27,27,27,22,0.83457362651825,0.017551463097334,-0.335338473320007,0.992869853973389,0.022041434422135,-0.468921780586243,1.09682881832123,0.016342449933291,-0.553150594234467,1.31661307811737,0.039445545524359,-0.505000174045563,03_May_2023_14:58
26,18,23,24,25,24,25,24,25,25,25,25,25,25,24,25,28,28,27,27,27,27,27,27,28,26,27,27,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992873251438141,0.022028405219317,-0.468925327062607,1.09683322906494,0.016328144818544,-0.55315899848938,1.31661450862885,0.039454441517592,-0.50499439239502,03_May_2023_14:58
25,25,25,25,25,25,25,25,25,25,24,27,24,25,26,25,28,27,27,28,28,27,27,28,27,27,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992867648601532,0.022032896056771,-0.468930423259735,1.09682810306549,0.016317928209901,-0.553158521652222,1.31661069393158,0.039460208266974,-0.504990577697754,03_May_2023_14:58
25,24,25,24,24,24,23,24,24,25,24,24,24,24,25,23,28,28,27,27,23,27,27,27,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992835521697998,0.022062947973609,-0.468930333852768,1.09682965278625,0.016302671283484,-0.553136706352234,1.31658935546875,0.039501328021288,-0.504969596862793,03_May_2023_14:58
25,25,25,23,25,23,24,25,24,24,27,25,23,25,25,24,28,27,27,26,28,27,27,27,27,27,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992826759815216,0.022071976214647,-0.468946784734726,1.09681344032288,0.016305554658175,-0.553133130073547,1.31658864021301,0.039474908262491,-0.504988074302673,03_May_2023_14:58
26,24,25,25,25,26,25,24,25,24,25,25,25,24,24,24,28,26,27,27,26,27,27,27,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992809474468231,0.022079143673182,-0.468953102827072,1.09678792953491,0.016333490610123,-0.55314964056015,1.31658279895782,0.039468213915825,-0.504994809627533,03_May_2023_14:58
25,24,25,25,24,25,24,23,25,25,20,25,25,27,24,24,28,27,27,27,27,26,27,26,27,27,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992822170257568,0.022078411653638,-0.468949168920517,1.09680366516113,0.016331175342202,-0.553153932094574,1.31658804416657,0.039461400359869,-0.504998624324799,03_May_2023_14:58
27,24,23,21,25,25,24,25,24,23,26,24,25,25,24,25,28,26,27,26,26,26,26,27,27,27,27,27,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992857098579407,0.022044939920306,-0.468929708003998,1.09683132171631,0.016330350190401,-0.55315625667572,1.31660783290863,0.039440933614969,-0.50500500202179,03_May_2023_14:58
26,21,24,24,24,25,25,27,26,25,25,24,26,25,28,24,29,27,28,27,27,27,27,28,27,27,27,28,29,0.83457362651825,0.017551463097334,-0.335338473320007,0.992874622344971,0.02203281968832,-0.468923777341843,1.09683704376221,0.016324568539858,-0.55315637588501,1.31661558151245,0.039438556879759,-0.505001723766327,03_May_2023_14:58
26,25,26,26,25,26,26,24,25,26,25,25,25,25,24,24,28,27,27,28,27,27,27,27,27,28,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992880463600159,0.022027732804418,-0.468920111656189,1.09683263301849,0.016326075419784,-0.553161263465881,1.31661856174469,0.039444200694561,-0.504997849464417,03_May_2023_14:58
25,25,25,24,24,24,24,25,24,24,25,24,24,24,24,24,27,27,27,26,27,26,27,25,27,27,27,26,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992872059345245,0.022043390199542,-0.468927145004272,1.09683561325073,0.016328593716025,-0.553150117397308,1.31661140918732,0.039468757808209,-0.504987716674805,03_May_2023_14:58
25,24,25,24,24,24,24,24,24,24,25,24,24,24,25,25,27,27,27,26,27,28,27,27,27,29,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992854356765747,0.022057557478547,-0.468942523002625,1.09682202339172,0.016319155693054,-0.553143799304962,1.31659877300262,0.039474278688431,-0.504989862442017,03_May_2023_14:58
25,25,25,24,25,25,25,23,26,25,25,24,25,25,25,25,29,28,28,27,28,27,28,27,28,28,29,28,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992806196212769,0.022071981802583,-0.468953520059586,1.09678709506989,0.016337869688869,-0.553143978118897,1.31658339500427,0.039482228457928,-0.50498765707016,03_May_2023_14:58
25,25,24,26,24,23,24,25,26,24,25,25,24,24,25,25,28,27,27,26,27,27,26,27,27,27,27,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992812275886535,0.022083830088377,-0.468949526548386,1.09678328037262,0.016338074579835,-0.553148210048676,1.31658267974854,0.039473466575146,-0.504992067813873,03_May_2023_14:58
25,24,24,25,24,26,24,24,24,25,21,23,22,23,24,23,28,27,27,27,26,26,26,25,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992842137813568,0.022072525694966,-0.468935430049896,1.09679877758026,0.016337707638741,-0.553144216537476,1.31659626960754,0.03945442661643,-0.504996716976166,03_May_2023_14:58
26,25,24,24,26,24,25,24,25,25,23,24,25,25,25,26,29,28,30,27,28,27,24,26,27,28,28,28,29,0.83457362651825,0.017551463097334,-0.335338473320007,0.992848217487335,0.022052921354771,-0.46892386674881,1.09681439399719,0.016323048621416,-0.553151249885559,1.31660592556,0.039449132978916,-0.504989683628082,03_May_2023_14:58
25,25,25,24,26,26,24,24,25,24,25,24,24,24,24,25,28,27,27,25,27,26,27,26,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992875516414642,0.022030496969819,-0.468917161226273,1.09682714939117,0.016285156831145,-0.553164422512054,1.31661093235016,0.039447888731957,-0.504987835884094,03_May_2023_14:58
26,24,24,24,24,25,24,25,24,25,24,24,24,24,24,25,28,27,26,26,27,26,26,27,27,26,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992885708808899,0.0220329426229,-0.46891325712204,1.09682893753052,0.016289437189698,-0.55316036939621,1.3166161775589,0.039453878998757,-0.504989504814148,03_May_2023_14:58
25,25,24,25,25,24,25,25,24,24,24,25,24,25,24,25,26,27,27,27,27,27,27,27,28,27,27,27,29,0.83457362651825,0.017551463097334,-0.335338473320007,0.992860496044159,0.022049156948924,-0.468927145004272,1.0968189239502,0.016326079145074,-0.553150355815887,1.31660878658295,0.03947040066123,-0.504988074302673,03_May_2023_14:58
27,24,24,23,25,25,25,25,25,24,24,25,25,25,25,27,29,27,24,28,26,27,27,28,27,28,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992859661579132,0.022062856703997,-0.468940645456314,1.09682190418243,0.016332926228643,-0.553146898746491,1.31660687923431,0.039476159960032,-0.504990994930267,03_May_2023_14:58
24,24,24,25,26,25,24,25,24,24,24,24,25,24,24,25,30,26,27,27,27,27,27,26,26,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992827892303467,0.022086394950748,-0.468951672315598,1.09679138660431,0.016358308494091,-0.553148925304413,1.3165944814682,0.039481911808252,-0.504996836185455,03_May_2023_14:58
25,23,26,25,24,24,24,24,23,23,25,24,24,24,24,26,28,27,27,28,27,27,27,27,27,28,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992821216583252,0.022088032215834,-0.468954026699066,1.09679901599884,0.016347965225577,-0.553149580955505,1.31659078598022,0.039480973035097,-0.504999697208405,03_May_2023_14:58
25,25,24,25,25,25,24,25,25,24,25,24,25,25,25,25,27,27,28,28,27,28,27,27,28,27,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992837727069855,0.022067839279771,-0.46894845366478,1.09680128097534,0.016332529485226,-0.553152799606323,1.31659650802612,0.03946515545249,-0.50499427318573,03_May_2023_14:58
26,25,25,26,26,26,26,25,25,25,25,25,25,24,24,24,28,28,28,24,27,27,27,27,27,26,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992850720882416,0.022053599357605,-0.468938618898392,1.09680783748627,0.016318932175636,-0.553156852722168,1.31660068035126,0.03945629298687,-0.504993677139282,03_May_2023_14:58
23,24,24,24,25,25,24,24,24,24,23,24,24,24,25,24,28,26,26,26,25,26,27,27,27,27,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992881536483765,0.022041283547878,-0.468915045261383,1.09682989120483,0.01630911976099,-0.553151726722717,1.31661605834961,0.039457716047764,-0.504985809326172,03_May_2023_14:58
25,27,24,25,24,21,24,25,25,25,25,25,25,25,24,26,29,27,26,27,27,28,26,27,28,27,28,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992890059947968,0.02203806117177,-0.468906313180923,1.09682703018188,0.016310684382916,-0.553151190280914,1.31661999225616,0.039459440857172,-0.504982531070709,03_May_2023_14:58
25,26,25,25,26,25,25,25,25,27,26,25,26,25,25,25,29,27,27,27,28,24,29,28,27,27,28,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992872178554535,0.022049499675632,-0.468916893005371,1.09682488441467,0.016326000913978,-0.553145706653595,1.31661486625671,0.039475437253714,-0.504980027675629,03_May_2023_14:58
25,23,24,24,23,23,24,24,23,23,24,24,24,24,25,24,29,27,27,26,27,27,25,27,27,28,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992857754230499,0.022063195705414,-0.468936622142792,1.09681940078735,0.016338806599379,-0.553148806095123,1.31660461425781,0.039492100477219,-0.50497704744339,03_May_2023_14:58
25,25,24,24,24,24,24,24,23,24,24,25,25,25,24,26,28,26,27,27,26,27,26,27,27,26,27,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992821097373962,0.022084852680564,-0.468951791524887,1.09679961204529,0.016342550516129,-0.553147494792938,1.31658482551575,0.039495956152678,-0.504989385604858,03_May_2023_14:58
27,25,24,25,24,23,24,25,26,25,24,24,25,25,24,25,28,27,26,28,27,27,27,27,27,30,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992807984352112,0.022077681496739,-0.468956112861633,1.0968109369278,0.016297832131386,-0.553151071071625,1.31657993793488,0.039484847337008,-0.504990458488464,03_May_2023_14:58
25,25,23,25,24,24,25,24,24,24,25,25,25,23,24,24,27,25,27,27,26,26,26,27,27,27,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992818593978882,0.022068154066801,-0.468952655792236,1.09679353237152,0.016324374824762,-0.553149342536926,1.31658816337585,0.039478793740273,-0.504991352558136,03_May_2023_14:58
25,23,27,24,24,24,24,24,24,24,24,25,24,24,23,24,27,26,26,26,27,27,26,27,27,26,26,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992855906486511,0.022057510912418,-0.468920320272446,1.09681344032288,0.016296057030559,-0.553162217140198,1.31660830974579,0.039459154009819,-0.504991590976715,03_May_2023_14:58
25,24,26,24,26,28,23,24,25,24,25,25,25,24,25,25,29,27,26,27,27,31,27,27,27,27,27,27,28,0.83457362651825,0.017551463097334,-0.335338473320007,0.992878139019012,0.022049028426409,-0.468912899494171,1.0968132019043,0.016327030956745,-0.553159892559052,1.3166161775589,0.039461717009544,-0.504985094070435,03_May_2023_14:58
27,25,26,26,25,24,25,25,25,26,24,25,26,24,25,25,28,24,26,27,26,27,25,27,27,27,27,26,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992882192134857,0.022039227187634,-0.468912184238434,1.09682893753052,0.016306426376104,-0.553157150745392,1.31662487983704,0.039475549012423,-0.504977107048035,03_May_2023_14:58
27,25,25,26,25,25,24,25,24,24,23,24,24,24,24,24,28,28,27,26,27,27,27,27,27,26,28,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992867648601532,0.022039653733373,-0.46891725063324,1.09682619571686,0.016301516443491,-0.553160429000855,1.31663942337036,0.039470806717873,-0.504985511302948,03_May_2023_14:58
27,25,23,25,24,25,25,24,25,24,24,25,25,25,23,25,28,25,28,27,28,26,28,26,27,27,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.9928377866745,0.022055234760046,-0.468943685293198,1.09681451320648,0.016321746632457,-0.553151845932007,1.31662368774414,0.039482407271862,-0.504987061023712,03_May_2023_14:58
25,24,24,25,26,25,25,25,25,25,24,24,24,25,25,27,29,27,28,27,27,26,28,27,28,27,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992831349372864,0.022069981321693,-0.468941658735275,1.09682357311249,0.01631005294621,-0.553139925003052,1.31661379337311,0.039482697844505,-0.504984796047211,03_May_2023_14:58
26,24,23,26,25,24,24,25,25,24,26,24,23,25,25,25,28,26,27,26,27,27,27,26,27,27,27,26,25,0.83457362651825,0.017551463097334,-0.335338473320007,0.992814600467682,0.022075248882175,-0.468950390815735,1.09681367874146,0.016309289261699,-0.553140223026276,1.31660807132721,0.039469219744206,-0.504993081092835,03_May_2023_14:58
24,23,24,24,24,24,25,24,24,25,24,24,24,24,25,25,28,27,27,27,26,27,26,27,28,26,28,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992830693721771,0.022074123844504,-0.46894708275795,1.09680330753326,0.016322849318385,-0.553148746490479,1.31661438941956,0.03947139903903,-0.504991888999939,03_May_2023_14:58
27,25,27,24,25,24,25,25,26,25,25,27,26,25,25,25,29,27,28,27,27,27,27,28,27,28,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992854833602905,0.022056538611651,-0.468941271305084,1.09681344032288,0.016330385580659,-0.553157150745392,1.3166184425354,0.039463862776756,-0.504992723464966,03_May_2023_14:58
26,24,24,24,24,24,23,25,25,25,25,24,25,25,24,25,28,27,27,27,26,27,27,26,26,27,24,27,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992865800857544,0.022045664489269,-0.468924075365067,1.09681761264801,0.016336657106876,-0.553157269954681,1.31662428379059,0.039464801549912,-0.504990875720978,03_May_2023_14:58
25,24,23,24,25,24,24,25,24,24,24,24,23,24,24,24,27,27,25,27,24,26,25,26,26,26,26,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992878675460815,0.022038925439119,-0.468917042016983,1.09682190418243,0.016335040330887,-0.553159296512604,1.31663274765015,0.039462126791477,-0.504989206790924,03_May_2023_14:58
26,24,25,24,24,23,24,24,25,26,24,24,25,27,25,24,29,27,27,27,28,28,27,27,27,27,27,28,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992872059345245,0.022044682875276,-0.46891987323761,1.09681344032288,0.016333790495992,-0.553153812885284,1.31662857532501,0.039463050663471,-0.504991471767426,03_May_2023_14:58
26,25,25,24,26,25,25,26,25,25,26,24,25,26,24,25,28,27,27,26,27,27,27,26,28,26,27,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992841064929962,0.022063115611672,-0.468930006027222,1.0968279838562,0.016309374943376,-0.553139448165894,1.31661224365234,0.039465352892876,-0.504990875720978,03_May_2023_14:58
25,25,25,25,24,23,25,24,25,23,24,24,24,23,25,24,28,27,26,26,26,27,27,27,28,27,27,25,26,0.83457362651825,0.017551463097334,-0.335338473320007,0.992830336093903,0.022076535969973,-0.46894097328186,1.09694373607636,0.016438417136669,-0.553061723709106,1.31660616397858,0.039474118500948,-0.504988014698029,03_May_2023_14:58
25,24,25,23,24,24,25,25,25,23,23,24,24,26,25,25,28,26,27,27,28,27,26,28,27,26,29,27,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.9928297996521,0.022083420306444,-0.468937367200851,1.09678614139557,0.016352977603674,-0.553142905235291,1.31659913063049,0.039488527923822,-0.504992842674255,03_May_2023_14:58
26,25,25,24,25,25,24,25,25,24,25,25,25,26,25,25,29,27,25,27,28,30,27,28,24,28,28,26,27,0.83457362651825,0.017551463097334,-0.335338473320007,0.992841958999634,0.022083878517151,-0.46893447637558,1.09679913520813,0.016347292810679,-0.553146243095398,1.31660914421082,0.039489652961493,-0.504990756511688,03_May_2023_14:58
