time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1155.65,-0.23,-0.91,3.59,-0.25,-0.69,0.66,0.17,0.53,-0.31,0,0,0,0,226,376,145,304,0,2
1155.76,3.68,0.19,3.62,-0.25,-0.7,0.67,0.17,0.53,-0.31,0,0,0,0,228,377,150,302,0,2
1155.86,2.93,-1.03,1.19,-0.24,-0.69,0.67,0.17,0.53,-0.31,0,0,1,0,230,377,153,301,0,2
1155.97,3.06,0.58,1.74,-0.25,-0.67,0.67,0.17,0.53,-0.3,0,0,0,0,230,378,150,299,0,2
1159.57,7.29,1.78,-0.61,-0.25,-0.65,0.7,0.17,0.52,-0.31,0,0,0,0,267,391,192,262,0,2
1159.68,2.9,1.51,-2.29,-0.24,-0.65,0.69,0.17,0.52,-0.31,0,0,1,0,277,392,197,269,0,2
1159.78,0.3,1.95,1.39,-0.25,-0.66,0.69,0.17,0.52,-0.32,1,0,0,0,272,392,194,271,0,2
1159.89,4.11,4.07,-0.62,-0.24,-0.64,0.7,0.17,0.52,-0.32,0,0,1,0,272,391,176,278,0,2
1159.99,40.48,11.67,-10.28,-0.28,-0.67,0.63,0.17,0.53,-0.31,0,0,0,0,278,391,171,278,0,2
1160.1,16.55,3.99,-8.05,-0.22,-0.75,0.7,0.17,0.55,-0.29,0,0,0,0,282,384,158,266,0,2
1160.2,9.62,0.15,0.65,-0.24,-0.71,0.59,0.16,0.56,-0.28,0,0,0,0,249,374,116,271,0,2
1160.31,5.89,7.59,-3.82,-0.24,-0.7,0.64,0.17,0.55,-0.28,0,0,0,0,229,368,80,276,0,2
1160.42,-2.68,2.73,5.28,-0.25,-0.73,0.66,0.16,0.56,-0.28,0,0,0,0,205,370,82,292,0,2
1160.52,-5.99,3.96,6.17,-0.24,-0.75,0.65,0.17,0.55,-0.28,0,0,0,0,167,369,115,301,0,2
1160.63,-1.23,6.97,-8.56,-0.24,-0.72,0.63,0.17,0.55,-0.28,0,0,1,0,148,371,106,292,0,2
1160.73,8.47,2.21,-5.49,-0.24,-0.64,0.71,0.17,0.56,-0.29,0,0,0,1,187,372,82,291,0,2
1160.84,10.67,-4.13,14.88,-0.25,-0.7,0.7,0.17,0.56,-0.28,0,0,0,0,190,373,72,298,0,2
1160.94,-1.76,-7.17,-5.03,-0.25,-0.76,0.69,0.17,0.56,-0.28,0,0,0,0,189,373,70,301,0,2
1161.05,-7.91,-5.51,-10.43,-0.24,-0.67,0.65,0.16,0.55,-0.28,0,0,0,0,184,368,56,298,0,2
1161.15,2.57,-2.46,1.01,-0.25,-0.62,0.64,0.15,0.55,-0.29,0,0,0,1,182,366,43,295,0,2
1161.26,13.14,-2.94,8.47,-0.28,-0.7,0.66,0.15,0.56,-0.29,0,0,0,0,166,362,44,293,0,2
1161.36,1.43,-4.92,-4.83,-0.27,-0.72,0.64,0.16,0.56,-0.28,0,0,0,0,164,358,38,292,0,2
1161.47,0.88,-2.85,-2.85,-0.28,-0.63,0.63,0.15,0.56,-0.28,0,0,0,0,155,359,38,293,0,2
1161.58,0.41,-0.2,-0.51,-0.29,-0.69,0.64,0.15,0.56,-0.29,0,0,0,0,156,358,35,292,0,2
1161.68,4.59,1.51,3.45,-0.3,-0.68,0.65,0.15,0.56,-0.29,0,0,0,0,157,362,40,293,0,2
1161.79,0.5,1.01,-1.02,-0.29,-0.72,0.67,0.15,0.55,-0.29,0,0,0,0,165,363,36,283,0,2
1161.89,-1.3,-1.74,-1.96,-0.28,-0.69,0.68,0.15,0.56,-0.29,0,0,0,0,186,366,29,285,0,2
1162,6.63,0,1.64,-0.28,-0.66,0.65,0.14,0.55,-0.3,0,0,0,0,185,363,33,283,0,2
1162.1,5.97,2.24,4.59,-0.29,-0.65,0.66,0.14,0.56,-0.3,0,0,0,0,186,366,30,281,0,2
1162.21,1,-0.05,7.51,-0.28,-0.7,0.66,0.15,0.56,-0.3,0,0,0,0,182,367,33,274,1,2
1162.31,2,0.36,2.75,-0.3,-0.71,0.67,0.15,0.55,-0.3,0,1,0,0,187,368,33,273,0,2
1162.42,5.95,0.3,0.57,-0.28,-0.68,0.67,0.15,0.55,-0.3,0,0,0,0,190,370,36,274,0,2
1162.53,4.66,0.7,1.63,-0.28,-0.68,0.66,0.15,0.55,-0.29,0,1,0,0,193,372,39,275,0,2
1162.63,2.28,1.22,3.88,-0.27,-0.67,0.66,0.15,0.55,-0.29,0,0,0,0,197,374,42,271,0,2
1162.74,2.57,0.67,3.06,-0.28,-0.68,0.66,0.15,0.55,-0.3,0,0,0,0,201,375,44,271,0,2
1162.84,7.16,0.21,3.62,-0.28,-0.7,0.68,0.16,0.55,-0.3,0,0,0,0,224,375,45,270,0,2
1162.95,5.25,-1.93,1.72,-0.27,-0.7,0.67,0.15,0.55,-0.3,0,0,0,0,229,375,45,269,0,2
1163.05,2.08,-1.43,2,-0.26,-0.68,0.65,0.15,0.55,-0.29,0,0,0,0,230,373,47,270,0,2
1163.16,3.67,0.02,3.63,-0.27,-0.69,0.65,0.16,0.55,-0.3,0,0,0,0,233,371,46,270,0,2
1163.26,5.99,0.84,3.95,-0.27,-0.71,0.66,0.16,0.55,-0.29,0,0,0,0,236,371,45,268,0,2
1163.37,2.66,0.04,1.58,-0.25,-0.71,0.66,0.16,0.55,-0.29,0,0,0,0,242,371,47,270,0,2
1163.47,4.06,-0.41,0.99,-0.27,-0.7,0.67,0.16,0.55,-0.29,0,0,0,0,247,372,48,270,0,2
1163.58,4.03,0.13,1.1,-0.26,-0.68,0.65,0.16,0.55,-0.3,0,0,0,0,251,373,50,271,0,2
1163.69,4.56,0.25,1.67,-0.26,-0.69,0.67,0.16,0.55,-0.29,0,0,0,0,254,374,50,271,0,2
1163.79,1.55,0.4,1.17,-0.26,-0.69,0.65,0.16,0.55,-0.3,0,0,0,0,254,374,50,270,0,2
1163.9,4.03,0.23,2.03,-0.26,-0.71,0.68,0.16,0.54,-0.29,0,0,0,1,257,374,52,267,0,2
1164,4.54,0.04,0.92,-0.26,-0.69,0.67,0.16,0.55,-0.3,0,0,0,0,259,375,53,266,0,2
1164.11,3.52,0.06,2.91,-0.26,-0.68,0.64,0.16,0.55,-0.29,0,0,0,0,260,374,53,268,0,2
1164.21,1.98,0.61,3.24,-0.26,-0.69,0.65,0.16,0.55,-0.29,0,0,0,0,261,374,55,267,0,2
1164.32,1.96,-0.57,2.29,-0.26,-0.7,0.65,0.17,0.55,-0.29,0,0,0,0,260,376,56,264,0,2
1164.42,4.32,1.9,3.22,-0.26,-0.71,0.65,0.17,0.55,-0.28,0,0,0,0,256,376,55,265,0,2
1164.53,3.69,1.55,0.19,-0.27,-0.71,0.66,0.17,0.55,-0.29,0,0,0,0,258,377,60,269,0,2
1164.64,1.83,-0.67,-1.88,-0.26,-0.68,0.66,0.16,0.55,-0.28,0,0,0,0,259,377,59,268,0,2
1164.74,-0.29,-1.01,1.53,-0.25,-0.69,0.64,0.16,0.55,-0.28,0,0,0,0,258,376,57,269,0,2
1164.85,4.24,1.42,1.91,-0.26,-0.71,0.66,0.16,0.55,-0.28,0,0,0,0,259,376,56,268,0,2
1164.95,4.9,0.38,0.12,-0.24,-0.69,0.66,0.16,0.54,-0.29,0,0,0,0,261,376,57,268,0,2
1165.06,5.44,0.47,1.23,-0.26,-0.67,0.66,0.17,0.55,-0.29,0,0,0,0,262,375,61,272,0,2
1165.16,1.95,-2.28,-0.37,-0.26,-0.69,0.66,0.17,0.55,-0.27,0,0,0,0,261,375,59,269,0,2
1165.27,1.99,-0.97,2.76,-0.26,-0.7,0.65,0.16,0.55,-0.28,0,0,0,1,261,373,59,269,0,2
1165.37,6.41,-0.04,3.96,-0.25,-0.7,0.65,0.16,0.55,-0.28,0,0,0,0,261,373,56,268,0,2
1165.48,5.05,0.38,3.28,-0.26,-0.71,0.64,0.16,0.55,-0.28,0,0,0,0,259,373,56,267,0,2
1165.58,4.41,1.19,0.94,-0.25,-0.71,0.65,0.17,0.55,-0.28,0,0,0,0,255,373,60,266,0,2
1165.69,3.47,0.27,0,-0.26,-0.7,0.66,0.16,0.55,-0.29,0,0,0,0,257,373,59,266,0,2
1165.8,4.51,0.14,1.09,-0.25,-0.7,0.66,0.16,0.55,-0.29,0,0,0,0,254,372,58,264,0,2
1165.9,0.22,-0.94,1.28,-0.26,-0.68,0.64,0.16,0.55,-0.29,0,0,0,0,253,373,61,268,0,2
1166.01,1.82,-1.17,2.88,-0.26,-0.7,0.65,0.16,0.55,-0.28,0,0,0,0,255,373,62,263,0,2
1166.11,4.93,0,3.88,-0.26,-0.72,0.66,0.17,0.54,-0.28,0,0,0,0,255,375,63,264,0,2
1166.22,3.46,-0.27,0.26,-0.26,-0.71,0.64,0.17,0.55,-0.29,0,0,0,0,255,372,58,269,0,2
1166.32,5.49,0.38,-0.73,-0.26,-0.7,0.65,0.17,0.55,-0.28,0,0,0,0,256,372,59,272,0,2
1166.43,4.4,-0.35,1.78,-0.25,-0.7,0.65,0.16,0.54,-0.29,0,0,0,0,257,372,58,267,0,2
1166.53,4.38,-0.53,3,-0.26,-0.7,0.65,0.16,0.55,-0.28,0,0,0,0,255,367,56,263,0,2
1166.64,7.52,1.61,2.42,-0.26,-0.72,0.63,0.17,0.55,-0.28,0,0,0,0,256,369,57,270,0,2
1166.74,3.33,0.26,0.35,-0.25,-0.72,0.66,0.16,0.55,-0.28,0,0,0,0,260,370,62,270,1,2
1166.85,4.72,-0.44,-0.55,-0.25,-0.72,0.66,0.16,0.56,-0.28,0,0,0,0,260,370,65,262,0,2
1166.96,3.82,-0.91,0.18,-0.26,-0.71,0.64,0.17,0.55,-0.29,0,0,0,0,260,368,63,262,0,2
1167.06,3.97,-0.71,0.29,-0.26,-0.7,0.63,0.16,0.55,-0.28,0,0,0,0,257,365,63,261,0,2
1167.17,4.95,-0.6,-0.05,-0.26,-0.7,0.64,0.16,0.55,-0.28,0,0,0,0,257,361,60,260,0,2
1167.27,3.87,-0.3,0.03,-0.27,-0.71,0.64,0.17,0.55,-0.28,0,0,0,0,258,360,58,260,1,2
1167.38,3.26,-0.54,1,-0.27,-0.7,0.64,0.16,0.56,-0.28,0,0,0,0,258,359,58,259,0,2
1167.48,3.33,0.04,1.93,-0.27,-0.72,0.63,0.16,0.55,-0.28,0,0,0,1,257,358,58,259,0,2
