S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
5,35,1,1,70,21,340,0,5,149,8,57,1,47,2,82,2,174,2,10,11,0,22,49,30,72,1,103,225,-1.29188179969788,0.353663384914398,0.638963937759399,-1.90479600429535,0.632058084011078,0.766541421413422,-1.40742623806,0.649466097354889,0.875201880931854,-1.72723960876465,0.592744112014771,0.819522500038147,14_Jun_2023_08:31
2,37,2,0,77,6,304,1,8,133,7,52,0,60,10,91,4,189,1,5,7,1,19,42,35,101,0,123,255,-1.28763067722321,0.35350239276886,0.644103586673737,-1.88275396823883,0.634789288043976,0.665544927120209,-1.41251158714294,0.647799491882324,0.874535024166107,-1.72359585762024,0.596995830535889,0.761236906051636,14_Jun_2023_08:31
2,81,2,2,1,1,279,0,7,122,3,54,0,65,3,75,5,224,1,16,10,0,19,46,43,110,2,192,264,-1.28544235229492,0.354446828365326,0.648617088794708,-1.83801996707916,0.632872343063355,0.570777714252472,-1.41748523712158,0.646242797374725,0.876741886138916,-1.70661914348602,0.595543801784515,0.702467143535614,14_Jun_2023_08:31
0,96,1,0,1,3,264,0,3,136,1,53,2,50,4,80,2,217,1,12,7,0,18,84,48,140,2,186,266,-1.28485155105591,0.354855924844742,0.652841567993164,-1.7709698677063,0.621663570404053,0.487322419881821,-1.42216885089874,0.644552290439606,0.877547025680542,-1.6754378080368,0.588618278503418,0.648619174957275,14_Jun_2023_08:31
4,93,2,2,103,6,270,57,2,134,1,55,0,56,3,84,0,195,8,35,7,2,23,85,49,165,17,251,272,-1.28457701206207,0.355112969875336,0.655961096286774,-1.68396103382111,0.603727459907532,0.422376424074173,-1.42734098434448,0.643287539482117,0.876466453075409,-1.63409519195557,0.578528106212616,0.6048943400383,14_Jun_2023_08:31
2,60,1,0,68,11,378,58,2,177,7,60,0,53,1,95,0,93,25,27,14,2,28,122,36,177,22,201,309,-1.28314089775085,0.355552345514297,0.657425045967102,-1.59710943698883,0.577851593494415,0.383263289928436,-1.43317639827728,0.640322268009186,0.872326612472534,-1.5912629365921,0.561917126178741,0.573760986328125,14_Jun_2023_08:31
1,71,0,33,85,14,452,71,4,224,29,68,0,71,1,97,0,89,6,25,24,0,38,131,40,166,37,246,307,-1.28136789798737,0.356334805488586,0.657201886177063,-1.50781261920929,0.541712045669556,0.366576135158539,-1.43786728382111,0.638175427913666,0.868271112442017,-1.54542875289917,0.540256500244141,0.554112434387207,14_Jun_2023_08:31
2,106,0,4,1,25,534,71,2,240,47,72,1,61,1,105,3,102,6,25,30,0,52,133,48,210,61,263,311,-1.27847874164581,0.356710940599442,0.656773746013641,-1.41936326026917,0.496753543615341,0.371011108160019,-1.44172251224518,0.634514153003693,0.861230731010437,-1.50207185745239,0.510241627693176,0.543036699295044,14_Jun_2023_08:31
1,82,1,13,2,5,650,3,2,202,45,67,0,65,0,104,1,117,21,40,39,2,35,136,46,181,47,220,317,-1.27337753772736,0.356302440166473,0.65654581785202,-1.35953998565674,0.467406749725342,0.383458346128464,-1.44334137439728,0.633253037929535,0.853745818138123,-1.47055983543396,0.490460753440857,0.537635743618012,14_Jun_2023_08:31
1,120,1,19,1,8,606,1,4,208,88,69,0,59,2,99,1,140,23,46,46,2,35,157,45,208,41,215,303,-1.27131247520447,0.356555610895157,0.654371201992035,-1.3187004327774,0.438195377588272,0.408216744661331,-1.44159519672394,0.633445858955383,0.852700173854828,-1.44943308830261,0.478093773126602,0.542470633983612,14_Jun_2023_08:31
0,95,2,15,0,5,505,0,6,197,40,64,0,57,2,94,1,147,22,47,51,1,35,120,43,164,43,162,278,-1.27221488952637,0.35620105266571,0.653197646141052,-1.32209014892578,0.434321403503418,0.410758167505264,-1.43995833396912,0.631962656974793,0.853245735168457,-1.45311141014099,0.474060267210007,0.544749796390533,14_Jun_2023_08:31
1,95,2,3,143,2,403,1,6,154,30,58,1,55,1,105,1,114,28,20,35,2,33,117,35,99,40,110,274,-1.27379238605499,0.356322556734085,0.652921617031097,-1.37590670585632,0.46030268073082,0.388769507408142,-1.43539679050446,0.633488774299622,0.85864531993866,-1.48473381996155,0.491751462221146,0.542666494846344,14_Jun_2023_08:31
2,97,0,2,76,5,229,25,16,160,26,57,1,69,1,111,3,80,6,11,38,1,29,131,30,99,27,123,259,-1.2772353887558,0.356876671314239,0.652220010757446,-1.45611035823822,0.485741376876831,0.375172883272171,-1.43063259124756,0.634605765342712,0.865043878555298,-1.52943277359009,0.507135212421417,0.550155639648438,14_Jun_2023_08:31
0,67,1,1,64,2,238,0,10,183,10,64,1,50,2,109,3,68,11,32,37,2,28,113,27,120,5,117,299,-1.28149724006653,0.357023388147354,0.65029364824295,-1.55106711387634,0.51082319021225,0.381829857826233,-1.42402601242065,0.636257290840149,0.871141910552979,-1.58034884929657,0.521761357784271,0.570025980472565,14_Jun_2023_08:31
2,75,2,2,77,3,230,1,6,188,9,65,3,45,1,133,4,85,2,6,8,1,24,121,32,109,19,124,336,-1.28423881530762,0.357147663831711,0.647944986820221,-1.63995039463043,0.531212151050568,0.408561080694199,-1.41961205005646,0.637032330036163,0.873445272445679,-1.62676477432251,0.534063577651978,0.598599851131439,14_Jun_2023_08:31
0,77,0,1,92,7,249,0,5,207,5,67,0,43,1,153,1,86,7,13,14,0,27,101,45,86,5,130,341,-1.2864156961441,0.357150197029114,0.644508898258209,-1.72130358219147,0.559635519981384,0.453752279281616,-1.41543900966644,0.638104557991028,0.874465763568878,-1.66614937782288,0.550539195537567,0.63581645488739,14_Jun_2023_08:31
1,74,0,1,80,1,265,1,9,206,5,66,1,46,0,168,3,59,1,11,5,0,26,97,35,77,6,121,334,-1.28817224502563,0.356916487216949,0.64039021730423,-1.78792726993561,0.58464378118515,0.517635643482208,-1.41034543514252,0.640034556388855,0.874551475048065,-1.69613695144653,0.562346935272217,0.682319045066834,14_Jun_2023_08:31
0,61,0,0,75,1,263,1,2,209,4,72,3,47,0,170,5,34,1,2,7,0,26,101,24,80,4,102,390,-1.29081404209137,0.355533182621002,0.636477112770081,-1.835768699646,0.597388982772827,0.584993422031403,-1.40474283695221,0.641879141330719,0.872715353965759,-1.71255302429199,0.568973302841187,0.727000951766968,14_Jun_2023_08:31
2,67,1,1,65,1,303,0,11,190,5,65,0,37,0,168,2,15,1,0,6,0,22,101,12,98,6,74,412,-1.29294681549072,0.353800445795059,0.632871687412262,-1.87125754356384,0.602807462215424,0.659706056118012,-1.39981842041016,0.644142866134644,0.870160043239594,-1.72072279453278,0.572237432003021,0.771353781223297,14_Jun_2023_08:31
1,48,0,0,55,2,343,1,4,167,4,57,1,43,0,171,1,23,1,0,13,0,24,93,12,44,6,72,390,-1.29529702663422,0.351875424385071,0.629418075084686,-1.8933846950531,0.605963587760925,0.738064348697662,-1.39691805839539,0.64622038602829,0.866406917572022,-1.72305977344513,0.574135541915894,0.815990507602692,14_Jun_2023_08:31
1,41,1,2,65,1,391,2,9,169,2,59,0,39,3,195,3,21,1,1,8,0,26,96,15,50,3,71,412,-1.29826700687408,0.350206196308136,0.626145005226135,-1.90247821807861,0.608126819133758,0.822192132472992,-1.39625585079193,0.647898972034454,0.861861705780029,-1.71856236457825,0.574454486370087,0.855039417743683,14_Jun_2023_08:31
2,39,1,2,50,2,420,1,5,141,3,53,1,40,1,190,1,32,2,2,10,0,21,86,11,53,2,54,350,-1.30104184150696,0.349551618099213,0.623248815536499,-1.89676427841187,0.611472904682159,0.888746380805969,-1.39686989784241,0.649620354175568,0.858523070812225,-1.71086657047272,0.575693428516388,0.886577248573303,14_Jun_2023_08:31
1,42,0,1,41,16,404,2,6,151,2,56,0,37,1,194,1,48,3,4,7,1,20,71,15,51,3,55,345,-1.30596363544464,0.349124759435654,0.621612846851349,-1.89393627643585,0.605943560600281,0.910006403923035,-1.39469063282013,0.649679183959961,0.858868777751923,-1.70804643630981,0.573742270469666,0.898541033267975,14_Jun_2023_08:31
1,44,0,2,58,7,407,1,2,170,3,61,1,51,4,192,2,83,3,2,11,1,19,60,14,48,8,60,288,-1.30555152893066,0.349298864603043,0.621545791625977,-1.89724814891815,0.601856887340546,0.895074784755707,-1.3944685459137,0.648864448070526,0.860311985015869,-1.71083080768585,0.571321427822113,0.889576435089111,14_Jun_2023_08:31
1,62,0,5,69,4,353,1,1,150,7,62,0,49,0,129,1,131,3,0,12,2,22,64,13,50,4,59,260,-1.30249845981598,0.349565625190735,0.623259127140045,-1.90327024459839,0.607531666755676,0.841881692409515,-1.39626061916351,0.647890865802765,0.862195909023285,-1.71844577789307,0.573736488819122,0.862032115459442,14_Jun_2023_08:31
1,51,0,0,86,8,325,1,2,168,2,61,0,43,1,123,0,195,3,1,7,4,22,66,14,78,6,89,272,-1.29973304271698,0.349941045045853,0.625908434391022,-1.9006644487381,0.610967993736267,0.759710073471069,-1.39760553836823,0.646904587745667,0.864234447479248,-1.72330677509308,0.576520383358002,0.816265642642975,14_Jun_2023_08:31
1,46,0,0,99,9,285,1,4,155,1,57,1,46,0,103,2,204,1,1,6,0,43,75,34,87,14,118,253,-1.29696440696716,0.350499153137207,0.629651308059692,-1.87755215167999,0.610826075077057,0.662479996681213,-1.39998745918274,0.645623087882996,0.866169810295105,-1.7183792591095,0.577827513217926,0.75969535112381,14_Jun_2023_08:31
0,54,1,1,108,11,265,1,6,119,2,52,0,45,0,100,2,296,2,13,9,0,36,72,18,89,16,149,246,-1.29364728927612,0.350563257932663,0.634333193302155,-1.8302663564682,0.607041239738464,0.563391149044037,-1.40451836585999,0.645042955875397,0.865865468978882,-1.7005227804184,0.575632512569428,0.698090851306915,14_Jun_2023_08:31
1,92,0,1,109,2,271,1,2,137,4,54,0,41,1,78,0,267,0,16,17,1,27,77,18,134,23,175,240,-1.2916864156723,0.351195931434631,0.63845431804657,-1.76531779766083,0.595298707485199,0.481520056724548,-1.41044557094574,0.644424140453339,0.867068231105804,-1.67071521282196,0.567744910717011,0.644447207450867,14_Jun_2023_08:31
0,88,1,0,78,6,278,5,2,142,13,54,0,46,0,72,1,152,14,19,19,0,30,89,54,107,34,195,252,-1.28859269618988,0.351666897535324,0.641567528247833,-1.68276238441467,0.577496945858002,0.416264772415161,-1.41739511489868,0.642857372760773,0.863395750522614,-1.63162267208099,0.556992530822754,0.598559319972992,14_Jun_2023_08:31
1,66,0,10,78,12,338,28,1,147,14,58,0,52,1,79,0,124,13,23,23,0,35,84,50,148,45,186,266,-1.28435337543488,0.35214176774025,0.643107652664185,-1.59410929679871,0.560745179653168,0.372456103563309,-1.42356824874878,0.641652822494507,0.858069241046906,-1.58614993095398,0.549409806728363,0.562965750694275,14_Jun_2023_08:31
1,103,0,16,98,7,410,38,2,154,30,56,0,58,1,84,0,100,4,18,140,0,33,111,30,133,49,223,311,-1.28207385540009,0.352424561977386,0.643795371055603,-1.50396084785461,0.54246997833252,0.355329662561417,-1.42872583866119,0.639356076717377,0.853317737579346,-1.54275751113892,0.536222755908966,0.542680442333221,14_Jun_2023_08:31
1,111,1,17,127,28,410,201,7,177,36,64,0,69,2,99,2,95,7,36,210,4,45,130,33,203,36,234,318,-1.2755024433136,0.352710425853729,0.644523561000824,-1.42955124378204,0.515798985958099,0.353361278772354,-1.43161201477051,0.637629508972168,0.845484912395477,-1.50745689868927,0.519390046596527,0.528732299804688,14_Jun_2023_08:31
1,115,0,15,0,11,481,220,2,193,39,66,1,81,1,102,9,72,36,19,248,1,42,129,39,230,44,238,305,-1.27253305912018,0.353465646505356,0.643565833568573,-1.37870442867279,0.488201171159744,0.364098191261291,-1.43364453315735,0.636246979236603,0.840287446975708,-1.48341548442841,0.498556584119797,0.524228632450104,14_Jun_2023_08:31
5,143,0,5,3,15,456,200,1,199,43,68,0,62,0,89,1,101,27,27,232,0,37,141,38,227,46,216,257,-1.27114546298981,0.353731215000153,0.642492592334747,-1.35367584228516,0.478111058473587,0.376388728618622,-1.43247199058533,0.635802328586578,0.837195694446564,-1.4733624458313,0.487131416797638,0.524246454238892,14_Jun_2023_08:31
0,130,1,1,148,9,369,156,6,197,23,62,0,61,0,85,1,115,29,15,241,1,35,120,34,168,38,207,243,-1.2692723274231,0.354138106107712,0.643001139163971,-1.3785845041275,0.490035504102707,0.367414563894272,-1.42885732650757,0.636363387107849,0.839711606502533,-1.48577558994293,0.495844811201096,0.524419546127319,14_Jun_2023_08:31
1,111,2,0,104,10,241,174,15,172,29,61,0,59,0,97,0,106,22,30,232,3,34,115,37,125,19,183,240,-1.2694354057312,0.35497260093689,0.643096625804901,-1.44854438304901,0.501522660255432,0.353391170501709,-1.4241281747818,0.636937856674194,0.845466494560242,-1.5196316242218,0.507259488105774,0.530129432678223,14_Jun_2023_08:31
2,106,1,3,78,10,221,1,17,172,14,61,0,60,0,102,2,96,5,4,278,7,31,101,28,113,4,153,262,-1.27154648303986,0.35533207654953,0.642023503780365,-1.54194343090057,0.518904447555542,0.357567995786667,-1.41847681999207,0.638624608516693,0.851171851158142,-1.56669592857361,0.520702004432678,0.54618227481842,14_Jun_2023_08:31
0,102,2,2,75,2,238,88,9,160,4,59,3,47,1,117,0,90,4,13,16,1,30,109,28,114,14,147,309,-1.27441513538361,0.35561940073967,0.639036655426025,-1.63506877422333,0.544195830821991,0.387922406196594,-1.41482734680176,0.639083981513977,0.855102181434631,-1.61789083480835,0.535055637359619,0.577408313751221,14_Jun_2023_08:31
2,83,1,1,82,1,229,6,4,147,4,57,0,56,1,135,1,65,11,6,14,2,27,94,37,95,8,146,339,-1.27709579467773,0.354991763830185,0.635361611843109,-1.72265338897705,0.567749798297882,0.43906581401825,-1.41137504577637,0.64072185754776,0.858160853385925,-1.6609194278717,0.551671266555786,0.618199825286865,14_Jun_2023_08:31
2,67,1,4,91,1,242,2,4,156,9,57,0,46,0,160,2,50,1,20,12,3,24,93,25,90,11,136,350,-1.28063952922821,0.353792279958725,0.631948411464691,-1.79324674606323,0.589811444282532,0.508528888225555,-1.40649521350861,0.642064988613129,0.859982013702393,-1.69115674495697,0.563968300819397,0.667114675045013,14_Jun_2023_08:31
1,56,2,1,86,2,262,1,5,153,8,57,1,45,0,146,0,52,1,3,3,5,23,97,15,93,9,113,399,-1.28383934497833,0.351954489946365,0.630089819431305,-1.8414694070816,0.602801620960236,0.580434143543243,-1.40200805664063,0.644428133964539,0.858398020267487,-1.70839023590088,0.574714779853821,0.713367760181427,14_Jun_2023_08:31
1,66,2,2,68,4,303,5,4,149,6,59,0,45,0,160,2,44,3,7,9,1,23,72,10,90,8,105,365,-1.2872371673584,0.35019838809967,0.629025161266327,-1.87687420845032,0.607066452503204,0.656604707241058,-1.39957284927368,0.647291958332062,0.856250584125519,-1.71844387054443,0.578665673732758,0.757766962051392,14_Jun_2023_08:31
0,57,1,2,51,1,354,5,3,142,3,53,0,43,5,166,2,56,6,8,8,0,27,71,10,99,4,73,388,-1.29106044769287,0.349417626857758,0.626947820186615,-1.89844989776611,0.609430849552155,0.73357629776001,-1.39983355998993,0.648494005203247,0.854686915874481,-1.72343790531158,0.578692078590393,0.801422476768494,14_Jun_2023_08:31
1,58,1,1,68,2,376,1,3,154,2,60,0,47,1,186,2,38,0,3,11,1,22,72,10,61,4,52,388,-1.29942667484283,0.348613083362579,0.624208152294159,-1.90692913532257,0.605443835258484,0.796000361442566,-1.4008846282959,0.648638606071472,0.85356068611145,-1.72392451763153,0.574944615364075,0.836628079414368,14_Jun_2023_08:31
1,62,2,2,53,3,399,2,3,140,4,57,2,51,0,188,1,66,1,7,12,1,27,61,11,28,0,54,369,-1.3038637638092,0.347482651472092,0.62210887670517,-1.9094386100769,0.600089132785797,0.837714672088623,-1.40183353424072,0.649184763431549,0.851920008659363,-1.72267758846283,0.572820484638214,0.856880187988281,14_Jun_2023_08:31
0,41,2,1,69,3,388,3,2,143,4,57,0,52,3,167,1,102,0,8,11,1,22,59,10,54,2,51,345,-1.30424296855927,0.347317606210709,0.620576620101929,-1.90919494628906,0.596267521381378,0.837275445461273,-1.40084981918335,0.648643910884857,0.85252583026886,-1.72223472595215,0.570525288581848,0.855620622634888,14_Jun_2023_08:31
1,56,2,0,73,3,347,3,4,142,2,58,3,69,0,147,5,127,1,9,11,2,25,57,23,60,1,50,272,-1.30144989490509,0.347657889127731,0.620925605297089,-1.90828859806061,0.599822759628296,0.796916246414185,-1.40023910999298,0.647802650928497,0.853624224662781,-1.7241724729538,0.572361767292023,0.833281874656677,14_Jun_2023_08:31
1,45,0,3,81,2,321,2,4,152,2,57,0,68,2,105,2,224,4,12,5,2,26,54,23,95,2,88,287,-1.29715943336487,0.347927004098892,0.622806668281555,-1.90065407752991,0.601307034492493,0.731979846954346,-1.40021979808807,0.646979928016663,0.854264736175537,-1.72448182106018,0.573105216026306,0.795982718467712,14_Jun_2023_08:31
0,46,0,0,104,2,302,2,3,167,1,60,1,66,1,107,2,223,1,14,10,5,31,56,37,108,3,118,290,-1.29334270954132,0.348019987344742,0.625948905944824,-1.880899310112,0.601347208023071,0.654139876365662,-1.40194618701935,0.64637678861618,0.854112684726715,-1.71954464912415,0.572653412818909,0.748929619789124,14_Jun_2023_08:31
3,39,0,0,88,3,283,1,2,163,2,61,0,67,0,96,0,208,2,15,4,1,28,65,33,132,5,122,274,-1.28882884979248,0.348285317420959,0.629778802394867,-1.85042297840118,0.598355948925018,0.577873051166534,-1.40556943416595,0.646386563777924,0.852924823760986,-1.7072856426239,0.5707927942276,0.699120402336121,14_Jun_2023_08:31
2,82,0,1,84,2,254,0,2,139,7,55,0,56,2,79,0,214,0,14,22,2,29,74,23,97,7,164,231,-1.28589618206024,0.349212259054184,0.633364140987396,-1.80271124839783,0.586093604564667,0.50435733795166,-1.40991938114166,0.64651882648468,0.854706525802612,-1.68720006942749,0.563981413841248,0.653392791748047,14_Jun_2023_08:31
2,78,1,1,94,3,272,1,4,136,16,57,0,61,0,73,1,225,11,15,33,1,31,86,39,115,3,223,222,-1.28536570072174,0.3503497838974,0.636411130428314,-1.7446061372757,0.57241153717041,0.44626185297966,-1.41441583633423,0.644896805286408,0.856476843357086,-1.65830421447754,0.555490612983704,0.614521622657776,14_Jun_2023_08:31
0,114,2,2,93,16,358,1,3,144,4,57,0,58,1,82,0,200,13,27,24,0,36,83,46,128,17,214,237,-1.28261387348175,0.351917922496796,0.639275133609772,-1.67659723758698,0.572794914245606,0.398783504962921,-1.41956675052643,0.642556309700012,0.854492545127869,-1.62375795841217,0.554651498794556,0.581027388572693,14_Jun_2023_08:31
0,117,2,1,108,13,422,170,3,184,4,65,1,64,0,92,2,160,12,15,26,2,35,114,56,139,17,288,252,-1.27925395965576,0.354186147451401,0.640360057353973,-1.59569990634918,0.583744645118713,0.364763647317886,-1.42442440986633,0.640868365764618,0.852773129940033,-1.58193147182465,0.562275588512421,0.554097414016724,14_Jun_2023_08:31
0,126,0,5,1,1,481,181,4,197,23,68,1,73,0,100,0,152,3,50,22,0,28,118,51,184,44,343,288,-1.27827560901642,0.356285452842712,0.640568375587463,-1.50456583499908,0.589648127555847,0.350169867277145,-1.42919218540192,0.639415562152862,0.851873278617859,-1.53611648082733,0.565580487251282,0.537894010543823,14_Jun_2023_08:31
2,118,1,31,3,11,587,247,8,200,61,65,0,72,0,106,3,229,11,32,33,0,33,165,55,185,49,398,288,-1.27630007266998,0.35766065120697,0.640997231006622,-1.41366255283356,0.583472847938538,0.351357281208038,-1.43142509460449,0.639493703842163,0.847918391227722,-1.49031007289886,0.56396484375,0.527233719825745,14_Jun_2023_08:31
0,106,0,14,1,5,582,5,2,199,31,61,0,74,0,106,4,208,6,30,37,0,37,195,56,257,58,439,282,-1.27261805534363,0.35892191529274,0.640618622303009,-1.33501195907593,0.574908077716827,0.36530926823616,-1.43178200721741,0.64017927646637,0.843795835971832,-1.44655561447144,0.560218989849091,0.523177087306976,14_Jun_2023_08:31
0,90,0,23,0,4,584,0,0,189,48,64,1,75,0,93,1,233,19,22,78,0,44,138,57,209,48,341,273,-1.26835107803345,0.35971474647522,0.639918088912964,-1.28613722324371,0.569210052490234,0.388432651758194,-1.43105518817902,0.639958322048187,0.840085446834564,-1.42513000965118,0.553348362445831,0.522139549255371,14_Jun_2023_08:31
2,103,1,8,0,11,486,2,1,158,35,63,1,72,1,81,1,235,15,12,31,1,38,73,54,127,47,251,222,-1.26526284217834,0.359523296356201,0.639503598213196,-1.28614819049835,0.571226000785828,0.392884373664856,-1.42935359477997,0.639338493347168,0.838773310184479,-1.42802894115448,0.551114082336426,0.520308077335358,14_Jun_2023_08:31
0,103,1,2,0,17,382,2,3,161,33,61,0,65,1,69,1,201,18,14,60,2,33,65,52,78,33,167,214,-1.26439905166626,0.35852774977684,0.639575004577637,-1.33051669597626,0.567423164844513,0.36841756105423,-1.4259420633316,0.638670682907105,0.840233147144318,-1.45170772075653,0.551783621311188,0.517627000808716,14_Jun_2023_08:31
0,80,1,13,81,1,237,38,3,133,8,50,0,68,0,67,0,178,11,28,30,1,32,75,45,95,19,147,211,-1.26678204536438,0.357593059539795,0.638123452663422,-1.41848313808441,0.568771541118622,0.345871984958649,-1.42096436023712,0.63953024148941,0.844203174114227,-1.49655044078827,0.55322802066803,0.521347463130951,14_Jun_2023_08:31
1,70,0,1,58,1,188,33,2,125,2,52,3,64,2,81,2,123,3,13,21,5,30,81,41,36,9,101,227,-1.27045238018036,0.356771945953369,0.635559439659119,-1.52320027351379,0.578351438045502,0.34805616736412,-1.41643762588501,0.63996297121048,0.848412871360779,-1.55075788497925,0.559487342834473,0.537099778652191,14_Jun_2023_08:31
2,76,0,1,54,0,186,2,9,131,6,55,0,63,0,114,2,126,6,14,9,1,30,66,44,31,5,97,253,-1.27196133136749,0.355648368597031,0.632487416267395,-1.62072503566742,0.585477769374847,0.376558482646942,-1.40996170043945,0.64130824804306,0.85102254152298,-1.60477185249329,0.565258979797363,0.566953599452972,14_Jun_2023_08:31
2,88,0,3,81,3,196,1,2,130,0,59,1,55,0,109,4,109,1,13,4,0,28,50,15,30,4,91,278,-1.27381479740143,0.354605764150619,0.62895143032074,-1.70980679988861,0.592659950256348,0.429320394992828,-1.40386915206909,0.642751276493073,0.852737903594971,-1.65005719661713,0.572555065155029,0.61043244600296,14_Jun_2023_08:31
2,52,0,3,98,1,216,1,2,148,4,58,2,49,1,144,0,100,1,4,6,1,27,72,20,48,1,78,300,-1.27671301364899,0.353113800287247,0.625570476055145,-1.78028750419617,0.60936051607132,0.4968121945858,-1.39851176738739,0.645450294017792,0.852546334266663,-1.68243598937988,0.583503842353821,0.659128487110138,14_Jun_2023_08:31
1,39,1,1,92,1,241,2,1,163,7,60,1,40,1,150,3,42,3,1,6,0,27,84,14,46,2,73,362,-1.2801262140274,0.351573824882507,0.622994065284729,-1.83531272411346,0.625800371170044,0.575906872749329,-1.39504396915436,0.647628903388977,0.851095318794251,-1.70227646827698,0.591405749320984,0.710042297840118,14_Jun_2023_08:31
1,41,2,0,99,4,288,4,6,156,5,61,0,40,0,195,4,24,1,9,14,4,18,86,13,44,10,53,367,-1.28253602981567,0.351113975048065,0.620844721794128,-1.87317550182343,0.639139771461487,0.666083097457886,-1.39367377758026,0.649398505687714,0.848560214042664,-1.71294367313385,0.596531867980957,0.761932015419006,14_Jun_2023_08:31
2,24,0,1,67,16,346,1,6,144,17,57,1,43,1,196,2,13,4,13,13,1,14,83,8,42,1,47,378,-1.28450989723206,0.351459085941315,0.618417680263519,-1.89162957668304,0.643902540206909,0.76039320230484,-1.3916095495224,0.650585293769836,0.849253714084625,-1.71402895450592,0.598098933696747,0.812915623188019,14_Jun_2023_08:31
3,33,2,1,60,3,410,3,6,150,1,57,0,40,2,221,1,9,2,3,13,0,16,76,6,25,1,25,414,-1.28875458240509,0.353045910596848,0.61531412601471,-1.89101541042328,0.638327181339264,0.847809851169586,-1.39025723934174,0.650997817516327,0.85167932510376,-1.7071578502655,0.592611908912659,0.861274421215057,14_Jun_2023_08:31
0,27,4,2,65,2,407,0,1,131,7,54,1,39,1,191,0,12,2,2,11,0,13,73,4,24,0,32,405,-1.2936863899231,0.355215907096863,0.612654149532318,-1.88338625431061,0.629740059375763,0.909513413906097,-1.38907289505005,0.650467276573181,0.856795847415924,-1.69913113117218,0.587768256664276,0.89756041765213,14_Jun_2023_08:31
2,27,2,0,66,1,413,1,1,134,4,59,0,53,1,166,2,57,1,10,13,0,16,64,6,34,8,43,333,-1.29850614070892,0.356811195611954,0.612277984619141,-1.877894282341,0.623736023902893,0.937685251235962,-1.38577473163605,0.648663222789764,0.864301323890686,-1.69423711299896,0.583664953708649,0.917029201984406,14_Jun_2023_08:31
1,29,0,2,72,3,391,0,6,137,8,49,0,49,2,119,1,145,2,11,12,0,15,49,26,35,1,43,261,-1.3000328540802,0.357338070869446,0.61472487449646,-1.87974584102631,0.6181560754776,0.935833215713501,-1.3830885887146,0.647876024246216,0.870083808898926,-1.69517922401428,0.581081211566925,0.917809009552002,14_Jun_2023_08:31
1,27,1,2,52,2,327,0,4,127,12,55,0,59,0,95,2,148,3,8,21,0,16,37,23,42,2,56,243,-1.30103719234467,0.357205182313919,0.618809401988983,-1.8896222114563,0.613092184066772,0.895473837852478,-1.38247680664063,0.646862983703613,0.87533313035965,-1.70360863208771,0.579144716262817,0.899582505226135,14_Jun_2023_08:31
0,35,2,1,71,7,294,2,4,124,4,55,0,62,0,96,3,204,0,2,7,0,23,37,24,38,1,121,249,-1.3018079996109,0.357204377651215,0.624217391014099,-1.89510881900787,0.617067515850067,0.820383429527283,-1.38423502445221,0.646606624126434,0.881089687347412,-1.71340584754944,0.582688331604004,0.861458659172058,14_Jun_2023_08:31
0,18,0,1,77,3,233,1,4,129,4,54,3,61,5,82,1,199,0,6,9,0,32,43,16,45,3,150,244,-1.30267488956451,0.357061624526978,0.631303369998932,-1.88136637210846,0.619946479797363,0.723914861679077,-1.38896751403809,0.645224988460541,0.884946405887604,-1.715616106987,0.583563625812531,0.808402061462402,14_Jun_2023_08:31
1,35,0,1,83,2,223,3,5,117,4,50,1,57,2,84,1,289,1,5,24,1,29,51,34,51,4,175,259,-1.30209994316101,0.357266455888748,0.637415051460266,-1.84610331058502,0.620260119438171,0.630472481250763,-1.39429104328156,0.645340323448181,0.887947082519531,-1.70560526847839,0.582939922809601,0.75195574760437,14_Jun_2023_08:31
0,32,2,1,73,2,231,55,2,142,5,54,3,49,1,82,0,241,4,15,16,0,28,67,42,56,4,175,252,-1.30217444896698,0.356664061546326,0.643212020397186,-1.78355526924133,0.615135908126831,0.539692938327789,-1.4001145362854,0.644489049911499,0.889019250869751,-1.6800012588501,0.580265700817108,0.695322453975678,14_Jun_2023_08:31
2,63,1,1,62,1,332,36,2,186,24,69,3,58,1,103,1,218,9,19,30,1,28,79,38,83,14,185,270,-1.29946255683899,0.356400102376938,0.646791100502014,-1.70600736141205,0.606493771076202,0.465829432010651,-1.40778648853302,0.643907427787781,0.886081278324127,-1.64252364635468,0.577528595924377,0.643257081508637,14_Jun_2023_08:31
1,48,5,12,60,6,363,44,1,202,27,63,0,65,0,102,3,165,25,18,31,0,30,72,40,94,10,194,270,-1.29520153999329,0.356060832738876,0.648449003696442,-1.62205421924591,0.592522978782654,0.413695842027664,-1.41504395008087,0.64322829246521,0.880452573299408,-1.5989807844162,0.572179317474365,0.601852655410767,14_Jun_2023_08:31
0,54,1,8,55,7,456,71,6,173,23,60,0,81,0,109,1,131,13,21,40,3,25,94,51,103,28,185,291,-1.28936159610748,0.356039851903915,0.648271918296814,-1.53870522975922,0.577861785888672,0.383453607559204,-1.42109954357147,0.641907453536987,0.872879564762116,-1.55782783031464,0.562140882015228,0.573118507862091,14_Jun_2023_08:31
