S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
1,3,1,1,1,4,3,5,6,3,1,26,1,38,2,2,5,1,2,1,3,1,1,12,30,2,0,6,4,-1.245041847229,0.184745594859123,0.516233742237091,-1.59401512145996,0.106501057744026,0.560055196285248,-2.19197583198547,0.03286598995328,1.44723343849182,-1.50122249126434,0.260625928640366,0.590573251247406,14_Jun_2023_08_35
1,2,2,0,1,1,1,4,6,3,1,25,1,38,4,1,4,3,2,1,4,1,0,10,33,2,2,5,3,-1.245041847229,0.184745594859123,0.516233742237091,-1.59401512145996,0.106501057744026,0.560055196285248,-2.19197583198547,0.03286598995328,1.44723343849182,-1.50122249126434,0.260625928640366,0.590573251247406,14_Jun_2023_08_35
1,4,2,2,2,5,3,3,6,3,1,25,1,38,2,1,2,3,0,0,4,1,5,11,34,1,0,5,5,-1.24480640888214,0.18471123278141,0.516473352909088,-1.59398055076599,0.106419898569584,0.560104668140411,-2.19197392463684,0.032859325408936,1.4472222328186,-1.50116944313049,0.260585993528366,0.590703010559082,14_Jun_2023_08_35
1,2,3,2,1,1,2,5,6,4,1,25,1,39,1,2,3,1,2,0,4,1,1,12,34,3,1,5,7,-1.24200248718262,0.184415638446808,0.519278168678284,-1.59332919120789,0.107165195047855,0.56075245141983,-2.19194364547729,0.032863818109036,1.44724023342133,-1.50028657913208,0.260095089673996,0.591879665851593,14_Jun_2023_08_35
1,5,4,0,2,1,0,4,6,3,1,24,2,41,1,0,5,4,2,2,5,0,2,10,33,0,1,4,3,-1.23385393619537,0.183264940977097,0.530210316181183,-1.59168231487274,0.108763955533504,0.557736992835999,-2.19195318222046,0.032854437828064,1.44724690914154,-1.49746239185333,0.258803129196167,0.595360338687897,14_Jun_2023_08_35
0,4,2,4,1,4,2,3,7,4,1,25,0,40,2,1,4,0,4,0,4,1,1,9,31,1,1,5,3,-1.23185932636261,0.184536695480347,0.533608734607697,-1.59133470058441,0.108632363379002,0.5581014752388,-2.19195532798767,0.032836616039276,1.44724094867706,-1.49701702594757,0.258681923151016,0.596766471862793,14_Jun_2023_08_35
0,4,0,2,1,1,0,4,4,3,3,26,0,39,3,1,4,2,0,1,5,2,1,9,33,2,1,4,3,-1.23406493663788,0.185217842459679,0.532459855079651,-1.58958196640015,0.114167772233486,0.547525525093079,-2.1919207572937,0.032865099608898,1.44722056388855,-1.49799191951752,0.2589171230793,0.599571704864502,14_Jun_2023_08_35
1,2,0,1,1,2,1,6,6,4,1,24,1,40,4,2,6,2,1,2,5,2,0,12,32,1,1,9,3,-1.2393217086792,0.186351388692856,0.528688609600067,-1.59295320510864,0.106644921004772,0.567973673343658,-2.19196176528931,0.032863974571228,1.44727599620819,-1.50105285644531,0.259689450263977,0.602187275886535,14_Jun_2023_08_35
0,3,1,2,1,1,3,1,7,3,2,25,0,41,4,1,4,4,1,1,5,2,0,11,31,3,1,5,5,-1.24251651763916,0.186529904603958,0.525644183158875,-1.59362709522247,0.10903525352478,0.562002062797546,-2.1919527053833,0.032855689525604,1.44723391532898,-1.50275564193726,0.25998044013977,0.604511201381683,14_Jun_2023_08_35
0,2,3,4,1,2,0,5,7,3,0,26,0,38,2,0,3,1,4,1,4,1,2,12,29,2,0,7,3,-1.24213230609894,0.187696918845177,0.524156987667084,-1.59368467330933,0.109469398856163,0.563077807426453,-2.1919846534729,0.032838054001331,1.44724106788635,-1.50326371192932,0.260003983974457,0.60701984167099,14_Jun_2023_08_35
0,0,1,3,0,3,2,5,6,3,1,24,0,41,1,2,4,1,1,1,4,2,0,11,29,2,2,5,3,-1.238316655159,0.192972421646118,0.515272498130798,-1.59321141242981,0.110203616321087,0.561265707015991,-2.19195818901062,0.032831270247698,1.44726169109344,-1.50379574298859,0.259789377450943,0.609778463840485,14_Jun_2023_08_35
1,2,0,1,1,3,1,6,6,5,1,26,0,36,1,3,6,1,1,2,4,0,0,10,33,2,1,4,5,-1.23750174045563,0.209981501102447,0.488078624010086,-1.59292161464691,0.111157536506653,0.557847678661346,-2.19195556640625,0.032851748168469,1.44724547863007,-1.50396275520325,0.260398209095001,0.608919978141785,14_Jun_2023_08_35
0,2,0,3,2,2,1,5,7,5,0,26,2,37,2,2,4,2,0,1,6,0,2,11,33,2,1,5,5,-1.24711179733276,0.237433239817619,0.450640827417374,-1.5984570980072,0.110004380345345,0.564729988574982,-2.19196510314941,0.032827794551849,1.44727647304535,-1.5146758556366,0.263768315315247,0.612994849681854,14_Jun_2023_08_35
1,1,1,1,1,2,1,4,6,2,1,24,1,40,0,1,3,3,1,1,4,1,1,13,31,3,1,4,7,-1.26590919494629,0.274320513010025,0.404609888792038,-1.60000467300415,0.11746833473444,0.557885766029358,-2.19198274612427,0.033126961439848,1.44717347621918,-1.51171433925629,0.27517506480217,0.603846311569214,14_Jun_2023_08_35
0,2,2,3,0,3,1,3,7,3,1,23,0,38,2,1,6,3,4,2,4,0,1,11,31,1,4,4,3,-1.29207241535187,0.304069668054581,0.371243208646774,-1.58985257148743,0.156540155410767,0.538117468357086,-2.19192719459534,0.033132139593363,1.4471617937088,-1.49901449680328,0.30435773730278,0.612663090229034,14_Jun_2023_08_35
0,2,0,1,0,3,1,6,5,3,2,26,2,39,2,4,4,2,1,1,4,2,1,11,31,2,1,5,4,-1.3121532201767,0.318374097347259,0.344643533229828,-1.58241260051727,0.178923040628433,0.503234922885895,-2.19194841384888,0.033130399882794,1.4471640586853,-1.49114203453064,0.316352277994156,0.59586226940155,14_Jun_2023_08_35
1,4,3,1,0,1,1,4,8,2,1,24,1,39,2,2,3,1,0,0,4,4,1,12,28,2,1,7,5,-1.32693040370941,0.326043248176575,0.324071407318115,-1.57574284076691,0.182812914252281,0.494206070899963,-2.19191479682922,0.033131837844849,1.44716930389404,-1.4868757724762,0.326533585786819,0.579590976238251,14_Jun_2023_08_35
1,2,3,1,1,2,0,4,6,3,1,26,0,38,2,2,4,2,2,2,5,0,1,12,30,2,0,5,4,-1.33972537517548,0.327930629253387,0.321733266115189,-1.55659675598145,0.180434331297874,0.508514642715454,-2.19190287590027,0.033135965466499,1.44713890552521,-1.46630966663361,0.325211435556412,0.590524256229401,14_Jun_2023_08_35
1,3,0,2,0,2,2,4,7,4,0,25,0,39,2,2,4,0,1,2,3,0,0,9,30,2,0,4,4,-1.35104119777679,0.330314159393311,0.335429549217224,-1.52552962303162,0.184134244918823,0.533757150173187,-2.19193935394287,0.033154454082251,1.44718670845032,-1.43465423583984,0.322822988033295,0.62254810333252,14_Jun_2023_08_35
2,2,1,1,1,2,1,4,7,3,2,25,1,38,4,1,4,5,0,0,4,1,1,13,32,3,1,5,5,-1.36174643039703,0.331619739532471,0.375670999288559,-1.49224853515625,0.192446082830429,0.558629155158997,-2.19195103645325,0.033158171921969,1.44717085361481,-1.40374362468719,0.319386005401611,0.662704646587372,14_Jun_2023_08_35
1,6,1,1,0,1,2,7,7,3,1,25,0,39,1,1,5,2,0,1,3,0,1,15,28,1,3,5,5,-1.36771380901337,0.331404715776443,0.435814440250397,-1.47120594978333,0.203357428312302,0.563426613807678,-2.19192314147949,0.033129721879959,1.44716215133667,-1.39645934104919,0.310871839523315,0.695230960845947,14_Jun_2023_08_35
1,3,1,1,0,1,1,3,7,0,0,28,0,41,2,1,4,1,0,3,4,1,0,12,32,0,3,5,3,-1.3718364238739,0.332094579935074,0.504184365272522,-1.4697927236557,0.210226878523827,0.617513298988342,-2.19191551208496,0.033119324594736,1.44717562198639,-1.38409221172333,0.305404454469681,0.751663684844971,14_Jun_2023_08_35
0,3,2,1,0,2,1,2,7,2,1,27,1,44,2,0,5,1,0,3,4,0,0,14,29,3,0,5,6,-1.36761128902435,0.327012747526169,0.565456092357636,-1.47252953052521,0.200749337673187,0.708469331264496,-2.19195413589478,0.033098313957453,1.44715595245361,-1.37480568885803,0.301304340362549,0.829059839248657,14_Jun_2023_08_35
1,5,1,1,2,2,0,3,8,3,0,29,1,41,2,1,3,4,1,1,5,1,1,15,32,2,1,5,7,-1.36628723144531,0.326725840568542,0.613509476184845,-1.47518646717072,0.188645169138908,0.80033814907074,-2.19193410873413,0.033071134239435,1.44717860221863,-1.35642051696777,0.297044634819031,0.891626596450806,14_Jun_2023_08_35
1,3,1,6,1,7,2,2,6,4,1,30,0,45,2,2,4,2,0,0,4,3,1,13,31,2,1,4,5,-1.3646799325943,0.328174769878387,0.644590556621552,-1.47135305404663,0.168641552329063,0.904703915119171,-2.19196319580078,0.033093117177487,1.44719910621643,-1.33867347240448,0.294858247041702,0.947856903076172,14_Jun_2023_08_35
3,2,1,2,1,3,2,2,6,3,2,27,1,43,3,6,3,2,1,2,4,1,1,15,32,2,1,4,5,-1.35908961296082,0.329332411289215,0.654881119728088,-1.47599518299103,0.150068342685699,0.948964476585388,-2.1919674873352,0.033146362751722,1.4472291469574,-1.35585629940033,0.294270783662796,0.96893322467804,14_Jun_2023_08_35
1,5,0,2,1,7,1,3,8,4,0,26,0,50,0,3,4,1,3,0,5,0,1,13,34,1,1,4,6,-1.35320842266083,0.329274296760559,0.654246270656586,-1.43918824195862,0.112047113478184,0.978597402572632,-2.1919686794281,0.033114116638899,1.44723045825958,-1.35654377937317,0.28329810500145,0.970044553279877,14_Jun_2023_08_35
1,2,3,2,2,3,1,4,7,2,0,26,0,38,3,2,5,3,0,2,4,3,1,12,30,2,2,5,4,-1.35364735126495,0.329990059137344,0.658767819404602,-1.40897214412689,0.101709648966789,0.981435120105743,-2.19196963310242,0.033118154853582,1.44721627235413,-1.3326872587204,0.276140630245209,0.983620524406433,14_Jun_2023_08_35
1,4,1,1,0,3,0,3,8,2,1,27,1,43,2,2,4,4,0,2,4,5,1,12,28,3,1,5,4,-1.3573489189148,0.331040680408478,0.664645612239838,-1.41463589668274,0.104224681854248,0.962806880474091,-2.19193816184998,0.03310639411211,1.44719922542572,-1.32931077480316,0.272625774145126,0.98111617565155,14_Jun_2023_08_35
0,3,2,2,2,4,1,4,7,4,0,23,0,39,1,3,5,3,1,1,4,1,0,13,31,3,0,4,4,-1.36090576648712,0.33249294757843,0.664971768856049,-1.43232321739197,0.116857647895813,0.942066967487335,-2.19194912910461,0.033096313476563,1.4472062587738,-1.33588051795959,0.273731052875519,0.978269398212433,14_Jun_2023_08_35
1,3,1,2,2,4,1,4,7,4,1,26,0,44,2,2,5,3,0,3,5,1,1,11,32,1,0,4,3,-1.36237251758575,0.332631886005402,0.660786330699921,-1.43780529499054,0.113177344202995,0.946754276752472,-2.19192862510681,0.033109806478024,1.44718635082245,-1.34538578987122,0.27311897277832,0.974668323993683,14_Jun_2023_08_35
1,4,1,3,1,4,0,3,6,1,1,25,0,42,1,1,2,2,6,1,6,0,1,12,29,3,1,5,5,-1.36335623264313,0.332234501838684,0.657322525978088,-1.43377494812012,0.107009135186672,0.9521244764328,-2.19193458557129,0.033115271478891,1.44722938537598,-1.35095596313477,0.272677421569824,0.973405241966248,14_Jun_2023_08_35
0,1,2,1,0,0,1,3,9,3,1,24,0,43,1,2,3,2,0,1,6,2,1,12,30,1,1,5,4,-1.36425530910492,0.329560667276382,0.65710324048996,-1.43700778484344,0.103320062160492,0.960682451725006,-2.19194889068604,0.033142786473036,1.44721031188965,-1.3535088300705,0.272735804319382,0.977580428123474,14_Jun_2023_08_35
2,2,1,2,2,1,0,3,6,4,0,27,0,42,2,1,3,2,0,1,5,0,1,14,31,1,0,5,3,-1.35856103897095,0.319382160902023,0.662435233592987,-1.47500109672546,0.109423652291298,0.981207489967346,-2.19195675849915,0.033092636615038,1.44720876216888,-1.37653005123138,0.268386155366898,0.977962851524353,14_Jun_2023_08_35
1,2,1,2,1,2,2,3,6,3,0,25,0,41,0,4,3,3,0,2,6,2,2,15,28,3,0,4,3,-1.34225738048553,0.295277297496796,0.665211498737335,-1.53067553043365,0.114456094801426,0.993127763271332,-2.19195747375488,0.033112537115812,1.44719398021698,-1.42161786556244,0.264051735401154,0.969672799110413,14_Jun_2023_08_35
1,3,1,1,4,1,2,5,5,2,0,25,1,42,2,2,4,2,1,2,3,1,1,12,28,2,2,3,5,-1.3330374956131,0.260101526975632,0.67428582906723,-1.56023299694061,0.086772561073303,0.990277528762817,-2.19196772575378,0.033100750297308,1.4471994638443,-1.46113097667694,0.242526561021805,0.952782809734344,14_Jun_2023_08_35
0,2,2,1,1,3,1,6,7,3,1,26,1,40,2,1,4,2,0,2,6,1,1,14,32,3,1,8,4,-1.33519017696381,0.243222951889038,0.672936141490936,-1.58606827259064,0.074187941849232,0.999469220638275,-2.1919527053833,0.033095397055149,1.4471937417984,-1.49072277545929,0.231213226914406,0.953980922698975,14_Jun_2023_08_35
2,1,0,2,2,2,1,3,7,3,2,24,1,39,0,2,2,2,1,2,5,0,1,14,34,2,0,5,5,-1.35453486442566,0.241444438695908,0.671531975269318,-1.60590827465057,0.074556551873684,0.997176468372345,-2.19192886352539,0.033096920698881,1.44717729091644,-1.51876354217529,0.233205989003181,0.949611127376556,14_Jun_2023_08_35
2,3,1,1,1,1,2,4,5,5,0,25,0,41,2,0,2,2,0,2,4,1,1,14,28,2,1,5,5,-1.38446044921875,0.240281105041504,0.680895328521729,-1.61981499195099,0.080089576542378,0.999327182769775,-2.19199252128601,0.032889951020479,1.4472941160202,-1.53803324699402,0.240096926689148,0.952790379524231,14_Jun_2023_08_35
0,3,0,1,1,2,1,6,7,3,0,25,4,37,2,2,2,2,0,1,5,1,1,15,30,1,2,5,5,-1.41010165214539,0.232415899634361,0.699636995792389,-1.62897932529449,0.085044033825398,0.998799920082092,-2.1919322013855,0.032746780663729,1.44724190235138,-1.5543315410614,0.246167838573456,0.954931855201721,14_Jun_2023_08_35
1,2,2,2,2,1,2,3,6,2,1,25,1,39,1,1,1,1,0,0,5,0,1,14,30,3,0,4,3,-1.42519915103912,0.226367190480232,0.722599923610687,-1.6349333524704,0.087834879755974,0.999898552894592,-2.19193434715271,0.032689820975065,1.44724750518799,-1.56582772731781,0.252196460962296,0.958102107048035,14_Jun_2023_08_35
0,3,2,3,0,2,1,9,6,2,1,26,0,44,2,2,3,1,2,1,5,2,1,13,29,2,0,4,3,-1.43358409404755,0.224193751811981,0.737130522727966,-1.63589692115784,0.087976410984993,1.00150907039642,-2.19193911552429,0.032717891037464,1.44727420806885,-1.57009470462799,0.253947705030441,0.960578382015228,14_Jun_2023_08_35
0,2,0,2,2,1,1,5,8,2,1,24,1,39,2,2,2,1,1,2,7,1,1,12,33,2,1,5,4,-1.4354110956192,0.224495723843574,0.735426187515259,-1.6352356672287,0.087639704346657,1.00153720378876,-2.19194221496582,0.032750073820353,1.44722330570221,-1.57178223133087,0.25426971912384,0.960682809352875,14_Jun_2023_08_35
1,4,0,3,0,1,2,6,5,2,1,25,1,40,1,1,2,2,0,2,3,1,0,14,30,0,6,5,3,-1.44146978855133,0.223574697971344,0.7318354845047,-1.63704144954681,0.088969811797142,1.00093269348145,-2.19197082519531,0.032737512141466,1.44728755950928,-1.57689952850342,0.256259858608246,0.958172738552094,14_Jun_2023_08_35
1,0,1,5,1,3,3,8,7,7,1,23,1,45,1,1,1,6,0,1,4,1,2,14,30,2,0,8,5,-1.45287263393402,0.225565433502197,0.730010569095612,-1.63868057727814,0.089823566377163,1.00163686275482,-2.19194722175598,0.03273344412446,1.44723272323608,-1.58300518989563,0.258883208036423,0.958536803722382,14_Jun_2023_08_35
2,1,2,1,0,1,3,4,5,4,0,27,0,39,1,1,3,2,3,0,3,1,1,16,32,1,0,3,5,-1.46399009227753,0.22340726852417,0.731017351150513,-1.64257597923279,0.091710105538368,1.0015572309494,-2.19197702407837,0.032587964087725,1.44721412658691,-1.59187531471252,0.261575013399124,0.958000242710114,14_Jun_2023_08_35
1,3,2,3,1,2,1,5,7,2,2,24,2,40,2,2,2,2,1,2,5,0,1,14,30,2,1,5,4,-1.46496272087097,0.223973825573921,0.728408336639404,-1.64383006095886,0.092538677155972,1.00088429450989,-2.1919538974762,0.032666426151991,1.44721460342407,-1.59520769119263,0.262796580791473,0.955941796302795,14_Jun_2023_08_35
0,2,2,0,1,0,1,3,7,3,1,23,1,45,1,2,5,2,0,2,3,1,0,14,29,4,0,3,2,-1.46425759792328,0.224531471729279,0.728292405605316,-1.6414235830307,0.091650396585465,1.00039219856262,-2.19197916984558,0.032679777592421,1.44723355770111,-1.58999836444855,0.26120787858963,0.954679608345032,14_Jun_2023_08_35
0,2,2,2,2,3,0,4,8,4,1,25,0,44,1,1,4,1,1,1,6,1,1,14,32,4,1,6,4,-1.47118663787842,0.227061688899994,0.726828455924988,-1.64116835594177,0.091663561761379,1.00014734268188,-2.19193005561829,0.032702367752791,1.44723498821259,-1.58978796005249,0.261520683765411,0.954937636852264,14_Jun_2023_08_35
2,2,0,0,1,1,1,4,8,2,1,27,1,41,0,1,3,2,0,1,5,1,1,12,29,1,1,4,5,-1.48342549800873,0.229013711214066,0.729405522346497,-1.64459276199341,0.092743530869484,1.0010199546814,-2.19193959236145,0.032655969262123,1.44726014137268,-1.59710013866425,0.263811051845551,0.956872582435608,14_Jun_2023_08_35
2,2,3,1,1,1,0,6,8,3,0,25,1,41,2,2,4,1,1,2,4,0,1,15,31,2,3,4,5,-1.49210059642792,0.228726610541344,0.732532680034637,-1.64703369140625,0.093890853226185,1.00098598003387,-2.19197607040405,0.032627023756504,1.447221159935,-1.60493743419647,0.26665922999382,0.957151770591736,14_Jun_2023_08_35
0,2,1,1,1,2,3,5,7,4,0,27,0,45,1,1,2,5,0,0,5,1,1,16,31,2,1,5,3,-1.49194753170013,0.23070678114891,0.729667246341705,-1.64824855327606,0.094306856393814,1.00166201591492,-2.19196820259094,0.032650835812092,1.4472930431366,-1.60859942436218,0.267688602209091,0.956940352916718,14_Jun_2023_08_35
1,3,0,1,0,1,0,2,8,3,0,27,0,39,1,1,1,1,1,1,4,0,1,14,29,1,1,6,4,-1.49245393276215,0.229793265461922,0.732075810432434,-1.64932870864868,0.094813480973244,1.00172924995422,-2.1919801235199,0.032654583454132,1.44727003574371,-1.61043977737427,0.268162131309509,0.955774128437042,14_Jun_2023_08_35
3,4,3,0,0,5,2,1,5,3,0,28,1,40,2,1,1,2,1,1,3,1,1,17,30,1,1,4,4,-1.48962688446045,0.228972151875496,0.732535600662231,-1.64734828472137,0.093672178685665,1.00203800201416,-2.19198274612427,0.032695915549994,1.44725048542023,-1.60555338859558,0.266791224479675,0.957121133804321,14_Jun_2023_08_35
3,3,0,1,2,4,0,2,8,3,0,27,0,41,1,1,2,6,0,1,4,1,0,14,32,3,1,4,4,-1.48710346221924,0.2290990203619,0.73226535320282,-1.64761817455292,0.093744970858097,1.00233674049377,-2.19196772575378,0.03266853094101,1.44725668430328,-1.6062068939209,0.266835272312164,0.957344770431519,14_Jun_2023_08_35
1,3,0,2,1,2,2,1,7,4,2,26,1,39,0,1,2,2,0,1,5,1,1,14,30,3,0,4,8,-1.48486137390137,0.228839680552483,0.731866717338562,-1.64854454994202,0.094413176178932,1.00239586830139,-2.19197773933411,0.032657563686371,1.44728136062622,-1.60979747772217,0.267792582511902,0.9561328291893,14_Jun_2023_08_35
0,4,2,3,3,1,0,1,7,1,2,25,0,38,3,1,2,2,0,2,5,0,0,15,30,2,2,3,3,-1.48366928100586,0.228380650281906,0.732082664966583,-1.64945554733276,0.094978764653206,1.00238811969757,-2.1919686794281,0.032660886645317,1.44722175598145,-1.61159479618073,0.268439441919327,0.955123245716095,14_Jun_2023_08_35
1,2,1,1,1,3,1,3,7,2,1,27,1,40,1,0,1,1,0,2,5,1,0,16,31,1,0,3,4,-1.48411703109741,0.22755441069603,0.733311116695404,-1.64959692955017,0.095118828117848,1.00260150432587,-2.19199132919312,0.032638896256685,1.44724178314209,-1.61272716522217,0.268677920103073,0.954748272895813,14_Jun_2023_08_35
1,2,1,1,1,2,0,2,7,4,0,26,1,40,3,0,1,3,0,1,4,6,2,12,30,1,0,4,4,-1.48346841335297,0.226851269602776,0.73441606760025,-1.64912080764771,0.094639785587788,1.00221800804138,-2.19195866584778,0.032644990831614,1.44729912281036,-1.6117297410965,0.26827484369278,0.954972565174103,14_Jun_2023_08_35
2,2,2,1,2,2,3,2,6,2,1,26,0,40,1,1,3,2,0,1,5,0,1,15,30,2,0,4,4,-1.47776830196381,0.224897056818008,0.734734773635864,-1.64858245849609,0.094405010342598,1.00204193592072,-2.19197034835815,0.032592736184597,1.44726419448853,-1.60914874076843,0.267385452985764,0.953685462474823,14_Jun_2023_08_35
0,2,1,2,1,3,1,7,7,2,0,27,0,40,5,1,1,1,0,2,5,2,1,15,32,2,0,4,6,-1.46379888057709,0.223111540079117,0.735166192054749,-1.64505696296692,0.092611350119114,1.00282740592957,-2.191969871521,0.032614964991808,1.44727182388306,-1.59971034526825,0.264208316802979,0.956104815006256,14_Jun_2023_08_35
1,3,1,1,0,2,0,7,6,2,0,27,2,41,1,1,2,2,1,1,6,0,1,18,33,2,2,4,5,-1.44688594341278,0.219924941658974,0.73544180393219,-1.64083695411682,0.090062275528908,1.00349164009094,-2.19196939468384,0.032642424106598,1.4472461938858,-1.58803343772888,0.259919345378876,0.958773791790008,14_Jun_2023_08_35
1,5,1,2,0,2,1,4,7,3,1,25,1,43,1,1,2,3,0,1,4,1,2,16,30,1,1,4,9,-1.42921149730682,0.21677328646183,0.735155165195465,-1.63736176490784,0.087587371468544,1.00368916988373,-2.19198822975159,0.032671842724085,1.44727540016174,-1.57699525356293,0.255432397127151,0.960647642612457,14_Jun_2023_08_35
0,3,1,3,0,1,1,5,7,2,0,26,2,43,2,1,3,2,1,3,4,0,1,15,31,2,0,4,6,-1.41632676124573,0.215636983513832,0.734313726425171,-1.6337103843689,0.085523493587971,1.00388038158417,-2.19194722175598,0.032726284116507,1.447221159935,-1.56835424900055,0.251975893974304,0.962089896202087,14_Jun_2023_08_35
1,1,2,1,0,5,2,2,7,2,0,26,3,41,1,2,2,1,2,1,5,1,1,14,30,1,0,4,4,-1.41338038444519,0.216702356934547,0.733691990375519,-1.63293051719666,0.085122913122177,1.00455558300018,-2.19199752807617,0.03271871060133,1.44723045825958,-1.56618642807007,0.251339375972748,0.962250530719757,14_Jun_2023_08_35
2,1,2,1,2,1,2,7,7,3,1,25,2,39,0,0,3,2,0,1,4,1,2,14,31,1,1,4,5,-1.42062556743622,0.218674451112747,0.732671082019806,-1.63554620742798,0.086713910102844,1.00402128696442,-2.19200253486633,0.032754927873612,1.44725131988525,-1.57199931144714,0.253931879997253,0.960407376289368,14_Jun_2023_08_35
1,3,2,2,1,1,1,6,6,5,1,25,0,41,2,1,2,1,0,1,4,1,1,15,32,2,0,4,3,-1.43355429172516,0.2212103754282,0.733192265033722,-1.63955557346344,0.089379630982876,1.00297296047211,-2.19196796417236,0.032680805772543,1.4472359418869,-1.58108770847321,0.257614225149155,0.958045661449432,14_Jun_2023_08_35
0,1,1,3,1,1,1,6,6,2,1,28,0,40,1,2,2,2,1,1,3,0,0,16,33,1,0,4,5,-1.4437335729599,0.223031014204025,0.734272241592407,-1.64006650447845,0.08934847265482,1.00342035293579,-2.19192552566528,0.032669514417648,1.44726276397705,-1.58333849906921,0.258431136608124,0.959745109081268,14_Jun_2023_08_35
2,1,2,1,1,2,1,4,9,1,1,25,1,41,1,1,4,2,0,0,7,1,2,14,31,2,0,3,6,-1.45149409770966,0.22467802464962,0.73532247543335,-1.64007699489594,0.08917511254549,1.0036369562149,-2.1919960975647,0.032656528055668,1.44727218151093,-1.58324980735779,0.258169710636139,0.961365759372711,14_Jun_2023_08_35
