S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
0,142,1,2,3,17,544,2,44,409,14,99,0,3,1,244,0,187,7,0,56,0,43,174,11,361,0,316,368,-1.55709218978882,0.290497750043869,0.601250946521759,-1.82137501239777,0.560831844806671,0.713892519474029,-1.46992123126984,0.645170569419861,0.618701279163361,-1.71698832511902,0.602019846439362,0.834224462509155,14_Jun_2023_08:28
0,177,1,15,0,24,529,3,23,433,12,106,1,35,2,217,1,34,2,1,45,0,36,212,11,277,1,389,403,-1.55618858337402,0.291779905557632,0.598994314670563,-1.85918748378754,0.653163850307465,0.680370807647705,-1.46603071689606,0.646154701709747,0.615640461444855,-1.73514127731323,0.645326733589172,0.796568810939789,14_Jun_2023_08:28
1,177,0,23,0,24,528,1,11,446,4,109,1,58,1,248,2,21,1,2,8,0,2,279,7,336,0,472,436,-1.55361270904541,0.290423184633255,0.593921065330505,-1.87946760654449,0.697598278522491,0.632334411144257,-1.46625280380249,0.646101117134094,0.6113440990448,-1.75392866134644,0.662371158599854,0.75031304359436,14_Jun_2023_08:28
0,158,2,30,1,19,571,151,4,420,2,105,0,61,1,260,1,64,1,12,5,2,1,321,9,430,1,498,422,-1.55288982391357,0.289350897073746,0.592541873455048,-1.85973966121674,0.692497313022614,0.581973016262054,-1.4694676399231,0.645138204097748,0.610260844230652,-1.76529550552368,0.650600731372833,0.719448029994965,14_Jun_2023_08:28
1,151,1,16,1,11,578,17,7,459,5,109,0,66,1,233,4,45,3,12,5,2,5,314,7,441,0,523,390,-1.55293142795563,0.288701444864273,0.593016803264618,-1.81715929508209,0.634881675243378,0.535053670406342,-1.47192895412445,0.644684135913849,0.610045433044434,-1.77371573448181,0.618212044239044,0.693749606609345,14_Jun_2023_08:28
0,94,1,15,4,19,527,117,12,515,15,122,1,74,6,216,2,41,1,38,12,1,2,310,5,533,3,397,339,-1.55143427848816,0.287863820791245,0.593087255954742,-1.79302871227264,0.552839815616608,0.507243394851685,-1.47266411781311,0.643580377101898,0.609488129615784,-1.77783763408661,0.569756388664246,0.671712160110474,14_Jun_2023_08:28
0,60,1,1,0,5,443,73,20,523,18,120,2,80,1,192,0,31,15,41,25,0,14,280,19,522,14,262,362,-1.54955518245697,0.286299705505371,0.591629505157471,-1.77629518508911,0.457589209079742,0.50954931974411,-1.4758243560791,0.642046511173248,0.608052134513855,-1.77036476135254,0.506022751331329,0.67071944475174,14_Jun_2023_08:28
0,64,1,3,1,5,451,0,29,528,13,120,2,76,6,193,1,23,9,54,174,0,14,177,11,459,13,206,353,-1.54965603351593,0.285835444927216,0.589820921421051,-1.76285231113434,0.382530450820923,0.551702976226807,-1.4778299331665,0.641372978687286,0.60846072435379,-1.75403034687042,0.46359521150589,0.701395928859711,14_Jun_2023_08:28
1,58,0,1,0,10,455,0,22,441,19,117,0,68,10,185,6,69,7,17,295,0,14,138,14,334,4,164,362,-1.55116379261017,0.286236494779587,0.590580224990845,-1.75297808647156,0.338004112243652,0.616761744022369,-1.48020958900452,0.642492413520813,0.611229181289673,-1.73638105392456,0.449033796787262,0.746811926364899,14_Jun_2023_08:28
0,41,0,3,0,7,438,8,27,436,25,108,0,56,3,192,2,150,5,13,290,0,17,138,16,225,3,102,370,-1.5525449514389,0.286488085985184,0.590974152088165,-1.76267623901367,0.327807456254959,0.700664520263672,-1.48020124435425,0.643571853637695,0.61390620470047,-1.71464192867279,0.460309982299805,0.803458213806152,14_Jun_2023_08:28
1,49,1,2,116,12,404,2,42,363,19,92,0,44,0,187,6,148,19,7,40,0,8,125,14,226,1,121,329,-1.55512523651123,0.288230061531067,0.593367218971252,-1.77158176898956,0.346759706735611,0.77952367067337,-1.47907948493958,0.644921481609345,0.617596387863159,-1.68888103961945,0.486098527908325,0.849340200424194,14_Jun_2023_08:28
2,72,2,2,74,12,415,2,55,339,22,97,0,6,2,211,6,302,18,10,25,1,8,98,10,215,0,103,365,-1.55665874481201,0.289153277873993,0.594416975975037,-1.78835654258728,0.390238404273987,0.843990564346314,-1.47693932056427,0.646267473697662,0.620724439620972,-1.66639697551727,0.513904631137848,0.877924561500549,14_Jun_2023_08:28
1,102,1,1,81,7,453,1,46,395,28,99,0,3,0,194,3,263,34,8,27,1,7,88,9,233,6,89,372,-1.55812919139862,0.290569812059402,0.593574225902557,-1.79351961612701,0.432504624128342,0.902383506298065,-1.47370851039886,0.64773166179657,0.620643675327301,-1.65387654304504,0.537022411823273,0.891874074935913,14_Jun_2023_08:28
1,75,0,1,81,17,475,0,28,414,29,100,0,3,3,231,2,245,31,2,23,1,11,77,13,249,1,101,372,-1.55856108665466,0.292149811983109,0.591133058071137,-1.79555284976959,0.467472493648529,0.955211818218231,-1.47040343284607,0.648409485816956,0.621041417121887,-1.64768517017365,0.55084890127182,0.901514947414398,14_Jun_2023_08:28
1,62,1,0,98,30,472,0,16,405,19,99,2,2,2,252,2,206,8,5,35,5,14,80,9,280,1,128,383,-1.55704402923584,0.292590826749802,0.589958906173706,-1.81367433071136,0.510863840579987,0.995023250579834,-1.46799063682556,0.648548066616058,0.620591461658478,-1.66177570819855,0.567044138908386,0.901229679584503,14_Jun_2023_08:28
2,70,2,2,114,12,481,0,16,413,19,102,0,3,7,229,1,123,6,1,46,0,13,83,10,314,1,204,361,-1.55618286132813,0.293375849723816,0.590140163898468,-1.81687128543854,0.565068066120148,1.01403427124023,-1.46548044681549,0.648620426654816,0.621157646179199,-1.66702342033386,0.585553526878357,0.899845600128174,14_Jun_2023_08:28
2,110,1,2,127,24,485,2,13,442,25,106,1,14,1,262,6,111,5,0,63,1,15,114,12,337,1,246,347,-1.55602705478668,0.294573128223419,0.591596901416779,-1.82390892505646,0.601846754550934,1.00353920459747,-1.46282362937927,0.649682760238647,0.62226676940918,-1.66733276844025,0.600695490837097,0.898339748382568,14_Jun_2023_08:28
0,131,1,1,164,23,499,2,12,467,33,111,0,3,6,276,2,128,4,0,166,1,14,139,9,352,1,301,387,-1.55430114269257,0.293713450431824,0.593939602375031,-1.84404516220093,0.629795789718628,0.959320425987244,-1.46283149719238,0.649535715579987,0.622772932052612,-1.6727774143219,0.611101567745209,0.890235781669617,14_Jun_2023_08:28
1,128,2,2,1,25,535,0,15,492,6,120,1,3,1,296,4,117,5,0,146,2,10,160,7,386,0,294,379,-1.55375230312347,0.293067842721939,0.595185935497284,-1.84887218475342,0.639045596122742,0.889520823955536,-1.46196055412292,0.648934066295624,0.622140824794769,-1.67317056655884,0.613421678543091,0.881988286972046,14_Jun_2023_08:28
1,135,3,1,1,24,547,6,22,531,2,123,1,2,1,295,2,113,8,1,47,0,8,153,10,410,0,309,389,-1.55446112155914,0.292553246021271,0.596867740154266,-1.82471024990082,0.622742593288422,0.808890521526337,-1.46151804924011,0.647978067398071,0.623476505279541,-1.67145323753357,0.606188535690308,0.872602164745331,14_Jun_2023_08:28
1,147,1,3,151,20,506,1,10,610,3,132,1,3,0,283,3,154,13,6,39,2,9,158,9,459,3,287,320,-1.55387222766876,0.291791439056396,0.597813606262207,-1.79663753509521,0.603360414505005,0.750137865543366,-1.46231925487518,0.647329688072205,0.623906970024109,-1.68039608001709,0.600055992603302,0.860067784786224,14_Jun_2023_08:28
2,121,1,4,1,15,484,2,16,675,3,144,0,41,7,260,2,171,8,8,46,0,16,131,7,525,2,181,298,-1.55261027812958,0.291730731725693,0.597832560539246,-1.80002737045288,0.555164575576782,0.708094596862793,-1.45948147773743,0.647341251373291,0.622049808502197,-1.70542967319489,0.596493780612946,0.833346784114838,14_Jun_2023_08:28
2,129,1,2,155,12,412,2,18,707,1,158,1,42,6,248,2,158,31,1,43,2,19,156,7,559,1,137,318,-1.55036771297455,0.291320621967316,0.597232520580292,-1.79859757423401,0.467738032341003,0.682050943374634,-1.45999705791473,0.645434558391571,0.620456159114838,-1.73077845573425,0.566787242889404,0.799815654754639,14_Jun_2023_08:28
0,123,0,0,15,33,433,1,13,714,5,156,0,42,1,273,3,218,37,4,48,2,21,156,8,542,5,127,325,-1.54963195323944,0.290161669254303,0.595753788948059,-1.77435064315796,0.403883427381516,0.680827558040619,-1.46182632446289,0.644429206848145,0.619784653186798,-1.72852158546448,0.520682334899902,0.795401453971863,14_Jun_2023_08:28
0,121,1,2,133,20,456,4,19,629,3,139,1,44,3,250,3,222,24,16,44,0,20,131,20,392,7,133,373,-1.55234551429749,0.29097506403923,0.596167981624603,-1.74378859996796,0.366821080446243,0.697022140026093,-1.4643018245697,0.64601731300354,0.624006688594818,-1.69718074798584,0.477708280086517,0.817406117916107,14_Jun_2023_08:28
0,123,1,0,136,21,504,0,54,638,12,145,0,40,2,282,5,210,11,1,60,2,21,83,31,365,3,120,442,-1.5534964799881,0.291968047618866,0.595779180526733,-1.75689470767975,0.372347831726074,0.763459980487824,-1.46338224411011,0.646773219108581,0.627811908721924,-1.67071986198425,0.489567160606384,0.857057809829712,14_Jun_2023_08:28
0,105,1,0,99,17,426,2,55,547,8,124,2,35,6,251,13,149,11,3,43,0,12,79,26,272,0,101,421,-1.55634522438049,0.295881986618042,0.599487006664276,-1.80744028091431,0.420848667621613,0.869512319564819,-1.45801651477814,0.649619162082672,0.632398307323456,-1.66068804264069,0.524966537952423,0.890435814857483,14_Jun_2023_08:28
0,91,1,3,99,23,433,2,24,560,14,130,1,37,3,271,8,198,10,0,44,2,18,79,13,324,7,126,379,-1.55892503261566,0.302502751350403,0.606250107288361,-1.81514918804169,0.485510438680649,0.957232594490051,-1.45221638679504,0.653251826763153,0.645847499370575,-1.64607107639313,0.548559725284576,0.921324729919434,14_Jun_2023_08:28
0,114,1,3,108,18,474,2,31,541,4,126,1,34,1,257,6,163,10,1,51,0,19,81,13,312,8,164,369,-1.55997431278229,0.308777242898941,0.615747153759003,-1.81104516983032,0.540621995925903,1.00624096393585,-1.44664347171783,0.656601309776306,0.664210021495819,-1.6383228302002,0.569251179695129,0.94532698392868,14_Jun_2023_08:28
1,145,1,5,122,19,458,0,27,472,5,115,0,42,1,251,4,104,7,0,155,3,19,89,22,334,8,216,414,-1.55877697467804,0.312188386917114,0.625618636608124,-1.82067573070526,0.58934223651886,1.01289772987366,-1.44354581832886,0.657747864723206,0.681596755981445,-1.64377737045288,0.587594330310822,0.959549486637116,14_Jun_2023_08:28
0,172,1,2,169,13,471,2,22,529,19,122,1,35,1,257,10,75,6,1,272,1,19,103,14,376,4,310,429,-1.55810332298279,0.314212054014206,0.63303416967392,-1.83655118942261,0.629239022731781,0.946870267391205,-1.43860232830048,0.657761216163635,0.690750241279602,-1.65941894054413,0.605124235153198,0.948877573013306,14_Jun_2023_08:28
0,195,0,0,1,11,494,1,21,551,13,130,1,33,1,272,5,98,22,0,202,2,14,134,12,464,9,307,426,-1.55781042575836,0.314931333065033,0.632163107395172,-1.82176232337952,0.635402262210846,0.846888959407806,-1.43531060218811,0.657749235630035,0.68888771533966,-1.67192316055298,0.612415134906769,0.922136604785919,14_Jun_2023_08:28
1,200,0,1,0,16,509,1,22,625,10,142,1,33,2,266,6,141,25,1,210,1,16,130,16,454,4,283,389,-1.55799531936646,0.314543098211288,0.624951124191284,-1.79351687431335,0.615377962589264,0.771864056587219,-1.43336319923401,0.656959354877472,0.680692911148071,-1.68431985378265,0.608922779560089,0.891972422599793,14_Jun_2023_08:28
3,191,0,0,1,20,505,0,21,668,9,149,1,36,12,272,1,216,16,4,267,3,13,136,16,538,7,286,394,-1.55804419517517,0.312096983194351,0.61514949798584,-1.78082585334778,0.578218579292297,0.733793020248413,-1.43446314334869,0.654040575027466,0.667019605636597,-1.69371068477631,0.594833016395569,0.867650628089905,14_Jun_2023_08:28
5,184,4,2,1,23,509,3,30,761,11,162,0,55,3,280,2,309,24,4,134,0,13,137,13,527,9,262,367,-1.55904293060303,0.308670341968536,0.609380662441254,-1.78752934932709,0.555949032306671,0.728463768959045,-1.43680155277252,0.651340186595917,0.651773571968079,-1.69368898868561,0.586836814880371,0.857456386089325,14_Jun_2023_08:28
1,168,1,2,0,21,515,3,52,691,18,151,0,54,0,257,1,324,24,5,71,1,13,138,13,497,9,221,327,-1.5608081817627,0.306518644094467,0.606120049953461,-1.78928530216217,0.549138784408569,0.739696681499481,-1.44141292572021,0.650596678256989,0.641695261001587,-1.68662822246552,0.583342254161835,0.860993981361389,14_Jun_2023_08:28
0,153,1,1,92,19,511,1,71,686,7,153,1,35,1,246,2,319,28,1,45,1,15,93,22,465,3,209,320,-1.56221866607666,0.305105179548264,0.605129539966583,-1.79077696800232,0.542818248271942,0.74799919128418,-1.44624495506287,0.650623917579651,0.638403058052063,-1.68314528465271,0.578483581542969,0.864912927150726,14_Jun_2023_08:28
1,164,1,2,167,21,490,2,63,678,14,148,1,26,1,249,2,337,23,9,48,1,15,90,15,413,0,203,332,-1.56277525424957,0.304320752620697,0.606399774551392,-1.79179298877716,0.537126481533051,0.751704216003418,-1.4493328332901,0.651338875293732,0.638467311859131,-1.6838207244873,0.57449871301651,0.867377400398254,14_Jun_2023_08:28
1,159,0,0,128,19,498,1,52,659,16,142,1,28,1,248,2,332,20,9,49,0,15,83,18,403,4,190,338,-1.56263840198517,0.304120659828186,0.608497679233551,-1.7897402048111,0.526499330997467,0.757160604000092,-1.45101320743561,0.651960253715515,0.641479969024658,-1.68193328380585,0.56775563955307,0.872099876403809,14_Jun_2023_08:28
5,150,0,1,152,19,512,1,61,654,12,142,0,39,0,235,2,393,23,6,41,0,16,81,16,361,14,166,249,-1.56250905990601,0.308599680662155,0.612347304821014,-1.79049825668335,0.516154587268829,0.768863081932068,-1.45334899425507,0.656152129173279,0.657779693603516,-1.68408954143524,0.560095906257629,0.884224116802216,14_Jun_2023_08:28
0,135,1,2,122,18,450,5,32,535,8,116,0,43,0,199,1,411,29,6,34,2,10,55,16,290,16,134,267,-1.55821251869202,0.315616428852081,0.619502663612366,-1.79693794250488,0.473128467798233,0.788877665996552,-1.45951569080353,0.662266612052918,0.700782716274262,-1.69506251811981,0.527184784412384,0.907983720302582,14_Jun_2023_08:28
1,119,0,1,107,14,397,1,50,329,26,86,0,35,2,122,2,212,6,23,234,0,25,38,46,194,36,120,275,-1.54170298576355,0.317601144313812,0.638389348983765,-1.81346750259399,0.393906652927399,0.786602675914764,-1.4916445016861,0.664469242095947,0.762429237365723,-1.72526931762695,0.454084604978561,0.919206261634827,14_Jun_2023_08:28
0,112,0,0,112,18,341,2,47,293,26,81,1,51,0,148,7,56,37,31,278,1,33,40,58,179,47,160,335,-1.49889171123505,0.318948149681091,0.658431887626648,-1.85257625579834,0.353586107492447,0.703209578990936,-1.52979338169098,0.661705672740936,0.806715309619904,-1.78243398666382,0.408715158700943,0.854050576686859,14_Jun_2023_08:28
3,126,0,0,109,28,334,1,46,263,12,77,4,40,6,174,0,33,28,26,313,1,6,42,54,142,25,156,316,-1.4588018655777,0.331149131059647,0.673875272274017,-1.8229250907898,0.381698250770569,0.59565281867981,-1.53449058532715,0.659307837486267,0.842530727386475,-1.78486287593842,0.407608509063721,0.767686486244202,14_Jun_2023_08:28
0,129,2,2,114,19,394,1,20,193,21,61,0,49,2,136,8,19,31,20,151,0,8,54,32,141,31,176,315,-1.41138195991516,0.340537637472153,0.688005924224854,-1.72156667709351,0.410608619451523,0.526952683925629,-1.51964354515076,0.658270061016083,0.865773141384125,-1.73473358154297,0.41648080945015,0.703861713409424,14_Jun_2023_08:28
2,126,2,0,126,15,446,1,19,179,21,61,0,45,5,123,13,26,16,40,44,1,4,62,47,191,62,218,291,-1.35754656791687,0.34587237238884,0.710871756076813,-1.57942712306976,0.397806107997894,0.499530971050262,-1.49414479732513,0.653946757316589,0.88047456741333,-1.64786207675934,0.406347870826721,0.66466361284256,14_Jun_2023_08:28
2,132,0,2,119,11,447,1,41,264,22,82,0,57,10,119,12,90,18,43,68,3,18,54,46,250,83,205,270,-1.31110012531281,0.347550630569458,0.736056923866272,-1.47867739200592,0.338788270950317,0.540076613426209,-1.46096539497376,0.652396380901337,0.897289454936981,-1.57939291000366,0.37712824344635,0.683698892593384,14_Jun_2023_08:28
1,131,1,0,106,4,437,3,87,295,18,81,0,45,6,126,10,127,28,39,136,1,20,35,70,188,76,150,246,-1.27935099601746,0.348999261856079,0.754314780235291,-1.48414540290833,0.249185428023338,0.613549530506134,-1.43171799182892,0.65133798122406,0.917273044586181,-1.57182395458221,0.347514003515244,0.742542743682861,14_Jun_2023_08:28
0,105,1,2,110,7,381,1,109,183,28,58,0,52,1,99,6,92,22,40,105,1,16,35,57,95,51,109,198,-1.26962316036224,0.353421270847321,0.755265712738037,-1.54459619522095,0.203880339860916,0.694243252277374,-1.41745412349701,0.652109801769257,0.934409141540527,-1.59870791435242,0.34575366973877,0.802040696144104,14_Jun_2023_08:28
2,109,1,1,85,13,360,0,110,96,37,44,1,64,2,73,6,93,10,40,100,1,14,21,58,70,52,113,212,-1.27149128913879,0.355767279863358,0.749840021133423,-1.56255543231964,0.175841450691223,0.735847294330597,-1.42132532596588,0.652992367744446,0.934214949607849,-1.60243666172028,0.342113196849823,0.815457701683044,14_Jun_2023_08:28
1,176,1,0,90,15,399,3,109,104,51,50,4,65,1,84,13,135,14,59,195,2,23,22,63,117,48,142,221,-1.27517521381378,0.356722891330719,0.750225722789764,-1.53129494190216,0.178627699613571,0.687743127346039,-1.43250668048859,0.651477038860321,0.931250631809235,-1.58488917350769,0.338875710964203,0.772560298442841,14_Jun_2023_08:28
1,171,1,1,113,33,406,0,102,159,52,56,1,67,0,105,12,160,37,63,192,1,21,40,63,177,45,159,270,-1.28265857696533,0.35919451713562,0.751158356666565,-1.5108482837677,0.283154517412186,0.565790832042694,-1.43809807300568,0.650148332118988,0.937944591045379,-1.58393681049347,0.392649292945862,0.700268030166626,14_Jun_2023_08:28
1,146,0,2,97,33,368,1,48,206,30,69,1,52,4,141,10,20,9,18,97,2,8,60,20,220,5,188,367,-1.28397238254547,0.360913068056107,0.752070486545563,-1.52205681800842,0.459519505500794,0.486794203519821,-1.4383088350296,0.650583922863007,0.943931341171265,-1.59461903572083,0.491204112768173,0.655499815940857,14_Jun_2023_08:28
0,199,1,5,2,9,333,2,12,236,1,72,2,46,2,232,15,9,2,1,27,3,7,94,9,191,0,247,374,-1.27875411510468,0.362348824739456,0.750721573829651,-1.58174812793732,0.617294847965241,0.487009584903717,-1.43698477745056,0.652785778045654,0.945453763008118,-1.62435019016266,0.577803611755371,0.662841737270355,14_Jun_2023_08:28
1,131,1,1,1,4,351,285,9,172,1,56,1,43,2,212,1,3,0,1,14,3,1,89,7,165,2,267,368,-1.2753609418869,0.362855792045593,0.744587421417236,-1.67180502414703,0.701829075813293,0.535894215106964,-1.43356001377106,0.656139433383942,0.945636332035065,-1.66262495517731,0.627399265766144,0.706146240234375,14_Jun_2023_08:28
2,69,1,1,0,6,383,291,39,124,2,51,0,49,1,200,2,14,1,3,14,1,4,72,11,153,0,196,375,-1.27738213539124,0.361012488603592,0.740252554416657,-1.76940023899078,0.716105997562408,0.594815254211426,-1.4288158416748,0.659834444522858,0.943813264369965,-1.69300973415375,0.641050636768341,0.751347064971924,14_Jun_2023_08:28
0,35,2,3,2,4,415,149,7,108,2,51,3,47,0,239,0,9,2,1,8,1,5,62,7,126,5,130,385,-1.28217732906342,0.359091281890869,0.739957273006439,-1.82453298568726,0.700440108776093,0.639190435409546,-1.42607533931732,0.662366390228272,0.945562779903412,-1.70623135566711,0.638411521911621,0.775899291038513,14_Jun_2023_08:28
1,57,2,0,0,4,449,298,3,107,0,48,0,46,1,224,0,13,1,9,9,1,1,60,6,131,4,144,334,-1.2858692407608,0.35793262720108,0.743369519710541,-1.83448839187622,0.685721576213837,0.642712771892548,-1.42584693431854,0.66304475069046,0.949171006679535,-1.70611476898193,0.633768022060394,0.774359881877899,14_Jun_2023_08:28
1,84,2,3,0,6,399,248,4,104,1,47,1,50,0,162,0,90,0,5,11,0,3,58,5,145,14,158,231,-1.29005634784698,0.358384937047958,0.748220026493073,-1.79289388656616,0.679222047328949,0.594920337200165,-1.42713463306427,0.662326991558075,0.957516729831696,-1.68921828269959,0.63018661737442,0.747790277004242,14_Jun_2023_08:28
0,111,1,2,3,4,320,1,3,93,5,46,1,48,0,118,5,83,2,14,12,1,14,60,25,171,15,197,252,-1.29463791847229,0.359922051429749,0.753947257995606,-1.68712961673737,0.620262682437897,0.514024794101715,-1.42962837219238,0.65902853012085,0.965037763118744,-1.64332401752472,0.598421156406403,0.699192821979523,14_Jun_2023_08:28
1,124,0,2,1,16,333,0,3,129,0,56,0,45,0,150,0,56,2,15,18,0,7,59,16,211,63,307,242,-1.2917103767395,0.360048323869705,0.761220514774323,-1.5507048368454,0.547428369522095,0.466164618730545,-1.438516497612,0.655641257762909,0.96023428440094,-1.57826483249664,0.549653887748718,0.655652701854706,14_Jun_2023_08:28
1,131,2,3,1,21,412,0,5,217,26,69,2,52,1,157,0,33,13,18,41,0,32,53,32,233,45,237,253,-1.28522884845734,0.359017342329025,0.767727673053741,-1.42269861698151,0.450929135084152,0.479475528001785,-1.44837212562561,0.65276563167572,0.947939395904541,-1.51902103424072,0.484421104192734,0.638835072517395,14_Jun_2023_08:28
1,94,2,1,0,3,432,1,25,269,21,79,0,48,1,161,2,127,3,14,29,6,34,39,44,277,52,283,230,-1.27591228485107,0.357143223285675,0.772889077663422,-1.34702360630035,0.339264065027237,0.543541312217712,-1.45699775218964,0.648930847644806,0.929374873638153,-1.48482692241669,0.408885955810547,0.65036416053772,14_Jun_2023_08:28
1,114,0,2,2,2,395,1,60,298,95,79,1,62,1,118,5,142,17,21,81,0,37,32,57,191,65,236,179,-1.27114748954773,0.355726838111877,0.774763226509094,-1.36630022525787,0.262240350246429,0.58518922328949,-1.4610208272934,0.6469886302948,0.917166709899902,-1.49880933761597,0.357318967580795,0.676226019859314,14_Jun_2023_08:28
1,101,1,1,97,11,393,1,89,180,79,63,1,66,2,85,16,155,18,18,149,1,38,30,55,120,55,172,200,-1.27363121509552,0.353776544332504,0.770548820495606,-1.46299958229065,0.207845389842987,0.60909914970398,-1.46056246757507,0.64613401889801,0.915132999420166,-1.55764830112457,0.333623707294464,0.709924221038818,14_Jun_2023_08:28
2,151,1,1,93,4,382,1,141,141,36,56,0,72,2,68,6,107,8,18,73,4,37,36,57,105,61,158,177,-1.28145456314087,0.351904720067978,0.761444628238678,-1.58266854286194,0.197342053055763,0.652445733547211,-1.45748281478882,0.647031366825104,0.917008996009827,-1.62837076187134,0.338298052549362,0.76459676027298,14_Jun_2023_08:28
1,170,0,2,73,7,366,0,208,101,6,47,4,57,1,65,8,64,10,17,38,2,32,35,50,91,48,127,179,-1.29227125644684,0.35156637430191,0.753489673137665,-1.64216721057892,0.216861590743065,0.672130227088928,-1.453125,0.649580061435699,0.925411283969879,-1.65885412693024,0.357566386461258,0.792444348335266,14_Jun_2023_08:28
1,150,0,3,79,7,359,0,137,102,23,47,0,38,0,63,6,72,8,30,57,0,39,34,47,107,47,172,210,-1.29464864730835,0.352182745933533,0.751477003097534,-1.62075090408325,0.210950210690498,0.648045241832733,-1.45242285728455,0.650035262107849,0.925337135791779,-1.64001441001892,0.355165839195251,0.766855955123901,14_Jun_2023_08:28
1,115,1,2,101,27,404,1,125,139,18,57,0,59,1,73,4,114,9,28,125,0,42,49,53,230,35,176,222,-1.29179847240448,0.355402112007141,0.751724421977997,-1.54739785194397,0.240431919693947,0.576254367828369,-1.45662224292755,0.647973775863647,0.924167931079864,-1.59855532646179,0.363945752382278,0.708579480648041,14_Jun_2023_08:28
0,149,1,1,82,21,416,2,124,266,12,77,0,40,0,88,7,102,4,30,59,7,30,65,44,256,24,215,240,-1.28992700576782,0.358290791511536,0.751480638980866,-1.50498294830322,0.343311548233032,0.50110924243927,-1.45605659484863,0.648086488246918,0.926098585128784,-1.58007872104645,0.418450832366943,0.655041515827179,14_Jun_2023_08:28
2,225,0,1,99,18,427,1,70,255,4,75,0,38,2,147,2,49,1,16,35,0,27,108,27,239,9,264,303,-1.28498029708862,0.360340297222138,0.750212609767914,-1.53233540058136,0.467910706996918,0.463448226451874,-1.45068907737732,0.64996325969696,0.929540693759918,-1.5970938205719,0.494390904903412,0.635952711105347,14_Jun_2023_08:28
0,234,1,2,1,2,363,154,10,282,3,77,0,43,0,173,1,28,0,2,18,1,10,87,16,203,2,273,320,-1.27791547775269,0.361327022314072,0.74784791469574,-1.62110555171967,0.574991762638092,0.468511193990707,-1.44374060630798,0.652876615524292,0.932450830936432,-1.63758111000061,0.560079514980316,0.65422511100769,14_Jun_2023_08:28
0,177,1,1,0,1,412,115,3,246,2,74,1,43,0,206,1,36,2,0,18,0,4,85,6,164,2,209,321,-1.27632284164429,0.360393106937408,0.741326689720154,-1.73545920848846,0.632833898067474,0.526530206203461,-1.43628430366516,0.655699610710144,0.934718549251556,-1.68155372142792,0.593421518802643,0.703513145446777,14_Jun_2023_08:28
1,97,0,0,2,1,416,131,2,229,1,69,0,46,3,211,1,23,4,1,15,0,2,71,7,172,2,166,319,-1.28262960910797,0.358459144830704,0.732220351696014,-1.82655477523804,0.636786878108978,0.611248075962067,-1.42947852611542,0.658932030200958,0.934879422187805,-1.71302497386932,0.599390923976898,0.758995294570923,14_Jun_2023_08:28
2,70,2,1,0,3,428,124,1,241,4,73,1,40,0,248,4,30,0,0,9,0,3,75,2,150,2,129,363,-1.28851139545441,0.356209814548492,0.724482119083404,-1.88795113563538,0.629453539848328,0.713637411594391,-1.42673194408417,0.660492897033691,0.931711614131928,-1.73261487483978,0.595340251922607,0.818096816539764,14_Jun_2023_08:28
0,46,3,1,87,3,508,106,1,254,1,75,0,40,0,224,4,29,5,1,8,1,5,76,5,131,1,89,347,-1.2948100566864,0.355005443096161,0.718792676925659,-1.91365659236908,0.630737483501434,0.784456253051758,-1.42726826667786,0.66264408826828,0.929996073246002,-1.7399914264679,0.597204267978668,0.854310035705566,14_Jun_2023_08:28
3,43,2,3,91,1,453,22,1,203,1,68,7,52,0,180,1,42,4,2,8,2,5,65,7,113,0,100,298,-1.29887413978577,0.353958547115326,0.717146396636963,-1.91349029541016,0.62814211845398,0.776627719402313,-1.42710590362549,0.662202537059784,0.928288042545319,-1.74083340167999,0.596334993839264,0.849388539791107,14_Jun_2023_08:28
1,37,0,2,112,5,461,102,6,234,0,72,0,52,2,186,1,87,7,3,14,0,13,60,11,125,4,105,258,-1.29410648345947,0.353906512260437,0.719869792461395,-1.89002883434296,0.62368243932724,0.701858520507813,-1.42772889137268,0.661225020885468,0.926677465438843,-1.7324492931366,0.595155715942383,0.804152131080627,14_Jun_2023_08:28
2,57,2,1,0,8,412,118,4,311,1,86,0,44,3,163,3,156,4,2,15,0,14,56,4,168,5,174,271,-1.28869163990021,0.354698449373245,0.724453270435333,-1.83037078380585,0.62856662273407,0.598670184612274,-1.42789077758789,0.660710513591766,0.926908850669861,-1.70665407180786,0.598691642284393,0.739938855171204,14_Jun_2023_08:28
2,85,1,1,1,10,306,111,5,212,1,68,0,52,2,156,1,150,3,1,5,0,17,62,42,217,8,252,241,-1.29103314876556,0.355789870023727,0.728163480758667,-1.72068011760712,0.624514102935791,0.505035579204559,-1.42728877067566,0.660263597965241,0.932523310184479,-1.65527451038361,0.594985663890839,0.681570768356323,14_Jun_2023_08:28
1,139,2,1,0,12,323,141,6,179,1,61,0,54,0,104,0,116,0,14,12,3,20,66,37,204,21,275,231,-1.28927505016327,0.356262266635895,0.73366379737854,-1.58371019363403,0.58753502368927,0.447732001543045,-1.42949616909027,0.65909868478775,0.933099210262299,-1.59024083614349,0.575312256813049,0.638052642345428,14_Jun_2023_08:28
