time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1215.45,3.43,0.07,0.29,-0.40,-0.79,0.47,-0.23,0.60,0.08,0,0,263,376,271,553,473,440,0,1
1215.55,4.33,0.28,0.81,-0.41,-0.78,0.47,-0.23,0.60,0.08,0,0,263,377,272,553,473,440,0,1
1215.66,5.21,1.54,1.24,-0.42,-0.76,0.46,-0.23,0.60,0.08,0,0,262,376,272,552,470,439,0,1
1215.77,4.24,0.90,2.07,-0.41,-0.78,0.48,-0.24,0.60,0.08,0,0,263,376,272,552,471,435,0,1
1215.87,4.41,1.06,2.14,-0.42,-0.79,0.47,-0.24,0.60,0.08,0,0,263,377,272,552,471,434,0,1
1215.98,3.31,-0.00,-0.38,-0.41,-0.79,0.48,-0.23,0.60,0.08,0,0,262,379,274,552,471,439,0,1
1216.08,4.26,0.25,1.22,-0.40,-0.79,0.47,-0.23,0.60,0.08,0,0,263,378,273,552,471,445,0,1
1216.19,4.24,-0.16,-0.24,-0.42,-0.76,0.46,-0.23,0.60,0.07,0,0,260,378,274,553,471,446,0,1
1216.29,2.89,0.90,1.67,-0.41,-0.78,0.47,-0.23,0.60,0.07,0,0,262,379,275,554,472,445,0,1
1216.40,3.76,0.39,1.45,-0.40,-0.79,0.48,-0.23,0.60,0.07,0,0,262,379,276,554,472,444,0,1
1216.50,2.69,0.52,1.11,-0.41,-0.79,0.47,-0.24,0.60,0.07,0,0,262,380,277,554,471,437,0,1
1216.61,3.20,0.55,-0.52,-0.41,-0.77,0.47,-0.23,0.60,0.08,0,0,259,380,277,552,470,440,0,1
1216.71,3.61,-0.47,0.60,-0.42,-0.75,0.47,-0.23,0.60,0.08,0,0,260,381,278,554,469,445,0,1
1216.82,2.65,-1.20,1.96,-0.41,-0.78,0.48,-0.23,0.60,0.08,0,0,261,382,281,556,471,451,0,1
1216.93,3.09,0.25,2.27,-0.43,-0.77,0.47,-0.24,0.60,0.07,0,0,261,380,280,557,470,454,0,1
1217.03,2.41,0.09,0.76,-0.41,-0.77,0.47,-0.23,0.59,0.07,0,0,261,381,280,558,470,453,0,1
1217.14,3.05,0.81,0.27,-0.41,-0.78,0.48,-0.23,0.60,0.07,0,0,260,381,280,558,470,453,0,1
1217.24,3.39,0.11,0.99,-0.42,-0.77,0.48,-0.24,0.59,0.07,0,0,258,380,281,558,469,452,0,1
1217.35,4.55,0.35,0.78,-0.42,-0.76,0.47,-0.24,0.60,0.07,0,0,255,378,281,556,469,453,0,1
1217.45,3.17,-0.55,0.11,-0.41,-0.76,0.47,-0.24,0.60,0.07,0,0,252,377,282,557,468,450,1,1
1217.56,3.53,0.17,0.73,-0.41,-0.77,0.48,-0.24,0.60,0.07,1,0,255,378,283,558,470,455,0,1
1217.66,4.13,-1.62,1.54,-0.42,-0.77,0.47,-0.24,0.60,0.07,0,0,256,380,284,559,470,461,0,1
1217.77,3.88,0.04,0.77,-0.42,-0.77,0.46,-0.24,0.60,0.08,0,0,255,379,282,557,470,455,0,1
1217.88,4.27,-0.17,1.37,-0.41,-0.78,0.47,-0.24,0.60,0.08,0,0,256,378,282,557,470,456,0,1
1217.98,3.21,-0.37,2.17,-0.42,-0.79,0.46,-0.24,0.60,0.07,1,0,254,378,283,557,470,454,0,1
1218.09,4.38,0.51,1.76,-0.41,-0.78,0.47,-0.24,0.60,0.09,0,0,255,378,284,557,469,453,0,1
1218.19,2.62,0.26,2.05,-0.42,-0.78,0.48,-0.24,0.60,0.08,0,0,256,379,284,558,470,447,0,1
1218.30,2.66,0.59,1.29,-0.41,-0.78,0.49,-0.23,0.60,0.07,0,0,253,380,285,559,470,440,0,1
1218.40,3.00,-0.22,1.98,-0.41,-0.77,0.48,-0.24,0.60,0.08,0,0,254,380,285,558,471,450,0,1
