time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1103.33,2.84,-0.16,0.05,0.36,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,79,399,56,242,0,0
1103.43,3.51,-0.21,0.98,0.38,0.21,0.85,-0.15,0.26,-0.49,0,0,0,0,74,399,57,245,0,0
1103.54,4.35,1.1,0.94,0.37,0.22,0.86,-0.14,0.26,-0.48,0,0,0,0,78,401,57,247,0,0
1103.64,1.98,-1.04,1.56,0.37,0.2,0.87,-0.14,0.26,-0.49,0,0,0,0,63,397,49,213,0,0
1103.75,2.1,-0.22,1.48,0.37,0.23,0.85,-0.14,0.26,-0.49,0,0,0,0,54,398,48,208,0,0
1103.85,6.96,0.67,1.86,0.37,0.19,0.87,-0.14,0.27,-0.49,0,0,0,0,69,400,54,210,1,0
1103.96,4.77,0.41,1.46,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,1,78,401,55,234,0,0
1104.07,4.93,-0.17,0.9,0.38,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,89,403,57,230,0,0
1104.17,2.88,-0.32,1.3,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,1,0,87,403,58,229,0,0
1104.28,4.64,0.61,0.95,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,89,404,59,233,0,0
1104.38,3.53,-0.55,1.08,0.37,0.2,0.86,-0.14,0.26,-0.49,0,0,0,0,92,404,61,237,0,0
1104.49,4.59,0.33,1.26,0.37,0.21,0.86,-0.14,0.27,-0.5,0,0,0,0,99,405,61,237,0,0
1104.59,3.33,0.38,1.22,0.37,0.22,0.86,-0.14,0.27,-0.49,1,0,0,0,101,406,62,239,0,0
1104.7,1.79,0,1.68,0.38,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,96,402,58,232,0,0
1104.81,3.09,0.12,1.08,0.37,0.22,0.86,-0.14,0.27,-0.5,0,0,0,0,89,399,56,212,0,0
1104.91,3,0.59,0.84,0.37,0.21,0.86,-0.14,0.26,-0.49,0,0,0,0,89,397,56,218,0,0
1105.02,3.17,-0.25,1.18,0.37,0.21,0.87,-0.14,0.26,-0.49,0,0,0,0,90,397,54,217,0,0
1105.12,3.92,-0.03,1.55,0.37,0.21,0.85,-0.14,0.26,-0.49,0,0,0,0,85,397,53,213,0,0
1105.23,3.93,0.35,1.01,0.37,0.2,0.85,-0.14,0.26,-0.5,0,0,0,0,89,397,53,221,0,0
1105.33,3.08,-0.25,1.17,0.37,0.21,0.86,-0.14,0.26,-0.5,0,0,0,0,93,400,53,234,0,0
1105.44,4.05,0.25,1.95,0.37,0.21,0.85,-0.14,0.26,-0.49,0,0,0,0,92,402,54,241,0,0
1105.54,2.75,-0.08,1.25,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,0,0,89,401,53,243,0,0
1105.65,3.1,-0.5,1.09,0.37,0.21,0.86,-0.15,0.26,-0.49,0,0,0,0,89,402,54,241,0,0
