S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
50,57,11,0,9,1,8,6,12,13,13,3,5,0,5,0,14,14,10,28,35,146,5,46,4,0,7,0,0.325234055519104,-0.31738072633743286,0.4843970835208893,-0.15764546394348145,-0.330457866191864,0.5612332820892334,0.006476163864135742,-0.45908042788505554,0.3113299608230591,0.14667053520679474,-0.22283196449279785,0.44708317518234253,29_Jan_2024_11_11
41,57,7,0,10,0,8,13,11,8,13,2,2,0,4,0,13,12,10,28,32,147,6,46,6,7,5,0,0.32515841722488403,-0.31733694672584534,0.48461002111434937,-0.15775883197784424,-0.3304176330566406,0.5612034797668457,0.006483851466327906,-0.45917314291000366,0.3113987147808075,0.146579772233963,-0.222840815782547,0.44718673825263977,29_Jan_2024_11_11
45,58,10,0,8,0,7,0,11,7,13,2,5,0,2,0,9,11,10,27,33,150,6,48,5,1,7,0,0.3250837028026581,-0.3173253834247589,0.4846946895122528,-0.1578356772661209,-0.3303728699684143,0.5611839294433594,0.006482129450887442,-0.4592273533344269,0.311448335647583,0.14652281999588013,-0.22284536063671112,0.4472499489784241,29_Jan_2024_11_11
44,58,9,0,8,1,8,4,13,8,15,2,1,0,2,0,10,15,8,22,31,150,13,47,4,1,7,0,0.32501086592674255,-0.317338228225708,0.4848248064517975,-0.15794973075389862,-0.3303576707839966,0.5611786842346191,0.006453962065279484,-0.4592788517475128,0.3114922344684601,0.14644266664981842,-0.2228526771068573,0.4473409056663513,29_Jan_2024_11_11
46,57,10,1,9,1,7,0,14,9,17,1,2,0,2,0,16,15,10,27,33,153,8,47,3,0,7,0,0.3248969614505768,-0.3173679709434509,0.4850032329559326,-0.1580611616373062,-0.3304189145565033,0.5611767768859863,0.006413276772946119,-0.4593101441860199,0.31152188777923584,0.1463642418384552,-0.22286522388458252,0.4474468231201172,29_Jan_2024_11_11
48,60,13,3,11,1,9,1,11,7,16,2,3,2,3,4,18,16,11,27,33,150,8,47,6,1,3,0,0.32483428716659546,-0.3174026608467102,0.485043466091156,-0.1581486016511917,-0.33047765493392944,0.5611531734466553,0.00638605048879981,-0.459324449300766,0.311540812253952,0.1463160514831543,-0.2228824496269226,0.44752323627471924,29_Jan_2024_11_11
45,58,12,0,8,1,6,0,13,9,12,2,3,0,4,0,13,14,9,25,30,147,6,42,4,1,7,0,0.324685662984848,-0.31747201085090637,0.4852222204208374,-0.15824317932128906,-0.33062219619750977,0.5611387491226196,0.006332610733807087,-0.45934000611305237,0.3115576207637787,0.14624473452568054,-0.22293396294116974,0.44764184951782227,29_Jan_2024_11_11
48,58,13,0,8,0,10,0,10,8,11,0,3,0,4,0,10,18,10,28,31,149,7,46,5,1,6,0,0.3246402442455292,-0.31755757331848145,0.48540255427360535,-0.15834373235702515,-0.33067214488983154,0.5611220598220825,0.0062867095693945885,-0.45936158299446106,0.3115766644477844,0.14617493748664856,-0.22298917174339294,0.4477752447128296,29_Jan_2024_11_11
45,58,11,0,10,1,7,10,12,10,19,3,4,1,9,0,15,12,10,28,31,149,7,46,5,1,7,0,0.3245711624622345,-0.31762710213661194,0.485565721988678,-0.15843500196933746,-0.3307110369205475,0.5611059069633484,0.006258161272853613,-0.45940399169921875,0.31161803007125854,0.14610549807548523,-0.2230362892150879,0.4479248523712158,29_Jan_2024_11_11
46,59,12,0,9,1,7,0,12,9,14,1,1,0,3,0,16,15,9,27,30,150,7,46,4,1,15,13,0.3245135247707367,-0.3176644444465637,0.48564961552619934,-0.15849170088768005,-0.3307221531867981,0.561098039150238,0.0062386030331254005,-0.45943495631217957,0.3116495609283447,0.14606307446956635,-0.22307364642620087,0.44801828265190125,29_Jan_2024_11_11
45,61,12,0,10,0,6,14,7,9,7,3,1,14,3,1,13,12,6,29,31,150,13,44,3,2,6,0,0.32444319128990173,-0.3177032768726349,0.485754132270813,-0.15858358144760132,-0.3306971490383148,0.5610838532447815,0.006178883835673332,-0.4594666361808777,0.3116742670536041,0.14600010216236115,-0.2231360226869583,0.44815266132354736,29_Jan_2024_11_11
47,57,11,0,9,0,7,0,12,10,13,2,1,4,3,0,15,14,10,27,29,147,6,43,13,9,7,2,0.3243904709815979,-0.3177351951599121,0.4858729839324951,-0.15869607031345367,-0.3306165337562561,0.5610742568969727,0.00612051784992218,-0.45948731899261475,0.3116932511329651,0.1459357887506485,-0.22320427000522614,0.4482767879962921,29_Jan_2024_11_11
48,58,10,0,7,0,3,1,13,10,10,13,1,1,2,1,11,10,10,28,31,151,6,47,4,1,8,1,0.32433417439460754,-0.31772759556770325,0.485971599817276,-0.15876133739948273,-0.3305947482585907,0.5610722303390503,0.0060846200212836266,-0.45949429273605347,0.31170469522476196,0.1458829641342163,-0.2232450246810913,0.448356568813324,29_Jan_2024_11_11
49,60,15,0,10,0,8,3,12,9,16,0,0,1,3,2,15,15,10,26,32,148,4,48,5,2,6,0,0.32428666949272156,-0.3177538812160492,0.4860372841358185,-0.1588393896818161,-0.33063560724258423,0.5610759258270264,0.006037290208041668,-0.45950058102607727,0.31171512603759766,0.14581045508384705,-0.2232997566461563,0.4484558403491974,29_Jan_2024_11_11
49,57,11,0,11,0,7,1,13,9,11,7,0,0,3,0,15,18,10,28,33,150,7,46,4,0,6,0,0.3242497742176056,-0.317780077457428,0.48607438802719116,-0.15887917578220367,-0.3307437300682068,0.5610984563827515,0.005994484294205904,-0.45951491594314575,0.3117157220840454,0.1457556039094925,-0.22334736585617065,0.4485236704349518,29_Jan_2024_11_11
48,57,11,14,7,0,6,7,15,8,9,1,3,0,1,0,20,15,11,29,32,146,10,44,2,6,9,1,0.3241882026195526,-0.3178260922431946,0.48611363768577576,-0.15887683629989624,-0.33093395829200745,0.5611514449119568,0.005956796929240227,-0.4595339298248291,0.3117089569568634,0.1457166224718094,-0.2233736664056778,0.44856706261634827,29_Jan_2024_11_11
51,59,10,0,10,0,7,2,11,9,15,3,6,1,10,1,12,16,8,24,33,149,8,45,9,1,6,0,0.3241402804851532,-0.31782013177871704,0.48611971735954285,-0.15888139605522156,-0.3309963047504425,0.5611689686775208,0.005933645647019148,-0.4595488905906677,0.3117038607597351,0.14569681882858276,-0.2233787328004837,0.4485848844051361,29_Jan_2024_11_11
47,55,10,3,11,0,9,9,12,11,14,3,4,0,2,0,12,12,9,27,30,150,7,46,6,1,15,14,0.3241136372089386,-0.3178422749042511,0.48609116673469543,-0.15888534486293793,-0.3310311436653137,0.5611758828163147,0.005907649639993906,-0.4595751166343689,0.3116929233074188,0.14567779004573822,-0.22337810695171356,0.4485897123813629,29_Jan_2024_11_11
52,55,11,1,9,0,9,0,8,9,14,0,0,0,8,0,13,14,11,29,33,148,7,44,3,2,9,8,0.3241361975669861,-0.31781747937202454,0.48602670431137085,-0.15888093411922455,-0.33104580640792847,0.5611777901649475,0.0058888038620352745,-0.4596036970615387,0.3116748034954071,0.14566364884376526,-0.22337867319583893,0.44857579469680786,29_Jan_2024_11_11
48,59,13,0,11,0,6,0,18,9,15,1,13,0,12,0,13,13,11,28,32,147,5,42,4,1,6,0,0.32412710785865784,-0.3178336024284363,0.4859919250011444,-0.1588742583990097,-0.3310588598251343,0.5611831545829773,0.005877532064914703,-0.45962515473365784,0.311660498380661,0.1456509381532669,-0.2233831137418747,0.44856342673301697,29_Jan_2024_11_11
49,58,13,0,9,0,7,0,12,9,17,3,1,0,3,0,16,16,10,26,35,151,13,45,4,5,4,12,0.32414621114730835,-0.31785768270492554,0.4859286844730377,-0.15886111557483673,-0.3310689628124237,0.5611889362335205,0.005866502411663532,-0.4596547484397888,0.31164273619651794,0.14563408493995667,-0.22340966761112213,0.4485470652580261,29_Jan_2024_11_11
48,60,11,0,10,0,8,0,10,8,14,2,2,0,4,10,13,16,12,29,30,148,5,41,4,1,7,0,0.3241824209690094,-0.3179428279399872,0.4858114719390869,-0.15886135399341583,-0.33099833130836487,0.5611811876296997,0.005857349839061499,-0.459689736366272,0.3116220235824585,0.14562611281871796,-0.2234523445367813,0.4485324025154114,29_Jan_2024_11_11
50,55,11,0,9,0,12,1,12,7,16,2,5,0,2,0,13,13,10,28,32,151,2,45,5,8,3,0,0.32420453429222107,-0.31801536679267883,0.4856865406036377,-0.15885746479034424,-0.3309134244918823,0.5611803531646729,0.005849653854966164,-0.45972076058387756,0.31160447001457214,0.14562949538230896,-0.22350606322288513,0.44851168990135193,29_Jan_2024_11_11
47,57,11,0,10,1,7,3,14,12,14,4,2,1,1,0,11,11,11,28,34,153,7,45,3,1,7,0,0.3241960406303406,-0.3181358873844147,0.4855845272541046,-0.15884406864643097,-0.3309011161327362,0.5611907839775085,0.005843469873070717,-0.4597395658493042,0.3115941882133484,0.14563654363155365,-0.2235421985387802,0.4484957456588745,29_Jan_2024_11_11
48,59,12,0,9,1,6,0,11,5,13,0,2,0,2,0,12,13,10,29,32,149,10,49,2,0,8,0,0.3242552876472473,-0.31827375292778015,0.48549142479896545,-0.1588335484266281,-0.33087748289108276,0.5611960887908936,0.00582808768376708,-0.4597656726837158,0.3115819990634918,0.14565014839172363,-0.2235962301492691,0.4484669268131256,29_Jan_2024_11_11
48,61,13,0,7,0,6,12,8,9,21,0,0,13,3,0,17,14,12,27,28,148,6,43,6,1,7,4,0.32435375452041626,-0.31839460134506226,0.4853639602661133,-0.15880219638347626,-0.33099788427352905,0.5612221956253052,0.005814895965158939,-0.45979830622673035,0.31157442927360535,0.14566552639007568,-0.22365853190422058,0.44842374324798584,29_Jan_2024_11_11
44,60,12,0,9,0,8,0,11,9,21,5,1,0,5,0,11,11,11,28,29,153,7,45,3,11,7,0,0.3243832588195801,-0.3183923661708832,0.4852463901042938,-0.1587415337562561,-0.3312142789363861,0.5612806677818298,0.00580096710473299,-0.4598241150379181,0.3115658164024353,0.14567714929580688,-0.22372150421142578,0.4483734369277954,29_Jan_2024_11_11
48,57,13,0,7,7,11,0,11,8,15,0,3,1,3,1,18,13,6,27,29,152,9,44,12,1,8,0,0.32438012957572937,-0.31837064027786255,0.4851207733154297,-0.15871252119541168,-0.331310898065567,0.5613052845001221,0.005794458091259003,-0.4598414897918701,0.31156086921691895,0.1456848829984665,-0.2237616330385208,0.4483235776424408,29_Jan_2024_11_11
48,58,13,0,5,0,7,0,11,11,14,2,1,0,5,3,16,15,8,24,32,150,6,45,4,2,7,0,0.32442712783813477,-0.31833136081695557,0.4850109815597534,-0.1586960256099701,-0.33135858178138733,0.5613056421279907,0.005790669936686754,-0.4598759412765503,0.31155651807785034,0.14569978415966034,-0.22383037209510803,0.44821253418922424,29_Jan_2024_11_11
46,57,13,0,6,0,7,0,12,11,15,4,2,0,3,0,14,12,10,28,32,153,7,46,4,0,7,0,0.3245382308959961,-0.31829634308815,0.48489731550216675,-0.1586807817220688,-0.3314064145088196,0.5612901449203491,0.00578906387090683,-0.45990824699401855,0.3115543723106384,0.14571534097194672,-0.22387461364269257,0.44809016585350037,29_Jan_2024_11_11
46,57,12,2,10,1,7,1,15,9,16,1,1,1,3,0,14,15,11,30,32,150,7,45,6,3,7,1,0.3245483934879303,-0.3182733356952667,0.4848473072052002,-0.15869300067424774,-0.3313506543636322,0.5612606406211853,0.005790951661765575,-0.45993325114250183,0.31155306100845337,0.14572201669216156,-0.2238883376121521,0.4480126202106476,29_Jan_2024_11_11
47,57,9,7,10,0,6,0,12,9,11,2,1,0,3,0,18,15,11,24,30,151,6,47,1,2,7,0,0.3245498239994049,-0.31824392080307007,0.4847548007965088,-0.15866370499134064,-0.3314528167247772,0.5612608790397644,0.00579493585973978,-0.45996442437171936,0.3115505874156952,0.14573462307453156,-0.22390995919704437,0.4478936791419983,29_Jan_2024_11_11
46,59,11,0,10,0,11,0,11,9,13,7,2,0,5,0,14,13,10,28,32,149,6,43,0,0,8,8,0.32454195618629456,-0.31825995445251465,0.4846709072589874,-0.15864580869674683,-0.33148202300071716,0.5612500905990601,0.005802345462143421,-0.45998743176460266,0.3115449547767639,0.14574532210826874,-0.2239205539226532,0.44779157638549805,29_Jan_2024_11_11
46,57,10,1,11,0,9,0,13,8,15,2,2,0,2,0,13,12,13,27,32,152,7,47,4,1,5,0,0.3245227038860321,-0.3183062672615051,0.48462238907814026,-0.15862983465194702,-0.3315190374851227,0.56123948097229,0.00581386499106884,-0.4600049555301666,0.3115423917770386,0.14575594663619995,-0.22392478585243225,0.4477052092552185,29_Jan_2024_11_11
48,59,12,0,10,0,4,0,14,8,13,4,0,0,2,0,13,12,9,27,32,150,5,46,6,1,5,15,0.3245023190975189,-0.3183223605155945,0.48459506034851074,-0.15861979126930237,-0.33155009150505066,0.561232328414917,0.005822299048304558,-0.46000781655311584,0.3115421533584595,0.1457614004611969,-0.22392189502716064,0.447659969329834,29_Jan_2024_11_11
48,59,11,7,10,0,7,0,10,8,14,2,13,0,4,0,11,14,11,28,30,149,6,46,5,1,7,0,0.324489951133728,-0.3183126151561737,0.4845477044582367,-0.1586061269044876,-0.3315873146057129,0.5612251162528992,0.005832882598042488,-0.46001705527305603,0.31154534220695496,0.1457681655883789,-0.22391174733638763,0.44760698080062866,29_Jan_2024_11_11
47,59,12,0,9,0,5,0,10,9,16,0,1,4,4,1,12,15,7,27,29,149,5,47,3,0,7,0,0.3244772255420685,-0.3182928264141083,0.48451676964759827,-0.15858325362205505,-0.33163005113601685,0.5612303614616394,0.005840659141540527,-0.46002280712127686,0.3115469515323639,0.14577564597129822,-0.2238963097333908,0.4475637972354889,29_Jan_2024_11_11
48,59,13,0,13,3,6,0,11,6,14,1,2,0,4,0,12,12,16,28,30,149,6,46,4,2,4,1,0.32447415590286255,-0.3182801902294159,0.48450911045074463,-0.15857604146003723,-0.33161404728889465,0.5612213015556335,0.005846675485372543,-0.460025429725647,0.31154632568359375,0.1457800418138504,-0.2238830029964447,0.4475412666797638,29_Jan_2024_11_11
48,57,10,1,10,1,9,7,13,8,17,3,3,0,2,0,16,14,10,27,32,146,1,46,4,2,6,0,0.3244926333427429,-0.31825149059295654,0.48450344800949097,-0.1585955172777176,-0.33147290349006653,0.5611657500267029,0.005860554985702038,-0.46002477407455444,0.3115459978580475,0.14577865600585938,-0.22384758293628693,0.4475271701812744,29_Jan_2024_11_11
47,56,6,1,13,0,8,0,10,7,13,2,3,0,1,1,15,12,9,29,30,149,6,47,4,1,5,0,0.324493944644928,-0.31823986768722534,0.48451903462409973,-0.15868817269802094,-0.33098304271698,0.5611001253128052,0.00587907899171114,-0.4600209593772888,0.3115496337413788,0.14577779173851013,-0.22380398213863373,0.4475232660770416,29_Jan_2024_11_11
48,59,11,1,9,1,8,0,9,11,17,5,5,2,5,0,13,16,9,26,32,149,6,46,5,2,6,0,0.3244840204715729,-0.31821900606155396,0.4845225214958191,-0.15874212980270386,-0.33068060874938965,0.5610659122467041,0.005891891662031412,-0.4600158631801605,0.31155237555503845,0.14578032493591309,-0.22377584874629974,0.447519451379776,29_Jan_2024_11_11
48,59,13,0,10,0,7,0,11,9,14,3,2,0,6,0,21,8,12,28,28,147,4,42,4,1,7,0,0.32445624470710754,-0.31820207834243774,0.4845397174358368,-0.15879498422145844,-0.33032479882240295,0.5610302686691284,0.005893697030842304,-0.4599831700325012,0.31153222918510437,0.14577952027320862,-0.22373509407043457,0.4475198984146118,29_Jan_2024_11_11
48,60,11,1,8,0,9,3,6,8,19,0,1,0,6,0,17,14,11,29,26,148,6,45,4,1,7,0,0.3244682848453522,-0.31816425919532776,0.48455727100372314,-0.15883442759513855,-0.3300818204879761,0.5610024929046631,0.005896619521081448,-0.4599381685256958,0.311509370803833,0.1457817256450653,-0.22369296848773956,0.44752755761146545,29_Jan_2024_11_11
48,59,11,7,11,2,9,4,14,10,14,1,3,0,3,0,13,12,8,32,30,149,6,47,4,4,6,0,0.32448968291282654,-0.3181501030921936,0.48457643389701843,-0.1588461995124817,-0.3299502730369568,0.560990571975708,0.005904184654355049,-0.459909588098526,0.31149929761886597,0.1457841694355011,-0.22366328537464142,0.4475393295288086,29_Jan_2024_11_11
50,59,11,0,9,0,9,0,11,10,15,3,1,0,3,0,11,14,7,30,33,150,8,47,4,4,5,0,0.3245341181755066,-0.3180865943431854,0.4846316874027252,-0.15885764360427856,-0.32981371879577637,0.5609791874885559,0.005919016897678375,-0.45987799763679504,0.3114912509918213,0.14579282701015472,-0.22361591458320618,0.44755738973617554,29_Jan_2024_11_11
53,56,7,0,9,1,9,10,12,9,16,3,2,2,12,0,14,17,10,28,30,148,6,44,5,1,7,0,0.3244986832141876,-0.31792524456977844,0.4846683442592621,-0.15886342525482178,-0.32973262667655945,0.5609737634658813,0.005933063104748726,-0.45985862612724304,0.31149205565452576,0.14580038189888,-0.2235761433839798,0.4475848078727722,29_Jan_2024_11_11
47,57,11,0,7,14,7,0,9,10,15,3,1,12,0,0,15,12,11,27,32,147,5,42,4,1,6,1,0.32450416684150696,-0.31788527965545654,0.48469993472099304,-0.15886059403419495,-0.32970577478408813,0.5609740018844604,0.005938000977039337,-0.4598354697227478,0.31149229407310486,0.14581218361854553,-0.22355826199054718,0.4476074278354645,29_Jan_2024_11_11
48,60,11,2,7,0,5,0,11,3,15,0,3,0,0,0,10,16,10,28,31,147,4,44,4,2,6,0,0.3245505094528198,-0.31787359714508057,0.4847593903541565,-0.1588539481163025,-0.3296937346458435,0.5609744191169739,0.005950176157057285,-0.45981165766716003,0.31149357557296753,0.1458316594362259,-0.22354386746883392,0.4476463198661804,29_Jan_2024_11_11
49,59,11,0,15,1,7,1,12,7,14,1,2,1,1,2,16,12,11,28,34,147,6,43,5,1,7,0,0.3245788514614105,-0.31786996126174927,0.48483508825302124,-0.15885137021541595,-0.32970353960990906,0.5609756708145142,0.005969356745481491,-0.45977064967155457,0.31149551272392273,0.14585305750370026,-0.22353960573673248,0.44769296050071716,29_Jan_2024_11_11
48,60,16,0,8,0,8,0,9,10,15,0,12,0,2,3,14,15,12,28,26,147,4,46,5,2,6,0,0.32457199692726135,-0.3179284930229187,0.4848739206790924,-0.15885266661643982,-0.32967409491539,0.5609816312789917,0.005990964360535145,-0.4597311317920685,0.3114975094795227,0.14587907493114471,-0.22354115545749664,0.44774699211120605,29_Jan_2024_11_11
50,57,11,0,5,0,6,0,9,7,16,3,6,0,5,1,12,13,10,28,29,147,5,41,4,2,5,0,0.3246091902256012,-0.31800925731658936,0.48487669229507446,-0.1588495373725891,-0.32964837551116943,0.5609844326972961,0.006003337912261486,-0.45971372723579407,0.31149613857269287,0.14589330554008484,-0.22353148460388184,0.447797954082489,29_Jan_2024_11_11
44,55,11,0,7,0,9,0,17,7,16,3,3,0,2,4,17,14,8,27,33,149,7,46,4,1,7,0,0.32455679774284363,-0.31804004311561584,0.48495909571647644,-0.15885014832019806,-0.32962220907211304,0.5609843730926514,0.006019148975610733,-0.45969319343566895,0.3114956021308899,0.14591462910175323,-0.2235189974308014,0.44786474108695984,29_Jan_2024_11_11
48,60,13,0,9,0,9,3,12,7,15,5,2,9,3,1,13,11,12,27,32,148,10,44,0,1,9,0,0.32451802492141724,-0.31793248653411865,0.4850766062736511,-0.15885066986083984,-0.32960784435272217,0.560982346534729,0.0060367584228515625,-0.4596708416938782,0.311502069234848,0.1459326595067978,-0.22349953651428223,0.44792789220809937,29_Jan_2024_11_11
45,57,10,1,11,2,10,0,11,8,11,0,1,0,3,0,14,12,10,29,31,148,5,41,4,1,6,0,0.3245391547679901,-0.3178846836090088,0.4851253628730774,-0.15884770452976227,-0.32959386706352234,0.5609824657440186,0.0060465396381914616,-0.45965877175331116,0.3115048110485077,0.1459425687789917,-0.22348091006278992,0.44796979427337646,29_Jan_2024_11_11
47,59,11,0,9,0,3,0,9,8,14,0,1,4,6,3,15,12,10,28,33,150,8,43,0,2,9,0,0.324577659368515,-0.3177986443042755,0.4852091372013092,-0.15884217619895935,-0.32960841059684753,0.560987114906311,0.006056861020624638,-0.45964327454566956,0.31150752305984497,0.14595891535282135,-0.22345013916492462,0.4480275511741638,29_Jan_2024_11_11
46,60,12,0,8,1,9,0,14,9,16,3,3,1,5,1,15,13,10,28,31,148,6,42,4,0,5,0,0.32461029291152954,-0.3177327811717987,0.48528891801834106,-0.1588306427001953,-0.32960647344589233,0.5609881281852722,0.0060606845654547215,-0.45963165163993835,0.3115094304084778,0.14597637951374054,-0.22340761125087738,0.4480936825275421,29_Jan_2024_11_11
51,56,11,0,10,0,6,0,12,7,13,1,10,0,9,1,13,13,10,27,32,150,8,43,3,1,11,1,0.32461199164390564,-0.3177245557308197,0.4853462874889374,-0.1588297039270401,-0.3295907974243164,0.5609874725341797,0.006060345098376274,-0.45962709188461304,0.3115133047103882,0.1459871381521225,-0.22338008880615234,0.4481375217437744,29_Jan_2024_11_11
46,55,11,0,7,0,14,0,19,5,13,0,0,0,0,2,11,9,11,28,29,147,6,44,9,1,9,0,0.3246273100376129,-0.3177553713321686,0.4854632318019867,-0.1588328778743744,-0.32955795526504517,0.560989499092102,0.0060587795451283455,-0.4596182107925415,0.3115198612213135,0.14600040018558502,-0.22333727777004242,0.44821345806121826,29_Jan_2024_11_11
48,58,11,4,10,1,9,3,14,11,16,3,2,1,3,1,16,14,10,26,30,152,10,45,3,3,5,0,0.32462066411972046,-0.3178166449069977,0.4855579137802124,-0.15883657336235046,-0.3295528292655945,0.5609936714172363,0.006057043094187975,-0.4596084654331207,0.3115227520465851,0.14601053297519684,-0.22331470251083374,0.44829145073890686,29_Jan_2024_11_11
48,55,7,0,9,0,8,0,12,6,16,1,2,1,1,0,11,12,9,26,30,150,5,46,1,0,8,3,0.32460957765579224,-0.31786513328552246,0.4856700599193573,-0.15884053707122803,-0.32956475019454956,0.5610002875328064,0.0060543701983988285,-0.4595983624458313,0.3115268647670746,0.14601266384124756,-0.22331653535366058,0.44838595390319824,29_Jan_2024_11_11
43,57,11,0,9,1,7,0,8,8,13,0,0,0,0,1,9,10,10,29,35,150,5,46,4,0,8,0,0.3245830833911896,-0.31788739562034607,0.4857436716556549,-0.158848375082016,-0.32958176732063293,0.5610044002532959,0.006051524542272091,-0.45959118008613586,0.31153011322021484,0.14601239562034607,-0.22333094477653503,0.4484540820121765,29_Jan_2024_11_11
50,56,13,4,6,1,5,0,7,8,13,0,1,1,2,1,12,16,10,26,32,148,9,46,6,2,6,1,0.3245975971221924,-0.31793513894081116,0.48584625124931335,-0.1588524729013443,-0.3295603096485138,0.5610111355781555,0.006045926362276077,-0.4595800042152405,0.3115348219871521,0.1460142582654953,-0.22336991131305695,0.4485586881637573,29_Jan_2024_11_11
47,58,12,0,9,0,8,0,9,10,14,0,2,0,1,1,11,13,11,30,31,147,6,41,4,1,6,0,0.32459449768066406,-0.31797388195991516,0.48596057295799255,-0.15886731445789337,-0.32954397797584534,0.561018168926239,0.006042293272912502,-0.4595675468444824,0.31153884530067444,0.14602337777614594,-0.22341813147068024,0.4486616253852844,29_Jan_2024_11_11
50,59,10,2,12,0,7,0,10,7,13,0,2,0,1,0,11,10,11,30,35,147,5,41,3,1,6,0,0.32459723949432373,-0.31800737977027893,0.4860273599624634,-0.15887053310871124,-0.329554945230484,0.5610204935073853,0.006051396019756794,-0.45956987142562866,0.3115527033805847,0.1460314691066742,-0.2234496772289276,0.448726624250412,29_Jan_2024_11_11
50,59,9,0,8,0,9,0,10,4,10,5,5,1,4,1,15,15,10,30,29,150,8,44,5,7,3,0,0.3245556652545929,-0.3180387318134308,0.4861588776111603,-0.1588769257068634,-0.3295721411705017,0.5610241889953613,0.006074521224945784,-0.45958444476127625,0.31158655881881714,0.14604108035564423,-0.2234877496957779,0.44881778955459595,29_Jan_2024_11_11
51,59,12,0,9,1,9,0,9,7,13,1,1,0,5,13,13,11,11,29,32,147,6,45,5,1,7,0,0.32451871037483215,-0.31807759404182434,0.4862593412399292,-0.15889079868793488,-0.32956814765930176,0.5610316395759583,0.006085136439651251,-0.4595904052257538,0.3116046190261841,0.14604325592517853,-0.22350019216537476,0.44888120889663696,29_Jan_2024_11_11
51,57,13,0,5,0,16,0,11,7,14,0,0,0,12,0,17,16,10,27,31,150,6,47,5,1,7,0,0.3244728147983551,-0.3181261122226715,0.48640504479408264,-0.15891598165035248,-0.32955485582351685,0.561046838760376,0.006095285061746836,-0.45959630608558655,0.31163325905799866,0.1460445672273636,-0.2235148698091507,0.4489665925502777,29_Jan_2024_11_11
48,57,11,0,9,0,7,2,12,9,17,0,2,0,8,0,11,12,11,28,33,150,6,47,4,0,7,0,0.3244383633136749,-0.31815305352211,0.48652657866477966,-0.1589362621307373,-0.32967522740364075,0.5610584020614624,0.00609968788921833,-0.4595993161201477,0.311657577753067,0.14604544639587402,-0.22352401912212372,0.4490482807159424,29_Jan_2024_11_11
51,58,13,0,10,0,9,1,11,9,15,5,5,0,3,0,13,12,9,28,31,148,9,43,2,11,8,0,0.3244190812110901,-0.3182034492492676,0.486672043800354,-0.15893082320690155,-0.32984277606010437,0.5610819458961487,0.006100615486502647,-0.45959869027137756,0.3116757869720459,0.14603838324546814,-0.22352375090122223,0.44913458824157715,29_Jan_2024_11_11
51,58,10,14,5,0,8,0,13,9,16,1,0,1,12,0,14,13,12,29,29,147,7,44,12,2,9,1,0.3243950307369232,-0.3182472288608551,0.4867258071899414,-0.15893299877643585,-0.3299354910850525,0.5610955953598022,0.006100458558648825,-0.4595966339111328,0.3116863965988159,0.14603252708911896,-0.22353065013885498,0.44918277859687805,29_Jan_2024_11_11
49,56,11,0,9,0,8,0,10,10,13,3,0,0,0,0,15,14,10,28,24,144,4,46,4,2,6,1,0.3242975175380707,-0.3183276057243347,0.486814945936203,-0.1589658409357071,-0.3299654722213745,0.5611095428466797,0.006097258534282446,-0.45959022641181946,0.311700701713562,0.14602211117744446,-0.22355175018310547,0.44924935698509216,29_Jan_2024_11_11
46,57,11,0,10,0,6,0,12,8,22,1,5,2,0,0,20,14,11,30,32,150,8,44,3,8,6,1,0.3242739140987396,-0.3185253441333771,0.4869154989719391,-0.15900789201259613,-0.3300211727619171,0.5611277222633362,0.0060886722058057785,-0.45958131551742554,0.3117108941078186,0.14600823819637299,-0.22358369827270508,0.44932249188423157,29_Jan_2024_11_11
52,57,13,8,17,0,12,1,10,8,15,1,0,1,3,0,14,14,10,28,25,143,6,44,5,2,7,0,0.3242506682872772,-0.31863197684288025,0.48699331283569336,-0.15901395678520203,-0.3301781415939331,0.5611433386802673,0.006082737818360329,-0.4595746397972107,0.3117138743400574,0.14599943161010742,-0.22361154854297638,0.4493679404258728,29_Jan_2024_11_11
47,55,11,1,10,1,10,0,12,8,9,1,3,0,3,0,13,13,9,27,29,147,9,46,6,7,2,0,0.3242170810699463,-0.3187299072742462,0.4870499074459076,-0.1590113341808319,-0.3304435908794403,0.5611496567726135,0.006071177311241627,-0.4595663547515869,0.3117116093635559,0.14598731696605682,-0.22365950047969818,0.44943156838417053,29_Jan_2024_11_11
45,55,9,1,9,0,6,0,9,13,16,0,7,0,8,0,11,13,12,29,24,150,6,43,4,2,5,0,0.3241373598575592,-0.3188376724720001,0.4870606064796448,-0.15900462865829468,-0.3306499123573303,0.5611594915390015,0.0060521457344293594,-0.4595632255077362,0.31170204281806946,0.14597781002521515,-0.22371535003185272,0.4494916498661041,29_Jan_2024_11_11
49,59,12,0,9,2,11,1,11,12,15,2,12,1,4,1,13,14,6,28,31,149,7,45,2,11,7,1,0.3241206109523773,-0.3188862204551697,0.48708194494247437,-0.1590120792388916,-0.3307233452796936,0.5611532926559448,0.006032153498381376,-0.45956382155418396,0.3116922080516815,0.14597396552562714,-0.22375532984733582,0.44952499866485596,29_Jan_2024_11_11
