S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
48,39,18,0,13,0,8,1,30,6,7,4,41,1,39,0,57,34,6,10,22,135,15,56,4,8,17,1,0.21813809871673584,-0.5058997869491577,0.41087213158607483,-0.15420357882976532,-0.3523467779159546,0.5815576910972595,-0.004373345989733934,-0.4825303554534912,0.3076649308204651,0.1340896189212799,-0.3081322908401489,0.41172483563423157,29_Jan_2024_11_15
49,36,18,1,13,1,7,0,29,12,10,6,38,0,34,0,53,32,4,10,16,129,14,52,9,9,11,0,0.2149468958377838,-0.5079759955406189,0.40994876623153687,-0.15398971736431122,-0.3521377742290497,0.5816556811332703,-0.004265609197318554,-0.4829084277153015,0.3076022267341614,0.1339552402496338,-0.30981793999671936,0.4112436771392822,29_Jan_2024_11_15
48,33,22,0,11,1,8,0,35,6,8,4,33,0,43,0,61,32,8,5,23,132,14,56,6,13,12,2,0.21204565465450287,-0.5103381276130676,0.4094181954860687,-0.15374530851840973,-0.35232824087142944,0.5816631317138672,-0.0041438923217356205,-0.48321333527565,0.307550847530365,0.1337709277868271,-0.31126075983047485,0.41078993678092957,29_Jan_2024_11_15
49,34,24,0,13,0,3,0,32,11,12,4,34,0,39,7,61,33,8,10,19,123,13,56,10,10,10,0,0.20975469052791595,-0.5125069618225098,0.4093528389930725,-0.15354350209236145,-0.35259905457496643,0.5816785097122192,-0.0040396410040557384,-0.4834979176521301,0.3075602054595947,0.13353115320205688,-0.312491774559021,0.41034483909606934,29_Jan_2024_11_15
51,37,18,3,16,0,8,0,27,5,12,4,40,0,35,0,62,35,8,4,17,128,15,55,8,14,13,0,0.2069898396730423,-0.5142524242401123,0.4092109501361847,-0.15345367789268494,-0.3525446355342865,0.5816993713378906,-0.003950154408812523,-0.4837307035923004,0.30759546160697937,0.13328586518764496,-0.31356126070022583,0.4098812937736511,29_Jan_2024_11_15
46,34,26,0,9,0,11,0,26,8,14,4,37,0,35,0,65,31,5,10,24,129,14,54,8,11,12,0,0.2049327790737152,-0.5154942870140076,0.4089924991130829,-0.1533619463443756,-0.3525695502758026,0.581716775894165,-0.003871004097163677,-0.4839310944080353,0.3076317310333252,0.13303089141845703,-0.3144926428794861,0.4093994200229645,29_Jan_2024_11_15
47,37,15,9,14,0,11,0,25,9,14,6,42,0,36,0,58,30,10,10,21,125,16,52,7,9,13,0,0.20323088765144348,-0.5162742733955383,0.40888315439224243,-0.15331090986728668,-0.352604478597641,0.581718385219574,-0.003833258990198374,-0.48404282331466675,0.3076377511024475,0.13285735249519348,-0.31503528356552124,0.40907570719718933,29_Jan_2024_11_15
47,33,17,0,12,0,5,0,25,11,14,8,34,1,40,1,62,31,10,10,23,126,15,54,6,14,13,7,0.2009868621826172,-0.5175255537033081,0.40866798162460327,-0.15325020253658295,-0.3527340590953827,0.5817090272903442,-0.0037946971133351326,-0.4841998219490051,0.30764544010162354,0.1325966864824295,-0.3157391846179962,0.408581018447876,29_Jan_2024_11_15
49,36,16,1,13,3,7,0,23,11,19,3,41,0,34,0,61,31,9,9,23,126,15,53,5,9,14,0,0.19935859739780426,-0.5184380412101746,0.40843623876571655,-0.15321815013885498,-0.3528285622596741,0.5816903710365295,-0.003763066604733467,-0.4843333065509796,0.30763477087020874,0.1323445737361908,-0.31630417704582214,0.4080840051174164,29_Jan_2024_11_15
50,40,19,4,11,0,8,0,25,7,13,2,32,0,36,0,59,35,5,12,22,128,14,52,3,8,12,0,0.1976112723350525,-0.5191150903701782,0.40822091698646545,-0.1532055139541626,-0.3529217541217804,0.5816549062728882,-0.003730577416718006,-0.4844122529029846,0.30760765075683594,0.13212275505065918,-0.31673815846443176,0.4076225161552429,29_Jan_2024_11_15
47,39,17,0,13,0,9,0,23,6,11,0,32,1,37,0,58,34,9,13,25,123,15,51,9,9,11,0,0.19613908231258392,-0.5196999311447144,0.40807104110717773,-0.1532144546508789,-0.3530244827270508,0.5816128849983215,-0.0036907214671373367,-0.48448336124420166,0.30757883191108704,0.13189077377319336,-0.3170414865016937,0.40721595287323,29_Jan_2024_11_15
47,39,15,0,12,0,10,0,19,7,11,4,33,0,34,13,57,35,9,13,22,122,15,49,9,11,10,0,0.19503486156463623,-0.5200940370559692,0.4079357385635376,-0.15326912701129913,-0.3530290126800537,0.5815497040748596,-0.0036644400097429752,-0.4845636785030365,0.3075680434703827,0.13166378438472748,-0.3172423839569092,0.40686503052711487,29_Jan_2024_11_15
48,39,16,3,18,5,11,0,20,8,13,3,34,0,35,6,59,36,13,12,18,125,18,53,10,11,9,0,0.1941782385110855,-0.5203032493591309,0.40779322385787964,-0.15335023403167725,-0.35306447744369507,0.5815241932868958,-0.0036549963988363743,-0.484632670879364,0.30756181478500366,0.13145309686660767,-0.31736862659454346,0.4065631330013275,29_Jan_2024_11_15
48,39,17,7,19,0,9,1,21,3,15,2,32,0,30,9,56,32,11,11,21,124,16,53,9,7,12,0,0.19381923973560333,-0.5203106999397278,0.4077284634113312,-0.15349239110946655,-0.35290780663490295,0.581470251083374,-0.0036552855744957924,-0.48467475175857544,0.307560533285141,0.13131490349769592,-0.31738656759262085,0.40640273690223694,29_Jan_2024_11_15
48,39,16,0,15,8,8,0,20,6,7,5,27,1,35,1,55,36,9,10,19,126,16,53,7,6,13,0,0.19351013004779816,-0.5201958417892456,0.4076668322086334,-0.15370096266269684,-0.3526756465435028,0.5814380645751953,-0.003663984127342701,-0.4847466051578522,0.3075639009475708,0.13112281262874603,-0.3173019587993622,0.40620914101600647,29_Jan_2024_11_15
47,35,17,1,13,4,12,0,22,7,11,7,27,0,29,0,48,36,9,8,17,124,16,53,5,8,13,0,0.19351977109909058,-0.5198312401771545,0.40763941407203674,-0.15380406379699707,-0.35282936692237854,0.5814264416694641,-0.0036808899603784084,-0.48482295870780945,0.30757954716682434,0.1309603899717331,-0.3170587122440338,0.4060607850551605,29_Jan_2024_11_15
47,39,15,0,14,12,6,1,23,11,14,10,30,0,33,0,49,37,9,16,22,126,17,52,6,4,11,1,0.1937868893146515,-0.5193262696266174,0.4076351523399353,-0.1540193110704422,-0.3525526523590088,0.5813881158828735,-0.0037191626615822315,-0.4848878085613251,0.30760127305984497,0.13083064556121826,-0.31667521595954895,0.4059692919254303,29_Jan_2024_11_15
47,36,16,1,13,0,6,0,23,8,12,4,27,0,35,0,46,36,10,14,20,120,16,49,7,9,10,0,0.1942969262599945,-0.5187601447105408,0.40745776891708374,-0.15419292449951172,-0.3525424897670746,0.5813471674919128,-0.0037757367826998234,-0.4849323630332947,0.30761754512786865,0.13072650134563446,-0.3161822259426117,0.40595316886901855,29_Jan_2024_11_15
45,37,13,0,12,0,7,0,25,5,11,0,19,2,31,0,45,36,12,13,14,118,15,47,9,11,10,0,0.19495485723018646,-0.5180924534797668,0.4072132408618927,-0.154362291097641,-0.35279160737991333,0.5812690854072571,-0.0038745151832699776,-0.48496460914611816,0.30762791633605957,0.1305924952030182,-0.31559598445892334,0.406013548374176,29_Jan_2024_11_15
47,37,15,0,13,0,7,0,25,12,14,7,26,1,33,1,46,34,9,12,22,123,18,51,6,6,12,0,0.195748969912529,-0.5172520279884338,0.4070093333721161,-0.1545916497707367,-0.3526588976383209,0.5812796950340271,-0.003974267281591892,-0.48497873544692993,0.30759376287460327,0.1304493248462677,-0.3149728775024414,0.40612632036209106,29_Jan_2024_11_15
44,35,15,2,12,0,6,0,16,6,19,4,19,14,31,0,48,35,8,13,19,123,18,51,6,7,13,4,0.1962781697511673,-0.5167902708053589,0.40675291419029236,-0.1547195315361023,-0.35266199707984924,0.5812918543815613,-0.004038677085191011,-0.48498985171318054,0.30758363008499146,0.130344957113266,-0.3145422339439392,0.4062141180038452,29_Jan_2024_11_15
46,37,15,0,13,0,8,2,23,7,14,6,23,1,32,0,44,34,9,13,18,121,18,52,6,4,11,0,0.19747117161750793,-0.5158295035362244,0.4062748849391937,-0.15495389699935913,-0.35258379578590393,0.5812973976135254,-0.004132098983973265,-0.4849986135959625,0.30756157636642456,0.13019779324531555,-0.3138394057750702,0.40636512637138367,29_Jan_2024_11_15
44,34,15,1,12,0,6,0,17,14,12,3,22,0,29,15,45,38,9,14,14,118,18,51,6,4,12,1,0.19863300025463104,-0.5143943428993225,0.40586674213409424,-0.15519548952579498,-0.35249635577201843,0.581275463104248,-0.004223340656608343,-0.48500511050224304,0.30753692984580994,0.13006989657878876,-0.3130389153957367,0.40649735927581787,29_Jan_2024_11_15
45,37,17,0,15,0,13,0,15,3,10,1,22,0,31,0,44,42,13,15,11,117,15,47,7,9,11,0,0.2003139853477478,-0.5131101608276367,0.40544456243515015,-0.15543492138385773,-0.3524806499481201,0.5812239646911621,-0.004340616054832935,-0.48502856492996216,0.30757027864456177,0.12995877861976624,-0.31207922101020813,0.4066145122051239,29_Jan_2024_11_15
48,35,15,0,13,0,7,1,17,5,10,3,17,14,32,0,45,40,12,14,16,116,16,43,6,8,11,0,0.20234031975269318,-0.511399507522583,0.4050418734550476,-0.15566153824329376,-0.3526064455509186,0.5811660289764404,-0.004451583605259657,-0.48504573106765747,0.3076053857803345,0.12987761199474335,-0.3110009729862213,0.4066929519176483,29_Jan_2024_11_15
41,32,14,0,9,0,9,2,18,11,13,6,23,1,33,0,41,40,7,15,19,116,20,44,5,5,12,0,0.20457346737384796,-0.5097137093544006,0.4046366810798645,-0.1557811200618744,-0.35341498255729675,0.581150233745575,-0.004555346444249153,-0.48504266142845154,0.3076304793357849,0.1297757774591446,-0.3098072409629822,0.40677088499069214,29_Jan_2024_11_15
43,33,14,0,13,12,5,0,11,6,14,5,17,1,38,0,42,37,9,13,22,113,17,41,1,9,13,0,0.20613189041614532,-0.508588969707489,0.4043681025505066,-0.15590471029281616,-0.35372787714004517,0.5811491012573242,-0.0046208384446799755,-0.48503172397613525,0.30764323472976685,0.12969130277633667,-0.3089767396450043,0.406818151473999,29_Jan_2024_11_15
45,35,16,2,13,0,7,1,17,8,13,3,17,0,33,0,41,38,11,13,20,113,17,43,6,7,12,0,0.20857758820056915,-0.5058687925338745,0.4030771255493164,-0.15612934529781342,-0.3543274998664856,0.5811843276023865,-0.004710810724645853,-0.48500707745552063,0.30765974521636963,0.12953561544418335,-0.3077038824558258,0.4069083034992218,29_Jan_2024_11_15
41,33,11,1,11,0,6,0,15,8,14,4,15,0,30,0,38,37,13,16,16,107,16,43,6,11,8,0,0.2112005352973938,-0.5037675499916077,0.40250322222709656,-0.15637412667274475,-0.35483744740486145,0.5812194347381592,-0.0047863926738500595,-0.4849432706832886,0.3076559901237488,0.12934310734272003,-0.3064100742340088,0.40700826048851013,29_Jan_2024_11_15
43,35,17,0,9,0,9,0,16,10,13,3,14,1,29,0,39,37,11,16,16,113,17,40,1,8,15,1,0.21374624967575073,-0.5016605257987976,0.4018842279911041,-0.15673384070396423,-0.3549155294895172,0.5811766982078552,-0.004892229568213224,-0.4848601520061493,0.3076390326023102,0.12914440035820007,-0.30509090423583984,0.40707826614379883,29_Jan_2024_11_15
45,34,17,14,11,0,6,0,15,10,16,4,13,1,25,0,37,39,9,15,18,112,16,39,1,8,13,4,0.2164934128522873,-0.4994069039821625,0.4010910093784332,-0.15707284212112427,-0.35501840710639954,0.5810826420783997,-0.005025714635848999,-0.48477333784103394,0.30761078000068665,0.12895193696022034,-0.30371201038360596,0.40710946917533875,29_Jan_2024_11_15
45,36,17,0,9,0,9,0,14,8,12,3,9,0,26,0,29,40,10,15,14,109,16,34,6,10,11,1,0.2193450927734375,-0.4971318542957306,0.40030449628829956,-0.15742219984531403,-0.3550311028957367,0.58100825548172,-0.005125091411173344,-0.4846643805503845,0.3075706362724304,0.12877029180526733,-0.30226245522499084,0.40706533193588257,29_Jan_2024_11_15
44,31,19,0,9,0,9,0,9,7,14,4,9,0,25,0,24,42,9,12,15,106,16,39,8,9,16,1,0.22133156657218933,-0.4956534504890442,0.39986106753349304,-0.1576773226261139,-0.3550664186477661,0.5809704661369324,-0.0051255859434604645,-0.4846045672893524,0.30758243799209595,0.12863539159297943,-0.30124202370643616,0.40699249505996704,29_Jan_2024_11_15
43,31,15,9,15,1,6,0,6,7,14,3,10,0,27,1,29,43,10,10,19,105,16,36,5,9,11,0,0.22427956759929657,-0.49261748790740967,0.3990802764892578,-0.1581110954284668,-0.3549180328845978,0.5809117555618286,-0.005158414598554373,-0.4845254123210907,0.30767473578453064,0.1284438967704773,-0.2996211051940918,0.4068547487258911,29_Jan_2024_11_15
44,29,13,0,13,15,4,0,15,8,15,5,10,8,22,1,33,46,11,16,17,103,13,38,6,8,13,0,0.2272605299949646,-0.48944684863090515,0.39824166893959045,-0.1585751324892044,-0.3548043966293335,0.580804705619812,-0.0052445437759160995,-0.48447081446647644,0.30775952339172363,0.12824156880378723,-0.29790645837783813,0.40665873885154724,29_Jan_2024_11_15
44,30,17,9,11,0,6,1,9,9,15,4,11,0,27,0,30,47,10,14,10,99,16,38,10,0,11,0,0.23034366965293884,-0.486061155796051,0.397413432598114,-0.15901997685432434,-0.354789674282074,0.5806912183761597,-0.005400825757533312,-0.48444491624832153,0.3078598380088806,0.12804505228996277,-0.2961076498031616,0.4064147472381592,29_Jan_2024_11_15
44,31,18,0,10,2,7,0,9,9,14,5,9,1,23,0,25,45,7,14,19,100,16,38,10,0,11,0,0.23333676159381866,-0.48250770568847656,0.39641016721725464,-0.159443199634552,-0.354763925075531,0.5805681347846985,-0.005479717627167702,-0.48438480496406555,0.3078932464122772,0.12786580622196198,-0.2942419648170471,0.4061248004436493,29_Jan_2024_11_15
42,31,19,0,11,0,13,0,12,12,15,3,8,0,21,0,30,47,5,13,15,98,20,39,7,1,12,1,0.23536652326583862,-0.4799950420856476,0.39570116996765137,-0.15972569584846497,-0.35473546385765076,0.5804806351661682,-0.005536254961043596,-0.48431193828582764,0.3078957200050354,0.12775222957134247,-0.2929835319519043,0.405912309885025,29_Jan_2024_11_15
44,29,19,0,12,0,6,0,12,13,13,8,9,1,24,9,29,48,10,12,16,95,16,38,6,0,13,0,0.23824259638786316,-0.47647765278816223,0.3945474922657013,-0.16013960540294647,-0.3547581732273102,0.5803607702255249,-0.005610646679997444,-0.48420289158821106,0.30795514583587646,0.1275983303785324,-0.29106321930885315,0.4055733382701874,29_Jan_2024_11_15
41,25,21,7,11,0,5,0,16,8,14,5,13,1,23,5,24,42,9,14,16,89,16,41,6,0,12,0,0.24102383852005005,-0.47276178002357483,0.3934396505355835,-0.1605803668498993,-0.3547841012477875,0.5802732706069946,-0.005680517293512821,-0.48408058285713196,0.3080100417137146,0.12746964395046234,-0.2891121208667755,0.4052529036998749,29_Jan_2024_11_15
43,31,20,1,12,1,5,0,9,10,10,5,7,0,25,0,24,44,7,10,20,94,17,40,5,0,12,0,0.24384057521820068,-0.46886205673217773,0.39232337474823,-0.16103802621364594,-0.3547864556312561,0.5801959037780762,-0.005753688979893923,-0.48394933342933655,0.3080848455429077,0.12732136249542236,-0.28717711567878723,0.4049791395664215,29_Jan_2024_11_15
50,27,18,0,15,0,5,0,8,7,16,5,9,1,23,0,22,41,9,10,7,95,17,39,1,0,12,0,0.24641047418117523,-0.46488305926322937,0.3912123441696167,-0.16149863600730896,-0.35475942492485046,0.5801306962966919,-0.0058646732941269875,-0.4837886393070221,0.30814605951309204,0.12709787487983704,-0.2851700186729431,0.40474995970726013,29_Jan_2024_11_15
43,28,21,0,9,1,4,0,14,7,16,1,4,13,20,0,19,49,11,11,21,93,12,37,6,0,11,0,0.24823886156082153,-0.4620093107223511,0.39059770107269287,-0.16180750727653503,-0.3547578454017639,0.5800912976264954,-0.005983987357467413,-0.48365911841392517,0.3081761300563812,0.12692101299762726,-0.2837575376033783,0.4045944809913635,29_Jan_2024_11_15
45,31,17,1,10,0,3,0,17,9,19,4,4,9,22,0,18,52,14,8,16,93,16,38,7,1,10,0,0.25097236037254333,-0.45784109830856323,0.389669269323349,-0.16226918995380402,-0.3547644019126892,0.5800380110740662,-0.006148103624582291,-0.4834645986557007,0.30820775032043457,0.12664064764976501,-0.2815076410770416,0.4043339192867279,29_Jan_2024_11_15
47,31,19,0,11,0,6,1,10,7,17,5,4,0,20,3,18,49,8,8,18,93,15,35,6,5,9,1,0.2536264657974243,-0.4532087445259094,0.3888144791126251,-0.16271117329597473,-0.3546774387359619,0.579993486404419,-0.006274368613958359,-0.4832615554332733,0.3082216680049896,0.12631647288799286,-0.2790951132774353,0.4040299355983734,29_Jan_2024_11_15
42,29,15,1,11,8,7,0,13,4,16,5,12,0,19,0,21,48,7,8,17,95,14,34,5,2,11,1,0.2564578354358673,-0.44818779826164246,0.387991726398468,-0.16319683194160461,-0.35441890358924866,0.5799257755279541,-0.006400350946933031,-0.48303675651550293,0.30815771222114563,0.1259360909461975,-0.27657514810562134,0.40371569991111755,29_Jan_2024_11_15
41,28,17,2,11,0,5,0,6,5,15,0,3,1,21,0,17,52,8,10,16,91,19,36,5,8,7,0,0.25799641013145447,-0.4448353052139282,0.38748931884765625,-0.1635129302740097,-0.3543913662433624,0.5799053907394409,-0.0065179974772036076,-0.48286691308021545,0.3080722391605377,0.12564179301261902,-0.2748658359050751,0.40352144837379456,29_Jan_2024_11_15
44,28,19,1,11,0,3,1,6,4,15,3,5,6,16,1,18,47,10,10,23,84,17,32,5,9,11,1,0.26034510135650635,-0.439743310213089,0.3867173194885254,-0.16400165855884552,-0.3544557988643646,0.579837441444397,-0.006576328072696924,-0.4826838970184326,0.3080962300300598,0.12510499358177185,-0.2722575068473816,0.4032650291919708,29_Jan_2024_11_15
38,24,20,0,9,7,4,0,8,2,13,4,7,0,16,0,13,51,6,11,17,85,15,29,6,10,11,0,0.26250049471855164,-0.43432554602622986,0.38585662841796875,-0.1645330935716629,-0.3544796407222748,0.5797816514968872,-0.006641933228820562,-0.48251092433929443,0.3081415593624115,0.12449638545513153,-0.2696009576320648,0.40305113792419434,29_Jan_2024_11_15
36,25,21,0,9,11,0,2,5,5,20,5,6,1,18,1,16,51,4,13,18,84,13,30,6,3,11,0,0.26470938324928284,-0.4289013147354126,0.3852839469909668,-0.1651259958744049,-0.35425692796707153,0.5797010660171509,-0.006698446348309517,-0.4823315739631653,0.3082043528556824,0.12382560968399048,-0.26683253049850464,0.4028404951095581,29_Jan_2024_11_15
43,27,19,0,13,0,5,0,5,7,16,4,5,4,21,1,16,47,12,11,15,81,14,32,10,2,11,2,0.2661065459251404,-0.42515063285827637,0.38505488634109497,-0.16550590097904205,-0.35410186648368835,0.579651415348053,-0.006731743458658457,-0.4822239279747009,0.3082602620124817,0.12336775660514832,-0.26489734649658203,0.4026942551136017,29_Jan_2024_11_15
36,27,15,1,11,1,7,1,8,0,15,3,6,0,19,0,12,45,4,11,17,81,15,31,2,8,14,1,0.2682397663593292,-0.41914522647857666,0.38471871614456177,-0.1660393923521042,-0.3539274334907532,0.5795677900314331,-0.006782013922929764,-0.4820556938648224,0.30834072828292847,0.12268264591693878,-0.2618570923805237,0.40242403745651245,29_Jan_2024_11_15
34,28,19,0,10,0,5,1,7,2,15,3,1,0,19,0,7,49,10,16,15,77,16,32,7,2,9,0,0.27154505252838135,-0.41387760639190674,0.3856731951236725,-0.16654495894908905,-0.3538668751716614,0.5794965624809265,-0.006832786835730076,-0.48190921545028687,0.30841895937919617,0.12198305130004883,-0.258590430021286,0.4021099805831909,29_Jan_2024_11_15
33,28,16,1,11,3,7,1,8,4,13,7,1,0,20,0,11,48,9,15,13,74,16,32,7,6,9,0,0.27241042256355286,-0.40687277913093567,0.38429227471351624,-0.1669694185256958,-0.3539917469024658,0.5794448852539062,-0.0068486593663692474,-0.48174357414245605,0.30846354365348816,0.12120072543621063,-0.2551395297050476,0.40176475048065186,29_Jan_2024_11_15
36,27,16,0,9,1,5,0,7,2,10,1,2,14,14,0,10,46,7,10,15,78,16,29,6,3,9,0,0.2737092971801758,-0.40260159969329834,0.38435098528862,-0.167266383767128,-0.35402870178222656,0.5793993473052979,-0.006851349025964737,-0.48163318634033203,0.3084963858127594,0.12061807513237,-0.25277432799339294,0.401517778635025,29_Jan_2024_11_15
33,27,16,0,11,0,3,0,7,7,15,4,4,0,13,0,7,45,9,10,17,77,17,30,4,8,9,1,0.2754271924495697,-0.39614954590797424,0.38425177335739136,-0.16776765882968903,-0.3539614975452423,0.5793887972831726,-0.0068422104232013226,-0.48144564032554626,0.30853140354156494,0.11966224759817123,-0.24917083978652954,0.40113744139671326,29_Jan_2024_11_15
38,27,14,0,9,1,3,0,7,2,10,1,2,0,18,0,10,46,5,15,15,73,14,28,6,8,8,0,0.27709048986434937,-0.38977476954460144,0.3842843472957611,-0.16832223534584045,-0.35391315817832947,0.5793987512588501,-0.006826900411397219,-0.48123228549957275,0.30856677889823914,0.11861471086740494,-0.24550315737724304,0.40076950192451477,29_Jan_2024_11_15
35,24,14,0,9,2,9,0,8,7,13,6,1,0,17,0,7,45,6,10,15,74,16,30,4,1,9,0,0.27808743715286255,-0.38535812497138977,0.38422486186027527,-0.16869768500328064,-0.3538927137851715,0.5794121623039246,-0.006848888471722603,-0.48108339309692383,0.3085843026638031,0.11788545548915863,-0.24302729964256287,0.40051722526550293,29_Jan_2024_11_15
33,23,15,0,10,0,3,0,5,7,12,6,3,2,19,1,7,44,5,11,11,69,15,32,5,60,9,0,0.27955859899520874,-0.3786664605140686,0.3843306303024292,-0.1692691147327423,-0.3538588881492615,0.5794138312339783,-0.0068723722361028194,-0.48086443543434143,0.3086264133453369,0.11676996946334839,-0.23925891518592834,0.4001363217830658,29_Jan_2024_11_15
35,24,12,0,7,14,5,0,4,6,13,4,5,0,15,0,4,45,5,7,13,71,14,27,5,20,7,0,0.2809027135372162,-0.3716944456100464,0.38442185521125793,-0.16980859637260437,-0.35382789373397827,0.5794005393981934,-0.006886814255267382,-0.4806508719921112,0.3086807429790497,0.11562171578407288,-0.23536443710327148,0.399825781583786,29_Jan_2024_11_15
38,27,16,0,9,1,8,0,4,2,11,7,2,5,18,4,7,42,2,11,13,72,16,30,5,5,9,4,0.2817152738571167,-0.36691948771476746,0.38451680541038513,-0.17017804086208344,-0.3538089692592621,0.5793842077255249,-0.006893625017255545,-0.480511873960495,0.30870842933654785,0.11481373757123947,-0.2327304482460022,0.3996455669403076,29_Jan_2024_11_15
38,27,14,0,5,0,3,1,8,8,14,6,4,1,20,0,10,38,6,12,11,71,13,27,6,9,5,0,0.28291428089141846,-0.3597598969936371,0.3848652243614197,-0.1707199513912201,-0.3537992238998413,0.5793817043304443,-0.007075272034853697,-0.48017358779907227,0.3085745573043823,0.11351855099201202,-0.22877168655395508,0.399385005235672,29_Jan_2024_11_15
36,22,14,0,9,1,11,1,7,2,9,6,1,0,17,0,10,40,5,16,13,64,14,26,4,7,8,0,0.2839367389678955,-0.352664977312088,0.3852531909942627,-0.17132556438446045,-0.35375043749809265,0.5793315172195435,-0.007289441302418709,-0.4798784554004669,0.3084120750427246,0.11210627108812332,-0.2248029112815857,0.3991480767726898,29_Jan_2024_11_15
39,26,13,7,13,1,7,0,3,4,12,7,5,1,17,0,3,35,8,13,10,63,16,23,6,15,6,0,0.28440865874290466,-0.34764423966407776,0.3853616416454315,-0.171758234500885,-0.3537437617778778,0.5793026089668274,-0.0073910364881157875,-0.47968852519989014,0.3083147406578064,0.11110815405845642,-0.2221355438232422,0.39899611473083496,29_Jan_2024_11_15
38,25,18,0,9,0,7,0,1,4,8,5,2,0,18,0,2,35,7,14,12,69,14,20,11,8,9,0,0.28510990738868713,-0.3401617407798767,0.38561663031578064,-0.1723635494709015,-0.353794127702713,0.5792872905731201,-0.0075347465462982655,-0.47943782806396484,0.3082287609577179,0.10953500866889954,-0.21806645393371582,0.3987678587436676,29_Jan_2024_11_15
37,21,21,0,8,13,6,2,3,5,16,5,5,0,21,1,3,33,8,16,10,64,15,23,7,7,11,0,0.28562095761299133,-0.33266282081604004,0.38577550649642944,-0.17295502126216888,-0.3538409173488617,0.5792739987373352,-0.007611240725964308,-0.4791833162307739,0.3081302344799042,0.10789787024259567,-0.2138955146074295,0.39848917722702026,29_Jan_2024_11_15
36,23,15,0,9,15,5,0,0,5,13,7,2,5,22,0,2,38,7,15,12,67,15,21,6,7,11,0,0.2859545350074768,-0.32744207978248596,0.38576680421829224,-0.1733066439628601,-0.3538995385169983,0.579267680644989,-0.007655891124159098,-0.47905343770980835,0.3080882132053375,0.1067773699760437,-0.2110695242881775,0.39828982949256897,29_Jan_2024_11_15
35,22,15,0,11,0,5,1,2,3,13,0,1,0,16,0,4,39,8,18,10,66,16,22,5,6,10,0,0.28648486733436584,-0.32035523653030396,0.3861418664455414,-0.1738080382347107,-0.35398897528648376,0.5792558789253235,-0.007556786760687828,-0.478954553604126,0.30816251039505005,0.1050335094332695,-0.206838458776474,0.397993803024292,29_Jan_2024_11_15
35,21,14,0,9,1,7,0,2,4,15,5,3,0,21,1,6,34,9,14,12,65,15,24,5,10,10,0,0.28673678636550903,-0.31259655952453613,0.38623636960983276,-0.17428381741046906,-0.3540712893009186,0.5792404413223267,-0.007248681969940662,-0.47904446721076965,0.3084360957145691,0.10320495814085007,-0.20266661047935486,0.3977758288383484,29_Jan_2024_11_15
36,23,14,0,10,0,3,8,2,3,12,1,0,0,22,1,1,35,7,11,12,67,17,20,1,7,16,0,0.2869719862937927,-0.30709993839263916,0.38637861609458923,-0.17462843656539917,-0.35408249497413635,0.5792243480682373,-0.0071063837967813015,-0.4790917932987213,0.3086034059524536,0.10191726684570312,-0.19995805621147156,0.3976741135120392,29_Jan_2024_11_15
38,22,15,2,10,2,3,0,1,3,10,7,1,0,17,0,0,32,9,13,7,62,15,23,4,5,11,0,0.28724145889282227,-0.29939383268356323,0.38660144805908203,-0.17505882680416107,-0.35426610708236694,0.5792756080627441,-0.006941007450222969,-0.47907140851020813,0.3088114857673645,0.09989289939403534,-0.19597196578979492,0.39756298065185547,29_Jan_2024_11_15
40,19,14,0,11,0,6,0,1,1,6,7,1,7,24,2,5,32,7,12,14,59,12,25,6,8,7,0,0.28723224997520447,-0.29168862104415894,0.3866395950317383,-0.1756214201450348,-0.35444459319114685,0.5792985558509827,-0.006824861280620098,-0.47898516058921814,0.30897822976112366,0.09778691828250885,-0.19206230342388153,0.3974542021751404,29_Jan_2024_11_15
38,19,11,1,10,0,6,0,4,5,10,5,3,0,15,9,2,37,13,12,8,58,16,24,5,6,9,0,0.28720057010650635,-0.2862094044685364,0.38666313886642456,-0.1759868860244751,-0.35448455810546875,0.5793081521987915,-0.006785249337553978,-0.4788946509361267,0.30906376242637634,0.09634571522474289,-0.18946801126003265,0.3973684310913086,29_Jan_2024_11_15
38,16,15,0,5,0,8,0,7,5,10,5,12,0,19,2,3,34,4,13,11,61,12,20,5,5,10,0,0.2870498597621918,-0.27838581800460815,0.38664937019348145,-0.17656366527080536,-0.3545337915420532,0.5793213844299316,-0.006747758015990257,-0.4787359833717346,0.3091869354248047,0.09414181858301163,-0.18557754158973694,0.397196888923645,29_Jan_2024_11_15
37,16,15,1,10,0,7,1,3,1,10,7,4,0,18,0,3,35,6,9,11,60,14,19,5,8,11,0,0.2866615056991577,-0.2705630958080292,0.3865518271923065,-0.1771102398633957,-0.3545794188976288,0.579314649105072,-0.006707914639264345,-0.478573203086853,0.3092978298664093,0.09189237654209137,-0.18167434632778168,0.39693596959114075,29_Jan_2024_11_15
