S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
52,13,16,0,7,0,5,2,11,3,0,5,19,0,20,0,17,5,12,28,37,149,9,98,1,11,55,0,0.03685056418180466,-0.43014171719551086,0.41796737909317017,-0.19032546877861023,-0.31434962153434753,0.5726363062858582,-0.012180697172880173,-0.45618221163749695,0.3130413889884949,0.10291600227355957,-0.24949276447296143,0.3781995475292206,29_Jan_2024_11_07
49,14,15,0,7,0,4,0,9,3,2,5,19,5,25,1,18,5,11,27,34,147,9,98,5,5,56,0,0.036041662096977234,-0.42960602045059204,0.4182824492454529,-0.19015908241271973,-0.3143787980079651,0.5726443529129028,-0.012096096761524677,-0.4563922882080078,0.3130509853363037,0.10290389508008957,-0.2493596225976944,0.37795883417129517,29_Jan_2024_11_07
51,17,15,0,6,0,5,0,10,5,0,6,20,0,27,0,23,5,12,29,39,150,9,97,3,7,56,0,0.03550155460834503,-0.42915987968444824,0.4185623526573181,-0.19001267850399017,-0.31450051069259644,0.5726521015167236,-0.01207350380718708,-0.456440269947052,0.31304502487182617,0.1028902679681778,-0.24918147921562195,0.37775734066963196,29_Jan_2024_11_07
49,14,14,6,7,1,5,6,13,4,1,7,20,1,24,15,21,6,13,29,38,148,10,97,5,7,55,0,0.035227466374635696,-0.4287712275981903,0.4187264144420624,-0.18993525207042694,-0.31456926465034485,0.5726585984230042,-0.012073202058672905,-0.45642244815826416,0.31303587555885315,0.10286861658096313,-0.24903222918510437,0.3776295781135559,29_Jan_2024_11_07
46,15,13,0,7,0,3,1,13,5,1,5,21,2,21,0,21,6,12,29,39,149,7,93,4,5,53,2,0.03500305488705635,-0.4283781945705414,0.4190039336681366,-0.18985246121883392,-0.31467196345329285,0.5726669430732727,-0.012089823372662067,-0.45634785294532776,0.31302574276924133,0.10280444473028183,-0.24875801801681519,0.37745213508605957,29_Jan_2024_11_07
53,17,15,0,7,11,3,0,9,3,0,3,18,0,16,0,24,5,15,30,37,148,11,94,4,4,53,0,0.03484145551919937,-0.4279067814350128,0.41917645931243896,-0.18983407318592072,-0.31477540731430054,0.5726637840270996,-0.012117988429963589,-0.4562174081802368,0.3130083382129669,0.10269872099161148,-0.2484191209077835,0.3772854208946228,29_Jan_2024_11_07
53,12,13,0,6,0,9,0,10,6,0,4,19,2,21,0,20,5,15,30,38,152,13,94,3,3,53,13,0.03481346368789673,-0.4276459217071533,0.41920793056488037,-0.1898396760225296,-0.3148362636566162,0.5726550817489624,-0.012140439823269844,-0.45612213015556335,0.312999963760376,0.10261773318052292,-0.24817129969596863,0.3771836757659912,29_Jan_2024_11_07
53,15,17,0,5,0,5,0,6,11,0,2,19,1,25,1,22,6,11,27,35,158,9,91,0,5,55,0,0.03506537899374962,-0.42741328477859497,0.4192529320716858,-0.18987658619880676,-0.31488874554634094,0.5726277232170105,-0.012172403745353222,-0.45597705245018005,0.31299588084220886,0.10249044001102448,-0.24775806069374084,0.3770449459552765,29_Jan_2024_11_07
53,14,14,2,7,6,3,2,9,3,1,5,20,0,24,0,24,7,12,29,39,161,10,93,5,7,54,0,0.035411134362220764,-0.42703598737716675,0.4192633628845215,-0.18993538618087769,-0.3149186074733734,0.5725901126861572,-0.012192445807158947,-0.4558393359184265,0.31299278140068054,0.10234775394201279,-0.2473221868276596,0.37690895795822144,29_Jan_2024_11_07
52,11,14,0,7,0,6,0,14,3,3,5,20,1,21,1,22,5,13,30,40,164,11,94,5,4,54,0,0.03567485138773918,-0.4268973171710968,0.4191646873950958,-0.18998394906520844,-0.3149397671222687,0.5725626945495605,-0.012203913182020187,-0.45573121309280396,0.3129817843437195,0.10225088149309158,-0.24702003598213196,0.3768269717693329,29_Jan_2024_11_07
55,16,17,0,6,0,0,0,4,4,1,7,26,1,19,0,18,4,12,29,40,165,9,91,4,7,54,0,0.03628520667552948,-0.4268055558204651,0.41898882389068604,-0.19007059931755066,-0.3149455785751343,0.5725162029266357,-0.012200268916785717,-0.45558908581733704,0.31296706199645996,0.10209527611732483,-0.24653516709804535,0.37671172618865967,29_Jan_2024_11_07
52,14,14,1,7,0,2,0,7,3,0,12,21,2,22,0,15,2,11,25,38,164,7,92,4,5,56,3,0.03694414347410202,-0.4267139434814453,0.4187312722206116,-0.1901676505804062,-0.31498482823371887,0.5724733471870422,-0.012177437543869019,-0.45548829436302185,0.3129567801952362,0.1019425019621849,-0.2460392564535141,0.3766222298145294,29_Jan_2024_11_07
53,13,16,0,7,0,3,0,6,9,0,5,21,1,25,0,18,5,11,27,36,165,9,90,6,6,56,0,0.03738853707909584,-0.42671072483062744,0.4185073673725128,-0.19024641811847687,-0.31502896547317505,0.572435200214386,-0.01215565949678421,-0.4554419219493866,0.31295162439346313,0.10184396803379059,-0.2456994652748108,0.3765738010406494,29_Jan_2024_11_07
50,15,17,1,7,1,1,0,8,7,0,3,19,0,28,1,18,6,14,28,37,169,10,96,4,10,57,9,0.038244836032390594,-0.4266727864742279,0.41823771595954895,-0.1904165893793106,-0.3150424361228943,0.5723540782928467,-0.012113331817090511,-0.45538756251335144,0.31293198466300964,0.1017187237739563,-0.24517086148262024,0.37653234601020813,29_Jan_2024_11_07
47,14,22,0,6,0,2,0,5,2,0,6,22,0,26,0,16,3,12,24,37,168,10,90,3,5,60,0,0.0391046516597271,-0.42663389444351196,0.4177882671356201,-0.19057615101337433,-0.31504857540130615,0.5722623467445374,-0.012055297382175922,-0.45536771416664124,0.31290537118911743,0.10163547098636627,-0.2446180135011673,0.376539021730423,29_Jan_2024_11_07
48,16,14,0,6,0,3,0,7,0,0,10,23,0,26,5,15,1,8,31,37,172,11,94,2,4,61,0,0.04024418815970421,-0.4266607165336609,0.41749536991119385,-0.19073477387428284,-0.31503093242645264,0.5721377730369568,-0.011969421990215778,-0.45538222789764404,0.3128817677497864,0.10161831229925156,-0.24402731657028198,0.37662968039512634,29_Jan_2024_11_07
51,14,16,0,5,0,3,0,8,2,4,5,21,4,34,0,18,6,12,30,37,174,10,96,2,6,58,0,0.0409807413816452,-0.42662614583969116,0.41715526580810547,-0.19083188474178314,-0.3150169551372528,0.5720557570457458,-0.011924127116799355,-0.45536887645721436,0.3128683865070343,0.10164318978786469,-0.2436033934354782,0.37674158811569214,29_Jan_2024_11_07
53,16,14,7,4,0,13,1,8,11,1,3,16,0,31,0,17,5,11,27,32,173,8,90,0,12,60,0,0.042335208505392075,-0.42669618129730225,0.41679537296295166,-0.1909746527671814,-0.31499749422073364,0.5719444155693054,-0.011935276910662651,-0.4552878737449646,0.31283876299858093,0.10172446072101593,-0.2429274320602417,0.37698766589164734,29_Jan_2024_11_07
53,16,15,1,3,2,3,0,5,12,1,0,13,0,37,0,20,6,15,30,35,175,12,96,2,3,58,0,0.04375797510147095,-0.4267103970050812,0.4164346158504486,-0.1911410093307495,-0.3149960935115814,0.5718429088592529,-0.012044956907629967,-0.4551202952861786,0.3128051161766052,0.10184333473443985,-0.2422051727771759,0.37735486030578613,29_Jan_2024_11_07
55,16,15,0,8,0,8,0,5,1,2,5,15,1,32,0,15,8,14,28,36,175,9,93,1,0,58,0,0.04526511952280998,-0.4266531765460968,0.4161151051521301,-0.19132153689861298,-0.3150293231010437,0.571745753288269,-0.012211047112941742,-0.45493537187576294,0.3127915859222412,0.10202079266309738,-0.2414521723985672,0.37786704301834106,29_Jan_2024_11_07
54,16,15,0,5,0,3,0,6,0,1,2,18,0,36,0,18,8,14,29,36,178,9,94,1,2,52,0,0.04635124281048775,-0.42659515142440796,0.41591429710388184,-0.191446915268898,-0.3150531053543091,0.5716851353645325,-0.01232784241437912,-0.4548339545726776,0.31278279423713684,0.10214850306510925,-0.24091432988643646,0.37827402353286743,29_Jan_2024_11_07
54,16,15,0,2,3,0,0,12,3,0,7,24,1,33,0,17,4,11,27,36,180,9,95,0,0,52,0,0.047950420528650284,-0.42641404271125793,0.4156355559825897,-0.19163215160369873,-0.31509891152381897,0.5716102123260498,-0.012502294033765793,-0.4547305405139923,0.31277307868003845,0.10236737132072449,-0.2400541454553604,0.37896886467933655,29_Jan_2024_11_07
53,14,17,1,5,0,3,8,6,1,3,0,14,0,34,0,24,10,10,26,35,180,8,94,7,4,51,0,0.04986792430281639,-0.4262387156486511,0.41546037793159485,-0.19182583689689636,-0.31518664956092834,0.571536660194397,-0.012682956643402576,-0.45468348264694214,0.3127766251564026,0.10261078923940659,-0.23912180960178375,0.3797779977321625,29_Jan_2024_11_07
57,14,16,0,7,1,9,1,12,3,2,8,15,0,38,0,20,5,11,27,37,183,10,96,4,3,52,0,0.051286421716213226,-0.426196813583374,0.41534164547920227,-0.19197160005569458,-0.3152487277984619,0.5714852809906006,-0.012815036810934544,-0.45467260479927063,0.31277599930763245,0.1027742400765419,-0.23845717310905457,0.38036683201789856,29_Jan_2024_11_07
48,14,12,0,6,1,3,0,10,5,2,6,12,1,39,1,19,6,13,27,39,186,10,96,7,4,54,0,0.053682103753089905,-0.42605435848236084,0.41519755125045776,-0.19219298660755157,-0.3153763711452484,0.5714273452758789,-0.013000796549022198,-0.45467716455459595,0.3127802908420563,0.10302861779928207,-0.23742343485355377,0.3813502788543701,29_Jan_2024_11_07
52,16,18,7,4,0,8,0,12,7,1,8,3,0,34,0,18,4,11,27,39,187,9,97,3,5,52,1,0.056757159531116486,-0.4259514808654785,0.41555818915367126,-0.1924401968717575,-0.31550511717796326,0.5714040994644165,-0.013223743997514248,-0.4546615183353424,0.3127577602863312,0.10331021994352341,-0.23637378215789795,0.3824617266654968,29_Jan_2024_11_07
53,15,14,1,7,2,2,0,8,2,2,5,8,0,38,0,21,3,6,29,41,189,8,99,5,4,50,0,0.05970954895019531,-0.4258480966091156,0.4154185354709625,-0.1927131861448288,-0.3156833052635193,0.5713958144187927,-0.013470129109919071,-0.45458370447158813,0.3127005696296692,0.10358113795518875,-0.23528078198432922,0.3836655616760254,29_Jan_2024_11_07
55,17,18,0,6,0,4,0,10,5,3,7,8,3,42,0,19,8,12,27,41,187,8,95,4,4,55,0,0.06215278431773186,-0.4257732927799225,0.4154938757419586,-0.19289733469486237,-0.3158127963542938,0.5714033842086792,-0.013632029294967651,-0.4545470178127289,0.31267035007476807,0.1037883386015892,-0.23455283045768738,0.3845252990722656,29_Jan_2024_11_07
52,11,21,1,8,0,4,0,9,1,1,4,5,0,40,1,15,8,10,29,44,190,10,95,5,4,59,0,0.06557224690914154,-0.4256349503993988,0.4154663383960724,-0.1932038515806198,-0.3160078823566437,0.5713983178138733,-0.01385672390460968,-0.4545338451862335,0.31258586049079895,0.10411503165960312,-0.23342756927013397,0.3858778476715088,29_Jan_2024_11_07
54,15,15,0,8,0,3,0,5,1,0,6,3,0,44,1,16,5,10,28,43,194,10,96,2,6,57,0,0.06795725226402283,-0.4255892336368561,0.41536617279052734,-0.19341318309307098,-0.3161505162715912,0.5713923573493958,-0.014000028371810913,-0.4545397460460663,0.3125340938568115,0.1043381467461586,-0.23265859484672546,0.38681450486183167,29_Jan_2024_11_07
51,15,17,0,13,0,2,12,7,0,1,5,5,0,40,0,17,8,6,27,43,192,9,95,3,7,54,0,0.07171986997127533,-0.42540934681892395,0.4154398441314697,-0.19372791051864624,-0.3163376748561859,0.5713905096054077,-0.014197871088981628,-0.45458969473838806,0.3124607503414154,0.10466809570789337,-0.23146912455558777,0.38825252652168274,29_Jan_2024_11_07
52,15,15,0,3,0,5,0,16,3,1,1,3,13,40,0,17,6,7,25,40,191,6,92,2,4,54,0,0.07544238120317459,-0.4251290559768677,0.41548553109169006,-0.19405600428581238,-0.3165334463119507,0.5713792443275452,-0.014435851946473122,-0.4543916583061218,0.31229889392852783,0.10499503463506699,-0.23025308549404144,0.3897145986557007,29_Jan_2024_11_07
52,14,16,0,7,0,3,0,10,4,5,4,0,0,39,0,15,5,12,27,41,194,9,92,2,4,52,0,0.07968029379844666,-0.42494451999664307,0.4154035449028015,-0.19437214732170105,-0.31674227118492126,0.5713585615158081,-0.014648353680968285,-0.45454296469688416,0.3123437762260437,0.10530906915664673,-0.22901147603988647,0.3911727964878082,29_Jan_2024_11_07
52,15,17,0,7,0,5,0,11,1,0,6,0,9,41,0,14,4,10,26,41,196,10,92,2,3,54,0,0.08262805640697479,-0.4247203767299652,0.41533637046813965,-0.19460570812225342,-0.3167683184146881,0.5713380575180054,-0.014790121465921402,-0.45465514063835144,0.31237828731536865,0.10550898313522339,-0.22818203270435333,0.3921368718147278,29_Jan_2024_11_07
53,13,16,14,5,0,3,1,7,3,5,8,4,1,42,0,12,6,10,26,40,194,10,90,6,4,52,0,0.08735475689172745,-0.42438045144081116,0.4153231978416443,-0.19497515261173248,-0.31679919362068176,0.5713103413581848,-0.014992579817771912,-0.4548138976097107,0.31240662932395935,0.10578253865242004,-0.2269355207681656,0.3935494124889374,29_Jan_2024_11_07
52,14,15,1,7,3,6,0,6,1,3,6,4,0,41,12,14,5,13,22,38,196,9,92,2,4,56,9,0.0921408087015152,-0.4238995313644409,0.4151848256587982,-0.1953236162662506,-0.3168664574623108,0.5712954998016357,-0.015293392352759838,-0.4549921751022339,0.312473326921463,0.1060330718755722,-0.22568580508232117,0.3948909640312195,29_Jan_2024_11_07
52,18,15,0,6,0,3,0,10,1,0,5,4,0,40,0,19,9,10,26,37,189,9,88,0,11,58,0,0.09554263949394226,-0.42358100414276123,0.415067195892334,-0.19554154574871063,-0.316925585269928,0.5712833404541016,-0.015509048476815224,-0.455093652009964,0.3124667704105377,0.10619708150625229,-0.2248416393995285,0.39575260877609253,29_Jan_2024_11_07
50,13,15,3,7,0,5,0,7,1,12,6,3,0,41,0,22,10,13,29,38,195,10,90,1,3,57,1,0.10085862129926682,-0.42293402552604675,0.4150252342224121,-0.19583162665367126,-0.3170868754386902,0.5712697505950928,-0.015750905498862267,-0.4552026689052582,0.312404990196228,0.10643602162599564,-0.22356484830379486,0.396970272064209,29_Jan_2024_11_07
50,13,16,1,7,3,4,3,10,7,0,6,1,0,40,0,16,3,10,27,38,192,9,86,2,6,54,0,0.10609723627567291,-0.4222179055213928,0.4143647253513336,-0.19607116281986237,-0.3172662556171417,0.5712591409683228,-0.015863124281167984,-0.4554409384727478,0.31233227252960205,0.10666382312774658,-0.22228001058101654,0.39812037348747253,29_Jan_2024_11_07
46,13,16,5,8,1,8,7,11,3,2,9,3,0,44,0,17,4,11,27,38,196,9,87,2,3,59,0,0.11163605004549026,-0.42128562927246094,0.41394326090812683,-0.1963069587945938,-0.31743094325065613,0.5712499022483826,-0.015961449593305588,-0.4556758403778076,0.31228843331336975,0.10688722878694534,-0.22101061046123505,0.39920398592948914,29_Jan_2024_11_07
51,10,17,0,5,0,4,0,7,1,2,2,3,1,41,4,18,7,10,25,36,196,9,85,1,4,52,0,0.1151680052280426,-0.42034581303596497,0.4135648012161255,-0.1964663565158844,-0.31758326292037964,0.571240246295929,-0.016031816601753235,-0.455777645111084,0.31218406558036804,0.10704879462718964,-0.2201894223690033,0.39990243315696716,29_Jan_2024_11_07
51,12,15,0,5,0,5,0,12,5,0,8,3,0,42,0,16,5,13,26,38,199,9,89,2,5,53,0,0.12054330110549927,-0.419730544090271,0.4131578505039215,-0.19670677185058594,-0.3177288770675659,0.5712155699729919,-0.016131436452269554,-0.45591801404953003,0.31212282180786133,0.10730452835559845,-0.2190084308385849,0.4009096622467041,29_Jan_2024_11_07
55,14,15,0,7,0,1,0,10,2,2,8,8,0,44,0,11,9,10,27,37,198,8,85,2,4,52,9,0.12408546358346939,-0.4192012846469879,0.4129091501235962,-0.19687025249004364,-0.31778043508529663,0.5711920261383057,-0.016213973984122276,-0.4559769630432129,0.3121224343776703,0.107468381524086,-0.21824298799037933,0.40156012773513794,29_Jan_2024_11_07
55,13,13,2,7,1,4,0,7,8,5,5,4,1,39,0,10,8,8,22,40,203,9,88,1,2,52,0,0.13005250692367554,-0.4179556369781494,0.41249486804008484,-0.19711516797542572,-0.3178291320800781,0.571138858795166,-0.01637006551027298,-0.45608603954315186,0.3121364712715149,0.10770545899868011,-0.21713191270828247,0.40250229835510254,29_Jan_2024_11_07
54,15,14,0,2,0,9,0,10,3,7,6,6,0,42,0,14,8,11,27,40,206,10,87,1,0,54,0,0.13586750626564026,-0.41665422916412354,0.4122241735458374,-0.1973324865102768,-0.3179216980934143,0.5710830092430115,-0.01663132756948471,-0.4560336768627167,0.3124326467514038,0.10793814063072205,-0.21606634557247162,0.4034061133861542,29_Jan_2024_11_07
54,14,21,0,6,1,3,0,10,1,1,1,6,0,42,0,11,10,11,28,39,206,10,84,0,1,52,0,0.14167317748069763,-0.41523662209510803,0.41185635328292847,-0.1975220888853073,-0.3179800510406494,0.5710254907608032,-0.016838526353240013,-0.4562329947948456,0.3125426769256592,0.10815566033124924,-0.2150251418352127,0.4042668342590332,29_Jan_2024_11_07
54,18,14,0,7,1,6,0,6,2,3,5,9,1,48,0,8,6,10,27,48,207,11,87,2,3,51,14,0.1450769454240799,-0.41419824957847595,0.41170525550842285,-0.19764444231987,-0.31802213191986084,0.570987343788147,-0.016934169456362724,-0.4563361704349518,0.3126062750816345,0.10829556733369827,-0.214335635304451,0.40480878949165344,29_Jan_2024_11_07
54,15,15,0,6,1,5,3,10,6,3,9,3,3,46,1,12,8,9,25,45,204,15,82,1,4,50,3,0.15098066627979279,-0.412745863199234,0.4114826023578644,-0.1978524774312973,-0.31822213530540466,0.5709487795829773,-0.017054876312613487,-0.4564686715602875,0.3127104938030243,0.10851183533668518,-0.2133294641971588,0.4055895209312439,29_Jan_2024_11_07
50,11,11,0,11,0,2,12,7,1,3,3,3,0,45,0,10,7,6,28,47,207,10,85,1,5,48,0,0.15661261975765228,-0.4109758138656616,0.4112315773963928,-0.19802698493003845,-0.3185323476791382,0.5709170699119568,-0.017183475196361542,-0.456539511680603,0.31276050209999084,0.10872238874435425,-0.21234826743602753,0.40632784366607666,29_Jan_2024_11_07
55,12,16,0,3,1,0,0,8,10,3,6,1,9,42,0,7,9,5,30,48,205,10,88,1,6,42,0,0.16072964668273926,-0.40960264205932617,0.41110745072364807,-0.19815368950366974,-0.3186081051826477,0.570875346660614,-0.01724487729370594,-0.45663270354270935,0.312820166349411,0.10886427760124207,-0.2117188572883606,0.4068065285682678,29_Jan_2024_11_07
53,13,15,0,6,0,2,0,9,2,3,9,2,0,46,0,8,8,10,27,48,207,8,89,2,7,42,0,0.16662971675395966,-0.4072416126728058,0.4104935824871063,-0.19834578037261963,-0.31869807839393616,0.5708150267601013,-0.017338424921035767,-0.45674875378608704,0.31290194392204285,0.10905350744724274,-0.21076564490795135,0.4074997007846832,29_Jan_2024_11_07
56,15,15,0,3,14,3,0,9,10,2,3,5,0,47,1,11,7,8,22,46,209,10,86,2,5,44,0,0.17246592044830322,-0.40454939007759094,0.40987756848335266,-0.19852066040039062,-0.31890735030174255,0.5707626342773438,-0.01744396984577179,-0.45683515071868896,0.31298041343688965,0.10922782123088837,-0.20981791615486145,0.40815868973731995,29_Jan_2024_11_07
57,14,17,0,5,0,2,0,8,4,2,0,4,8,48,0,8,10,9,28,47,214,10,89,2,4,44,0,0.17648164927959442,-0.4028332233428955,0.40989989042282104,-0.19863030314445496,-0.3189316391944885,0.5707328915596008,-0.017532654106616974,-0.4568820297718048,0.313029021024704,0.10933031141757965,-0.209186390042305,0.40858080983161926,29_Jan_2024_11_07
56,17,16,0,7,0,3,0,9,2,4,3,7,1,47,0,2,8,10,27,47,218,10,90,3,7,39,1,0.18266186118125916,-0.4007613956928253,0.41029366850852966,-0.19879022240638733,-0.31893840432167053,0.5706967711448669,-0.017667213454842567,-0.456962525844574,0.31309816241264343,0.10947864502668381,-0.20821906626224518,0.40918347239494324,29_Jan_2024_11_07
49,12,11,1,9,1,4,2,7,2,2,5,4,1,48,0,10,9,12,28,46,214,11,87,2,4,38,0,0.1867016702890396,-0.3987058401107788,0.4102557599544525,-0.19889144599437714,-0.31897270679473877,0.5706756114959717,-0.017747292295098305,-0.4570416510105133,0.3131321966648102,0.10957707464694977,-0.2075345516204834,0.4095495641231537,29_Jan_2024_11_07
51,11,13,0,7,2,7,1,12,10,2,6,6,1,49,0,9,10,13,26,43,215,11,85,2,4,39,0,0.19254033267498016,-0.3958805203437805,0.4110373854637146,-0.19902203977108002,-0.31903570890426636,0.5706495642662048,-0.017836304381489754,-0.45714521408081055,0.3131694495677948,0.10973192751407623,-0.20642727613449097,0.41004469990730286,29_Jan_2024_11_07
56,13,16,0,5,1,4,0,11,5,4,6,5,1,49,0,8,11,11,28,45,212,10,84,1,2,39,0,0.19822430610656738,-0.39233288168907166,0.4112585186958313,-0.19913917779922485,-0.31911346316337585,0.5706202387809753,-0.017908474430441856,-0.4572579860687256,0.3131880760192871,0.10989893227815628,-0.20520976185798645,0.4104779064655304,29_Jan_2024_11_07
53,13,14,0,7,0,5,4,13,7,4,11,5,1,49,0,10,8,11,27,45,214,9,82,1,5,37,8,0.20378628373146057,-0.38862696290016174,0.41151612997055054,-0.19924712181091309,-0.31916704773902893,0.5705933570861816,-0.017952222377061844,-0.45737767219543457,0.3131954073905945,0.11007044464349747,-0.2039072960615158,0.410858690738678,29_Jan_2024_11_07
57,14,16,0,5,0,5,0,6,0,2,2,3,0,50,4,8,5,8,26,47,215,15,79,2,4,39,2,0.20731259882450104,-0.3861238956451416,0.41173821687698364,-0.19930315017700195,-0.3192322552204132,0.5705874562263489,-0.017979696393013,-0.4574538469314575,0.31321632862091064,0.11018161475658417,-0.20299574732780457,0.4110948443412781,29_Jan_2024_11_07
58,8,16,3,5,4,6,3,8,8,3,5,6,0,50,0,7,7,10,27,47,215,8,77,2,5,38,0,0.21254611015319824,-0.38225889205932617,0.41226428747177124,-0.19938920438289642,-0.31933072209358215,0.570591390132904,-0.018013855442404747,-0.45758435130119324,0.31326159834861755,0.11032106727361679,-0.20158515870571136,0.41144034266471863,29_Jan_2024_11_07
58,13,15,0,5,0,4,0,8,1,2,6,8,0,49,2,8,10,11,28,44,217,11,77,3,7,31,1,0.2177918553352356,-0.37811073660850525,0.41251516342163086,-0.19947655498981476,-0.3194451332092285,0.5706132054328918,-0.018039477989077568,-0.457703560590744,0.3133065104484558,0.11042378842830658,-0.2001403570175171,0.41179952025413513,29_Jan_2024_11_07
58,9,15,0,2,0,4,0,11,1,4,7,4,0,49,0,9,9,9,27,46,219,8,73,0,0,32,1,0.22084489464759827,-0.37543776631355286,0.4126315116882324,-0.19954539835453033,-0.31951525807380676,0.5706260800361633,-0.01805146224796772,-0.45777323842048645,0.313340425491333,0.11046279966831207,-0.1991763859987259,0.4120529294013977,29_Jan_2024_11_07
60,11,15,1,5,1,3,0,12,2,6,9,7,0,50,0,12,12,7,23,45,218,5,75,1,3,36,0,0.22579360008239746,-0.3711564838886261,0.4129653573036194,-0.19964349269866943,-0.31963616609573364,0.5706455707550049,-0.01806911639869213,-0.4578638970851898,0.3133818805217743,0.11047650873661041,-0.19774124026298523,0.41245025396347046,29_Jan_2024_11_07
60,16,17,0,6,1,2,11,6,1,0,8,0,1,48,0,2,5,9,26,48,220,10,76,4,4,32,0,0.2304868996143341,-0.3667980432510376,0.4134669601917267,-0.1997464895248413,-0.3197910785675049,0.5706624984741211,-0.018067505210638046,-0.45798155665397644,0.3134210705757141,0.11045309156179428,-0.19631600379943848,0.41283944249153137,29_Jan_2024_11_07
58,18,14,0,5,0,3,0,8,2,1,6,5,9,48,0,6,7,15,23,48,221,6,68,3,4,34,0,0.23361742496490479,-0.3634073734283447,0.413778692483902,-0.1998160034418106,-0.3199247419834137,0.5706744194030762,-0.018062565475702286,-0.45803943276405334,0.31344813108444214,0.1104334369301796,-0.19537568092346191,0.41310369968414307,29_Jan_2024_11_07
58,13,13,4,7,0,7,0,9,1,4,9,4,0,47,1,7,9,13,29,46,222,9,74,1,2,35,0,0.23847706615924835,-0.3589654862880707,0.4147242307662964,-0.19992651045322418,-0.3200676143169403,0.5706853270530701,-0.01806982234120369,-0.4580857753753662,0.31351032853126526,0.1104026660323143,-0.19394056499004364,0.4135061204433441,29_Jan_2024_11_07
57,13,14,1,3,2,8,1,18,1,3,0,4,10,44,0,5,7,9,27,48,222,10,77,4,10,31,1,0.24314194917678833,-0.35393157601356506,0.415676087141037,-0.20004309713840485,-0.3202100396156311,0.5706941485404968,-0.018072158098220825,-0.45814043283462524,0.3135819435119629,0.11037148535251617,-0.19245381653308868,0.41391998529434204,29_Jan_2024_11_07
60,15,15,0,3,11,3,0,10,0,7,6,5,1,46,1,8,9,10,26,47,218,8,73,1,3,32,1,0.2464732676744461,-0.35048145055770874,0.41626060009002686,-0.2001291811466217,-0.3203144967556,0.5706996917724609,-0.018064528703689575,-0.4581768810749054,0.3136122524738312,0.11035092175006866,-0.19142651557922363,0.4142022430896759,29_Jan_2024_11_07
60,10,13,0,6,0,5,0,12,3,9,9,9,0,48,0,8,8,9,28,48,217,10,75,3,4,32,9,0.2509037256240845,-0.3451945185661316,0.41738826036453247,-0.2002636343240738,-0.32048460841178894,0.570706844329834,-0.018050380051136017,-0.4582201838493347,0.31365513801574707,0.11030873656272888,-0.18986330926418304,0.4146089255809784,29_Jan_2024_11_07
61,15,14,1,7,1,4,0,8,0,4,4,4,1,44,0,6,10,10,26,48,218,8,72,1,1,34,0,0.2552146911621094,-0.33970093727111816,0.41823089122772217,-0.20040126144886017,-0.3206677734851837,0.5707376003265381,-0.01803923398256302,-0.45825740694999695,0.313702255487442,0.11025561392307281,-0.18830303847789764,0.41505303978919983,29_Jan_2024_11_07
64,15,16,0,4,1,0,0,4,2,5,1,8,0,46,0,4,8,10,23,48,220,6,72,2,6,35,0,0.2579525411128998,-0.33616751432418823,0.4190540909767151,-0.20049229264259338,-0.3207744061946869,0.570767343044281,-0.018037138506770134,-0.45827516913414,0.31373655796051025,0.11021338403224945,-0.18729794025421143,0.4153451919555664,29_Jan_2024_11_07
64,11,15,1,8,1,7,1,10,3,9,9,8,1,45,0,6,8,10,27,52,222,9,74,3,7,33,0,0.2616303563117981,-0.3311859667301178,0.4201296269893646,-0.2006380259990692,-0.3209558129310608,0.5707862377166748,-0.018034735694527626,-0.4582958519458771,0.31378674507141113,0.11010678857564926,-0.18583771586418152,0.4157990515232086,29_Jan_2024_11_07
65,15,15,0,5,1,6,1,12,0,10,6,9,6,48,0,5,10,10,27,51,222,10,73,2,4,38,0,0.26523131132125854,-0.32590049505233765,0.4213261306285858,-0.20079244673252106,-0.3210996091365814,0.5707968473434448,-0.01803439110517502,-0.45831117033958435,0.31383591890335083,0.10995765775442123,-0.18445365130901337,0.4163017272949219,29_Jan_2024_11_07
63,14,15,13,5,0,3,1,11,2,7,5,7,0,47,0,11,7,10,27,49,223,9,73,4,6,34,0,0.2675222158432007,-0.3225409686565399,0.4220949411392212,-0.20089438557624817,-0.3212175965309143,0.5708075165748596,-0.01803400181233883,-0.45831605792045593,0.3138658404350281,0.1098252385854721,-0.18358348309993744,0.4166613817214966,29_Jan_2024_11_07
66,13,15,0,10,8,5,0,9,1,6,7,5,0,45,0,8,9,10,27,49,221,11,71,6,5,31,0,0.27053847908973694,-0.3173444867134094,0.4230174720287323,-0.2010444849729538,-0.3213964104652405,0.5708407163619995,-0.01802808977663517,-0.4583197832107544,0.3139072358608246,0.10959617048501968,-0.18233424425125122,0.4172598123550415,29_Jan_2024_11_07
