time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
377.71,4.82,-0.51,3.01,-0.98,0.19,0.15,-0.42,0.44,-0.14,0,0,0,234,285,275,425,142,1,3
377.82,6.28,0.88,2.54,-1.00,0.21,0.14,-0.42,0.44,-0.14,0,0,1,241,288,276,426,142,0,3
377.92,3.17,1.52,1.79,-0.98,0.20,0.17,-0.42,0.45,-0.14,0,0,0,242,288,277,426,143,0,3
378.03,2.35,-0.17,2.35,-0.98,0.18,0.16,-0.43,0.44,-0.15,0,0,0,242,288,276,427,143,0,3
378.13,2.13,1.54,0.38,-0.97,0.20,0.15,-0.42,0.44,-0.14,0,1,0,236,290,277,425,142,0,3
378.24,0.51,0.03,2.92,-0.99,0.22,0.13,-0.42,0.44,-0.14,0,0,0,241,289,277,426,140,0,3
378.34,-0.55,1.84,0.61,-0.99,0.19,0.14,-0.42,0.44,-0.15,0,0,0,234,288,277,425,139,0,3
378.45,3.04,3.04,2.07,-0.98,0.21,0.17,-0.42,0.44,-0.15,0,0,0,228,293,278,425,137,0,3
378.55,2.57,-2.14,2.55,-0.99,0.19,0.16,-0.42,0.44,-0.15,0,0,0,234,294,279,425,136,0,3
378.66,3.19,-0.85,1.41,-0.98,0.19,0.15,-0.42,0.44,-0.16,0,0,0,223,293,278,426,137,0,3
378.77,1.17,0.02,1.22,-0.98,0.20,0.17,-0.42,0.45,-0.15,0,0,0,237,296,279,428,137,0,3
378.87,4.53,-2.55,1.40,-0.97,0.19,0.16,-0.42,0.44,-0.15,0,0,0,233,294,278,428,137,0,3
378.98,2.57,0.77,1.87,-0.97,0.18,0.15,-0.42,0.45,-0.15,1,0,0,221,291,278,427,137,0,3
379.08,5.48,0.87,1.23,-0.98,0.19,0.15,-0.42,0.45,-0.15,0,0,0,221,290,279,426,137,0,3
379.19,9.07,2.50,0.80,-0.98,0.18,0.18,-0.42,0.44,-0.16,0,0,0,223,290,279,427,137,0,3
379.29,6.17,1.21,1.86,-0.97,0.17,0.18,-0.42,0.45,-0.16,0,0,0,220,290,279,427,136,0,3
379.40,5.14,1.27,3.26,-0.99,0.19,0.15,-0.42,0.45,-0.15,0,0,0,222,290,279,428,136,0,3
379.50,2.66,-0.44,0.62,-0.99,0.21,0.14,-0.42,0.44,-0.15,0,0,0,219,289,279,426,137,0,3
379.61,1.48,-1.75,0.22,-0.98,0.19,0.15,-0.42,0.45,-0.15,0,0,0,219,289,279,428,137,0,3
379.71,2.07,0.02,-0.24,-0.98,0.20,0.15,-0.42,0.45,-0.15,0,0,0,222,291,279,428,137,0,3
379.82,3.59,-0.86,2.16,-1.00,0.18,0.15,-0.42,0.45,-0.16,0,0,0,220,291,279,428,137,0,3
379.93,4.68,1.01,1.08,-0.98,0.19,0.15,-0.42,0.44,-0.16,0,0,0,221,291,279,428,137,0,3
380.03,4.83,1.34,0.49,-0.96,0.19,0.17,-0.42,0.45,-0.16,0,0,35,217,291,279,427,137,0,3
380.14,3.81,3.53,1.18,-0.98,0.20,0.18,-0.42,0.44,-0.16,0,0,36,218,297,280,427,137,0,3
380.24,3.65,1.29,1.15,-0.98,0.18,0.18,-0.42,0.44,-0.16,0,0,36,219,298,281,427,136,0,3
380.35,2.29,0.14,1.86,-0.97,0.19,0.19,-0.42,0.44,-0.15,0,0,0,208,297,280,426,137,0,3
380.45,-0.09,-1.24,2.39,-0.98,0.18,0.16,-0.42,0.44,-0.15,0,0,0,206,298,280,427,136,0,3
380.56,3.78,3.26,1.98,-0.98,0.20,0.16,-0.42,0.44,-0.15,0,0,36,208,299,281,427,136,0,3
380.67,4.25,0.94,2.74,-0.99,0.18,0.20,-0.42,0.44,-0.15,0,0,1,207,300,281,428,135,0,3
380.77,3.99,-0.42,-0.13,-0.96,0.18,0.18,-0.42,0.44,-0.15,0,0,1,202,294,281,427,134,0,3
380.88,5.67,3.06,1.75,-1.00,0.19,0.18,-0.42,0.44,-0.15,0,0,0,203,295,281,427,134,0,3
380.98,5.55,0.07,2.19,-0.97,0.17,0.21,-0.42,0.44,-0.16,0,0,0,199,294,281,426,135,0,3
381.09,2.70,-0.74,-0.10,-0.99,0.19,0.18,-0.42,0.44,-0.15,0,0,0,199,295,281,425,134,0,3
381.19,3.91,0.17,1.29,-0.97,0.21,0.18,-0.42,0.44,-0.15,0,0,0,203,293,281,425,135,0,3
381.30,-0.63,-1.29,1.05,-0.98,0.21,0.13,-0.42,0.44,-0.15,0,0,0,205,295,280,426,135,0,3
381.40,5.33,1.58,3.61,-0.97,0.20,0.16,-0.42,0.44,-0.16,0,0,0,204,293,281,426,135,0,3
381.51,2.96,0.72,0.60,-0.98,0.18,0.19,-0.42,0.44,-0.16,0,0,36,213,297,281,427,135,0,3
381.61,5.49,0.77,0.65,-0.97,0.17,0.19,-0.42,0.44,-0.16,0,0,39,213,299,280,427,136,0,3
381.72,3.88,-0.04,-0.05,-0.97,0.19,0.18,-0.42,0.44,-0.16,0,0,41,216,298,282,427,136,0,3
