time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,F3,F4,B1,B2,S1,S2,S3,S4,class
184.80,3.05,-0.13,1.46,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,408,475,105,489,0
184.90,3.75,0.03,1.43,0.77,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,409,476,107,490,0
185.01,2.59,0.15,1.27,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,411,476,110,491,0
185.11,3.14,-0.16,1.05,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,412,477,116,492,0
185.22,3.06,-0.04,1.15,0.77,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,424,477,126,492,0
185.32,2.57,0.68,1.23,0.76,0.21,0.54,0.23,0.43,-0.39,0,0,0,0,0,1,431,478,133,494,0
185.43,3.66,0.16,1.11,0.77,0.20,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,435,478,141,494,0
185.54,4.14,0.04,1.01,0.77,0.20,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,435,478,139,493,0
185.64,4.68,0.11,1.37,0.77,0.21,0.54,0.23,0.43,-0.39,0,0,0,0,0,0,429,478,130,493,0
185.75,4.87,-0.12,2.02,0.77,0.21,0.55,0.23,0.44,-0.40,0,0,0,0,0,0,425,477,124,492,0
185.85,3.88,0.24,1.58,0.77,0.21,0.54,0.23,0.44,-0.40,0,0,0,0,0,0,413,476,122,489,0
185.96,3.82,0.33,1.55,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,412,476,121,487,0
186.06,3.96,0.15,1.53,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,410,476,118,489,0
186.17,3.85,-0.12,1.38,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,410,476,117,489,0
186.27,2.60,-0.07,1.14,0.77,0.21,0.53,0.24,0.44,-0.39,0,0,0,0,0,0,410,476,117,490,0
186.38,2.78,-0.42,1.23,0.77,0.20,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,409,476,117,490,0
186.48,3.96,-0.44,1.49,0.77,0.21,0.55,0.24,0.43,-0.39,0,0,0,0,0,0,406,475,117,491,0
186.59,2.87,0.05,1.25,0.77,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,405,476,116,490,0
186.70,3.53,-0.21,1.16,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,405,477,116,489,0
186.80,2.96,-0.33,1.23,0.77,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,404,476,114,489,0
186.91,2.85,-0.64,1.22,0.77,0.21,0.53,0.24,0.44,-0.39,0,0,0,0,0,0,404,476,114,489,0
187.01,2.81,-0.31,1.35,0.77,0.20,0.55,0.23,0.44,-0.40,0,0,0,0,0,0,405,475,116,490,0
187.12,4.22,-0.37,1.37,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,405,476,115,490,0
187.22,3.26,-0.24,1.64,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,405,475,116,490,0
187.33,3.50,-0.32,1.46,0.76,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,406,476,116,491,0
187.43,3.55,0.09,1.19,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,405,475,117,490,0
187.54,3.27,0.20,1.32,0.77,0.21,0.54,0.23,0.43,-0.39,0,0,0,0,0,0,405,476,113,490,0
187.65,2.59,0.21,0.92,0.77,0.21,0.54,0.23,0.43,-0.39,0,0,0,0,0,0,405,475,115,490,0
187.75,4.44,-0.26,1.47,0.77,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,405,475,116,491,0
187.86,2.77,-0.06,1.27,0.76,0.21,0.53,0.24,0.44,-0.39,0,1,0,0,0,0,408,476,109,491,0
187.96,2.49,-0.40,1.11,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,406,475,110,491,0
188.07,3.57,0.33,1.33,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,406,475,109,490,0
188.17,3.27,0.00,1.36,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,405,475,113,491,0
188.28,3.12,-0.27,1.02,0.77,0.21,0.54,0.24,0.44,-0.38,0,0,0,0,0,1,406,476,107,489,0
188.38,3.07,-0.32,1.14,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,405,476,108,489,0
188.49,3.46,-0.17,0.90,0.77,0.22,0.53,0.24,0.43,-0.38,0,0,0,0,0,0,404,476,104,489,0
188.60,2.83,-0.35,1.46,0.76,0.21,0.54,0.23,0.43,-0.39,0,0,0,0,0,0,405,476,108,490,0
188.70,4.52,0.02,1.59,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,405,475,104,491,0
188.81,4.09,-0.05,1.53,0.76,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,405,476,104,491,0
188.91,2.65,0.29,1.17,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,404,476,103,491,0
189.02,3.78,0.17,1.17,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,404,477,104,490,0
189.12,3.67,-0.07,1.26,0.76,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,403,476,105,490,0
189.23,3.69,-0.33,1.02,0.76,0.21,0.54,0.24,0.43,-0.40,0,0,0,0,0,0,403,476,105,490,0
189.33,3.26,-0.27,1.42,0.76,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,404,476,105,490,0
189.44,4.03,-0.14,1.37,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,404,477,104,491,0
189.54,3.18,-0.06,1.39,0.76,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,403,477,105,491,0
189.65,3.19,-0.22,1.29,0.76,0.21,0.55,0.24,0.43,-0.39,0,0,0,1,0,0,403,476,104,490,0
189.76,3.46,0.13,1.30,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,403,476,104,491,0
189.86,3.87,-0.10,1.42,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,402,476,104,491,0
189.97,3.28,-0.18,1.36,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,1,401,475,103,490,0
190.07,3.82,0.12,1.03,0.77,0.22,0.55,0.24,0.44,-0.40,0,0,0,0,0,0,400,476,104,491,0
190.18,2.82,-0.04,1.32,0.76,0.21,0.55,0.24,0.43,-0.40,0,0,1,0,0,0,402,476,104,491,0
190.28,4.16,-0.05,1.78,0.77,0.21,0.55,0.24,0.44,-0.40,0,0,0,0,0,0,401,476,103,491,0
190.39,3.84,-0.31,1.32,0.76,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,401,476,103,491,0
190.49,2.07,0.22,1.21,0.76,0.22,0.54,0.24,0.44,-0.40,0,0,0,0,1,0,401,476,104,491,0
190.60,3.56,0.05,1.21,0.76,0.21,0.54,0.24,0.44,-0.39,0,0,0,1,0,0,400,477,104,491,0
190.71,3.61,-0.12,1.29,0.76,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,401,476,105,489,0
