S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
0,7,10,20,37,16,2,0,2,64,13,20,5,11,331,20,-0.695333540439606,0.39000728726387,-0.029741680249572,-0.955443322658539,0.105377212166786,-0.091189801692963,-0.832615435123444,0.620170593261719,0.145765244960785,-0.95638906955719,0.295167982578278,0.005680944770575,28_Jun_2023_09_04
0,2,11,30,37,14,0,2,5,61,18,21,6,11,332,16,-0.385295122861862,-0.024315673857927,0.166200995445251,1.61665940284729,-1.31829869747162,0.304623365402222,1.09809577465057,-0.055758781731129,0.03098775446415,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
0,2,7,17,37,13,5,2,2,64,18,23,6,9,340,21,-0.695006310939789,0.389701634645462,-0.03034888766706,-0.95043009519577,0.104952961206436,-0.092582866549492,-0.832554399967194,0.620512187480927,0.14413046836853,-0.954644620418549,0.29486009478569,0.004178379662335,28_Jun_2023_09_04
1,0,12,25,37,13,5,6,2,62,13,19,5,10,344,18,-0.694713652133942,0.389615565538406,-0.030370367690921,-0.9504274725914,0.105127736926079,-0.093472443521023,-0.832719564437866,0.620239675045013,0.143823802471161,-0.954802632331848,0.294787108898163,0.003577863797545,28_Jun_2023_09_04
0,0,10,26,37,13,5,0,2,58,18,22,6,8,338,21,-0.385286420583725,-0.024344233796001,0.166201502084732,1.61665940284729,-1.31829869747162,0.304623365402222,1.0980863571167,-0.055744923651219,0.030941931530833,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
1,7,8,22,38,16,4,2,3,60,15,18,4,12,350,19,-0.693541288375855,0.389432728290558,-0.030013054609299,-0.951888382434845,0.105527333915234,-0.09439954161644,-0.831658601760864,0.620487689971924,0.143339335918426,-0.954475104808807,0.295265316963196,0.002570908050984,28_Jun_2023_09_04
0,1,8,30,34,13,5,2,3,62,17,19,5,8,347,19,-0.693032920360565,0.389609545469284,-0.029598547145724,-0.951834499835968,0.105660304427147,-0.093727223575115,-0.831106781959534,0.620797336101532,0.143560111522675,-0.954265713691711,0.295695185661316,0.002867291215807,28_Jun_2023_09_04
0,3,6,24,39,17,4,2,3,63,16,23,5,11,345,21,-0.385267823934555,-0.024341274052858,0.166170984506607,1.61665940284729,-1.31829869747162,0.304623365402222,1.09815526008606,-0.055753152817488,0.030990891158581,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
12,0,10,24,38,11,4,2,2,62,17,23,6,13,326,22,-0.693084716796875,0.39006781578064,-0.028867347165942,-0.950927555561066,0.106494762003422,-0.092511340975761,-0.830083012580872,0.621045053005219,0.145099326968193,-0.953801274299622,0.296446681022644,0.004362239968032,28_Jun_2023_09_04
2,0,9,26,37,12,1,3,3,59,15,22,5,12,327,20,-0.693601548671722,0.390187919139862,-0.0286083240062,-0.950996816158295,0.106761917471886,-0.092048600316048,-0.830144107341766,0.621059477329254,0.145702198147774,-0.953964829444885,0.296538025140762,0.00509164435789,28_Jun_2023_09_04
0,3,2,27,36,14,6,3,3,62,16,20,8,14,355,18,-0.385327607393265,-0.024299193173647,0.166207492351532,1.61665940284729,-1.31829869747162,0.304623365402222,1.09815323352814,-0.05580160394311,0.030945090577006,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
0,10,5,24,38,12,6,3,8,61,16,20,4,10,356,22,-0.694666802883148,0.390832424163818,-0.027991702780128,-0.952888369560242,0.10747379809618,-0.090403810143471,-0.829898178577423,0.621270954608917,0.147884532809258,-0.955188512802124,0.297182321548462,0.006936979480088,28_Jun_2023_09_04
2,0,8,25,38,16,3,3,3,58,17,23,5,15,359,17,-0.695004880428314,0.391227900981903,-0.027747057378292,-0.95443207025528,0.107736021280289,-0.089252732694149,-0.829604268074035,0.62151974439621,0.148474305868149,-0.955839574337006,0.297503769397736,0.00793787278235,28_Jun_2023_09_04
0,5,7,24,38,15,2,2,2,64,14,21,5,13,362,18,-0.69524872303009,0.391444563865662,-0.02762889675796,-0.955787360668182,0.107663556933403,-0.087635919451714,-0.829230308532715,0.621575653553009,0.148678287863731,-0.956483960151672,0.297791093587875,0.009075746871531,28_Jun_2023_09_04
1,2,4,23,35,18,4,3,3,60,16,23,10,16,363,17,-0.695141017436981,0.391966015100479,-0.027610778808594,-0.956147134304047,0.107953481376171,-0.086634822189808,-0.828754723072052,0.622002005577087,0.148818492889404,-0.956508636474609,0.298323392868042,0.009622375480831,28_Jun_2023_09_04
0,0,9,24,36,19,6,0,0,64,15,21,7,9,361,22,-0.385284900665283,-0.024321898818016,0.166136994957924,1.61665940284729,-1.31829869747162,0.304623365402222,1.09814202785492,-0.055756766349077,0.030933856964111,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
0,2,7,20,38,13,3,5,2,61,14,17,7,11,363,17,-0.694691240787506,0.392599940299988,-0.02725288271904,-0.957020342350006,0.109025955200195,-0.086084112524986,-0.827128350734711,0.622266232967377,0.150288701057434,-0.95633065700531,0.29910996556282,0.010801997967064,28_Jun_2023_09_04
0,10,5,27,36,15,0,2,0,65,14,24,6,8,344,21,-0.694751441478729,0.392265349626541,-0.02725525200367,-0.956498265266418,0.108969569206238,-0.085856430232525,-0.826667726039887,0.622410118579865,0.150327205657959,-0.956007182598114,0.29897066950798,0.011183959431946,28_Jun_2023_09_04
0,0,5,31,33,17,3,2,5,61,10,21,7,12,345,19,-0.385311841964722,-0.024315495043993,0.16616328060627,1.61665940284729,-1.31829869747162,0.304623365402222,1.09814894199371,-0.05575729906559,0.03095387108624,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
0,0,8,40,35,18,7,2,7,61,14,23,4,12,375,18,-0.694470167160034,0.391812086105347,-0.026702027767897,-0.954525351524353,0.107863523066044,-0.084338240325451,-0.826307952404022,0.6214399933815,0.151367574930191,-0.95482724905014,0.298029214143753,0.012405483052135,28_Jun_2023_09_04
0,1,10,23,37,13,2,2,3,61,13,22,7,11,367,20,-0.694739580154419,0.39171239733696,-0.026321286335588,-0.954275071620941,0.107273206114769,-0.083206698298454,-0.826248526573181,0.62101286649704,0.152277529239655,-0.954704523086548,0.297487169504166,0.013518476858735,28_Jun_2023_09_04
11,0,11,26,38,14,1,2,0,59,13,21,2,12,349,19,-0.385339260101318,-0.024311916902661,0.166193574666977,1.61665940284729,-1.31829869747162,0.304623365402222,1.09811902046204,-0.055767882615328,0.030947715044022,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
0,0,11,24,34,17,0,0,1,62,10,23,8,14,362,20,-0.695316910743713,0.391190767288208,-0.025633847340942,-0.955179929733276,0.107194066047668,-0.080754704773426,-0.825543344020844,0.621101975440979,0.153369233012199,-0.955038666725159,0.297560930252075,0.015647171065211,28_Jun_2023_09_04
2,0,8,28,37,13,1,4,3,60,6,22,8,11,386,19,-0.695422887802124,0.390932708978653,-0.025186527520418,-0.956280887126923,0.107589654624462,-0.079929120838642,-0.824775993824005,0.621542453765869,0.153484463691711,-0.955324053764343,0.298112779855728,0.016222538426519,28_Jun_2023_09_04
0,1,9,32,38,16,0,1,3,61,11,19,7,17,398,21,-0.385293245315552,-0.024329889565706,0.166174858808517,1.61665940284729,-1.31829869747162,0.304623365402222,1.09812760353088,-0.055761486291885,0.030967691913247,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
7,0,7,22,34,16,3,2,2,61,9,20,7,16,379,17,-0.694821894168854,0.391146153211594,-0.023574717342854,-0.957809805870056,0.110623933374882,-0.07996229827404,-0.821993172168732,0.623066246509552,0.155550420284271,-0.955446422100067,0.300869345664978,0.01680476590991,28_Jun_2023_09_04
2,2,10,29,36,15,3,2,4,56,10,19,6,8,389,18,-0.694676578044891,0.391259163618088,-0.022676091641188,-0.958347499370575,0.112359166145325,-0.08066637814045,-0.820640683174133,0.623218357563019,0.156700268387795,-0.955390930175781,0.301974177360535,0.017237586900592,28_Jun_2023_09_04
0,1,11,18,37,15,3,1,2,62,11,20,2,7,384,18,-0.385285139083862,-0.024322852492333,0.166160255670548,1.61665940284729,-1.31829869747162,0.304623365402222,1.09808838367462,-0.055777732282877,0.030918782576919,-0.50461333990097,-0.619406044483185,0.327643245458603,28_Jun_2023_09_04
